space,held_out,row_index,true_label,pred_label,correct,distance_to_4np,distance_to_benzenethiol,distance_to_pyridine
siamese_embedding,pSERS,55,pyridine,pyridine,True,1.1108546257019043,1.0639081001281738,0.011984942480921745
siamese_embedding,pSERS,56,pyridine,pyridine,True,1.1113356351852417,1.0653252601623535,0.019644757732748985
siamese_embedding,pSERS,57,pyridine,pyridine,True,1.1111223697662354,1.064713716506958,0.014953370206058025
siamese_embedding,pSERS,58,pyridine,pyridine,True,1.1113812923431396,1.0654535293579102,0.02074304223060608
siamese_embedding,pSERS,59,pyridine,pyridine,True,1.1100642681121826,1.0610861778259277,0.0371750183403492
siamese_embedding,pSERS,60,pyridine,pyridine,True,1.1112207174301147,1.0649988651275635,0.01699783466756344
siamese_embedding,pSERS,61,pyridine,pyridine,True,1.1108282804489136,1.0638259649276733,0.012028533965349197
siamese_embedding,pSERS,62,pyridine,pyridine,True,1.1106816530227661,1.0633594989776611,0.013611839152872562
siamese_embedding,pSERS,63,pyridine,pyridine,True,1.1105183362960815,1.063470721244812,0.015621151775121689
siamese_embedding,pSERS,64,pyridine,pyridine,True,1.1078094244003296,1.056748867034912,0.01941043697297573
siamese_embedding,pSERS,65,pyridine,pyridine,True,1.1103363037109375,1.0628466606140137,0.010758314281702042
siamese_embedding,pSERS,66,pyridine,pyridine,True,1.1107202768325806,1.0634844303131104,0.012980686500668526
siamese_embedding,pSERS,67,pyridine,pyridine,True,1.1101216077804565,1.0613309144973755,0.034060075879096985
siamese_embedding,pSERS,68,pyridine,pyridine,True,1.1109901666641235,1.0643218755722046,0.012835890986025333
siamese_embedding,pSERS,69,pyridine,pyridine,True,1.1101911067962646,1.0616141557693481,0.03057309426367283
siamese_embedding,pSERS,70,pyridine,pyridine,True,1.1107226610183716,1.063491940498352,0.012947137467563152
siamese_embedding,pSERS,71,pyridine,pyridine,True,1.0983835458755493,1.0354316234588623,0.039246637374162674
siamese_embedding,pSERS,72,pyridine,pyridine,True,1.075917363166809,0.981188952922821,0.12204647064208984
siamese_embedding,pSERS,73,pyridine,pyridine,True,1.1106003522872925,1.063092589378357,0.015368545427918434
siamese_embedding,pSERS,74,pyridine,pyridine,True,1.110667109489441,1.063312292098999,0.013883879408240318
