stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,rejection_score,rejection_selected,rejection_selection_source,requested_coverage,n_retained,realized_coverage,accuracy,selective_risk,confidence_threshold
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,998208905,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.7142857142857143,0.2857142857142857,0.42316027263217965
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,998208905,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.75,0.25,0.4823872538425791
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,998208905,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.7931034482758621,0.2068965517241379,0.5743389632181459
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,998208905,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.8870967741935484,0.11290322580645162,0.695882766396331
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,1729,333734427,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.6693548387096774,0.3306451612903226,0.3181992045591185
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,1729,333734427,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.6964285714285714,0.3035714285714286,0.4129228759086347
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,1729,333734427,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.75,0.25,0.5238871898945968
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,1729,333734427,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.7701149425287356,0.22988505747126442,0.5958887753452988
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,1729,333734427,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.8870967741935484,0.11290322580645162,0.7098665373697055
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,2718,2083216247,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.6854838709677419,0.3145161290322581,0.2614663465462076
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,2718,2083216247,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.7321428571428571,0.2678571428571429,0.5059769447233698
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,2718,2083216247,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.78,0.21999999999999997,0.5829883570953226
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,2718,2083216247,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.8275862068965517,0.1724137931034483,0.6580164290639525
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,2718,2083216247,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.8870967741935484,0.11290322580645162,0.827716637683437
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,3141,1456831938,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.6451612903225806,0.3548387096774194,0.2599893859397992
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,3141,1456831938,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.6875,0.3125,0.3993350072767406
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,3141,1456831938,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.72,0.28,0.4627448594345286
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,3141,1456831938,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.7701149425287356,0.22988505747126442,0.54327142757332
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,3141,1456831938,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.8548387096774194,0.14516129032258063,0.602662598499288
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,1729,790803020,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.6693548387096774,0.3306451612903226,0.24100958574769252
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,1729,790803020,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.7142857142857143,0.2857142857142857,0.40072474092805643
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,1729,790803020,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.76,0.24,0.4710866095283856
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,1729,790803020,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.8045977011494253,0.1954022988505747,0.5665538982267593
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,1729,790803020,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.8709677419354839,0.12903225806451613,0.6723182738083459
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,2718,783721414,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.6854838709677419,0.3145161290322581,0.3125462042554592
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,2718,783721414,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.7321428571428571,0.2678571428571429,0.43435310903850205
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,2718,783721414,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.79,0.20999999999999996,0.5109004665023843
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,2718,783721414,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.8505747126436781,0.14942528735632188,0.6213064726633771
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,2718,783721414,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.9354838709677419,0.06451612903225812,0.7522062993477562
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,3141,1856178728,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.6774193548387096,0.32258064516129037,0.29299105943249754
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,3141,1856178728,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.7232142857142857,0.2767857142857143,0.40953426910234647
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,3141,1856178728,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.79,0.20999999999999996,0.4894498946961896
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,3141,1856178728,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.8390804597701149,0.16091954022988508,0.5670701383081254
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,3141,1856178728,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.9032258064516129,0.09677419354838712,0.6402541765851104
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,1729,1894976662,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.6693548387096774,0.3306451612903226,0.2385354534157289
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,1729,1894976662,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.7142857142857143,0.2857142857142857,0.3922067248277103
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,1729,1894976662,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.77,0.22999999999999998,0.4660972750629287
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,1729,1894976662,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.8275862068965517,0.1724137931034483,0.5430933632553352
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,1729,1894976662,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.9032258064516129,0.09677419354838712,0.7265915707909643
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,2718,320729146,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.7096774193548387,0.29032258064516125,0.21809483444868408
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,2718,320729146,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.7589285714285714,0.2410714285714286,0.3697043377874383
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,2718,320729146,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.79,0.20999999999999996,0.41050032080843324
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,2718,320729146,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.7931034482758621,0.2068965517241379,0.4795893305561891
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,2718,320729146,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.8709677419354839,0.12903225806451613,0.6319750759719673
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,3141,1586706419,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.6935483870967742,0.30645161290322576,0.23023369518207243
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,3141,1586706419,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.7321428571428571,0.2678571428571429,0.3681985524648825
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,3141,1586706419,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.78,0.21999999999999997,0.4861171718051971
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,3141,1586706419,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.8275862068965517,0.1724137931034483,0.5584588147457401
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,3141,1586706419,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.9032258064516129,0.09677419354838712,0.6687813125659963
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,1729,131797450,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.717741935483871,0.282258064516129,0.24777823817551908
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,1729,131797450,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.7678571428571429,0.2321428571428571,0.44499176737603496
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,1729,131797450,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.78,0.21999999999999997,0.5356500922108035
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,1729,131797450,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.8045977011494253,0.1954022988505747,0.6633752788910412
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,1729,131797450,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.9032258064516129,0.09677419354838712,0.7966870905508371
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,2718,58572757,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.7258064516129032,0.27419354838709675,0.2888016057737694
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,2718,58572757,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.75,0.25,0.4378647523211632
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,2718,58572757,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.79,0.20999999999999996,0.5357755090743318
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,2718,58572757,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.8390804597701149,0.16091954022988508,0.6450423389429082
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,2718,58572757,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.9354838709677419,0.06451612903225812,0.7762169247890458
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,3141,1396840009,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.6774193548387096,0.32258064516129037,0.24258557396794092
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,3141,1396840009,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.7321428571428571,0.2678571428571429,0.39679130537039015
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,3141,1396840009,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.74,0.26,0.5255066489451777
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,3141,1396840009,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.8160919540229885,0.1839080459770115,0.6328180660628215
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,3141,1396840009,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.8870967741935484,0.11290322580645162,0.7763008620108847
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,1729,23728060,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.6854838709677419,0.3145161290322581,0.25873218195509556
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,1729,23728060,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.7232142857142857,0.2767857142857143,0.37276567422172235
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,1729,23728060,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.77,0.22999999999999998,0.46286886883183803
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,1729,23728060,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.7931034482758621,0.2068965517241379,0.5292966999255315
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,1729,23728060,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.8548387096774194,0.14516129032258063,0.5810279575704318
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,2718,1435654009,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.6935483870967742,0.30645161290322576,0.27808511673313346
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,2718,1435654009,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.7410714285714286,0.2589285714285714,0.435770594889252
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,2718,1435654009,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.78,0.21999999999999997,0.5413940847861315
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,2718,1435654009,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.7931034482758621,0.2068965517241379,0.60446583835799
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,2718,1435654009,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.9193548387096774,0.08064516129032262,0.7195080652283792
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,3141,119566158,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,124,1.0,0.6209677419354839,0.3790322580645161,0.2586204076234963
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,3141,119566158,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,112,0.9032258064516129,0.6517857142857143,0.3482142857142857,0.3992213590527318
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,3141,119566158,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,100,0.8064516129032258,0.69,0.31000000000000005,0.4823789732278979
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,3141,119566158,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,87,0.7016129032258065,0.735632183908046,0.26436781609195403,0.5523403916986905
outer,strict_core,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,derivative_1,legacy,32,3141,119566158,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,62,0.5,0.9032258064516129,0.09677419354838712,0.665888658181779
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,calibrated_max_probability,True,cross_fitted_development,1.0,97,1.0,0.711340206185567,0.28865979381443296,0.29038972311006567
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,calibrated_max_probability,True,cross_fitted_development,0.9,88,0.9072164948453608,0.75,0.25,0.6952501118761489
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,calibrated_max_probability,True,cross_fitted_development,0.8,78,0.8041237113402062,0.8076923076923077,0.1923076923076923,0.7787460966029358
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,calibrated_max_probability,True,cross_fitted_development,0.7,68,0.7010309278350515,0.8676470588235294,0.13235294117647056,0.8736696798258751
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,calibrated_max_probability,True,cross_fitted_development,0.5,49,0.5051546391752577,0.9387755102040817,0.061224489795918324,0.9376879721922584
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,energy,False,cross_fitted_development,1.0,97,1.0,0.711340206185567,0.28865979381443296,1.2172167301177979
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,energy,False,cross_fitted_development,0.9,88,0.9072164948453608,0.7386363636363636,0.26136363636363635,1.8570501804351807
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,energy,False,cross_fitted_development,0.8,78,0.8041237113402062,0.7948717948717948,0.20512820512820518,1.9795150756835938
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,energy,False,cross_fitted_development,0.7,68,0.7010309278350515,0.8235294117647058,0.17647058823529416,2.197204113006592
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,energy,False,cross_fitted_development,0.5,49,0.5051546391752577,0.8367346938775511,0.16326530612244894,2.4269847869873047
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,class_conditional_embedding_mahalanobis,False,cross_fitted_development,1.0,97,1.0,0.711340206185567,0.28865979381443296,-1119.46435546875
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,class_conditional_embedding_mahalanobis,False,cross_fitted_development,0.9,88,0.9072164948453608,0.7386363636363636,0.26136363636363635,-590.8975830078125
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,class_conditional_embedding_mahalanobis,False,cross_fitted_development,0.8,78,0.8041237113402062,0.7948717948717948,0.20512820512820518,-220.86354064941406
