epoch,train_loss,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
84,0.0084463337889832,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
85,0.0084334995354647,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
86,0.0084173612652913,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
87,0.0084676874979682,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
88,0.0084211168438196,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
89,0.0083863486916474,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
90,0.0083607016131281,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
91,0.0082818991933827,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
92,0.0083085581336332,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
93,0.0082838692613269,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
94,0.0082593690231442,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
95,0.0082306366454324,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
96,0.0081989641277038,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
97,0.0081820174824932,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
98,0.0081735865075303,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
99,0.0082043678702219,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,99.0
1,0.0849765177654183,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
2,0.0563086132899574,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
3,0.0441961227357387,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
4,0.0365957705935706,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
5,0.0318009608433298,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
6,0.0311692866877369,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
7,0.0303358068155205,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
8,0.029320127763178,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
9,0.0275163681222044,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
10,0.0248486056275989,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
11,0.0223504623187624,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
12,0.0200013017881175,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
13,0.0179776840171088,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
14,0.016065477270471,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
15,0.0147184299143112,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
16,0.013932686916188,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
17,0.0134164762966658,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
18,0.0130528651793365,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
19,0.0127668822605324,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
20,0.0125273889465176,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
21,0.0122823445207398,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
22,0.0120697588489755,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
23,0.0118921345731486,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
24,0.0117809680962692,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
25,0.0116428194195032,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
26,0.0114996066284568,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
27,0.0113985136102723,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
28,0.0112812600349602,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
29,0.0111443808415661,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
30,0.0110798895002707,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
31,0.0109504120910297,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
32,0.0108845006415377,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
33,0.0107826914670674,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
34,0.010707947064353,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
35,0.0106246762576958,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
36,0.010517702533499,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
37,0.0104862246532803,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
38,0.0104566645055361,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
39,0.0103598033701596,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
40,0.010264242020962,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
41,0.0101828478390107,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
42,0.0102065880677622,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
43,0.0101078102429923,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
44,0.0100549042548822,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
45,0.0100173521981291,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
46,0.0099273721744184,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
47,0.009822024895769,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
48,0.0097583415667,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
49,0.0096835764465124,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
50,0.009628001174525,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
51,0.0096162777053921,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
52,0.009595508546285,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
53,0.0095290022991273,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
54,0.0094477974801607,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
55,0.0094447356851204,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
56,0.0094420566944324,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
57,0.0094057166479204,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
58,0.0094454919919371,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
59,0.0093370741346608,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
60,0.0092813629980968,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
61,0.0092734386771917,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
62,0.0091796631463195,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
63,0.0091797781298341,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
64,0.0091204851444648,strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,99.0
