epoch,train_loss,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
60,0.0059386236632413,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
61,0.005966919399197,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
62,0.0060591070529156,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
63,0.0059953327672024,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
64,0.0059787751274835,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
65,0.0058943857265539,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
66,0.0058509492183626,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
67,0.0058108979833795,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
68,0.0057142039948136,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
69,0.005721331323282,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
70,0.0056889851071476,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
71,0.0056278133792594,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
72,0.0056056874543058,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
73,0.0056044925397109,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
74,0.0056054731830954,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
75,0.0055478777431376,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
76,0.0055652488434396,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
77,0.0055537591757664,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
78,0.0055930249291303,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
79,0.0056060717473495,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
80,0.0055764197145424,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
81,0.0055161443834768,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
82,0.0054297319176623,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
83,0.0054539081839285,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
84,0.0054032204894547,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
85,0.0054469386291304,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
86,0.005440197658561,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
87,0.005431171529753,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
88,0.0053418202050695,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
89,0.0053530122331405,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
90,0.0054614113738515,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
91,0.0054552522164402,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
92,0.0053489944104927,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
93,0.0052711803601273,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
94,0.0052389844792153,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,94.0
1,0.080359922449287,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
2,0.0569997488454021,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
3,0.0468621386986956,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
4,0.0394377215642935,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
5,0.036403083059909,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
6,0.0333501026588988,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
7,0.0296680889376635,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
8,0.0260141374446248,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
9,0.023263649164558,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
10,0.0210424561432514,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
11,0.019073956297068,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
12,0.0173046110849596,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
13,0.0152634021366204,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
14,0.0134471630418751,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
15,0.0120663754803777,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
16,0.0112311645889326,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
17,0.0107327448874342,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
18,0.0102135070481755,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
19,0.0099038197924718,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
20,0.0095802878165991,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
21,0.0092579783506635,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
22,0.0090752905569785,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
23,0.008820410776264,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
24,0.0086151255345522,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
25,0.008387747571963,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
26,0.0083858102754165,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
27,0.008224365671186,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
28,0.0081080096200681,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
29,0.0079398484895971,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
30,0.0077527318676707,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
31,0.0077105021201277,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
32,0.0074849731055441,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
33,0.0073810009154082,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
34,0.0073046535704164,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
35,0.0073668743153252,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
36,0.0072096044477306,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
37,0.0071564697378566,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
38,0.0069947738625645,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
39,0.0069360491766527,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
40,0.0068683059026415,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
41,0.0068103005305376,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
42,0.0067725951827267,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
43,0.0067051250774126,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
44,0.0066661092686113,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
45,0.006660043501131,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
46,0.0065973356883815,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
47,0.0066013900371309,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
48,0.0065820453291014,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
49,0.0065956445163573,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
50,0.0065093638893059,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
51,0.0065526289786801,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
52,0.006494160080629,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
53,0.0064327861783244,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
54,0.0063316026499157,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
55,0.0062652896955683,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
56,0.0062356537194095,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
57,0.0061497810728866,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
58,0.0061994175468259,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
59,0.0062059544364253,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
60,0.0062003708895175,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
61,0.0061528666115945,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
62,0.0060837295255334,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
63,0.0060444014648405,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
64,0.0060388600597014,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
65,0.0061951132477365,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
66,0.0060754090226336,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
67,0.0060874101054154,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
68,0.006057263380864,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
69,0.0062441076671995,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
70,0.006204093852665,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
71,0.0060609331557864,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
72,0.006157735709295,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
73,0.006037634061349,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
74,0.0060230049122097,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
75,0.005891830409662,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
76,0.0058575893969508,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
77,0.0058075350804009,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
78,0.0057962664111838,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
79,0.0056485065510935,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
80,0.0056698181546263,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
81,0.005670219372089,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
82,0.00573123201714,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
83,0.0056485599207301,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
84,0.0056714149326012,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
85,0.0056246207037908,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
86,0.0055618416691296,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
87,0.0055493939986854,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
88,0.0056691277372389,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
89,0.0055382076706321,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
90,0.0055200443938189,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
91,0.0055114119140334,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
92,0.0055654986886302,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
93,0.0055717925839218,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
94,0.0054942075874906,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,94.0
1,0.0776256775996525,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
2,0.0567777569384935,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
3,0.0476284494748334,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
4,0.0417464898608014,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
5,0.0385072530332777,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
6,0.0363866712010601,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
7,0.0335932010807854,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
8,0.0297724613064793,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
9,0.025615815313593,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
10,0.0217413177746105,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
11,0.0181346819331643,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
12,0.0155350592833187,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
13,0.0137839858089723,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
14,0.0126472623376337,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
15,0.0117737003336325,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
16,0.0111807496206044,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
17,0.0106739295836048,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
18,0.0102128331126557,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
19,0.0098057262294419,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
20,0.0094349316180343,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
21,0.0091472367337782,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
22,0.0089211236274161,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
23,0.0087365098343815,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
24,0.0085625560057555,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
25,0.0083327885421348,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
26,0.0081029829381972,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
27,0.0080414698713415,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
28,0.0079610382204427,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
29,0.0078652459739825,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
30,0.0077359301821506,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
31,0.0076735420036996,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
32,0.0075606899543968,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
33,0.0074553675394939,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
34,0.0073736120204882,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
35,0.0073628700430743,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
36,0.0073083683007186,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
37,0.0071668887034835,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
38,0.0070744965747738,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
39,0.0069781506628204,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
40,0.0070112623856691,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
41,0.0068665497726009,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
42,0.0068377766078777,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
43,0.006994461333356,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
44,0.0070646238806784,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
45,0.0068420387305337,outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
