stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row173,0.0010420809665265642,0.0005210404832632821,0.06819168000843355,0.9533787675902259,0.011940389466139355,58,9,5,5,2.0,0.34716325292499217,0.05809016106650233
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row179,0.003274214791656508,0.001637107395828254,0.01749206983414207,0.9933743487425326,0.01592124976217747,79,7,3,2,1.0,1.796569717126698,0.029217123985290527
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row181,0.0007308799332145083,0.00036543996660725415,0.034740780068466336,0.9800176503057044,0.01022268597942197,37,6,5,4,1.0,0.23769336484799453,0.027363281697034836
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row189,0.02332034059106041,0.011660170295530205,0.13627657110830177,0.4778216693489981,0.05501790831231379,146,17,22,4,3.0,3.228055785871263,0.1163778305053711
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row205,0.007154584602754399,0.0035772923013771994,0.0351903176820826,0.9641012635950164,0.024442226003323284,103,7,7,0,1.0,0.5030101398392364,0.06079381704330444
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row233,0.0026990542878749866,0.0013495271439374933,0.06881638913100856,0.9084668498962744,0.014829139561126276,62,10,8,6,1.0,0.45298423113220065,0.05779561027884483
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row251,0.0011145645282435042,0.0005572822641217521,0.06729215099835402,0.9511668290229676,0.012267010141430156,48,9,7,7,1.0,0.25064794953825287,0.07060167472809553
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row254,0.000609655980243111,0.0003048279901215555,0.04181269390067993,0.9672784881163206,0.011257379022426904,40,8,4,4,1.5,0.1559057356881437,0.023156139999628067
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row257,0.0007971234266061718,0.0003985617133030859,0.030020715324147126,0.9713986107337286,0.009732160588609986,33,8,4,4,1.0,0.30001775005118536,0.022578924894332886
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row263,0.0007445829156930245,0.00037229145784651224,0.05557316907246258,0.9695966754242319,0.010058682383969427,40,8,4,3,2.0,0.09125924242768305,0.044184246100485325
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row270,0.0005992804023759299,0.00029964020118796494,0.05567346681910067,0.9713162276151449,0.009223832804257525,34,8,4,4,1.0,0.41864018115694634,0.06779979914426804
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row289,0.00042951142434430046,0.00021475571217215023,0.030534723403248632,0.9914074719019842,0.003391029945840793,10,9,4,4,1.0,0.06513565602108384,0.027625679969787598
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row296,0.009701080856896643,0.0048505404284483215,0.12711050721586611,0.8745712019856112,0.01767880623995942,69,13,3,1,1.0,0.8811481670916783,0.09417811222374439
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row297,0.0006227479335136146,0.0003113739667568073,0.028340346662384112,0.9909108218338399,0.002172647129253684,9,9,2,2,2.0,0.13201695141117514,0.02197745442390442
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row306,0.0014090855925927976,0.0007045427962963988,0.017891016271199035,0.9941600023512513,0.00345398121879303,1,0,0,0,,,
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row316,0.0002542256717339044,0.0001271128358669522,0.009789231013461405,0.998021138357992,0.0020240451468686972,1,0,0,0,,,
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row337,0.0010984750325998556,0.0005492375162999278,0.024148188886830558,0.9817505477709868,0.005229909891079712,13,9,4,4,1.0,0.09896647586940224,0.09191325306892395
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row341,0.0006450661264425404,0.0003225330632212702,0.019062548231993534,0.9938356709212929,0.003023570416761296,10,6,1,1,1.5,0.12080439929878187,0.02557753026485443
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row348,0.00049756197783109,0.000248780988915545,0.009065249350174776,0.9970145064064769,0.003959181200313781,6,1,0,0,4.0,0.23615423762480345,0.005857706069946289
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row350,0.0022978819997175447,0.0011489409998587724,0.035207456983496935,0.9688225213224693,0.003705099778515952,4,1,0,0,3.0,0.7347714959788463,0.019711703062057495
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row351,0.00028779833210038324,0.00014389916605019162,0.008858631021870338,0.9984559575307693,0.0021189689962193368,3,1,0,0,1.0,0.1590454738148026,0.020367950201034546
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row374,0.004516951388443532,0.002258475694221766,0.03749250939088787,0.8129186427714458,0.00753515009369169,8,5,2,2,1.0,0.3351747789484393,0.03845211863517761
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row381,0.0005132312456100583,0.00025661562280502914,0.023530271662777043,0.9934987528180254,0.0030144006810483657,9,5,0,0,3.0,0.18548211648039595,0.00698881596326828
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session2_row391,0.0003090153168495505,0.00015450765842477525,0.008714121582991514,0.9985527281640002,0.00207349011075816,3,1,0,0,3.0,0.005721628891882049,0.0254766047000885
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row31,0.00044789748813047224,0.00022394874406523612,0.029341030527704315,0.9913030933778855,0.002767030895754163,9,7,4,4,1.0,0.05107648044811234,0.023333832621574402
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row33,0.0009194189072024291,0.00045970945360121457,0.026563035152254246,0.9930219074601228,0.0026392931108629065,9,7,3,3,1.0,0.059745383513005554,0.03373817354440689
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row98,0.00034019596746247044,0.00017009798373123522,0.028022126809900565,0.9929381723254406,0.003908949607118432,10,10,7,7,1.0,0.07993614081379824,0.018612470477819443
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row99,0.00041482403770806106,0.00020741201885403053,0.02448302683651483,0.9937994784267028,0.0018189345595809364,10,9,7,7,1.0,0.055518000925354215,0.01007068157196045
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row130,0.00034221141961438326,0.00017110570980719163,0.0160384048424708,0.9966759484515575,0.002109387276161994,9,5,2,2,0.0,0.07759586883315127,0.011056602001190186
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row139,0.0003331696982670195,0.00016658484913350974,0.018646550196713848,0.9965942421966798,0.0024693385082563118,8,4,0,0,2.0,0.2286410512239308,0.013958364725112915
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row164,0.00024886762739040493,0.00012443381369520246,0.0182913168985447,0.9962936650346441,0.002122576292105285,4,4,0,0,0.5,0.12445880296339172,0.02454126626253128
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row165,0.0004212766449804827,0.00021063832249024135,0.017209168417039594,0.9965505555557508,0.002500204181830798,5,5,0,0,1.0,0.13797597642041393,0.020089924335479736
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row231,0.0005184155826132308,0.0002592077913066154,0.016600238993300483,0.9970992563387746,0.0019293708656082994,1,0,0,0,,,
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row265,0.004301383156983428,0.002150691578491714,0.07334489047039952,0.9506896078547094,0.009932161917697937,28,14,0,0,1.5,0.2145809580522152,0.0595052579883486
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row279,0.00035378779689388204,0.00017689389844694102,0.03681059217685941,0.9907795324064703,0.0032784337809789576,12,10,3,3,2.0,0.05480889077103482,0.01898773480206728
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row281,0.002347926530773965,0.0011739632653869824,0.07111302928310571,0.9156799623207855,0.019670274944240063,90,10,6,5,2.5,0.7386412875198183,0.0893394835293293
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row284,0.000582455872693347,0.0002912279363466735,0.047380408566841566,0.9778651240186739,0.00990418087874007,35,10,4,4,3.0,0.14234572650581911,0.04658259163261391
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row288,0.0002781296784725315,0.00013906483923626576,0.032507114877943506,0.9927545743259922,0.0026164438839077777,11,10,3,3,2.0,0.08990789585309433,0.017813455779105425
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row290,0.0003720280752174144,0.0001860140376087072,0.01833451338936655,0.9969152467973051,0.0022969956956304877,6,5,1,1,1.0,0.13479204684435578,0.017393484711647034
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row291,0.00031705580732014987,0.00015852790366007493,0.034728194053937754,0.9916909931835652,0.0026312541769168874,11,10,2,2,2.5,0.09594722992342009,0.016066590324044228
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row292,0.004376050860197081,0.0021880254300985407,0.0597005581492901,0.9460487141650346,0.026581799485055464,106,10,3,1,4.0,0.3110442494434654,0.12147497059777379
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row293,0.003075896303370976,0.001537948151685488,0.03006732228585204,0.9497704150173258,0.006512598052088704,7,2,0,0,3.5,0.3669564047351641,0.14533957839012146
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row303,0.0016538784498063954,0.0008269392249031977,0.05169188953025961,0.9778884927977513,0.009107919295285163,30,10,0,0,1.5,0.27859355325919477,0.061000586953014135
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row308,0.0018070141004092619,0.0009035070502046309,0.043897977788619535,0.9841309811409028,0.005766709839070764,17,7,1,1,1.0,0.17800928501761856,0.06609439663589001
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row309,0.0003435706420327965,0.00017178532101639826,0.03469451821942022,0.9914163318951251,0.0025958923258752164,12,9,2,2,4.0,0.085217867336682,0.025081469677388668
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row316,0.00604118933411941,0.003020594667059705,0.09979833287933919,0.8579170555739309,0.020869849115011416,86,13,3,3,2.0,0.41966759859323033,0.1594267189502716
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row318,0.0033581604174628917,0.0016790802087314459,0.053762331212294706,0.9539632040354704,0.02412759331068498,104,10,0,0,2.0,0.9086136831168886,0.1063167518004775
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row319,0.0014084782390844724,0.0007042391195422362,0.05013172869535481,0.9799029004000385,0.003079028260794335,4,2,0,0,2.5,0.784271186199865,0.25359702948480844
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row325,0.0008304011832594295,0.00041520059162971474,0.031208068819143963,0.990274760297211,0.002426112805795648,7,2,0,0,1.0,0.12116939820364253,0.03507774230092764
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row333,0.011054026552946235,0.005527013276473118,0.09082074952062953,0.704311850329201,0.04331491562271757,138,18,0,0,3.5,1.903972060853897,0.12660248577594757
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row340,0.0010961448726084565,0.0005480724363042282,0.01602942566188378,0.9963658732537072,0.002703875835452761,3,2,0,0,2.0,0.10554585033581247,0.00369136780500412
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row342,0.0008806778446234819,0.00044033892231174095,0.03580585710643028,0.9903802240318533,0.0021913708008443273,4,2,0,0,1.5,0.147251918040684,0.030086778104305267
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row348,0.0006470790299549158,0.0003235395149774579,0.04623427535224902,0.9766519600371776,0.00842887690956039,28,8,5,4,1.5,0.11768791100564166,0.05186519352719188
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row389,0.0014684594396603128,0.0007342297198301564,0.02379398986479725,0.9880795073437113,0.021091923854712927,97,5,2,0,4.0,0.33536440727727307,0.06544676423072815
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row395,0.0006422528602299971,0.00032112643011499855,0.059010627993124225,0.9668005090468702,0.009946287652377837,42,8,4,4,1.0,0.1503618803436812,0.04978563659824431
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row396,0.0006629451405443751,0.00033147257027218757,0.03920309668636052,0.9740059412598893,0.011405394519471364,43,10,5,4,1.5,0.12821975825280013,0.046034686267375946
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row405,0.0005424087078670736,0.0002712043539335368,0.03185489587834658,0.9938067592893164,0.0017737918779520052,4,2,1,0,4.0,0.07302458622341043,0.013911261688917875
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row409,0.0005300831525551712,0.0002650415762775856,0.029269537587857684,0.9884751277165299,0.0036955211185990527,10,10,5,5,1.0,0.13940343072024622,0.04176561813801527
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row410,0.0007286574788421061,0.00036432873942105306,0.031151271940782477,0.9940531855598864,0.0023460693353354145,9,5,2,2,2.0,0.10668710988010553,0.013436290435492992
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row417,0.0012528483292065123,0.0006264241646032561,0.012882192112438708,0.9976337281419867,0.0037352926014656467,10,7,5,4,1.0,0.12283789914069611,0.0419444739818573
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row418,0.0002259916789425346,0.0001129958394712673,0.038229507919784446,0.9910744484175248,0.0016429574528562592,13,8,5,4,2.5,0.03742350144013771,0.025231738580487217
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row421,0.001738008328418153,0.0008690041642090765,0.07809888536045066,0.917172330187733,0.016723401709459722,68,9,11,6,1.0,0.24999766932070996,0.07934053242206573
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row422,0.001942172241241754,0.000971086120620877,0.025507427409473572,0.9890281084820939,0.017679983779921065,73,11,7,5,2.0,0.2433445323518788,0.056909091770648956
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row455,0.010643549492753484,0.005321774746376742,0.09292248973442936,0.6909270533885227,0.04509073280064123,144,15,25,4,3.0,2.1350525907039657,0.1789427548646927
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row456,0.002517158110806452,0.001258579055403226,0.027747807015320886,0.9828382893153079,0.023718449383574938,111,10,11,3,2.5,1.8708103667255664,0.06947340071201324
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row467,0.0007209511906174599,0.00036047559530872996,0.01661925879202304,0.9958277369803619,0.003815198836049863,7,6,1,1,1.0,0.4532238171240945,0.016563668847084045
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,session3_row468,0.0018946412365774005,0.0009473206182887003,0.07072196919218242,0.956647942213801,0.004613838731695848,16,8,8,4,2.0,0.03550553726447396,0.03985244082286954
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row52,0.0015746132470772017,0.0007873066235386008,0.06648525133586408,0.9703938441289675,0.006899930847076965,16,1,0,0,0.0,0.011349138318150308,0.43578727077692747
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row114,0.002017953501817038,0.001008976750908519,0.056491491697567564,0.9628809010436938,0.016607406682201793,72,8,8,2,2.0,1.4276042082062381,0.033631956204771996
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row129,0.0017459502365517428,0.0008729751182758714,0.060454449518648354,0.8969602627016384,0.01874407099896676,91,9,13,7,1.0,0.7027891544351691,0.10818478465080261
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row133,0.0014281922548666215,0.0007140961274333108,0.07434319311445589,0.9151076114379788,0.023054887655058077,105,12,9,6,3.0,0.6755773923708412,0.10635440610349178
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row134,0.00824504843550427,0.004122524217752135,0.07346680159021107,0.9485382203833549,0.009822902983121043,13,6,3,2,1.0,0.41198644215946534,0.05240281252190471
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row137,0.0009702776223533073,0.00048513881117665366,0.07189868946464428,0.94369586863143,0.013372601041337475,58,8,5,4,1.0,0.1610139160600298,0.04279240034520626
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row139,0.0036973918518341214,0.0018486959259170607,0.06526769880377799,0.9099548714473341,0.027070793685104167,111,11,4,1,3.0,0.528479090136643,0.09342680871486664
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row140,0.0003805891770865474,0.0001902945885432737,0.0520632819237741,0.9731542675315962,0.009600591637593294,33,9,4,3,1.0,0.09472078060504183,0.03627910930663347
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row141,0.0027386236995021024,0.0013693118497510512,0.05789748487566979,0.9657832141152717,0.0077376361961380875,13,10,2,2,1.5,0.12464655895862642,0.052509745582938194
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row225,0.0005125468794781827,0.00025627343973909134,0.03293793488404917,0.9931208686223604,0.0021597075878110315,2,0,0,0,,,
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row229,0.001092793994788878,0.000546396997394439,0.03822560602187025,0.986247534050531,0.004222734888815987,12,11,6,6,0.0,0.15678420983089056,0.029462533071637154
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row236,0.0005708240416416719,0.00028541202082083597,0.04326385692979542,0.9858480691024714,0.0028070936962363443,11,8,2,2,1.0,0.10151559511393979,0.053005289286375046
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row241,0.0005952430046050368,0.0002976215023025184,0.03398507917655455,0.992852228710554,0.0027402440400536372,7,5,0,0,2.0,0.22031734078037504,0.02728004101663828
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row250,0.00042632692495387015,0.00021316346247693508,0.026967305741243168,0.9949010025300754,0.004768915494787506,14,11,7,7,1.0,0.04905922094674003,0.02442878158763051
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row254,0.00017556631827739992,8.778315913869996e-05,0.016346533380934884,0.9983710065099516,0.0023155220525430714,10,8,7,7,1.0,0.05683689888466647,0.01704197865910828
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row258,0.0004688822745908377,0.00023444113729541885,0.029160895368668855,0.9933314180314813,0.007370832102543708,19,11,7,7,2.0,0.10193493146050525,0.03464289288967848
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row46,0.0002526974782839925,0.00012634873914199626,0.01739502136357358,0.9977279982579553,0.004459916683263145,11,3,1,1,1.0,0.19784964280254252,0.01607486978173256
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row92,0.0017967949184264538,0.0008983974592132269,0.05883650413799025,0.9240638684486177,0.018322774599988146,76,10,5,3,1.5,0.4107907972966288,0.054661598056554794
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row93,0.0007329325909297841,0.00036646629546489205,0.03155202066420025,0.9846377092215145,0.005475983656942844,16,14,4,4,1.0,0.09003245523263703,0.023926567286252975
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row94,0.0020189923141406005,0.0010094961570703003,0.0689403750385944,0.9040113463451039,0.019288941468777403,86,14,2,2,2.0,0.47217506221602235,0.06746716424822807
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row95,0.0007242798731088838,0.0003621399365544419,0.028574930862505676,0.9850124089773047,0.005306851778711591,17,12,4,4,1.5,0.09880783719129291,0.02080066129565239
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row104,0.0066718155117242274,0.0033359077558621137,0.02835972423939156,0.37890946841574846,0.007196729608944484,9,4,0,0,3.0,0.2938494420467033,0.029025673866271973
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row114,0.00031436899908678274,0.00015718449954339137,0.029080716609760065,0.9952410709497925,0.003204918970478892,13,13,5,5,2.0,0.15361019746473703,0.016379660344682634
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row121,0.0001464425358772054,7.32212679386027e-05,0.02459292460488233,0.9966348600707648,0.0023809751918192237,15,12,6,6,0.0,0.06860090794598812,0.008603763300925493
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row122,0.00020942876471818537,0.00010471438235909268,0.0313709865844831,0.9942326283193573,0.002436396190830692,14,13,4,4,2.0,0.04567364443839877,0.007864177227020264
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row124,0.0008204275834682893,0.00041021379173414465,0.04416933448824055,0.9858486377272667,0.00425377069958943,16,13,2,2,2.0,0.04258785170609675,0.01669138763099909
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row138,0.01419197490006425,0.007095987450032125,0.0880426231896185,0.3565867794971127,0.05151569641902045,147,25,48,11,2.0,1.14413035278006,0.17875373363494873
