configuration,curriculum,epoch,inner_fold,outer_fold,representation,run_identifier,run_seed,stage,subset,train_loss,validation_loss
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,42,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0127975157288424,0.0138493074725071
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,43,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0124605541817296,0.0136695551375548
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,44,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0123978809500902,0.0136372581124305
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,45,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.012446525364609,0.013551155043145
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,46,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0121021115794609,0.0136454486598571
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,47,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0121535330347843,0.0136858187615871
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,48,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0121119928646222,0.0135311997806032
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,49,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0119345884685967,0.0133636117602388
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,50,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0117937956626216,0.0134391320248444
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,51,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0118382363922178,0.0134100777407487
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,52,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0117193762907537,0.0131912381698687
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,53,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0116649781074901,0.0131077459702889
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,54,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0115915831641457,0.0131738519916931
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,55,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0117006267678771,0.0133352596933643
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,56,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0117995857161148,0.0132535972942908
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,57,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0118097045095795,0.013087577248613
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,58,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0114889732525173,0.0130106600622336
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,59,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0113911924957387,0.0129791539783279
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,60,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0113570386870095,0.0129333746929963
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,61,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0112871506204039,0.0128528573239843
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,62,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0110474200708802,0.0128251899654666
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,63,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0110561295943913,0.0126833633830149
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,64,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0108243729761343,0.0127426221966743
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,65,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0110277437978545,0.0127014223486185
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,66,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0110437986519882,0.0126775388295451
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,67,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0111852606947896,0.0127469828352332
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,68,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0111863394241548,0.0126624081283807
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,69,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0112595134967211,0.0126647735635439
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,70,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0111118550964836,0.0126854545126358
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,71,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0108045632030162,0.0125830909858147
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,72,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0108667041390797,0.0126288389787077
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,73,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0107275049575725,0.0125105720634261
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,74,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0108045958308766,0.0125823284188906
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,75,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0106732130503166,0.0125431823854645
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,76,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0105851661508618,0.0126443004856507
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,77,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0107055565836907,0.0125596620142459
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,78,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0106677027250834,0.0126293952887256
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,79,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0104578485301995,0.012462129878501
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,80,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0104705786206207,0.0125222052137056
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,81,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0103644792432502,0.0122345349440972
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,82,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0104379477031991,0.0123919469614823
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,83,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0103987927922168,0.012396199007829
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,84,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0103328132181096,0.0123698194821675
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,85,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0103159496971106,0.0123199256137013
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,86,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0103959813608793,0.0124306749552488
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,87,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0102030530856069,0.0124156289423505
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,88,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0102749791596147,0.0123169291143616
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,89,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0101972493621925,0.0122789601484934
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,90,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0102967112456674,0.0124308774247765
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,91,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.010308700513705,0.0122752410670121
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,92,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.010173187980502,0.0121876982351144
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,93,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0099579992014809,0.0121573725094397
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,94,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.010075115582953,0.0122999913990497
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,95,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0102410699519733,0.0124418743575612
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,96,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0101114168163325,0.0122093937049309
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,97,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0099941545960593,0.0121439430241783
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,98,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0099707247405234,0.012191804498434
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,99,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0100428820877088,0.0122209273278713
c8x16_z64_spectral_composite_mixed_uniform,mixed_uniform,100,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1879286802,dae_search_core,strict_core,0.0100360206765054,0.0122112652286887
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,1,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0810295766861425,0.0815875515341758
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,2,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0748003799531419,0.0657040198644002
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,3,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0546791071314259,0.0510620974004268
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,4,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0483849620457086,0.044986718147993
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,5,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0412075837579487,0.0414245267709096
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,6,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0371269366919657,0.035373747597138
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,7,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0329732196773849,0.0335253159205118
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,8,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.032182888206789,0.0334752907355626
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,9,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.031963219097947,0.0328002332399288
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,10,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0311773147034106,0.0322838880121707
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,11,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0304449098342556,0.0317071758210659
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,12,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0295089393496345,0.0305723990003267
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,13,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0281040405402075,0.0288315543284018
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,14,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0261206246154793,0.0269012843569119
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,15,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0239565369836186,0.0250657882541418
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,16,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0225593730133805,0.0242181512216726
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,17,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0215500728832294,0.0235169560958941
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,18,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0206074144607041,0.0223897870630025
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,19,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0195730801166619,0.0214732345193624
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,20,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0186551120763613,0.0207456955065329
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,21,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0178834118243664,0.0201064474880695
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,22,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.01735146257416,0.0195790376514196
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,23,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0170675508814763,0.0193738412111997
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,24,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0167786668207349,0.0190186186383167
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,25,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0165039414781971,0.0187931053340435
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,26,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0161011020026806,0.0182582277804613
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,27,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.015489871618943,0.0176126382624109
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,28,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0148576607790875,0.0169222477823495
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,29,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0141445543185549,0.016286592806379
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,30,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0136605026410882,0.0159092554201682
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,31,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0133617969998026,0.0155301456029216
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,32,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0130777647981872,0.0153555065393447
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,33,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0128385079971982,0.015152090601623
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,34,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0126124990125328,0.0149451711525519
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,35,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0125738751132693,0.0147648911302288
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,36,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0124459363214966,0.01497500470529
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,37,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0123637725236052,0.0146777896210551
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,38,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.012293854349498,0.0144754443317651
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,39,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0122103149829021,0.0144717364261547
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,40,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0119803936278584,0.0142629113048315
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,41,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0119081243641127,0.0142421449845035
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,42,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0119292973935351,0.0141822416335344
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,43,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0118908145238703,0.0139274451881647
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,44,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0117634680427316,0.0139699034392833
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,45,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.011770020023325,0.0141957951088746
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,46,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0116707277142227,0.0137429760148127
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,47,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0115255896412467,0.013527893461287
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,48,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0114437780148312,0.0136600118751327
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,49,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0114169759191783,0.0134533802668253
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,50,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0113050248105563,0.0132489745194713
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,51,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0114295997230683,0.0133476277192433
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,52,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0112754558344597,0.0135221583147843
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,53,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.011301236963794,0.0135184348250428
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,54,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0111868590547961,0.0134081880872448
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,55,3,4,arpls_minmax,strict_core__o4__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,348202203,dae_search_core,strict_core,0.0112121196116431,0.0136137635757525
