evaluation_phase,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row305,0.0090400269835155,0.0045200134917577,0.1721933173659824,0.5841111016555395,0.0150932562934134,67,4,0,0,1.5,0.190560107350743,0.0633300663903355,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row306,0.0052301207489186,0.0026150603744593,0.0674325647017788,0.8821696113106164,0.0279401207395962,111,16,0,0,1.5,3.043289124855991,0.0832805931568145,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row312,0.013353505609784,0.006676752804892,0.1115770494218398,0.8104392972191565,0.0197044283417718,80,13,0,0,3.0,0.8443150833734557,0.029935747385025,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row316,0.0098689258172176,0.0049344629086088,0.124933270733348,0.7015187218326322,0.0222880943294564,86,9,0,0,3.0,0.4263695039994658,0.0962954387068748,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row318,0.004648835761378,0.002324417880689,0.0640955258082708,0.9231107734417838,0.0262317652840699,106,13,0,0,3.0,1.4017324766144517,0.0730810165405273,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row320,0.0030658870712586,0.0015329435356293,0.0557458931534382,0.9716134195595194,0.0122871358945433,41,9,0,0,3.0,0.5022296620672765,0.026633646339178,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row327,0.0026659968780232,0.0013329984390116,0.0812646541490762,0.8983702245961395,0.0147989835749779,62,11,0,0,1.0,0.265740023818928,0.0383868217468261,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row328,0.0074232903640939,0.0037116451820469,0.1117519145010445,0.8281571148273343,0.0183606481299336,75,10,0,0,2.0,0.5848755331843662,0.078557439148426,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row329,0.0011012637675861,0.000550631883793,0.068261346522666,0.968109808165094,0.005235297843818,16,8,0,0,1.5,0.2282454662489317,0.0420983497751876,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row330,0.0011594760871729,0.0005797380435864,0.0626866068823942,0.9655529461628946,0.0094444184563222,28,8,0,0,1.5,0.1115276405291605,0.0338078737258911,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row331,0.0108714315369683,0.0054357157684841,0.0938911350825791,0.7214549727573372,0.0386717453346188,121,21,0,0,3.0,1.1276772687414234,0.1401960700750351,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row332,0.0181345495605487,0.0090672747802743,0.1158549574981468,0.6299452511042304,0.0291514281955148,122,16,0,0,2.0,1.098522422979722,0.0663586482405662,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row333,0.0143001125878219,0.0071500562939109,0.0915101779276146,0.5431740998642882,0.0449050394442331,138,22,0,0,3.0,2.690464006056545,0.1596622988581657,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row334,0.0050203979789881,0.002510198989494,0.0960474956350681,0.817823334907621,0.0206195380405655,87,12,0,0,1.5,0.7709854571614934,0.0681114234030246,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row335,0.0172365550136881,0.008618277506844,0.0987633992325684,0.4877567608387343,0.0535673188830592,140,24,0,0,2.0,2.1965525749671837,0.127619668841362,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row344,0.0021766314419376,0.0010883157209688,0.0758734293047588,0.8475088875665253,0.0180836609298629,80,11,0,0,1.0,0.3545289693104846,0.0632431507110595,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row345,0.0016245138708773,0.0008122569354386,0.06902382107948,0.9312233388151864,0.0167420802456659,73,9,0,0,1.0,0.9406912393994976,0.0698665231466293,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row346,0.0153060010744973,0.0076530005372486,0.1043977991398143,0.6749312863089906,0.0485900090762463,140,21,0,0,3.0,1.814590074332244,0.0708307027816772,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row347,0.0148628134471883,0.0074314067235941,0.0954385087682521,0.5540198691512332,0.0434423395060002,132,20,0,0,3.0,1.1881141248068592,0.1592369303107261,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row348,0.001342346048636,0.000671173024318,0.0646862770310598,0.957464860915541,0.0084159213650439,28,11,0,0,1.0,0.5019234554630262,0.0202361792325973,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session3_row349,0.0007211140651235,0.0003605570325617,0.053497723578117,0.9729803183342384,0.0090775003527856,33,9,0,0,2.0,0.0855279635843266,0.0530546335503459,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row206,0.0008238912325905,0.0004119456162952,0.0676935448931161,0.963690669040444,0.009722818068528,45,8,0,0,2.0,0.1895048611490428,0.0420288499444723,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row209,0.0009513833448068,0.0004756916724034,0.060252421380927,0.9729510836838824,0.0099033568061089,33,10,0,0,3.0,0.1582822587205782,0.0525187798775732,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row214,0.0041794379495707,0.0020897189747853,0.0863798576469419,0.8559368013619507,0.0177612088735414,74,9,0,0,2.0,0.8297423650729897,0.0956643149256706,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row217,0.0017092320154316,0.0008546160077158,0.074799117511877,0.9347538015801864,0.0141220189404806,62,9,0,0,1.0,0.181740041417176,0.0585370659828186,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row220,0.0182611032746484,0.0091305516373242,0.0992803776177618,0.4517267625032689,0.0575570466195599,148,29,0,0,1.0,1.891534723688347,0.1230818629264831,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row224,0.0134705902054524,0.0067352951027262,0.0901676441203016,0.3912696052499409,0.0513144019246101,143,24,0,0,3.0,1.6746230881083424,0.0673651248216629,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row250,0.020455884162455,0.0102279420812275,0.1061418187846497,0.4328628239896998,0.0603395765346275,139,27,0,0,2.0,3.5463521117468493,0.0884254574775695,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row251,0.0021847987579544,0.0010923993789772,0.090845115037,0.8597001116916752,0.0191745719218514,96,10,0,0,2.0,0.2089120341803375,0.0552725344896316,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row254,0.0014196792592372,0.0007098396296186,0.066650642201912,0.93550724153106,0.0161540350121504,72,11,0,0,2.0,0.2212360179305932,0.0818752124905586,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row257,0.0181225743641977,0.0090612871820988,0.0857491900380954,0.4278200223697098,0.0557946116439831,142,25,0,0,2.0,2.9971040649025045,0.1549957692623138,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row263,0.0164216687527368,0.0082108343763684,0.11439728787866,0.4425429479550745,0.0402294040897062,130,19,0,0,2.0,1.9070690857765369,0.1262765973806381,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row277,0.001135836848055,0.0005679184240275,0.0622747909731538,0.9548812671088934,0.0116086837341202,39,11,0,0,1.0,0.2650690499457017,0.0290602352470159,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row281,0.0031175530292762,0.0015587765146381,0.0654366520130659,0.9131563696336966,0.0180732855307204,82,10,0,0,1.5,0.3749673527475481,0.0515261813998222,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row284,0.000724678139073,0.0003623390695365,0.0541464509434109,0.9693796180463264,0.0097464787010436,33,9,0,0,2.0,0.1158187625688093,0.0570794343948364,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row287,0.0021500929606251,0.0010750464803125,0.0726270026321967,0.9213519772140698,0.0180505704951273,92,9,0,0,2.0,0.3485084926891523,0.102741714566946,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row292,0.0084262261450867,0.0042131130725433,0.079918136258052,0.9096647359284944,0.0292559326277114,116,9,0,0,1.0,3.074672138717366,0.1015363037586212,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row296,0.0070598362904659,0.0035299181452329,0.0575592731471828,0.9090329833758556,0.0251886600255966,104,14,0,0,2.0,0.8219108491349008,0.0695746019482612,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row297,0.0057225444019472,0.0028612722009736,0.0619153558265552,0.9225391560632076,0.0264484122688216,106,13,0,0,2.0,1.3981392226467642,0.1518506631255149,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row298,0.0058483913905741,0.002924195695287,0.0760309961504511,0.9064944233660202,0.0259744833860064,106,13,0,0,1.0,4.661508996175054,0.0585668161511421,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row305,0.0074273294154189,0.0037136647077094,0.1732097572657449,0.5757882266149461,0.0153307667587484,67,5,0,0,3.0,1.022612445556857,0.0147478710860013,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row306,0.0059210598665939,0.0029605299332969,0.0666067008250195,0.8941094438410644,0.0277532104083469,111,14,0,0,2.0,1.735176176835136,0.0754003748297691,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row312,0.0095629940800366,0.0047814970400183,0.1054202124837951,0.8355374467411139,0.0193953190078692,80,12,0,0,2.5,1.137092423209202,0.0692007802426815,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row316,0.0094306366942417,0.0047153183471208,0.1337402876170052,0.6566823668256835,0.0221384324680963,86,10,0,0,1.0,0.5056889636893243,0.0948973670601844,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row318,0.0050571700045523,0.0025285850022761,0.0626457355064611,0.9310667311218588,0.0261768327641766,106,12,0,0,1.0,0.5304924340752499,0.1133653596043586,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row320,0.00184302776691,0.000921513883455,0.0468502002234407,0.9796420314335016,0.0122644549767885,41,7,0,0,3.0,6.750685355401706,0.1179266199469566,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row327,0.0025645591864553,0.0012822795932276,0.0816174256039264,0.897041277592367,0.0148401610952402,62,12,0,0,2.5,0.3036941046372988,0.0847977166995406,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row328,0.0059626356313926,0.0029813178156963,0.1117820678412388,0.8277824118162571,0.018292119340705,75,13,0,0,3.0,0.4977034558660074,0.0566026605665683,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row329,0.0009093183202245,0.0004546591601122,0.0638441319361983,0.9659063091386983,0.0052391466488396,16,9,0,0,2.0,0.2604665201881438,0.0628884509205818,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row330,0.0009459339674286,0.0004729669837143,0.0602834526359326,0.9603751020127452,0.0095921530813211,28,7,0,0,2.0,0.2031550450812696,0.0571647733449935,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row331,0.0119110997773541,0.005955549888677,0.0975111302323088,0.706434272847228,0.0386087321237261,121,20,0,0,2.0,1.973166022803308,0.1040234640240669,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row332,0.0118590567583613,0.0059295283791806,0.1207207282663955,0.5890623627051724,0.0292847167214079,122,20,0,0,2.0,2.577091585367957,0.0669605545699596,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row333,0.0139410479300401,0.00697052396502,0.0937211934299362,0.5134547977420054,0.0452672154670913,138,23,0,0,2.0,2.735592781829767,0.1260903179645538,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row334,0.0048555912636203,0.0024277956318101,0.1009646740045546,0.7998086986273429,0.020432227927127,87,14,0,0,2.5,1.0151228795417984,0.0843729525804519,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row335,0.0167685885363741,0.008384294268187,0.0998709304214438,0.4810491501376779,0.053685486634661,140,28,0,0,3.5,1.5575555518371185,0.128508061170578,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row344,0.0020892999497859,0.0010446499748929,0.0762748683839503,0.8515419801569418,0.0179368700965174,80,11,0,0,2.0,1.2816279379906024,0.0353554189205169,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row345,0.0018093073847022,0.0009046536923511,0.0719331286582975,0.9268669218280216,0.0167339909613864,73,8,0,0,2.0,0.4410896626242263,0.0975811379030346,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row346,0.016208291775744,0.008104145887872,0.1068413773340948,0.664164275513931,0.0488573304159217,140,20,0,0,2.0,2.0082947762983943,0.1050539091229438,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row347,0.0136452017845536,0.0068226008922768,0.0967339351061858,0.5450061414451498,0.0436626982582466,132,25,0,0,3.0,1.150220677774577,0.1595236659049987,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row348,0.0011776747376637,0.0005888373688318,0.0631911554076475,0.9521022024299126,0.0084562907900129,28,11,0,0,4.0,0.1925457889156903,0.0722622647881507,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row349,0.0006683776528387,0.0003341888264193,0.0529711270890029,0.9723347370883356,0.0090709747085514,33,8,0,0,2.0,0.0922031540440982,0.0601662448607385,,,quality_pass,domain_and_sample,instrument,Pendar-1,311.0,40.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row63,0.0210778086468748,0.0105389043234374,0.1027133418492504,0.4317108913323239,0.0614601343836901,137,35,0,0,3.0,0.959155203108103,0.1613186299800872,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row65,0.0026920269222136,0.0013460134611068,0.097169216507838,0.850436906326857,0.0168399437113631,73,10,0,0,1.5,2.156013531773016,0.0607207976281642,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row67,0.0172584655859352,0.0086292327929676,0.1031465991161917,0.514034067016649,0.0517538893063153,137,28,0,0,2.5,1.3226450602150752,0.1312057301402092,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row188,0.0324076177860444,0.0162038088930222,0.1773933012769443,0.3369435691102364,0.0241087911278009,85,13,0,0,3.0,1.1148081867235449,0.0840720161795616,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row207,0.0440056394307847,0.0220028197153923,0.2422064203612652,0.4176601368803138,0.0163649668424165,41,3,0,0,2.0,0.7348856160618157,0.1892472356557846,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row209,0.0128797269314208,0.0064398634657104,0.267951479920741,0.2811815125944749,0.012808345210464,41,5,0,0,2.0,2.19975267262963,0.0558977331966161,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row210,0.0387013149676482,0.0193506574838241,0.2610670259120272,0.3595815850667513,0.0150250886065519,26,4,0,0,3.0,0.466512574777647,0.1141318380832672,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
domain_transfer,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row211,0.0282394148194458,0.0141197074097229,0.1951376540884786,0.2657346196462861,0.0287002755462058,104,14,0,0,3.5,1.497365430339708,0.0741493292152881,,,quality_pass,domain_and_sample,instrument,Pendar-2,149.0,42.0
