heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,localized_case
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0162,4np,benzenethiol,0.8448783629811885,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0163,4np,benzenethiol,0.7710803309641402,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0164,4np,benzenethiol,0.8450660865354569,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0165,4np,4np,0.5543217618386312,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0166,4np,4np,0.6959755184787926,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0167,4np,benzenethiol,0.7937708130201935,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0168,4np,benzenethiol,0.4778143566430234,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0169,4np,benzenethiol,0.5430940020720458,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0170,4np,benzenethiol,0.7604181556101633,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0171,4np,4np,0.5592793905405897,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0172,4np,benzenethiol,0.5408544536863329,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0173,4np,benzenethiol,0.8214066037077354,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,poster_row_0174,4np,benzenethiol,0.5048525411332403,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0150,4np,benzenethiol,0.9786388417109902,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0151,4np,4np,0.5644911795443052,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0152,4np,benzenethiol,0.9098792980884838,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0153,4np,4np,0.47634858209791026,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0154,4np,benzenethiol,0.871058840095531,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0155,4np,benzenethiol,0.8438957300469426,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0156,4np,4np,0.4447323011996385,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0157,4np,benzenethiol,0.8841472629146949,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0158,4np,benzenethiol,0.6702994013862343,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0159,4np,4np,0.5793662452652777,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0160,4np,benzenethiol,0.8357007938023872,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0161,4np,4np,0.579757457324771,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0162,4np,benzenethiol,0.5847430645663627,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0163,4np,benzenethiol,0.5308456297927905,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0164,4np,benzenethiol,0.7274645164114828,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0165,4np,4np,0.8592495127656682,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0166,4np,4np,0.907672992999177,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0167,4np,benzenethiol,0.8833756800424173,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0168,4np,4np,0.43492655123439167,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0169,4np,4np,0.8072142871252205,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0170,4np,benzenethiol,0.6046563448205857,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0171,4np,4np,0.7631276414436066,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0172,4np,4np,0.6897995766724319,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0173,4np,benzenethiol,0.9679619999719623,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,poster_row_0174,4np,4np,0.48363428143968595,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0150,4np,benzenethiol,-0.20854084193706512,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0151,4np,4np,-0.37243449687957764,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0152,4np,benzenethiol,-0.3266695737838745,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0153,4np,benzenethiol,-0.41277167201042175,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0154,4np,benzenethiol,-0.24984025955200195,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0155,4np,benzenethiol,-0.26925235986709595,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0156,4np,4np,-0.4140927195549011,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0157,4np,benzenethiol,-0.32306399941444397,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0158,4np,4np,-0.23347429931163788,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0159,4np,4np,-0.370801717042923,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0160,4np,4np,-0.3248331844806671,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0161,4np,benzenethiol,-0.3478449583053589,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0162,4np,4np,-0.3568029999732971,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0163,4np,4np,-0.2992326319217682,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0164,4np,4np,-0.30412033200263977,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0165,4np,4np,-0.30573806166648865,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0166,4np,4np,-0.309448778629303,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0167,4np,benzenethiol,-0.31108736991882324,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0168,4np,4np,-0.43236300349235535,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0169,4np,4np,-0.32992419600486755,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0170,4np,4np,-0.32172226905822754,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0171,4np,4np,-0.28344959020614624,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0172,4np,4np,-0.2456946223974228,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0173,4np,benzenethiol,-0.34279564023017883,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,1729,poster_row_0174,4np,4np,-0.38026300072669983,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0150,4np,benzenethiol,-0.26577532291412354,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0151,4np,4np,-0.318198025226593,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0152,4np,benzenethiol,-0.2545497417449951,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0153,4np,4np,-0.3462999761104584,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0154,4np,benzenethiol,-0.2640503942966461,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0155,4np,benzenethiol,-0.19736449420452118,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0156,4np,4np,-0.3223232626914978,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0157,4np,benzenethiol,-0.3002959191799164,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0158,4np,4np,-0.3391798436641693,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0159,4np,4np,-0.2853870093822479,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0160,4np,4np,-0.3247632086277008,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0161,4np,benzenethiol,-0.3394889831542969,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0162,4np,benzenethiol,-0.29531317949295044,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0163,4np,4np,-0.3370603024959564,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0164,4np,4np,-0.34155529737472534,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0165,4np,4np,-0.28171950578689575,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0166,4np,4np,-0.3217433989048004,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0167,4np,benzenethiol,-0.26448988914489746,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0168,4np,4np,-0.3737858831882477,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0169,4np,4np,-0.2678234577178955,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0170,4np,benzenethiol,-0.37253111600875854,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0171,4np,4np,-0.23840825259685516,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0172,4np,4np,-0.26593154668807983,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0173,4np,benzenethiol,-0.28822046518325806,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,2718,poster_row_0174,4np,4np,-0.3051263689994812,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,poster_row_0150,4np,benzenethiol,-0.21826674044132233,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,poster_row_0151,4np,benzenethiol,-0.332564115524292,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,poster_row_0152,4np,benzenethiol,-0.28401878476142883,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,poster_row_0153,4np,benzenethiol,-0.299725204706192,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,330-1800_native,poster,poster_holdout_Ag,,siamese,historical_circular_triplet,derivative_1_historical,triplet,3141,poster_row_0154,4np,benzenethiol,-0.18175162374973297,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
