stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.0,0.34722222222222227,0.3326719576719576,0.9629629629629629,0.00021363409177865833,0.015761046375132187,0.007880523187566093,0.09582644817483826,0.4069448879003019,0.04780574289349802,0.20710059171597633,2.0,1.4974287617963395,0.15600155293941498
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.5,0.34722222222222227,0.33042328042328034,1.0,0.00037118239561095834,0.01579696293360271,0.007898481466801355,0.09600644080973762,0.4035559105203187,0.04781650899078596,0.21005917159763313,2.0,1.4641839334723838,0.15735753625631332
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,0.5,0.31388888888888894,0.30489417989417983,0.9629629629629629,0.0004690819187089801,0.015757854572164855,0.007878927286082428,0.09594773044105422,0.4026725892412,0.04779829328831963,0.21203155818540434,2.0,1.4755436029277647,0.16297228634357452
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.0,0.34722222222222227,0.33042328042328034,1.0,0.0008060358231887221,0.015804743247066613,0.007902371623533307,0.09598777826948217,0.40179810804909377,0.04780819072282058,0.20512820512820512,2.0,1.47339646137068,0.15130672603845596
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.5,0.34722222222222227,0.33042328042328034,1.0,0.001229915302246809,0.01587855078352722,0.00793927539176361,0.09646758082565185,0.3898180522939533,0.04780174287412685,0.19822485207100593,2.0,1.4791906072007281,0.1491461992263794
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,0.5,0.34722222222222227,0.33042328042328034,1.0,7.95170126366429e-06,0.01574362905937773,0.007871814529688865,0.09576742768810577,0.40558680797564234,0.04779211738923025,0.20710059171597633,2.0,1.4511979699231219,0.1607612892985344
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,1.0,0.34722222222222227,0.33042328042328034,1.0,7.08390143699944e-05,0.015740236657692412,0.007870118328846206,0.09576725440026472,0.40542110372214335,0.047774933261339386,0.20414201183431951,2.0,1.501165339194245,0.14723080396652222
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,1.5,0.34722222222222227,0.33042328042328034,1.0,0.0001471285504521802,0.015741365128046303,0.007870682564023151,0.09576889574702542,0.40535649844173605,0.047761005523526696,0.20216962524654833,2.0,1.4726696821921512,0.15015608072280884
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,0.5,0.2611111111111111,0.18783068783068782,0.8148148148148148,0.01191021129488945,0.01743719473811228,0.00871859736905614,0.10121233303215398,0.34044594195320965,0.04790128031197652,0.21203155818540434,2.0,1.610502907285069,0.14418695494532585
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,1.0,0.24722222222222223,0.2053830227743271,0.8148148148148148,0.05768733471632004,0.02783032183329453,0.013915160916647264,0.11186879519185594,0.30490934013686916,0.04816313474144124,0.1932938856015779,2.5,1.8267262831672686,0.13969000428915024
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,1.5,0.19166666666666665,0.12406015037593983,0.7407407407407407,0.0978468582034111,0.03327683613132551,0.016638418065662755,0.12660830060282702,0.1981943229658826,0.048257965786138696,0.19230769230769232,2.0,1.8620853107456523,0.13836894184350967
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,0.5,0.34722222222222227,0.3330548593706488,1.0,0.0036620122846215963,0.017327051265948672,0.008663525632974336,0.09725263593214538,0.40828789558500966,0.047589013767042325,0.1873767258382643,3.0,1.8034407202220726,0.15244312584400177
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,1.0,0.38888888888888884,0.3456589706589706,0.8888888888888888,0.018304703757166862,0.022051550035880225,0.011025775017940113,0.09915671773437783,0.39101196332947286,0.047538989331188865,0.16469428007889547,2.0,1.9934436331211587,0.1668325439095497
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,1.5,0.2916666666666667,0.2222222222222222,0.8148148148148148,0.04321428760886192,0.031718791014218324,0.015859395507109162,0.10479125263333208,0.4094836199981029,0.04767113076460166,0.18244575936883628,2.5,1.859136421867614,0.15662188827991486
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,smooth_baseline,0.5,0.38888888888888884,0.34338624338624335,0.8888888888888888,0.010345499031245708,0.01733912223078781,0.008669561115393905,0.10178376639766384,0.3780096215216726,0.04770094374784016,0.1913214990138067,2.5,1.5879678215188842,0.13523195683956146
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,smooth_baseline,1.0,0.32222222222222224,0.2862926547137073,0.7407407407407407,0.035169798880815506,0.021382870172946135,0.010691435086473067,0.11103844139277187,0.26244204894323353,0.04787337817348791,0.1863905325443787,2.5,1.9844987575683861,0.1390407830476761
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,smooth_baseline,1.5,0.2722222222222222,0.25555555555555554,0.5185185185185185,0.06486035138368607,0.02645831046759106,0.01322915523379553,0.12159019896571811,0.16662880300080501,0.04814514826484907,0.1942800788954635,2.0,2.2271695914325966,0.13711288571357727
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_noise,0.5,0.34722222222222227,0.3330548593706488,1.0,3.8288257201202214e-05,0.01583992624321358,0.00791996312160679,0.0967473307905978,0.4101017448945225,0.04760344216053646,0.1903353057199211,2.0,1.7537868453007115,0.15988081693649292
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_noise,1.0,0.34722222222222227,0.3330548593706488,1.0,0.0001656722160987556,0.015866028544364946,0.007933014272182473,0.09679363818454358,0.409631932255688,0.04759947067481901,0.1854043392504931,2.5,1.8536974355895512,0.15195879340171814
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_noise,1.5,0.34722222222222227,0.3330548593706488,1.0,0.00044899957720190287,0.015933443456789025,0.007966721728394513,0.09704413250145177,0.40460964157006873,0.04760170720670873,0.1854043392504931,2.0,1.816583177999811,0.15566584467887878
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,isolated_spikes,0.5,0.34722222222222227,0.3330548593706488,1.0,2.7786802093032748e-05,0.015832187885855328,0.007916093942927664,0.09668459538217863,0.4103023474188347,0.04760240541959401,0.1942800788954635,2.0,1.8156435774515103,0.1611098051071167
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,isolated_spikes,1.0,0.38888888888888884,0.34708994708994706,0.9629629629629629,0.00010523089440539479,0.015829461949053374,0.007914730974526687,0.09667266314153465,0.4115343591456464,0.047604135317812296,0.1883629191321499,2.5,1.8271040564184982,0.1566379815340042
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,isolated_spikes,1.5,0.34722222222222227,0.3330548593706488,1.0,0.00023242499446496367,0.015861328045475895,0.007930664022737947,0.0967655716785522,0.4100453165782372,0.047614142285775075,0.1913214990138067,2.5,1.7893937761848058,0.16409146785736084
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,edge_filled_shift,0.5,0.3194444444444445,0.2706209969367864,0.9629629629629629,0.0002864974376279861,0.015855628836685263,0.007927814418342631,0.09686363328755825,0.4106833486244129,0.047595790766693874,0.1913214990138067,2.5,1.8151350398381005,0.14277899265289307
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,edge_filled_shift,1.0,0.34722222222222227,0.3330548593706488,1.0,0.0005137744010426104,0.01585083607218609,0.007925418036093045,0.09677945514655635,0.408633756413966,0.04760503398760765,0.1893491124260355,2.5,1.961642232501414,0.1497769057750702
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,edge_filled_shift,1.5,0.34722222222222227,0.3330548593706488,1.0,0.0008519821567460895,0.01591927882624354,0.00795963941312177,0.09730285885569467,0.4026737727906604,0.04761177040611722,0.1844181459566075,2.0,2.181947436581978,0.14750417321920395
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_broadening,0.5,0.34722222222222227,0.3330548593706488,1.0,1.017473368847277e-05,0.01582011585523588,0.00791005792761794,0.0966656799014512,0.41008190775623554,0.04759564409586142,0.19230769230769232,2.5,1.8299308162564376,0.15704061090946198
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_broadening,1.0,0.34722222222222227,0.3330548593706488,1.0,0.00010395050048828125,0.015820885458800556,0.007910442729400278,0.09663478446538205,0.41028358583635216,0.04757995384791434,0.1863905325443787,2.0,2.0521538198931375,0.15797825157642365
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_broadening,1.5,0.34722222222222227,0.3330548593706488,1.0,0.00020536669762805104,0.015838607916486377,0.007919303958243189,0.0966266346241369,0.410823162811067,0.047569425879606206,0.1844181459566075,2.0,2.052659354099796,0.14597266912460327
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,composite,0.5,0.28611111111111115,0.25263157894736843,0.8888888888888888,0.012455644086003304,0.017836688042529057,0.008918344021264528,0.10288307018917477,0.32047735799039434,0.047676538504655044,0.1844181459566075,2.5,1.8276886764366678,0.1503409743309021
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,composite,1.0,0.3527777777777778,0.2926587301587302,0.7037037037037037,0.05144701525568962,0.028975777106555873,0.014487888553277936,0.1152322392715177,0.25060889044124113,0.04795386938655621,0.16863905325443787,2.0,2.4872551362861612,0.1333182156085968
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,composite,1.5,0.15833333333333333,0.07485380116959063,0.5185185185185185,0.09478702396154404,0.03472514453788538,0.01736257226894269,0.13094812280035714,0.1575146127870757,0.048046036073907734,0.16962524654832348,2.5,2.593777711836764,0.13567771017551422
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,scale_offset,0.5,0.38888888888888884,0.35161135161135154,0.9629629629629629,0.006662214174866676,0.01817644921676675,0.009088224608383376,0.09616531769120613,0.38903614958886445,0.047729486605987234,0.20611439842209073,2.0,1.718009448123943,0.15346461534500122
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,scale_offset,1.0,0.38888888888888884,0.35161135161135154,0.9629629629629629,0.030628632754087448,0.02225056105803888,0.01112528052901944,0.09866658451656789,0.39873780045705354,0.04773079924854627,0.19723865877712032,2.5,1.652435434347447,0.14561530947685242
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,scale_offset,1.5,0.3611111111111111,0.28611111111111115,0.9629629629629629,0.07332528382539749,0.033090121275932576,0.016545060637966288,0.10354587948832193,0.38609636970842115,0.04776034978360529,0.1834319526627219,2.5,1.6734541320815803,0.13776806741952896
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,0.5,0.38888888888888884,0.34708994708994706,0.9629629629629629,0.01014613639563322,0.017742461734144826,0.008871230867072413,0.10106202596378096,0.37626624621706395,0.047829856332100414,0.21400394477317555,3.0,1.6398768330350955,0.14707453548908234
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,1.0,0.3194444444444445,0.27460317460317457,0.7037037037037037,0.03326984867453575,0.022014911276049723,0.011007455638024861,0.11089817453529982,0.2569266217980199,0.0480775314536808,0.20808678500986194,2.5,1.9516029317825823,0.12776577472686768
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,1.5,0.2777777777777778,0.25961538461538464,0.5555555555555556,0.06071753427386284,0.02651751725866686,0.01325875862933343,0.11964065612297582,0.14622956902465806,0.048481360631582315,0.23767258382642997,2.5,1.876134132960459,0.14003656804561615
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,0.5,0.38888888888888884,0.3485449735449735,1.0,4.8602069000480697e-05,0.01600890564235399,0.008004452821176995,0.09587302522653011,0.39137292792728895,0.047744823855479124,0.20907297830374755,2.5,1.6824595509047513,0.15374093502759933
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,1.0,0.34722222222222227,0.33505291005291005,0.9629629629629629,0.0002205923810834065,0.01602643029488431,0.008013215147442155,0.09593259011728811,0.3956617275477747,0.047745948542745734,0.20315581854043394,3.0,1.6080031959190582,0.1538291648030281
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,1.5,0.34722222222222227,0.33505291005291005,0.9629629629629629,0.0005637009744532406,0.016106139198829836,0.008053069599414918,0.09605642142078007,0.3965012352531855,0.04776019855314767,0.20611439842209073,3.0,1.695637074333289,0.1457793228328228
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,0.5,0.38888888888888884,0.3485449735449735,1.0,2.8868516892543994e-05,0.016016767432468593,0.008008383716234297,0.09587269350295144,0.3925693018618577,0.047746021836274764,0.21203155818540434,3.0,1.7058354202883999,0.15160509198904037
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,1.0,0.38888888888888884,0.3485449735449735,1.0,0.0001369383535347879,0.01603731950401518,0.00801865975200759,0.09593459254059448,0.39043042018676005,0.04775342628547599,0.20808678500986194,3.0,1.6452021974305788,0.14850404858589172
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,1.5,0.38888888888888884,0.3485449735449735,1.0,0.0002555383543949574,0.016049721624698757,0.008024860812349379,0.09592787588946511,0.3923577972722486,0.04775380110186557,0.20315581854043394,2.5,1.6768206843643358,0.14532320201396942
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,edge_filled_shift,0.5,0.38888888888888884,0.3485449735449735,1.0,0.0005291037959977984,0.016064991577759834,0.008032495788879917,0.09605266776678441,0.39804414225836576,0.04774195269572658,0.20414201183431951,2.5,1.7155692073490165,0.15211637318134308
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,edge_filled_shift,1.0,0.38888888888888884,0.3485449735449735,1.0,0.0009601844940334558,0.0160892465149885,0.00804462325749425,0.09614245865359121,0.40133582160209536,0.04777153488561968,0.20118343195266272,2.5,1.7415799371211653,0.15544086694717407
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,edge_filled_shift,1.5,0.38888888888888884,0.3485449735449735,1.0,0.0016259131953120232,0.016071075473389044,0.008035537736694522,0.09640910066570456,0.4008614853055146,0.04775148913712549,0.20414201183431951,3.0,1.8152589139618165,0.15544086694717407
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_broadening,0.5,0.38888888888888884,0.3485449735449735,1.0,3.5586181184044108e-06,0.01599393078185405,0.007996965390927025,0.09586723971585566,0.3926901941201364,0.047738913579962815,0.20710059171597633,3.0,1.6380222950536416,0.1499338299036026
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_broadening,1.0,0.38888888888888884,0.3485449735449735,1.0,3.476937490631826e-05,0.01599170674502764,0.00799585337251382,0.09586160907491302,0.39435378014879036,0.04772644015029627,0.20512820512820512,3.0,1.7472961455687226,0.1559157520532608
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_broadening,1.5,0.38888888888888884,0.3485449735449735,1.0,7.897615432739258e-05,0.016010036528081157,0.008005018264040578,0.0958679506642842,0.3945783238821018,0.047717715157644953,0.20315581854043394,2.5,1.6866317144355016,0.15600814670324326
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,composite,0.5,0.38888888888888884,0.3485449735449735,1.0,0.012614087201654911,0.018523413109520083,0.009261706554760041,0.10197859317173742,0.33336170642544766,0.0478201745335055,0.21794871794871795,3.0,1.790092133473371,0.13542458415031433
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,composite,1.0,0.38888888888888884,0.3507936507936507,0.6666666666666666,0.05716530978679657,0.030072958428462058,0.015036479214231029,0.11395185953406746,0.2613465789840177,0.048085991590985214,0.21597633136094674,2.0,1.9749637565871643,0.14131268858909607
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,composite,1.5,0.39444444444444443,0.3062169312169312,0.5555555555555556,0.10125970840454102,0.035384036084110136,0.017692018042055068,0.12973872854918098,0.16617211049532085,0.048319801327729096,0.19625246548323472,2.5,1.828390715276512,0.1217879056930542
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,scale_offset,0.5,0.28611111111111115,0.24800194931773878,0.9259259259259259,0.004037239123135805,0.02148302019116919,0.010741510095584595,0.12114244244584534,0.4913998633835073,0.04818805287002134,0.16509926854754442,2.0,2.532180399904201,0.15402214415371418
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,scale_offset,1.0,0.3611111111111111,0.28465608465608466,0.9629629629629629,0.017288856208324432,0.02313355743704212,0.01156677871852106,0.12307968672895665,0.4930666210110061,0.04816222542567447,0.1536050156739812,2.0,3.088314634465117,0.1392074003815651
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,scale_offset,1.5,0.35555555555555557,0.3121693121693121,0.7777777777777778,0.041436973959207535,0.02792324162571572,0.01396162081285786,0.12584838581776653,0.4903548822344812,0.04828612084851355,0.14942528735632185,2.0,2.9430348075241817,0.17360099032521248
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,smooth_baseline,0.5,0.3277777777777778,0.25925925925925924,0.9259259259259259,0.005839535500854254,0.020830972501215725,0.010415486250607862,0.11973075116628078,0.5012651499886898,0.048219729128478224,0.1619644723092999,2.0,2.366212093139649,0.16208516631741077
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,smooth_baseline,1.0,0.3611111111111111,0.28465608465608466,0.8888888888888888,0.023013506084680557,0.02331589229807763,0.011657946149038815,0.12306461367542428,0.4815998555488639,0.04826515570277143,0.15987460815047022,2.0,2.508973737255505,0.15007339045405388
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,smooth_baseline,1.5,0.3277777777777778,0.2671957671957672,0.8888888888888888,0.04784158244729042,0.02821406159979663,0.014107030799898316,0.13166175246369816,0.4422649972017586,0.048287892067171476,0.15256008359456635,2.0,2.5860336617038513,0.16265326738357544
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_noise,0.5,0.3277777777777778,0.2564814814814815,1.0,5.360885916161351e-05,0.02026410004569467,0.010132050022847335,0.12067975943477048,0.4854497855061957,0.048210890902898464,0.16405433646812956,2.0,2.569355149914146,0.1467408984899521
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_noise,1.0,0.3277777777777778,0.2564814814814815,1.0,0.00022519075719173998,0.020397625256313865,0.010198812628156933,0.1207365328630252,0.489310584579029,0.04821659323723142,0.1619644723092999,2.0,2.5366241791628354,0.15369626320898533
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_noise,1.5,0.3277777777777778,0.2564814814814815,1.0,0.0007435127627104521,0.020466369254803392,0.010233184627401696,0.12093189252068096,0.4831961445037373,0.048227577991734244,0.16300940438871472,2.0,2.4063234996857683,0.1577022299170494
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,isolated_spikes,0.5,0.3277777777777778,0.2564814814814815,1.0,3.801893399213441e-05,0.020302559572904715,0.010151279786452357,0.12071336846673555,0.48561888508590395,0.04820830563347642,0.16300940438871472,2.0,2.641708852954622,0.14785393537022173
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,isolated_spikes,1.0,0.3277777777777778,0.2564814814814815,1.0,0.00019441268523223698,0.020322412191654912,0.010161206095827456,0.12073061449896488,0.48664351590685273,0.048212335292436084,0.16405433646812956,2.0,2.710364083123049,0.15391592681407928
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,isolated_spikes,1.5,0.3277777777777778,0.2564814814814815,1.0,0.00040162052027881145,0.020383023426429083,0.010191511713214542,0.12085170172530271,0.49068391670121614,0.048213108242471985,0.15987460815047022,2.0,2.828211460520548,0.14538829028606415
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,edge_filled_shift,0.5,0.3277777777777778,0.2564814814814815,1.0,0.0002686182560864836,0.020330530801092785,0.010165265400546393,0.12083204553120509,0.4882272789289368,0.0482030838080794,0.15569487983281086,2.0,2.75121089050355,0.15659800171852112
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,edge_filled_shift,1.0,0.3277777777777778,0.2564814814814815,1.0,0.0004823185736313462,0.020334954538564307,0.010167477269282153,0.12080156373412194,0.48074395220912813,0.048207895075965,0.15987460815047022,2.0,2.963802638969442,0.16385482903569937
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,edge_filled_shift,1.5,0.3333333333333333,0.23703703703703707,0.9259259259259259,0.0007739751599729061,0.02021222038105606,0.01010611019052803,0.12115060917470226,0.4874227379877095,0.04821163723594153,0.15778474399164055,2.0,2.7863798839162746,0.1451568827033043
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_broadening,0.5,0.3277777777777778,0.2564814814814815,1.0,6.67594067635946e-05,0.020265207614251764,0.010132603807125882,0.12085379272424417,0.48652867322077326,0.04819390506191143,0.16300940438871472,2.0,2.7662738859189293,0.14934060722589493
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_broadening,1.0,0.3277777777777778,0.2564814814814815,1.0,0.0008716561133041978,0.02029628180117231,0.010148140900586154,0.12149796218428836,0.48399180531159575,0.048159639373541,0.15464994775339602,2.0,2.789009789544604,0.15437916480004787
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_broadening,1.5,0.3277777777777778,0.2564814814814815,1.0,0.0022814120166003704,0.02041546948121921,0.010207734740609604,0.12221294764071748,0.47790071136701484,0.04813148960662437,0.15047021943573669,2.0,2.813337255729749,0.1553839948028326
outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,4,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,composite,0.5,0.3277777777777778,0.2562865497076023,0.9629629629629629,0.006889208685606718,0.02079779101381271,0.010398895506906355,0.1215380282371159,0.4613729393390885,0.04820951282501925,0.1588296760710554,2.0,2.5740768720877716,0.14888840913772583
