evaluation_phase,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,failure_type
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,linear_svm,minimal_minmax,none,2026,session3_row480,acetaminophen,4_ANPP,6.324700608097857,True,False,Agilent-3,pSERS_Metrohm_silver,,,acetaminophen,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,linear_svm,minimal_minmax,none,2026,session3_row485,acetaminophen,4_ANPP,5.312725390618854,True,False,Pendar-3,pSERS_Metrohm_silver,,,acetaminophen,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,linear_svm,minimal_minmax,none,2026,session3_row497,acetaminophen,4_ANPP,6.283123102581397,True,False,Mira-1,pSERS_Metrohm_silver,,,acetaminophen,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,linear_svm,minimal_minmax,none,2026,session3_row498,acetaminophen,benzyl_fentanyl,6.314604373915791,True,False,Mira-1,pSERS_Metrohm_silver,,,acetaminophen,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row31,blank,acetaminophen,1.0,True,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row33,4_ANPP,benzyl_fentanyl,1.0,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row36,blank,benzyl_fentanyl,1.0,True,False,Agilent-3,pSERS_Metrohm_silver,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row54,benzyl_fentanyl,acetaminophen,1.0,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row64,benzyl_fentanyl,4_ANPP,1.0,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row177,4_nitrophenol,acetaminophen,1.0,True,False,Pendar-2,H_SERS_H_Kit,,,4_nitrophenol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row181,ethanol,acetaminophen,1.0,True,False,Pendar-2,H_SERS_H_Kit,,,ethanol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row202,4_nitrophenol,acetaminophen,1.0,True,False,Pendar-2,GaN_polymer,,,4_nitrophenol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row204,4_nitrophenol,ethyl_paraoxon,1.0,True,False,Pendar-2,GaN_polymer,,,4_nitrophenol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row227,ethanol,benzyl_fentanyl,1.0,True,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row231,4_nitrophenol,benzyl_fentanyl,1.0,True,False,Mira-2,GaN_polymer,,,4_nitrophenol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row242,4_nitrophenol,benzyl_fentanyl,1.0,True,False,Agilent-3,GaN_polymer,,,4_nitrophenol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session1_row243,4_nitrophenol,benzyl_fentanyl,1.0,True,False,Agilent-3,GaN_polymer,,,4_nitrophenol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row42,blank,acetaminophen,1.0,True,False,Pendar-3,pSERS_Metrohm_silver,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row90,blank,4_ANPP,1.0,True,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row91,blank,acetaminophen,1.0,True,False,Pendar-3,pSERS_Metrohm_silver,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row111,4_ANPP,benzyl_fentanyl,0.9974275953996908,True,False,Agilent-3,pSERS_Metrohm_silver,,,4_ANPP,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row112,blank,benzyl_fentanyl,1.0,True,False,Agilent-3,pSERS_Metrohm_silver,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row120,blank,benzyl_fentanyl,1.0,True,False,Agilent-3,pSERS_Metrohm_silver,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row213,benzyl_fentanyl,4_ANPP,0.9999999999999992,True,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row218,acetaminophen,blank,1.0,True,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row299,4_nitrophenol,acetaminophen,1.0,True,False,RMX-1,NRC_Canadian_SERS,,,4_nitrophenol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row308,4_nitrophenol,benzyl_fentanyl,1.0,True,False,RMX-1,NRC_Canadian_SERS,,,4_nitrophenol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row333,ethanol,ethyl_paraoxon,1.0,True,False,RMX-1,H_SERS_H_Kit,,,ethanol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row338,ethanol,benzyl_fentanyl,1.0,True,False,Agilent-3,H_SERS_H_Kit,,,ethanol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row347,ethanol,ethyl_paraoxon,1.0,True,False,Mira-2,NRC_Canadian_SERS,,,ethanol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session2_row355,ethanol,acetaminophen,1.0,True,False,Pendar-3,NRC_Canadian_SERS,,,ethanol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row11,ethanol,benzyl_fentanyl,1.0,True,False,Pendar-2,H_SERS_H_Kit,,,ethanol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row15,ethanol,acetaminophen,1.0,True,False,Pendar-2,H_SERS_H_Kit,,,ethanol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row74,ethyl_paraoxon,acetaminophen,1.0,True,False,Pendar-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row84,ethyl_paraoxon,acetaminophen,1.0,True,False,Pendar-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row93,ethanol,acetaminophen,1.0,True,False,Pendar-2,H_SERS_H_Kit,,,ethanol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row149,ethanol,4_ANPP,1.0,True,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row211,4_ANPP,acetaminophen,1.0,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row217,4_ANPP,benzyl_fentanyl,0.9999999993492754,True,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row224,benzyl_fentanyl,acetaminophen,1.0,True,False,Pendar-1,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row235,benzyl_fentanyl,blank,1.0,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row256,4_ANPP,benzyl_fentanyl,1.0,True,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row263,blank,acetaminophen,1.0,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row277,blank,4_ANPP,0.9999999932470658,True,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row286,blank,benzyl_fentanyl,1.0,True,False,Agilent-1,pSERS_Metrohm_silver,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row289,blank,benzyl_fentanyl,1.0,True,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row296,blank,acetaminophen,1.0,True,False,Pendar-1,NRC_Canadian_SERS,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row297,4_ANPP,acetaminophen,0.9534310843458148,True,False,Pendar-1,NRC_Canadian_SERS,,,4_ANPP,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row298,blank,ethyl_paraoxon,1.0,True,False,Pendar-1,NRC_Canadian_SERS,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row306,benzyl_fentanyl,acetaminophen,1.0,True,False,Pendar-1,NRC_Canadian_SERS,,,benzyl_fentanyl,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row312,blank,ethyl_paraoxon,1.0,True,False,Pendar-1,NRC_Canadian_SERS,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row315,benzyl_fentanyl,acetaminophen,1.0,True,False,Mira-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row322,blank,ethanol,0.999999997114819,True,False,Mira-3,NRC_Canadian_SERS,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row323,4_ANPP,acetaminophen,1.0,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row324,blank,ethyl_paraoxon,1.0,True,False,Mira-3,NRC_Canadian_SERS,,,blank,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row330,4_ANPP,benzyl_fentanyl,0.9997671594629524,True,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row462,4_ANPP,benzyl_fentanyl,1.0,True,False,RMX-2,pSERS_Metrohm_silver,,,4_ANPP,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row474,4_ANPP,benzyl_fentanyl,1.0,True,False,Agilent-3,pSERS_Metrohm_silver,,,4_ANPP,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row479,acetaminophen,benzyl_fentanyl,1.0,True,False,Mira-1,pSERS_Metrohm_silver,,,acetaminophen,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row480,acetaminophen,benzyl_fentanyl,1.0,True,False,Agilent-3,pSERS_Metrohm_silver,,,acetaminophen,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row482,acetaminophen,4_ANPP,1.0,True,False,Agilent-3,pSERS_Metrohm_silver,,,acetaminophen,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row483,acetaminophen,benzyl_fentanyl,0.8092952212329714,True,False,Pendar-3,pSERS_Metrohm_silver,,,acetaminophen,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row484,acetaminophen,4_ANPP,1.0,True,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row497,acetaminophen,benzyl_fentanyl,1.0,True,False,Mira-1,pSERS_Metrohm_silver,,,acetaminophen,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,nearest_centroid,arpls_minmax,none,2026,session3_row498,acetaminophen,blank,1.0,True,False,Mira-1,pSERS_Metrohm_silver,,,acetaminophen,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,pca_logistic,arpls_minmax,none,2026,session1_row33,4_ANPP,blank,0.5563305781109544,True,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,pca_logistic,arpls_minmax,none,2026,session1_row50,benzyl_fentanyl,4_ANPP,0.4544252300554398,True,False,Agilent-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,pca_logistic,arpls_minmax,none,2026,session1_row54,benzyl_fentanyl,4_ANPP,0.6363595699725227,True,False,Mira-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,pca_logistic,arpls_minmax,none,2026,session1_row227,ethanol,blank,0.3999154625855119,True,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,pca_logistic,arpls_minmax,none,2026,session1_row231,4_nitrophenol,blank,0.5823738329916301,True,False,Mira-2,GaN_polymer,,,4_nitrophenol,,,,,,,,,misclassification
outer,outer,nato_outer_o0__train_strict_core__test_strict_core,0.0,classical,pca_logistic,arpls_minmax,none,2026,session2_row299,4_nitrophenol,ethanol,0.7930644951630562,True,False,RMX-1,NRC_Canadian_SERS,,,4_nitrophenol,,,,,,,,,misclassification
