evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row309,0.0028636001805071743,0.0014318000902535872,0.05697401656503777,0.9533799626643042,0.006166417605376669,16,9,0,0,2.0,0.3020589005685724,0.08173356205224991
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row334,0.002772751351312515,0.0013863756756562575,0.07107010051494494,0.9690863131040494,0.005021765185852668,15,9,0,0,3.0,0.12184262779446622,0.05072492407634854
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row338,0.002572929801756697,0.0012864649008783484,0.06801720765660342,0.9774489097586895,0.004585337583019802,15,10,0,0,1.0,0.23114772593028787,0.0208239242201671
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session2_row340,0.0019100241904656697,0.0009550120952328348,0.07371281591134407,0.9738437389498046,0.003252696301781758,15,9,0,0,2.0,0.08471692071377092,0.04027429981215391
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row403,0.016168270681185874,0.008084135340592937,0.1838225141596515,0.8016163231289842,0.0059950238006318355,9,1,0,0,4.0,0.10620077806196615,0.014087125658988953
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row405,0.017484512511136675,0.008742256255568338,0.19055901787762367,0.8156962965660887,0.005439381080104794,4,0,0,0,,,
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row406,0.020356178296152896,0.010178089148076448,0.1934459088440559,0.7988261394642949,0.006174866320110856,8,1,0,0,2.0,0.9018574545971195,0.1966378855286166
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row408,0.015539649550326854,0.007769824775163427,0.18404763066888374,0.8301136012813886,0.005394348652833806,4,1,0,0,1.0,0.8315253676661497,0.1088722231797874
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row410,0.02570669091374981,0.012853345456874905,0.18902914689726963,0.8011640953748316,0.0064119076254867124,9,3,0,0,2.0,0.08224320626638257,0.13846912946096326
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row412,0.01606994471931264,0.00803497235965632,0.18274427759062098,0.8036232705432709,0.006391304738533198,9,2,0,0,3.0,0.45816585707375035,0.051352286827750504
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row414,0.015127372790171614,0.007563686395085807,0.17350997499392473,0.8257036731015394,0.00662434529613421,11,3,0,0,1.0,0.11143497045105719,0.18956943521698122
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row416,0.002350557778085762,0.001175278889042881,0.07979167997058634,0.9793138299059351,0.003328555773042743,14,10,0,0,1.5,0.13124085507658512,0.03563910652883351
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row418,0.0010747316959702842,0.0005373658479851421,0.07587017687241801,0.9871000388735954,0.0020132246069965733,13,9,0,0,1.0,0.09424472373355647,0.014263086020946503
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row468,0.0041150542354248506,0.0020575271177124253,0.09839819550088763,0.9347332822877624,0.005329836200856204,16,9,0,0,2.0,0.11038956207264876,0.0964301060885191
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row470,0.0010827940487586724,0.0005413970243793362,0.07695775474534014,0.9884695555476128,0.001972271451476055,13,8,0,0,2.0,0.10814971933873814,0.02139230538159609
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row474,0.0014813779988907439,0.0007406889994453719,0.07224495095891853,0.9882824965156054,0.002165007499067672,12,9,0,0,2.0,0.06735277915894226,0.019936323165893555
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row476,0.0008797773040700476,0.0004398886520350238,0.07063141359586275,0.9870615611155963,0.0019563223487404943,11,8,0,0,2.0,0.09588615261170677,0.01870692682268782
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row478,0.0009420969823102898,0.0004710484911551449,0.07293214927318202,0.9895263187245499,0.002124296310000773,11,8,0,0,1.5,0.11662423269249972,0.013432229869067669
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row480,0.001333641568071099,0.0006668207840355495,0.06816220004614908,0.9881868042075439,0.002460488009932769,11,8,0,0,2.0,0.07476165200430454,0.014781892295164231
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row482,0.013041241830442288,0.006520620915221144,0.11850259329158552,0.9051402966072556,0.008386674147664702,20,14,0,0,2.0,0.29981682030637336,0.08450111490674317
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row496,0.0007824445987955392,0.0003912222993977696,0.06801371593495782,0.9890665130926487,0.0018485914572452852,12,10,0,0,2.0,0.12964708178798484,0.023564458824694157
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row500,0.015426322174310066,0.007713161087155033,0.21681113378912623,0.7540035346331645,0.007949701431410047,10,2,0,0,3.5,2.5210561436232757,0.3841300727799535
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,session3_row502,0.025147293646100317,0.012573646823050158,0.2010284450046966,0.7662895119869463,0.006779115881321819,12,3,0,0,5.0,0.12596159758957684,0.24106847669463605
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row12,0.016032211966085425,0.008016105983042712,0.1944186500630442,0.7257023233913596,0.01112525762507825,24,5,0,0,2.0,0.28468677984137275,0.05387419601902366
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row15,0.007048937493476807,0.0035244687467384035,0.17172498482134424,0.8491167784765332,0.0066370350006348285,16,6,0,0,2.0,0.09412831258940117,0.046283802861580625
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row18,0.007518647491985967,0.0037593237459929837,0.1238226502643843,0.8587871243935704,0.00712987002663015,21,12,0,0,2.5,0.4220097090431865,0.05235470551997423
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row19,0.002238973081645919,0.0011194865408229596,0.08427843810261758,0.9574220410647004,0.006471164858833488,20,8,0,0,2.0,0.16858264829061526,0.05666554323397577
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row20,0.028128042486456145,0.014064021243228073,0.14370969825534757,0.6269817337367064,0.03307188243605196,108,18,0,0,3.5,2.559438068540097,0.09428401291370392
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row21,0.01161488419665455,0.005807442098327275,0.16323120921819087,0.797904826719035,0.017550927007118196,70,10,0,0,1.5,0.8952522901055843,0.08161294844467193
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row22,0.002424204896818108,0.001212102448409054,0.09008610000243854,0.9272361739609551,0.008784372044860253,33,9,0,0,2.0,0.10315305878796285,0.03287249803543091
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row29,0.006693771911773174,0.003346885955886587,0.14199520390814654,0.8571901618703209,0.008403224496703063,23,7,0,0,2.0,0.19684537208146616,0.10000491561368108
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row30,0.0041266417169270415,0.0020633208584635208,0.12824435374855805,0.9144620827870171,0.00716521105762305,22,8,0,0,2.0,0.11162153385640958,0.06152066611684859
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row36,0.013832472816553013,0.0069162364082765064,0.21906661319019688,0.5990611698133682,0.013489387358786189,61,10,0,0,2.5,1.9212377163268135,0.07529323291964829
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row37,0.010545223176779403,0.0052726115883897015,0.12565212321075545,0.8413436497957084,0.018792675984669976,82,11,0,0,4.0,2.6385997745728993,0.11795869190245867
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row38,0.0028940302630094403,0.0014470151315047202,0.0856986455898896,0.9321364012896438,0.009483682550157288,34,10,0,0,3.5,0.8985298901739369,0.05084772128611803
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row42,0.0007170101207774763,0.00035850506038873813,0.050405197176068436,0.9828172830316675,0.004458738504243749,15,9,0,0,2.0,0.2562004623407859,0.030345682986080647
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row50,0.008077214104030053,0.0040386070520150264,0.19024240879660784,0.7931123210505772,0.006975992611696711,22,6,0,0,1.0,0.19681494218230466,0.1152533944696188
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row51,0.014204310293835983,0.007102155146917991,0.16281255384686216,0.7964344649896906,0.019974896284537472,82,15,0,0,3.0,1.0289344580785744,0.06765705498401076
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row238,0.024452688207348906,0.012226344103674453,0.20764006200449353,0.7531601972263184,0.006407938464435574,9,1,0,0,4.0,0.9133624580045218,0.7036401089280844
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row239,0.0022355636821685776,0.0011177818410842888,0.050319014242076555,0.9833938690600761,0.003288929996810371,11,10,0,0,1.0,0.13251317832577073,0.06257111020386219
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row240,0.023389896139162952,0.011694948069581476,0.20404024619393535,0.8032524034361072,0.005871598818006792,10,3,0,0,2.0,0.6933000763549144,0.10427378211170435
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row241,0.021651838552798664,0.010825919276399332,0.2031336820804487,0.7951869059997589,0.0053194924626067015,7,1,0,0,3.0,0.8359006888876273,0.002673469251021743
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row242,0.019888116292655692,0.009944058146327846,0.20701517194409394,0.8024768584012797,0.005122729407026197,4,1,0,0,4.0,0.7716506822015442,0.10945002577500418
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row243,0.021554667849447484,0.010777333924723742,0.18809878104784808,0.7756507666657163,0.007697658223249683,10,4,0,0,2.0,0.43390402685131296,0.11653518094681203
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row244,0.020820920410974574,0.010410460205487287,0.18100950406301883,0.8094920580034102,0.0057150211390606795,8,2,0,0,3.5,0.6903124505866542,0.36029246263206005
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session1_row245,0.021474809768085974,0.010737404884042987,0.20662081867541288,0.7825764916759314,0.005940713135363954,8,2,0,0,1.5,0.5419267672124167,0.1269041932246182
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row105,0.0015705480961930643,0.0007852740480965322,0.08061544436415606,0.964741083125878,0.0030438571890200753,14,6,0,0,1.5,0.27837961787959253,0.02482646940916311
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row106,0.0014486926730125182,0.0007243463365062591,0.061797721590599534,0.9766243136092634,0.0032204225231959884,15,9,0,0,2.0,0.17674185097780162,0.014214364811778069
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row107,0.006724022893190359,0.0033620114465951795,0.0989985934094143,0.9251979841623877,0.006297175949106791,15,8,0,0,1.0,0.07490602697720754,0.06842608470469713
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row108,0.0014434005430892316,0.0007217002715446158,0.0725804904733408,0.9706043852884492,0.0030803965731839916,15,7,0,0,1.0,0.16355077773740453,0.03252531075850129
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row109,0.0016583126887905713,0.0008291563443952857,0.090905018160478,0.9576455271918398,0.002714892449032829,13,10,0,0,1.0,0.28080042914499215,0.008263984695076942
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row110,0.0024452555576356316,0.0012226277788178158,0.06981516838537608,0.9808791647042914,0.003477210743211409,16,9,0,0,1.0,0.13222489149145192,0.042188565945252776
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row111,0.002227790345850325,0.0011138951729251624,0.07328772108058666,0.9792393300300315,0.0030706518649224433,14,9,0,0,1.0,0.12050426118908636,0.04370640218257904
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row112,0.004267907806394542,0.002133953903197271,0.09899235815729561,0.9579005111333155,0.005150011194720199,15,9,0,0,2.0,0.2569230465701204,0.056729770578385796
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row113,0.003892322938979889,0.0019461614694899446,0.08995189261063,0.9572573233318052,0.005560188370052076,16,9,0,0,2.0,0.11945336390186358,0.04028354585170746
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row114,0.003941149372947181,0.0019705746864735903,0.09967175101213253,0.9642617123725319,0.0048108953999638155,13,9,0,0,1.0,0.09548444971596512,0.051479780580848455
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row115,0.0018777884090941596,0.0009388942045470798,0.07625660512446715,0.9627342793932641,0.003509094750479562,14,7,0,0,1.0,0.3596170389704235,0.04209151864051819
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row116,0.006695369156075687,0.0033476845780378434,0.10000652466870086,0.9255826807741089,0.00653577112052257,15,11,0,0,2.0,0.08081806258631774,0.07489591836929321
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row117,0.001315341335842684,0.000657670667921342,0.07445392693680013,0.9725977712075131,0.002910498127010734,14,9,0,0,1.0,0.15833316967284697,0.013322731014341116
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row118,0.0015358553557794242,0.0007679276778897121,0.0687247082019267,0.9804085383868759,0.0025451353742317094,13,6,0,0,1.0,0.1910637732347957,0.008686626330018044
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row119,0.005761938412664487,0.0028809692063322435,0.09533874586753058,0.9322327282206996,0.006691036692853751,16,11,0,0,1.0,0.09005933109540559,0.058613523840904236
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row120,0.0036385521579755087,0.0018192760789877544,0.08713081163566369,0.9613044217759866,0.0052752315171528605,16,9,0,0,3.0,0.024017029755168784,0.04832775518298149
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row121,0.002105926312105403,0.0010529631560527014,0.07038847178363816,0.9817350489321195,0.0029880333450481495,15,10,0,0,2.0,0.0879578344338271,0.03276981599628925
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row122,0.002258928958669953,0.0011294644793349766,0.08090306258302588,0.9783207656106835,0.0027720783992867836,14,11,0,0,2.0,0.13637119633939038,0.030003844352904707
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row123,0.0012571895797917072,0.0006285947898958536,0.06258149502223773,0.9856145337069417,0.002296981405895297,12,10,0,0,2.0,0.07814545567594916,0.020052898558788
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row124,0.0031040778965558367,0.0015520389482779184,0.08389127993800002,0.9639362760884898,0.005138085234825017,16,8,0,0,2.0,0.19148057182162997,0.021409863024018705
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row290,0.04005819096923876,0.02002909548461938,0.23306747453359997,0.4672182448197771,0.012750701682026765,21,8,0,0,2.5,0.7062987259015661,0.3124000245006755
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row292,0.001215715715741748,0.000607857857870874,0.041494471546919404,0.9921244494213126,0.002893083388145377,12,10,0,0,1.0,0.08232228509350802,0.03673090785741806
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row294,0.050021409227473904,0.025010704613736952,0.2303482290626046,0.4738098131112398,0.023700340258806785,61,8,0,0,2.5,2.453319060499787,0.07241084799170494
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row296,0.025016360163890927,0.012508180081945463,0.18616492895920725,0.7474172894964152,0.018867427978257183,68,14,0,0,3.5,0.37242111053215615,0.036078825825825334
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row302,0.0021791608094857587,0.0010895804047428793,0.048158296273496395,0.9637597485336936,0.0067321437178179625,15,6,0,0,3.5,0.2696284669904875,0.043920498341321945
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row304,0.004217508099924254,0.002108754049962127,0.04357396306023477,0.9712086700007273,0.006338721574284136,15,10,0,0,4.0,0.24167782971799653,0.08184321969747543
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row309,0.002812193067333325,0.0014060965336666624,0.056706944535245045,0.9517022541325595,0.0065180767806512965,16,4,0,0,2.5,0.18546843562233611,0.027768339961767197
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row334,0.0029786112906756267,0.0014893056453378134,0.07800012175825337,0.9607988653963337,0.004918811401418809,15,8,0,0,1.0,0.19724379585919405,0.04716818034648895
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,session2_row338,0.0022997504513944094,0.0011498752256972047,0.07112993323789853,0.9719579121660019,0.004428929496352794,15,9,0,0,1.0,0.18246626530043777,0.02749500423669815
