heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0443,0.00724225630260758,0.00362112815130379,0.02786353766221536,0.9753438348248252,0.005637628072872758,6,4,2,1,3.0,0.2675253388112314,0.09646573662757874
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0444,0.0018374316491207355,0.0009187158245603678,0.026439564468357258,0.9676739593906125,0.004753339018872274,8,4,1,1,2.0,0.3284510794667276,0.0705420970916748
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0445,0.004235183068940803,0.0021175915344704014,0.025522876488895813,0.9770823364265707,0.005368874335794576,7,4,2,1,1.5,0.26381923604109997,0.07912425696849823
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0446,0.0019108302444268432,0.0009554151222134216,0.024239811934325384,0.9743018998952954,0.005008973525171833,5,3,1,1,1.0,0.15658576660286128,0.07250261306762695
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0447,0.001419581766217155,0.0007097908831085775,0.025123830148379264,0.9675293886756353,0.004916458904876241,7,4,1,1,3.0,0.05636637743328882,0.04352480173110962
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0448,0.0026526315574256906,0.0013263157787128453,0.02499482564615986,0.9735182533933903,0.005692550839823006,12,6,2,1,1.0,0.21626226857268657,0.07765930891036987
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0449,0.001262444830004229,0.0006312224150021145,0.02608244783748224,0.9629175242761607,0.004882550348660776,6,2,3,2,2.0,0.08966551456837711,0.03742086887359619
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0450,0.0016742520932904157,0.0008371260466452079,0.024117352470310976,0.9750392676641847,0.005028720996675215,6,3,2,1,3.0,0.3806406258942633,0.06001824140548706
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0451,0.0017242969368959082,0.0008621484684479541,0.023393585176733813,0.96790549921129,0.0051914234974953745,5,2,2,1,2.0,0.14529277099470597,0.0481480211019516
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0452,0.0024181842991464145,0.0012090921495732073,0.022996981180125105,0.9772107341551187,0.005606177955466722,5,4,2,1,2.0,0.16846525452826797,0.056899309158325195
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0478,0.001332495200891263,0.0006662476004456315,0.028301145485419763,0.9747038505557547,0.004901055170588994,12,7,4,4,1.0,0.13611686428697214,0.04389725625514984
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0479,0.0011759236187758293,0.0005879618093879147,0.02234240138396207,0.9747707484757505,0.006929302287753672,17,7,5,5,1.0,0.395745406959082,0.071849524974823
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0480,0.0013099850397570393,0.0006549925198785196,0.04035490075968497,0.9638526982319563,0.003987890375511987,6,5,4,4,1.0,0.14574794245730832,0.07800768315792084
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0481,0.00107710110514735,0.000538550552573675,0.019781729750442872,0.9789834572720332,0.007011073390021921,22,8,6,6,1.0,0.363963409819607,0.05946405231952667
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0482,0.0006560359400811876,0.0003280179700405938,0.021149588090848735,0.9940899987435313,0.0028970162883134826,6,1,1,1,0.0,0.757850544426374,0.036942534148693085
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0483,0.0011104167702253643,0.0005552083851126822,0.024180039875814945,0.9813659783110246,0.0056190827814862135,14,9,6,5,1.0,0.3171683414957762,0.04749023914337158
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0484,0.0009015025658602658,0.0004507512829301329,0.025293461769724565,0.9893381440891085,0.003149370813397192,7,5,3,2,0.0,0.23571660409872539,0.03912995755672455
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0485,0.001336541073677275,0.0006682705368386375,0.02516954770043071,0.9699186089691471,0.007401464435138873,22,10,6,5,2.0,0.28930145320908496,0.046549007296562195
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0486,0.0012245651368115258,0.0006122825684057629,0.03175746369682952,0.9833376383670421,0.0036722253835094827,7,6,3,3,1.0,0.1581578377111892,0.05100125074386597
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0487,0.0011738657359600803,0.0005869328679800401,0.03259763659258282,0.9854603712331858,0.0035180975603205816,7,6,3,3,1.0,0.14593652876641144,0.03938239812850952
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0488,0.0009630523160931722,0.0004815261580465861,0.021243203091317713,0.9799875102555776,0.005927522283662776,15,8,5,5,1.0,0.18911605027822928,0.05165734887123108
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0489,0.0010524752242132662,0.0005262376121066331,0.024703530361803016,0.9837154072221533,0.004812920524730414,12,7,4,4,2.0,0.4088806627157273,0.04653424024581909
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0490,0.0010001929628978621,0.0005000964814489311,0.02830378811724288,0.9796176283986504,0.004929046773114741,13,7,5,5,1.0,0.18580868363059147,0.02576279640197754
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0491,0.0012614856340370383,0.0006307428170185191,0.029529416667024442,0.980004614013011,0.004527973037080041,9,7,6,5,1.0,0.18229690702701223,0.03437206149101257
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0492,0.0011334357602824606,0.0005667178801412303,0.030217087982208398,0.9848167866157084,0.004213601258982505,9,7,4,4,2.0,0.2138845623424542,0.05012954771518707
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0493,0.0009913867427541524,0.0004956933713770762,0.025595539981217,0.9878918514725054,0.0038184107971963904,9,6,3,3,1.0,0.11120350155541806,0.024194352328777313
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0494,0.0006703968584765615,0.00033519842923828075,0.01483346342884625,0.9872809428449326,0.006886222168603646,22,11,5,5,1.0,0.1861415897816429,0.03131425380706787
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0495,0.001266125104607858,0.000633062552303929,0.030954272953685115,0.9836675391975169,0.003990498023070228,9,6,3,3,0.5,0.18636634240133523,0.04630919545888901
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0496,0.0015454683815419677,0.0007727341907709838,0.021760128581528152,0.9750146125519342,0.0073016546240874695,22,11,7,6,1.0,0.2916719344231204,0.0405232310295105
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0497,0.0012034039801284361,0.0006017019900642181,0.019581672274155124,0.9787519378227074,0.007739389916615827,24,8,6,5,1.0,1.1119807749447939,0.055627599358558655
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0498,0.0012224632087826117,0.0006112316043913058,0.0259852018775901,0.981726395780087,0.005205836099838572,13,8,6,6,1.5,0.15000048863848867,0.04779714345932007
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0499,0.0016194882371819016,0.0008097441185909508,0.03957269440672897,0.9799951288875073,0.003600596298596689,7,6,3,3,2.0,0.17025131246552716,0.057570984587073326
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0500,0.0011914527272073674,0.0005957263636036837,0.026922218539275303,0.9740755004374676,0.00579267084199403,14,8,6,6,1.0,0.1812379299126538,0.05584339797496796
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0501,0.001234012408968789,0.0006170062044843945,0.03349560447838598,0.9806333033836179,0.003950039737724832,9,6,4,4,1.0,0.1653540182083556,0.04197050631046295
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,poster_row_0502,0.0013050481929542668,0.0006525240964771334,0.03106947624576493,0.9835951434529749,0.003844881908568953,8,6,3,3,2.0,0.13221086022648568,0.04922042042016983
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0428,0.002220852085639733,0.0011104260428198664,0.025549652407711145,0.9735957271911367,0.005502333772767867,7,4,2,1,1.0,0.29166416542498785,0.04209059476852417
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0429,0.007688307494845544,0.003844153747422772,0.03154829074308943,0.9683803629269099,0.005592559098731726,5,3,2,1,3.0,0.4078290074325057,0.005773425102233887
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0430,0.0032286501356601116,0.0016143250678300558,0.02676203520974207,0.9597054850275824,0.006214688004526709,13,7,2,1,2.0,0.7116054221931499,0.043161869049072266
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0431,0.005328849930860985,0.0026644249654304924,0.028324610198173287,0.9732703274323579,0.00574438903563922,8,3,2,1,1.0,0.18691876080938066,0.05854517221450806
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0432,0.006386222773826865,0.0031931113869134325,0.029219670895531347,0.9723628285619528,0.005300432576664856,3,2,2,1,1.5,0.5453366463494901,0.13502007722854614
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0433,0.00562263365024521,0.002811316825122605,0.028934335475114762,0.9731545272087431,0.005926946150637897,6,2,2,1,3.0,0.23354516946364545,0.05177721381187439
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0434,0.005017247982227537,0.0025086239911137685,0.041865509584001814,0.9101033412838264,0.006579349285789899,16,3,7,2,4.0,0.23128348378429048,0.0916128158569336
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0435,0.005720413794994686,0.002860206897497343,0.028481553563969128,0.9687128067358608,0.0058067197432475435,6,3,2,1,3.0,0.5121985176735867,0.10121160745620728
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0436,0.0017138487034963296,0.0008569243517481648,0.022412906610195453,0.9706387273914298,0.005085934546909162,7,3,2,1,2.0,0.26126408635110676,0.07847970724105835
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0437,0.007418828681039312,0.003709414340519656,0.033635845105680164,0.9699486167652982,0.00581334817489343,5,4,1,0,1.5,0.5317602180210121,0.07464355230331421
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0438,0.0074978533011789365,0.0037489266505894682,0.03218292988192187,0.9687413497036363,0.00587446680026395,7,2,2,1,3.0,0.267448001043738,0.038394421339035034
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0439,0.0020668380473665817,0.0010334190236832908,0.02463280181288434,0.9727735340864689,0.005072852209476488,7,3,2,1,2.0,0.44390018383835594,0.019488275051116943
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0440,0.003642075722542913,0.0018210378612714565,0.026478716517096112,0.9743256350278565,0.006112863111442753,10,3,2,1,2.0,0.044282910183324,0.058565497398376465
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0441,0.0072976996133698215,0.0036488498066849107,0.027731056266241918,0.9762677661767105,0.005488695408483701,6,4,2,1,0.0,0.2820032763144057,0.038633257150650024
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0442,0.007288227489947268,0.003644113744973634,0.028655896484602338,0.9747113307016239,0.005888305513986519,4,3,2,1,2.0,0.09104492961799111,0.029112040996551514
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0443,0.0058347915744046,0.0029173957872023,0.02966238451818973,0.970977088425335,0.0058850590172888975,6,3,2,1,3.0,0.4473748400824943,0.11243629455566406
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0444,0.0018766898837582818,0.0009383449418791409,0.02645381748086758,0.9669999263070849,0.005044073973050607,8,4,1,1,2.0,0.33676605899749035,0.08063459396362305
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0445,0.0035278809732529094,0.0017639404866264547,0.02654353274970736,0.9742066309005972,0.005595214851865811,7,3,2,1,1.0,0.2485999124227622,0.09313428401947021
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0446,0.002062734186331472,0.001031367093165736,0.025218591882781187,0.9714640394251959,0.005287533003969916,5,4,1,1,1.5,0.1205839427833385,0.05155256390571594
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0447,0.0013896235779453509,0.0006948117889726754,0.02469778153116768,0.9681532809852554,0.005083435106623385,7,4,1,1,3.0,0.15649695467091734,0.045489922165870667
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0448,0.0027617284163703334,0.0013808642081851667,0.026458691543601805,0.9697654008718024,0.0058863508679704475,12,6,2,1,1.5,0.22851379176265404,0.0641305148601532
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0449,0.0012179259908879866,0.0006089629954439933,0.025622381800076532,0.9642305995577463,0.004897870615656887,6,2,3,2,2.0,0.10260856669132218,0.03298081457614899
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0450,0.001768738494194339,0.0008843692470971695,0.024729446145165854,0.9731183509301723,0.005258693438954651,6,4,2,1,3.5,0.44310123543686664,0.04092228412628174
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0451,0.0016537191633911588,0.0008268595816955794,0.02251702194055787,0.970290096632714,0.005427338449350958,5,2,2,1,2.5,0.21290052644991503,0.033333390951156616
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0452,0.0023871655971555127,0.0011935827985777563,0.024526466920856953,0.9735275827453057,0.005468565335364214,5,3,2,1,2.0,0.14975654067167185,0.03866088390350342
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0478,0.0013183840161877783,0.0006591920080938891,0.02894571176384782,0.9728432810433124,0.005105769236771656,12,6,4,4,1.5,0.08620100272815209,0.03522448241710663
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0479,0.0012058492252733674,0.0006029246126366837,0.022659212709177316,0.9732190098369095,0.007021339783511524,17,7,5,5,1.0,0.30080694863554597,0.06251358985900879
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0480,0.0010967869172757447,0.0005483934586378724,0.03780630970234844,0.9688414471511096,0.00412378203256854,6,5,4,4,2.0,0.04100449049294069,0.05591442435979843
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0481,0.0010448369465229708,0.0005224184732614854,0.019267660614140578,0.9791343718763452,0.006951112530327269,22,9,6,6,1.0,0.25488797324595364,0.08918824791908264
Au,400-1800_common,poster,poster_holdout_Au,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,poster_row_0482,0.0007857576167101514,0.0003928788083550757,0.02310209064435111,0.9929372355552976,0.003267330692947975,6,2,1,1,1.0,0.3718280107898362,0.02805906906723976
