heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.5,0.6533333333333333,0.5360028099754127,1.0,0.0001463166845496744,0.005098272641634228,0.002549136320817114,0.08751497844130514,0.867238735213526,0.016212784386640054,0.47976011994003,2.0,0.5647728096753128,0.08187118917703629
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,0.5,0.6533333333333333,0.5360028099754127,1.0,0.0008986250613816082,0.005115198348430563,0.0025575991742152813,0.08776276823587735,0.8686795877338394,0.016213256750660366,0.47226386806596704,2.0,0.5844443477766217,0.07739659026265144
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.0,0.6533333333333333,0.5389507154213037,0.9866666666666667,0.0017690618988126516,0.005164157794369159,0.0025820788971845795,0.08843402674288013,0.8637806655957809,0.016233181388670484,0.4707646176911544,2.0,0.5892757859156341,0.08159748744219542
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.5,0.6533333333333333,0.5333682739343116,0.96,0.002516530454158783,0.005184523935305423,0.0025922619676527116,0.08866666738458694,0.8622169514535173,0.01624372097424528,0.46851574212893554,2.0,0.5835347692226425,0.0825901310890913
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,0.5,0.6533333333333333,0.5360028099754127,1.0,2.1457671550706436e-07,0.0050825236711202326,0.0025412618355601163,0.08736116694644797,0.8686414298742299,0.01620382014471425,0.4790104947526237,2.0,0.5611571472834543,0.08029818534851074
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,1.0,0.6533333333333333,0.5360028099754127,1.0,3.585020749596879e-06,0.005070219418965225,0.0025351097094826127,0.08736907257490663,0.8684368883040173,0.016206035410099344,0.4775112443778111,2.0,0.5627965866952107,0.07963035255670547
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,1.5,0.6533333333333333,0.5360028099754127,1.0,1.3244946785562206e-05,0.00506067838567697,0.002530339192838485,0.08739190028424626,0.8682188746254851,0.016208749983407468,0.4767616191904048,2.0,0.564892427267175,0.07925167120993137
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,0.5,0.64,0.5288888888888889,0.9733333333333334,0.016512181609869003,0.007429623214656072,0.003714811607328036,0.09837107272635637,0.8487390210347268,0.016483313450191613,0.4662668665667166,2.0,0.6310498548197232,0.07401727885007858
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,1.0,0.5733333333333334,0.4784885895997007,0.8933333333333333,0.06678244471549988,0.01577489712214036,0.00788744856107018,0.11944969695197628,0.7904452009989243,0.016987470661134634,0.46401799100449775,2.0,0.6962076946644942,0.069093968719244
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,1.5,0.43999999999999995,0.3464419475655431,0.76,0.10628476738929749,0.02036674996432679,0.010183374982163394,0.1313574601000009,0.7191274977427535,0.017269026014459222,0.45577211394302847,2.0,0.6711982422717067,0.07527238875627518
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,0.5,0.7733333333333333,0.7517574193856648,0.96,0.007447229232639074,0.006550649544220786,0.003275324772110393,0.0937631710474115,0.8624059140017415,0.01647909562494592,0.46851574212893554,2.0,0.5047947015429264,0.07240915857255459
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,1.0,0.7333333333333334,0.6938739719400097,0.9466666666666667,0.02587217651307583,0.009812552259031259,0.004906276129515629,0.10584918900728846,0.8501771574925557,0.016473653280903403,0.4527736131934033,2.0,0.5252935607569519,0.07796059362590313
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,scale_offset,1.5,0.64,0.5725274725274726,0.84,0.05152411386370659,0.014785561580291677,0.007392780790145838,0.1193462424874553,0.8325750595595341,0.01677392570056185,0.4370314842578711,2.0,0.6013397278849444,0.07900867611169815
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,smooth_baseline,0.5,0.6533333333333333,0.5807376992520703,0.8533333333333334,0.011684756726026535,0.007257736519664257,0.0036288682598321284,0.09769425932026411,0.8441837815323158,0.016731090992663497,0.48125937031484256,2.0,0.5219600207759721,0.06759959924966097
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,smooth_baseline,1.0,0.6266666666666666,0.5436640654031959,0.8266666666666667,0.038258928805589676,0.011009555101811296,0.005504777550905648,0.1102614059332362,0.8041659460446298,0.01706850673467062,0.4700149925037481,2.0,0.6045595712149276,0.06350133568048477
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,smooth_baseline,1.5,0.5333333333333333,0.44607843137254904,0.7466666666666667,0.08117864280939102,0.016598137544767057,0.008299068772383528,0.12479249660387938,0.7494159641964846,0.017451525712514248,0.4775112443778111,2.0,0.6316408316647387,0.07469415664672852
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_noise,0.5,0.7600000000000001,0.7278669043374926,0.9733333333333334,3.748416929738596e-05,0.005174140390066823,0.0025870701950334116,0.08858393022178875,0.8676180758026122,0.016448285999297513,0.4745127436281859,2.0,0.49254029440150726,0.0739299557171762
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_noise,1.0,0.7466666666666667,0.7060508935508936,0.9866666666666667,0.0001566449791425839,0.0051735238529321825,0.0025867619264660913,0.08866143459930782,0.8672021960478976,0.01645351354242732,0.4760119940029985,2.0,0.49750908196846044,0.0710987001657486
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_noise,1.5,0.7466666666666667,0.7060508935508936,0.9866666666666667,0.0004167270672041923,0.005165741960632877,0.0025828709803164384,0.08874440937475256,0.867148309576038,0.016454814351004012,0.4745127436281859,2.0,0.5014590016876197,0.07451218366622925
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,isolated_spikes,0.5,0.7600000000000001,0.7278669043374926,1.0,2.3756821974529885e-05,0.005189421082307579,0.0025947105411537894,0.08865025272271061,0.8676125269675599,0.016452091274860484,0.47301349325337333,2.0,0.49463788281839527,0.0734765799716115
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,isolated_spikes,1.0,0.7600000000000001,0.7303723805216342,0.9733333333333334,9.090264939004555e-05,0.005194676666526588,0.002597338333263294,0.0887104429354963,0.867574533577802,0.016454040376671145,0.4760119940029985,2.0,0.5069314125241045,0.07202416937798262
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,isolated_spikes,1.5,0.7733333333333333,0.7489958407605467,0.9866666666666667,0.00018456617544870824,0.005196840590767963,0.0025984202953839813,0.08869661487324557,0.8675285859396682,0.016454842666968828,0.4775112443778111,2.0,0.49718689066880195,0.07294793240725994
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,edge_filled_shift,0.5,0.6933333333333334,0.6307028558549858,0.9333333333333333,0.0005871852044947445,0.005218175433217572,0.002609087716608786,0.08882621720559343,0.8675981250415653,0.016449158453825902,0.47226386806596704,2.0,0.49187308428840193,0.07334914151579142
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,edge_filled_shift,1.0,0.7200000000000001,0.6663824950269963,0.96,0.0012140067992731929,0.0052674440490231775,0.0026337220245115887,0.08927519887889154,0.8663104884065898,0.016456909701855538,0.46851574212893554,2.0,0.49385093130332086,0.07078168308362365
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,edge_filled_shift,1.5,0.7333333333333334,0.7003043971211674,0.9466666666666667,0.001761798863299191,0.005274366502934828,0.002637183251467414,0.08938985226478352,0.863275946178161,0.01646682235351972,0.47301349325337333,2.0,0.5471026430513541,0.07537340372800827
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_broadening,0.5,0.7600000000000001,0.7278669043374926,1.0,3.5603841297415784e-07,0.0051870571290427115,0.0025935285645213558,0.08860761062795607,0.8674347989381834,0.016449125471735413,0.4737631184407796,2.0,0.49708609974239804,0.07344742165878415
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_broadening,1.0,0.7600000000000001,0.7278669043374926,1.0,6.4277646742993966e-06,0.005213040837286494,0.002606520418643247,0.08869960125544209,0.8671665217118025,0.016452243844337532,0.47226386806596704,2.0,0.5052842185309003,0.07441347232088447
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,gaussian_broadening,1.5,0.7333333333333334,0.6878557874762808,0.9733333333333334,2.4408498575212434e-05,0.005250493716596609,0.0026252468582983043,0.08883598809697622,0.8666424085772746,0.016456630767054628,0.47226386806596704,2.0,0.5057287809823169,0.07415299909189343
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,composite,0.5,0.6533333333333333,0.5607884179312751,0.88,0.018293295055627823,0.008415986081467684,0.004207993040733842,0.10048147361319518,0.8422835614911574,0.016753143515030808,0.47226386806596704,2.0,0.556006096412225,0.06964862998574972
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,composite,1.0,0.6,0.5180929712575283,0.8266666666666667,0.07182815670967102,0.016922655872252428,0.008461327936126214,0.11993123640862499,0.7819822979462838,0.017215632890084882,0.46551724137931033,2.0,0.6127673086120047,0.07054578512907028
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,composite,1.5,0.43999999999999995,0.3464419475655431,0.64,0.12144133448600769,0.02218186456069936,0.01109093228034968,0.13179247699722157,0.7229706967502472,0.017543984253593537,0.4542728635682159,2.0,0.6740539468128603,0.06911557028070092
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,scale_offset,0.5,0.7866666666666666,0.7774197398257549,0.9733333333333334,0.006655359175056219,0.006515287246421645,0.0032576436232108225,0.09339004612035506,0.8675966728094073,0.016207650666913275,0.46401799100449775,2.0,0.6025892666952088,0.07761754840612411
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,scale_offset,1.0,0.7466666666666666,0.7184857216482771,0.8933333333333333,0.026213521137833595,0.010628914065061529,0.005314457032530764,0.10522047459067305,0.8448370118670782,0.016208944744628802,0.431784107946027,2.0,0.6193234855861924,0.09110777638852596
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,scale_offset,1.5,0.68,0.6380850501361761,0.84,0.05120369791984558,0.016117065609812867,0.008058532804906433,0.11780640067780619,0.8174790827255709,0.016534064024515384,0.4280359820089955,2.0,0.5850515724773133,0.08620855212211609
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,0.5,0.7599999999999999,0.7476309672805291,0.9333333333333333,0.009231429547071457,0.007020530498250076,0.003510265249125038,0.09537000779264468,0.8469399668503135,0.016370216045671536,0.48425787106446777,2.0,0.6760476955937638,0.07704402878880501
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,1.0,0.7200000000000001,0.7007057717406768,0.8933333333333333,0.030203653499484062,0.010609374635117134,0.005304687317558567,0.10631170303879381,0.8103075771764484,0.016567331953125954,0.4737631184407796,2.0,0.6382240144147142,0.07719871588051319
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,1.5,0.6133333333333334,0.5482319680631917,0.7866666666666666,0.05849950760602951,0.0154246453828288,0.0077123226914144,0.11887696236569906,0.7814543757839563,0.016798259280710565,0.4617691154422789,2.0,0.7877005688461827,0.0804247036576271
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,0.5,0.7999999999999999,0.7910251820026256,1.0,4.4896602048538625e-05,0.005163995811518685,0.0025819979057593425,0.08885563318897645,0.869051183527172,0.016183665915555184,0.4827586206896552,2.0,0.6098339306806995,0.07945374399423599
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,1.0,0.7999999999999999,0.7910251820026256,1.0,0.0001969544100575149,0.0052103519789097235,0.0026051759894548617,0.08908618683095222,0.8682621902144846,0.01620206079381792,0.48650674662668664,2.0,0.6394374828433128,0.08016595244407654
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,1.5,0.7999999999999999,0.7910251820026256,1.0,0.0004619177198037505,0.005238614235640857,0.0026193071178204283,0.08929359816251409,0.8683052707670698,0.016222066678433716,0.4827586206896552,2.0,0.6119572210502973,0.08067914377897978
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,0.5,0.7999999999999999,0.7910251820026256,1.0,2.1513302272069268e-05,0.005152446412062449,0.0025762232060312245,0.08879729935266588,0.8690660726042148,0.016175706715326213,0.48425787106446777,2.0,0.6059850730271225,0.07739279419183731
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,1.0,0.7999999999999999,0.7910251820026256,1.0,8.141120633808896e-05,0.0051628364618518195,0.0025814182309259097,0.08888313950115943,0.868794232212558,0.016180363576299196,0.4835082458770615,2.0,0.5974283656553077,0.07730520889163017
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,1.5,0.7999999999999999,0.7885908319185059,0.9866666666666667,0.00018067120981868356,0.005171482897335654,0.002585741448667827,0.088854912232835,0.8674481201374434,0.016185564635275904,0.4767616191904048,2.0,0.630488466176768,0.07747216522693634
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,edge_filled_shift,0.5,0.7999999999999999,0.7920709170709171,0.9733333333333334,0.00040075223660096526,0.005167479577003027,0.0025837397885015135,0.08885608910849475,0.8690357359551497,0.016174532224121362,0.48200899550224885,2.0,0.6158541891642962,0.07857845723628998
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,edge_filled_shift,1.0,0.7866666666666666,0.7799707602339181,0.9866666666666667,0.0008934299112297595,0.005215080835877136,0.002607540417938568,0.08933020782293388,0.8696599020865339,0.016182166414107944,0.4790104947526237,2.0,0.6285536881228008,0.07512632384896278
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,edge_filled_shift,1.5,0.7999999999999999,0.7920709170709171,0.9733333333333334,0.0012654360616579652,0.005218344904810081,0.0026091724524050404,0.08935540159386153,0.8696599020865339,0.016186821049122405,0.4767616191904048,2.0,0.6703147868720879,0.08110801875591278
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_broadening,0.5,0.7999999999999999,0.7910251820026256,1.0,2.5431316430513107e-07,0.005140053269630005,0.0025700266348150026,0.0887289440303316,0.8691672100362766,0.016172085144334068,0.48050974512743627,2.0,0.597470490825167,0.07801553606987
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_broadening,1.0,0.7999999999999999,0.7910251820026256,1.0,2.965132352983346e-06,0.005145051254510872,0.002572525627255436,0.08873306786447557,0.8691926593388339,0.01617111178699845,0.48050974512743627,2.0,0.5999973237988778,0.0782109797000885
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_broadening,1.5,0.7999999999999999,0.7910251820026256,1.0,8.156299372785725e-06,0.005155595090947659,0.0025777975454738295,0.08875478057142396,0.8691085393716955,0.016171202285936895,0.48050974512743627,2.0,0.6117064878998457,0.0779912918806076
Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,composite,0.5,0.7999999999999999,0.7895580529509102,0.96,0.014738553203642368,0.00838050391010254,0.00419025195505127,0.098276160199077,0.8408569622015786,0.01637721372141733,0.47976011994003,2.0,0.7112432484990694,0.07789595425128937
