epoch,train_loss,heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
37,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
38,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
39,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
40,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
41,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
42,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
43,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
44,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
45,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
46,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
47,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
48,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
49,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
50,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
51,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
52,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
53,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
54,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
55,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
56,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
57,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
58,1.6005635261535643e-05,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
59,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
60,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
61,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
62,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
63,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
64,0.0001424753665924,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
65,3.160953521728516e-05,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
66,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
67,0.0002369964122772,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
68,0.0002196279168128,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
69,0.0014485348761081,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
70,0.0006914466619491,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
71,0.0004476889967918,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
72,4.377394914627075e-05,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
73,0.0005738565325737,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
74,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
75,0.0002984166145324,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
76,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
77,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
78,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
79,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
80,0.0001360952854156,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
81,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
82,0.0011889752745628,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
83,0.0006554418802261,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
84,0.0006149034202098,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
85,0.0004265895485877,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
86,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
87,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
88,0.0,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
89,0.0003666731715202,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
90,0.0012138594686985,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
91,0.0097713294625282,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
92,0.0023267093300819,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
93,0.0025727446377277,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
94,0.0007969595491886,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
95,4.789024591445923e-05,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
96,0.0023848404735326,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
97,0.0217225014418363,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
98,0.0285635811835527,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
99,0.008334924429655,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
100,0.005459849089384,pSERS,400-1800_common,poster,poster_holdout_pSERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
1,0.0453637006878852,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
2,0.0428056845068931,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
3,0.0381127393245697,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
4,0.0318337994813919,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
5,0.028650349676609,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
6,0.0271322863548994,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
7,0.0238504460453987,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
8,0.0190591736882925,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
9,0.0159550658613443,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
10,0.0142010998725891,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
11,0.0127521447837352,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
12,0.0112661022320389,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
13,0.0101626971364021,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
14,0.0090973780676722,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
15,0.0080424467101693,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
16,0.0073947922326624,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
17,0.0067541970312595,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
18,0.0061118866316974,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
19,0.0056392821297049,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
20,0.0052520535513758,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
21,0.0051239940337836,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
22,0.0049742564372718,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
23,0.0047451068926602,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
24,0.0046160188037902,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
25,0.0045067982561886,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
26,0.0043324150517582,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
27,0.0042485021799802,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
28,0.0041600551735609,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
29,0.0040355129353702,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
30,0.0040131565183401,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
31,0.0038956359308212,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
32,0.0038033363036811,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
33,0.0036723019182682,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
34,0.0035952007398009,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
35,0.0035550619103014,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
36,0.0035085150785744,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
37,0.0034975388180464,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
38,0.0034816762991249,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
39,0.0033616407774388,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
40,0.0033210781309753,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
41,0.0032880180515348,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
42,0.003217646703124,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
43,0.0031880354695022,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
44,0.0032151935156434,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
45,0.003218298330903,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
46,0.0031424245610833,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
47,0.0031165248341858,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
48,0.0031672645267099,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
49,0.0031194400973618,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
50,0.0030458665266633,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
51,0.0031366014759987,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
52,0.0031451489403843,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
53,0.0030274420045316,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
54,0.0030197528004646,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
55,0.0030260860361158,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
56,0.0029887490998953,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
57,0.0029282060265541,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
58,0.0029622256569564,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
59,0.0030003359541296,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
60,0.0029501084703952,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
61,0.0030023200623691,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
62,0.0029824587702751,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
63,0.003040849333629,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
64,0.0030044575594365,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
65,0.0029654696397483,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
66,0.0029162861220538,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
67,0.0029198996722698,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
68,0.0028728261403739,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
69,0.0029184534493833,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
70,0.0029269377514719,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
71,0.0028437369316816,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
72,0.0028232702519744,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
73,0.0027699817251414,pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
