heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0463,0.010828784610769608,0.005414392305384804,0.044300215438853284,0.9317647979501262,0.009737230549300356,40,3,5,1,3.0,1.066341131616474,0.08481872081756592
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0464,0.01866652128224797,0.009333260641123985,0.0484539583076683,0.8965718195268894,0.008046772581126009,19,3,4,2,4.0,0.20502937832783796,0.20544452965259552
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0465,0.011266181933633603,0.005633090966816801,0.0617031975459287,0.9165709485633108,0.00494662287229273,13,6,5,4,1.5,0.49446874624440507,0.059565916657447815
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0466,0.008317256776500172,0.004158628388250086,0.04780372021746687,0.9291811077132869,0.007086874096255217,20,8,6,5,1.0,0.2194108233099077,0.1853521764278412
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0467,0.016301802678541644,0.008150901339270822,0.05091580070204028,0.9005473075864235,0.009558001953576293,29,1,5,1,0.0,0.1092352308119637,0.10957694053649902
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0468,0.00809212433072067,0.004046062165360335,0.045166541526678955,0.9175598608505846,0.006477206434522357,16,5,5,4,1.0,0.6141130641745702,0.17182263731956482
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0469,0.006671050664064648,0.003335525332032324,0.07050329657266831,0.9013063933705714,0.0051154887889112745,12,6,5,5,1.0,0.24273500234919487,0.10349117964506149
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0470,0.007358007395447914,0.003679003697723957,0.049200489663424087,0.9177713951279398,0.006475378695343222,14,8,5,5,1.0,0.24613591765481324,0.10099451243877411
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0471,0.017123054211666055,0.008561527105833027,0.052785050474196495,0.8942776390534523,0.00909355762281588,33,1,6,1,0.0,0.8296835333893767,0.47290629148483276
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0472,0.018929911261492065,0.009464955630746032,0.051539098327825085,0.9068955952113398,0.007900748659823357,25,4,4,2,1.5,0.9864738225783223,0.11023253202438354
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0473,0.008663630118190815,0.0043318150590954075,0.04279641269749242,0.9234649244151517,0.011356814852250473,51,3,6,1,4.0,2.1670945291135575,0.05230647325515747
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0474,0.009514953939275272,0.004757476969637636,0.046213674801278914,0.907375748390847,0.011356162427525435,48,2,7,1,1.5,0.54988105712828,0.23987966775894165
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0475,0.016269393217024728,0.008134696608512364,0.04998463273631111,0.9088309407599906,0.009259882646479776,36,2,5,1,1.5,0.5297327268839122,0.2152746617794037
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0476,0.015375744449687515,0.0076878722248437574,0.050574081109505675,0.8975144326352464,0.011125259815183069,49,2,6,1,2.0,0.4738496588609915,0.27857744693756104
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0477,0.021172418214344284,0.010586209107172142,0.05989975863580461,0.8696742831991232,0.00995880642373647,33,5,6,1,1.0,0.5861301152611393,0.042512089014053345
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0150,0.008171879070087132,0.004085939535043566,0.048927823628596004,0.9073817947451716,0.006883800287552211,17,3,4,1,0.0,2.0272081278950465,0.038106948137283325
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0151,0.009934613039009898,0.004967306519504949,0.0419436909971723,0.9219885765835163,0.00856191818269768,30,4,3,1,3.5,1.933887876982717,0.03133893013000488
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0152,0.018642178564029967,0.009321089282014984,0.09070188633995487,0.9364452777896138,0.004826229531983179,5,1,1,1,1.0,1.471830059756239,0.1963995322585106
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0153,0.011612352312412241,0.005806176156206121,0.0500601355297767,0.8639051665692128,0.008598403771673995,23,4,6,2,2.0,0.9199411704260334,0.02168107032775879
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0154,0.010177912217180281,0.005088956108590141,0.04861454092621715,0.8691635221352478,0.00933559900149703,35,4,6,3,2.0,0.4367951716589631,0.0805509090423584
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0155,0.026410322818739104,0.013205161409369552,0.1169470607838859,0.919164522412662,0.003652927938715688,2,1,2,1,4.0,1.980135011143606,0.17935027182102203
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0156,0.021691486339571703,0.010845743169785852,0.049074085335260934,0.9168480181252132,0.008403946121356316,31,1,3,1,0.0,0.03912966093493256,0.4419489800930023
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0157,0.009645030371985113,0.004822515185992557,0.06108969455619205,0.9188530360704754,0.0052207844205466765,8,2,2,0,0.5,0.2492667462663366,0.05575694143772125
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0158,0.02606838636196172,0.01303419318098086,0.0989942546089146,0.7580400332915673,0.007844585148018918,17,2,10,1,2.0,1.5020570915220346,0.07041377574205399
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0159,0.023414142702082464,0.011707071351041232,0.0559579238322026,0.86056381405983,0.009669601886666247,39,2,4,1,1.0,2.5627058412879995,0.33973151445388794
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0160,0.009984963415287233,0.0049924817076436164,0.0528393094096175,0.8689006377474403,0.007350488726847938,21,5,4,1,4.0,1.8459159339350213,0.020937412977218628
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0161,0.007182775261824533,0.0035913876309122666,0.041488548023289246,0.9013050446757306,0.010799488085987312,44,1,7,1,1.0,0.6384081134756001,0.35023802518844604
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0162,0.011284306005329203,0.005642153002664602,0.06566871036645715,0.9271040231321485,0.004979996460356882,6,2,2,1,3.0,0.651052483344251,0.09075088798999786
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0163,0.012892651949866524,0.006446325974933262,0.0564580521087443,0.9176540022150024,0.005243506017806275,8,1,2,0,2.0,1.050687640503858,0.05358070135116577
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0164,0.011298060168912934,0.005649030084456467,0.07065263785469275,0.9502754863392113,0.0049027262601469244,7,1,2,0,1.0,0.10415448708704134,0.005575746297836304
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0165,0.009220307393440961,0.0046101536967204804,0.03927901715271619,0.9180496430534001,0.00909148138947785,27,1,6,1,1.0,0.683573063036031,0.4119299650192261
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0166,0.015517101903319492,0.007758550951659746,0.06274730856000232,0.7888969930332328,0.01005582245066762,36,1,7,1,0.0,0.8210859127374417,0.4574172794818878
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0167,0.020305638096189002,0.010152819048094501,0.09115022712324479,0.9080313635995823,0.0047384040811032585,7,1,2,0,3.0,0.3561551979614366,0.001530468463897705
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0168,0.01745676170235972,0.00872838085117986,0.046137832034696465,0.9036404372956824,0.008472777954967958,23,1,2,0,3.0,13.78023717629406,0.023879051208496094
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0169,0.01238825651869332,0.00619412825934666,0.045274723402044144,0.8885265468395799,0.008919275998071368,36,3,4,2,3.0,3.8839117485706494,0.08459842205047607
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0170,0.009959531980998228,0.004979765990499114,0.0630643929269627,0.9278978617505792,0.006187162618152798,12,1,2,0,3.0,0.516997397090474,0.019372403621673584
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0171,0.009472683123639067,0.004736341561819533,0.04260191472964483,0.9021820906851185,0.009639241533087832,39,3,4,2,2.0,5.374734976677806,0.027864396572113037
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0172,0.012633810745480685,0.006316905372740342,0.05652970295102402,0.8087671838895,0.013073817092039723,64,4,6,2,4.5,0.48366034216737286,0.06865912675857544
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0173,0.018371165145017004,0.009185582572508502,0.09151238089985526,0.9253308621015496,0.005765647025379752,8,1,2,0,0.0,0.1013674583550354,0.021749675273895264
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0174,0.02641008548028949,0.013205042740144744,0.052167512932597186,0.8881144931384449,0.008008695298007556,31,1,3,1,0.0,0.6491381916292028,0.5428279638290405
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0175,0.01187933220080893,0.005939666100404465,0.03596047916730009,0.9331009880641379,0.009523275973707704,38,2,4,1,3.0,0.7893566240187541,0.1552359014749527
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0176,0.01578412241737059,0.007892061208685295,0.05147260569220524,0.850950450607353,0.00850766953879169,24,2,5,1,1.5,1.6439502690808985,0.06039091944694519
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0177,0.016867261970805954,0.008433630985402977,0.04351370609698852,0.9017089077660234,0.00852194490576429,33,3,4,2,5.0,1.4237813877818413,0.03045886754989624
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0178,0.010710464547421418,0.005355232273710709,0.03654501426366967,0.9291490103925176,0.009256943222135305,33,1,5,1,5.0,0.4431418152937608,0.2513638436794281
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0179,0.010148665508103696,0.005074332754051848,0.037405515116304904,0.9394748886839002,0.010038944227687483,38,3,4,1,4.0,0.6588133279605467,0.032665252685546875
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0180,0.010174256243397552,0.005087128121698776,0.03703650290532931,0.9327151182667951,0.010263428734458232,43,1,5,1,2.0,0.5204911675936016,0.22564074397087097
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0181,0.009718256632002834,0.004859128316001417,0.03891960200845151,0.9337405873274093,0.009158951542007604,40,2,5,2,3.5,2.4163707050294208,0.11003994941711426
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0182,0.015059977802592472,0.007529988901296236,0.06457223986343325,0.8306061986444996,0.008460906755270637,28,3,5,2,3.0,2.558448280572613,0.08172810077667236
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0183,0.009674978531688725,0.0048374892658443625,0.03647323349809305,0.9423353004537928,0.009808519736065396,44,1,5,1,3.0,0.9006897619347586,0.058198392391204834
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0184,0.006027594398703701,0.0030137971993518505,0.03411614289301641,0.949293737061666,0.010130733247580273,49,3,4,2,3.0,0.9318691460642086,0.04903167486190796
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0185,0.00864201962112704,0.00432100981056352,0.03557620994949694,0.9363894635774916,0.009632338643007513,34,2,5,1,2.0,1.2646116098074558,0.1013956218957901
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0186,0.011446009064924944,0.005723004532462472,0.03922283623334971,0.9117686186851978,0.009146607872098684,37,4,5,2,2.0,1.0919964553208252,0.037601590156555176
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0187,0.023261313582946357,0.011630656791473178,0.04734443471698684,0.868156333859987,0.00816562068116452,24,1,4,1,2.0,0.3549050263369015,0.4066096246242523
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0188,0.01718824397516605,0.008594121987583025,0.0425190380275285,0.8954592462353644,0.008622753766498395,34,1,4,1,3.0,0.42453959221581583,0.3497745990753174
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0189,0.006092057173605916,0.003046028586802958,0.03643467176532054,0.9327577264168474,0.00917181755150003,36,3,4,1,1.0,0.31903251823132306,0.09380513429641724
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0190,0.01502118891895235,0.007510594459476175,0.06377498622468544,0.7767448831041642,0.009727284564370555,35,4,8,1,2.5,6.383026683169791,0.027989685535430908
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0191,0.0065188255861526375,0.0032594127930763188,0.03394808891492549,0.9439984232049473,0.011779499815643898,59,1,7,1,3.0,0.5463551364216185,0.16535788774490356
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0192,0.005306170361615189,0.0026530851808075945,0.033554420682402525,0.951631138579085,0.009131659629887769,36,4,4,2,2.5,1.1372365538502387,0.04642695188522339
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0193,0.009924900798561105,0.004962450399280552,0.050246575433305414,0.8473553472003321,0.009885927711147815,36,4,5,3,3.0,1.0480540635319007,0.11692741513252258
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0194,0.023502878351898997,0.011751439175949499,0.04832747979710322,0.8657883179407575,0.007643070147439306,24,1,4,1,2.0,0.47445353172241467,0.405884712934494
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0195,0.009545765105643537,0.004772882552821768,0.04025503852187007,0.9129197940017811,0.009156623108621196,38,3,5,2,3.0,1.0286769439668855,0.027169227600097656
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0196,0.008336028734501063,0.0041680143672505315,0.04232005376420661,0.9042301074719087,0.010424819503511701,45,5,5,3,3.0,0.3509049188011255,0.14656317234039307
Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,poster_row_0197,0.01726334088223475,0.008631670441117375,0.05545289710468406,0.8077964465990479,0.008764219896568518,30,4,5,3,3.0,0.9117946360785136,0.09389938414096832
