stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,gaussian_broadening,1.5,0.6674702490491964,0.6651461746145707,1.0,0.00013390861568041146,0.009946855946881532,0.004973427973440766,0.0789968244900755,0.9335072166852931,0.010812249859789905,0.5936675461741425,2.0,0.32832247462511605,0.07923884503543377,8.521564660283858,0.006082487266441012,0.13314944781693527,0.009343156193639058,1.4733309462347175,36,28,0.1807888673680126,-0.2696163729366289,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,composite,0.5,0.6705227521016994,0.6595043643591738,0.8910891089108911,0.04655955731868744,0.015573702076802753,0.007786851038401377,0.09343931139614264,0.9171642538550524,0.010909321658092755,0.5857519788918206,2.0,0.34421055019130475,0.07799737181630917,8.472792528660465,0.00604767489554637,0.1323873832603198,0.010234615507697574,1.4632768092551773,37,33,0.18126604734416196,-0.2783110768785732,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,composite,1.0,0.607361059992639,0.5937690440194947,0.8217821782178217,0.1454935520887375,0.02567080185309959,0.012835400926549796,0.12018200823032425,0.8465091440677268,0.011036955439676003,0.5725593667546174,2.0,0.3668136378657775,0.07974521070718765,8.577551581150331,0.006122449379836068,0.13402424345547392,0.010693727547096906,1.5570873927293467,36,34,0.18414743369704345,-0.28555314162561146,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,composite,1.5,0.5880374011952959,0.5773897288623796,0.7821782178217822,0.2810601592063904,0.04302030264920948,0.02151015132460474,0.14162690600426142,0.7387294805671135,0.011199741189589366,0.5488126649076517,2.0,0.3888588947778859,0.08466503024101257,9.198138438158798,0.006565409306323196,0.1437209130962312,0.012472488202881198,1.5654186756641288,36,41,0.19360841122194627,-0.3020054469146963,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,scale_offset,0.5,0.6733214154266786,0.674756270664199,0.9405940594059405,0.015303751453757286,0.007593972251272697,0.0037969861256363486,0.07482512693373244,0.9523036766464026,0.010366875296102475,0.5963060686015831,1.5,0.26782809396247176,0.06977185048162937,8.369932615397435,0.005974255971018868,0.13078019711558497,0.008192311850471123,1.683131776612639,43,26,0.1893452475005913,-0.2637743311792681,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,scale_offset,1.0,0.6261200787516576,0.6227686289826936,0.8910891089108911,0.06319348514080048,0.009823620657458796,0.004911810328729398,0.08308967036441492,0.942266751621759,0.010418249859629428,0.58311345646438,2.0,0.24464564496284297,0.07357543334364891,8.51130934597231,0.006075167270501292,0.13298920853081736,0.009033842268729641,1.6710232346065423,48,28,0.19382233724967374,-0.2605064986086637,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,scale_offset,1.5,0.5732606574711838,0.5580256026490147,0.7722772277227723,0.1268828958272934,0.016609782130705898,0.008304891065352949,0.09468397599908304,0.9296255967786636,0.010517333402358877,0.5699208443271768,2.0,0.2558919347356595,0.07108351588249207,8.658779943261692,0.0061804282250261895,0.13529343661346388,0.009622248449589269,1.6745001104230817,49,30,0.19698851978380683,-0.2638014357035463,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,smooth_baseline,0.5,0.6918639839692471,0.6875493751125702,0.9108910891089109,0.03910132125020027,0.009903156475084867,0.0049515782375424335,0.08633816456174519,0.9439041726825406,0.01043846272533295,0.5804749340369393,2.0,0.28287756778065787,0.07362137362360954,8.238641558325167,0.005880543581959434,0.12872877434883076,0.008472817888565722,1.5318782766143624,39,26,0.18685738752119144,-0.2737872678127011,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,smooth_baseline,1.0,0.6953271874324506,0.6907511690120385,0.8811881188118812,0.12099802494049072,0.01698444398296017,0.008492221991480085,0.10906419382596075,0.8956135533780077,0.01058116057108303,0.5646437994722955,2.0,0.2590484209992636,0.07628169655799866,8.516983409201721,0.0060792172799441265,0.13307786576877692,0.009508141513117876,1.5465333746604375,38,30,0.19059927613272862,-0.2838693805987113,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,smooth_baseline,1.5,0.6479871006186796,0.6111514397109502,0.7920792079207921,0.22794944047927856,0.0268819931021526,0.0134409965510763,0.1320629494326226,0.8161739766402043,0.010793348680034873,0.5593667546174143,2.0,0.32874318630489974,0.08122239634394646,9.288980453231625,0.006630250145061831,0.14514031958174414,0.010654033541811951,1.563203213940711,39,34,0.20353104860138352,-0.30093187388223275,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,gaussian_noise,0.5,0.7062370378159851,0.7078860626838628,0.9801980198019802,8.815172623144463e-05,0.006331092017801115,0.0031655460089005574,0.07095665792188009,0.9557484564544256,0.010352911978902313,0.5857519788918206,2.0,0.25475764556537506,0.06199042499065399,8.420900700722113,0.006010635760686733,0.13157657344878299,0.007551731850362776,1.6209498620465985,44,26,0.18961724552467007,-0.26575304916876985,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,gaussian_noise,1.0,0.6891944312996945,0.690812177308341,0.9504950495049505,0.0004271794168744236,0.006294297415635334,0.003147148707817667,0.07087877257299414,0.9557265849599144,0.010358280811426248,0.58311345646438,2.0,0.2540309780204298,0.06642195302993059,8.559290434261216,0.006109415013748192,0.13373891303533156,0.007689852689606632,1.6514445979529107,44,26,0.19052883985818206,-0.26903523201615104,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,gaussian_noise,1.5,0.7021814442867075,0.7034432699394336,0.9504950495049505,0.001020645722746849,0.00623839667848274,0.00311919833924137,0.07069389370899228,0.9561389250133983,0.010365348809421873,0.5910290237467019,2.0,0.2260579178405967,0.062301164492964745,8.735762946946359,0.006235376835793261,0.13649629604603683,0.007824831454965028,1.685614128095583,44,26,0.192014760349742,-0.27301405267536943,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,isolated_spikes,0.5,0.7062370378159851,0.707270941371067,0.9900990099009901,2.2854545022710226e-05,0.006401528779674933,0.0032007643898374666,0.07131969523205808,0.9553108262315916,0.010349763860872174,0.5883905013192612,2.0,0.2581450706308762,0.062417171895504,8.313865742498821,0.005934236789792164,0.12990415222654408,0.007485567591495337,1.599089897267931,42,26,0.18841052628364185,-0.26436192970009703,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,isolated_spikes,1.0,0.7157608473397948,0.7156226689753379,0.9801980198019802,0.00010500921780476347,0.006410281888694827,0.0032051409443474136,0.07134186537338458,0.9553537313099721,0.010350331851458512,0.5883905013192612,2.0,0.25631625357078447,0.06397445499897003,8.325617984024586,0.005942625256263087,0.13008778100038415,0.007511598870323329,1.601840819069443,43,26,0.1883864537263966,-0.2649329272927763,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,isolated_spikes,1.5,0.6998878314667788,0.6982382373803799,0.9801980198019802,0.0002084628213196993,0.006422447359490196,0.003211223679745098,0.07133829608459187,0.9556917281024516,0.010350787847425267,0.5883905013192612,2.0,0.25896513633779894,0.06712509132921696,8.339289066679155,0.005952383345238512,0.1303013916668618,0.00757624846114789,1.6037444878030522,43,26,0.1884772382912336,-0.26550139766406194,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,edge_filled_shift,0.5,0.6998878314667788,0.6984774951163205,0.9801980198019802,0.00022858203737996519,0.006389588242562429,0.0031947941212812146,0.07133359645545971,0.9555401276181882,0.01034980906534547,0.5883905013192612,2.0,0.2509188486795761,0.06132002081722021,8.281700691766558,0.005911278152581412,0.12940157330885244,0.007425472971413953,1.597568134985454,43,26,0.18796788564852232,-0.26372555539026366,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,edge_filled_shift,1.0,0.6998878314667788,0.6983773839480979,0.9900990099009901,0.00034243398113176227,0.006405918977515951,0.0032029594887579755,0.07131737900967544,0.9556224842315422,0.010348560451525214,0.58311345646438,2.0,0.2514190959234731,0.06244539748877287,8.265311722862847,0.005899580101972054,0.12914549566973202,0.007408578589833249,1.5931574969760915,42,26,0.1875438745680302,-0.26354723082193454,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,edge_filled_shift,1.5,0.7287478603268077,0.7272779383705453,0.9801980198019802,0.0006404318264685571,0.0064201635367171234,0.0032100817683585617,0.07146825708665758,0.955875143677016,0.010349203132287033,0.5857519788918206,2.0,0.24320213745807473,0.06742556602694094,8.251009646973154,0.005889371625248504,0.12892202573395556,0.007385970983173353,1.5917055874086214,43,26,0.1875653927750181,-0.26320427558828846,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,gaussian_broadening,0.5,0.7157608473397948,0.7161144787860331,1.0,3.7698462165280944e-06,0.006394401853858933,0.0031972009269294666,0.07132230112775985,0.9553716787107247,0.010349303297538599,0.5883905013192612,2.0,0.25295399802253726,0.062408193945884705,8.27980255628244,0.0059099233092665526,0.12937191494191314,0.007460182658474687,1.5914294472642465,43,26,0.18815617489914335,-0.2634740532331748,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,gaussian_broadening,1.0,0.7157608473397948,0.7161144787860331,1.0,4.102274760953151e-05,0.006419839840545946,0.003209919920272973,0.07143217960030197,0.955365908941552,0.010348860702029013,0.5857519788918206,2.0,0.25289309380921465,0.06133012752979994,8.23423782876661,0.0058774003060432616,0.12865996607447822,0.007399407632906543,1.5793796110295946,42,26,0.18767113927360876,-0.26248449271308866,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,gaussian_broadening,1.5,0.7157608473397948,0.7161144787860331,1.0,9.202839282806963e-05,0.006454101187004538,0.003227050593502269,0.07153802765397096,0.9553698459173782,0.010348670633154405,0.58311345646438,2.0,0.2527940026935016,0.061520607210695744,8.19638219663601,0.005850379869119208,0.1280684718224377,0.007352334738313105,1.5708745859871576,42,26,0.18722874116300128,-0.2616805972310237,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,composite,0.5,0.7172537988327461,0.7172606372606373,0.8910891089108911,0.05051128566265106,0.01102709856226656,0.00551354928113328,0.08930730969479525,0.9324754854792959,0.010447446812223815,0.5778364116094987,2.0,0.23525601726015355,0.07141866162419319,8.390244627345073,0.005988754195107119,0.13109757230226676,0.008832875375528411,1.573885060017018,41,28,0.18794063274789424,-0.27423884173442215,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,composite,1.0,0.6041408883514148,0.587491414808415,0.7920792079207921,0.1537390649318695,0.020914155114634757,0.010457077557317378,0.11485614275154803,0.8822064481844323,0.010618716090478392,0.5461741424802111,2.0,0.26634952173504645,0.07314175739884377,8.588732485222131,0.006130430039416225,0.1341989450815958,0.00934163245348031,1.6447459776605597,41,30,0.19193643650826536,-0.28338578535019926,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,composite,1.5,0.5644942776521724,0.5368915489605145,0.7326732673267327,0.2753613293170929,0.03288375403119496,0.01644187701559748,0.1328820327366756,0.8087108431723152,0.010807491393782698,0.5065963060686016,2.0,0.3324992302179005,0.08584404829889536,9.296417248077812,0.006635558349805719,0.1452565195012158,0.009923529858952182,1.8354129758164155,40,32,0.20191871666963046,-0.2935824641460458,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,scale_offset,0.5,0.6585306506359139,0.6543389347592727,0.9801980198019802,0.011797582730650902,0.006955598079652579,0.0034777990398262896,0.0744803721301012,0.9478373039462087,0.010456191891586832,0.5804749340369393,2.0,0.32463425964639026,0.06587944205966778,8.581787608652272,0.006125472954070144,0.13409043138519172,0.022065503805726475,1.5824525354760468,61,46,0.23660685983319432,-0.2618259367808074,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,scale_offset,1.0,0.6058610979663612,0.6008587782939262,0.900990099009901,0.051536351442337036,0.009065129145866003,0.004532564572933002,0.08190740122170273,0.944104372759199,0.0105064126987091,0.5699208443271768,2.0,0.27454520785328485,0.06607771292328835,8.628438218278765,0.006158771033746442,0.13481934716060573,0.02201537909463476,1.5884103345197962,61,44,0.23554934129977748,-0.2585773212966448,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,scale_offset,1.5,0.5707701655070077,0.5528933055248845,0.8712871287128713,0.108328677713871,0.014235021708305597,0.0071175108541527985,0.09124687498909963,0.9356701837222423,0.010564549612813997,0.5672823218997362,2.0,0.2802378084196774,0.07471536798402667,8.662607419332561,0.006183160185105325,0.13535324092707127,0.020587897416851075,1.5350232166679694,61,47,0.2368758178991307,-0.2626122895498323,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,smooth_baseline,0.5,0.6675494096546728,0.6559444720790959,0.9603960396039604,0.02840276062488556,0.008223102061848776,0.004111551030924388,0.08140598106343747,0.9489702782751195,0.010488485222310584,0.5963060686015831,2.0,0.32184280887757527,0.06934835016727448,8.601027969883877,0.006139206259731532,0.13439106202943557,0.02271661630687167,1.5249523501396285,61,49,0.23987617851345464,-0.26593186455913004,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,smooth_baseline,1.0,0.6889779810832442,0.6716765636020295,0.9306930693069307,0.10020609945058823,0.013750726530671978,0.006875363265335989,0.10273052755180563,0.9088460679451622,0.010586007270751275,0.5672823218997362,2.0,0.3085471999553254,0.07126826420426369,8.777675127406699,0.006265292739048322,0.13715117386572967,0.021604023509528718,1.5412563414318126,61,54,0.242954047730361,-0.27051403721427075,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,smooth_baseline,1.5,0.6511199326988801,0.6290152936494399,0.8613861386138614,0.19092421233654022,0.021435302503357203,0.010717651251678601,0.12400748705454354,0.8382529977677521,0.010755661946252517,0.5593667546174143,2.0,0.3379136441205247,0.07531449571251869,9.506727657673686,0.006785672846305272,0.14854261965115131,0.023392036230641445,1.7740014050762776,61,56,0.25393192698462225,-0.2839439503216742,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,gaussian_noise,0.5,0.6680544601597234,0.6618005686328667,0.9900990099009901,0.00013190507888793945,0.006126321943094375,0.0030631609715471874,0.07176314387703893,0.9518973526663974,0.01044486545909002,0.5778364116094987,2.0,0.26819076766423233,0.07020297273993492,8.67866276573604,0.006194620104022869,0.1356041057146256,0.022156394966299724,1.5969353239432038,61,46,0.23873797584068562,-0.2661091188206487,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,gaussian_noise,1.0,0.6680544601597234,0.6614266347041156,1.0,0.0006770762847736478,0.006227819928120804,0.003113909964060402,0.0721961626832174,0.9513555704552094,0.010456242440115398,0.575197889182058,2.0,0.2709373563729732,0.06535166129469872,8.822149395587356,0.0062970373987061784,0.13784608430605247,0.02233025201319013,1.6138556600709726,61,46,0.23937194137577103,-0.2725819327667235,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,gaussian_noise,1.5,0.6885602701392176,0.6790650005314449,0.9702970297029703,0.0018400514964014292,0.006377113449104044,0.003188556724552022,0.07259993789279606,0.9505260098748421,0.010467545514584892,0.5778364116094987,2.0,0.26203856212019666,0.06583138927817345,8.982535308441761,0.0064115169938913355,0.14035211419440255,0.022735528081398178,1.6387825379353829,61,47,0.24048477830894113,-0.27936451007349433,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,isolated_spikes,0.5,0.6680544601597234,0.6618005686328667,0.9900990099009901,8.06987882242538e-05,0.006115089366744062,0.003057544683372031,0.07172564867953747,0.9519032426311297,0.010438945112614523,0.5804749340369393,2.0,0.274219831533136,0.06734931538812816,8.57821089821871,0.006122919984453041,0.13403454528466738,0.022001008214890497,1.5827666314135849,61,46,0.23800831148776408,-0.26232820523833056,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,isolated_spikes,1.0,0.6680544601597234,0.6614266347041156,1.0,0.0003978238382842392,0.006132270022687305,0.0030661350113436524,0.07182052596034996,0.9523282237203741,0.010438566362140016,0.5778364116094987,2.0,0.272258111868261,0.07017438113689423,8.572012186823423,0.0061184954938068685,0.133937690419116,0.021965372251780232,1.5814914139117744,61,46,0.23784631956835364,-0.26293109704972206,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,isolated_spikes,1.5,0.6914462730252204,0.6888324308317163,0.9801980198019802,0.0009586397791281343,0.006192803740924566,0.003096401870462283,0.07200256520209458,0.9514633227733381,0.010441540691451746,0.575197889182058,2.0,0.27648343187148805,0.07080937083810568,8.567673406704431,0.006115398577233712,0.13386989697975674,0.02170967125327026,1.581097547731475,61,46,0.23735789198526439,-0.26349790367262,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,edge_filled_shift,0.5,0.6605356631672422,0.6539894179645732,0.9900990099009901,0.0002463430573698133,0.006101615433830885,0.0030508077169154424,0.07170720858065717,0.9518131740295925,0.010438653898174178,0.5778364116094987,2.0,0.27201851014348377,0.07117950078099966,8.545754562404923,0.006099753434978532,0.13352741503757698,0.021859206321865634,1.580333261540704,61,46,0.23741323062312414,-0.2614259600909013,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,edge_filled_shift,1.0,0.6839274760327392,0.6808453112656493,0.9900990099009901,0.00033119646832346916,0.006114703196630155,0.0030573515983150774,0.0716832283500176,0.9518650357795228,0.010436789249245465,0.5778364116094987,2.0,0.2605962963205798,0.06788447232975159,8.52974098521266,0.006088323329916246,0.13327720289394784,0.021709770003477645,1.5791322021390155,61,46,0.23699271891407736,-0.261268417286815,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,edge_filled_shift,1.5,0.6680544601597234,0.6611736344511153,0.9900990099009901,0.0006750049069523811,0.0061154162216690575,0.0030577081108345287,0.0718410515813225,0.9512236000665744,0.010440180573067979,0.58311345646438,2.0,0.2654952352078852,0.07029355889244471,8.508908373389064,0.0060734535141963334,0.13295169333420415,0.02148768842915002,1.5787889364547987,61,46,0.23663746126462593,-0.26106450461929853,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,gaussian_broadening,0.5,0.6680544601597234,0.6614266347041156,1.0,1.732724740577396e-05,0.0060638085719110025,0.0030319042859555012,0.07163377202723621,0.9518819849044121,0.01043773977871022,0.5804749340369393,2.0,0.26739622080268455,0.06988942623138428,8.548899936994763,0.0061019985274766335,0.1335765615155432,0.02195478497798816,1.5787946996417959,61,46,0.23785815881305017,-0.2611289309002877,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,gaussian_broadening,1.0,0.6680544601597234,0.6614266347041156,1.0,0.00017587914771866053,0.006008535920485702,0.003004267960242851,0.07166572715821429,0.9518577284672729,0.010437163793832067,0.5804749340369393,2.0,0.26742033060397064,0.06996457651257515,8.508157753137695,0.006072917739570089,0.13293996489277649,0.021875542426831217,1.573179705056767,61,46,0.23733647392130633,-0.26019874820516325,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,gaussian_broadening,1.5,0.6680544601597234,0.6614266347041156,1.0,0.0003943549527321011,0.005978887548354287,0.0029894437741771434,0.07170437271285317,0.9517867087273394,0.010436679422743518,0.5778364116094987,2.0,0.26737660510739225,0.06997361034154892,8.471790239932533,0.006046959486033214,0.1323717224989458,0.02177369704381596,1.5684395551143624,61,46,0.23674600477793906,-0.2594408006259685,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,composite,0.5,0.7004650320439795,0.6905955364601981,0.9405940594059405,0.04036407545208931,0.00909586922957147,0.004547934614785735,0.08461131278290154,0.9444739424009871,0.01050750926540773,0.5883905013192612,2.0,0.3304461997299438,0.06887803296558559,8.67814063410301,0.006194247419059964,0.13559594740785952,0.02162623982735501,1.5432883818388967,61,50,0.23841624013235865,-0.2680647702711352,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,composite,1.0,0.6437746464062254,0.6184315178318176,0.8811881188118812,0.13235881924629211,0.017208755444056194,0.008604377722028097,0.1089242020939658,0.8841389265396239,0.010626134855042312,0.5461741424802111,2.0,0.27509561959603296,0.07759410282596946,8.802620906694477,0.006283098434471433,0.13754095166710117,0.022039842465028176,1.5290650611575454,60,54,0.23950861548951477,-0.27202681950502483,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,composite,1.5,0.6015642252484358,0.5722838409745431,0.8118811881188119,0.2451314777135849,0.027642348272049238,0.013821174136024619,0.1276007088692037,0.8322406638158639,0.010780980088217585,0.5092348284960422,2.0,0.3581908718340535,0.08135618129745126,9.318017004550427,0.0066509757348682565,0.14559401569610042,0.021153349754158467,1.6427746928660543,61,55,0.24463801033859212,-0.27825867537994514,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,scale_offset,0.5,0.20238095238095236,0.18599439775910362,0.8947368421052632,0.008742853067815304,0.023140437177042998,0.011570218588521499,0.11246299303040834,0.2227447421992523,0.04456818932626836,0.12267657992565056,2.0,5.143968501631194,0.10934656858444214,7.060810212328586,0.0050398359831039154,0.11032515956763414,0.019752859972546315,1.6704363473564101,47,51,0.20651138391545637,-0.28546628716809974,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,scale_offset,1.0,0.29761904761904756,0.29523809523809524,0.8947368421052632,0.046236131340265274,0.03022535776041182,0.01511267888020591,0.11627233651701196,0.24618915173990538,0.044627961929370775,0.11524163568773234,2.0,5.046103729321746,0.09817878901958466,7.727878731750838,0.005515973398822868,0.12074810518360687,0.019111145742924204,1.9919608954281658,49,51,0.2096619509982606,-0.28852606808730963,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,scale_offset,1.5,0.29761904761904756,0.3002801120448179,1.0,0.13885343074798584,0.027150086807292806,0.013575043403646403,0.12003055555243236,0.25640349553651054,0.04453877548192341,0.13382899628252787,2.5,4.2321168978640635,0.10215406864881516,7.3431707954910115,0.005241378155239837,0.11473704367954704,0.018904681335605168,1.6866219503426627,48,49,0.206439561193771,-0.27312955303719527,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,smooth_baseline,0.5,0.25,0.2523809523809523,0.8421052631578947,0.029622673988342285,0.02628412666859292,0.01314206333429646,0.11497982693970063,0.18989630835490856,0.044591983797095294,0.1412639405204461,2.0,4.332566202094739,0.11388540267944336,7.601036621270207,0.005425436560506929,0.11876619720734698,0.01946297688739852,1.983292822890228,45,51,0.2110206142495276,-0.29244479715481775,
