beta,configuration,epoch,inner_fold,kl_schedule,outer_fold,representation,run_identifier,run_seed,stage,subset,train_kl_normalized,train_kl_unnormalized,train_loss,train_reconstruction_loss,validation_kl_normalized,validation_kl_unnormalized,validation_loss,validation_reconstruction_loss
0.64,c8x16_z64_spectral_composite_beta1_cyclical_4,9,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.00537507472,7.530479682119,0.041054210773,0.037614161835,0.005265219038,7.376571872447,0.043367693883,0.038102474764
0.72,c8x16_z64_spectral_composite_beta1_cyclical_4,10,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005157333146,7.225423737576,0.039805704434,0.036092424079,0.005095781449,7.139189809856,0.041815271177,0.036719489216
0.8,c8x16_z64_spectral_composite_beta1_cyclical_4,11,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005316322449,7.44816775071,0.038182926805,0.033929867964,0.005420099549,7.593559468147,0.040189608046,0.034769508324
0.88,c8x16_z64_spectral_composite_beta1_cyclical_4,12,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005349357542,7.494449916639,0.036916488291,0.032209053341,0.005282750414,7.401133329561,0.03860386959,0.033321120324
0.96,c8x16_z64_spectral_composite_beta1_cyclical_4,13,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005447408278,7.631818997233,0.035681668277,0.030452155655,0.004856498648,6.803954606009,0.037345312499,0.032488813532
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,14,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.004929370071,6.906047469691,0.035296439732,0.030367070025,0.005506592019,7.714735418263,0.036927953067,0.03142136221
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,15,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005419770585,7.593098590249,0.034414923505,0.028995152367,0.005152492643,7.218642192312,0.036197056902,0.031044565289
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,16,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005029986742,7.047011425621,0.033212527829,0.028182541657,0.005093833551,7.136460804703,0.035737387172,0.030643554238
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,17,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005026319472,7.041873580531,0.033378266582,0.028351948155,0.005343404349,7.486109492802,0.033725706104,0.028382301294
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,18,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005635670176,7.895573917188,0.031986736153,0.026351065914,0.005372960687,7.527517923034,0.033623668079,0.028250707332
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,19,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005293323775,7.415946609096,0.030522711575,0.025229387966,0.005357355218,7.505654660782,0.032356314951,0.026998960404
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,20,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005602662276,7.849329848039,0.029653861334,0.024051199618,0.006341193188,8.884011655751,0.031214877963,0.024873685166
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,21,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006242750642,8.746093649613,0.028817282499,0.022574531993,0.005807044322,8.135669094501,0.030578978157,0.024771933803
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,22,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005852290926,8.199059586776,0.028607995985,0.022755704918,0.006150457671,8.616791196389,0.030211628977,0.024061171578
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,23,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005841170744,8.183480212563,0.028149289324,0.022308118641,0.006039030659,8.460681953052,0.02885612093,0.02281709091
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,24,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006063072726,8.494364889045,0.027436387186,0.021373314685,0.005996499569,8.401095895484,0.028059213948,0.022062714276
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,25,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006001524959,8.408136468185,0.026380481689,0.020378957061,0.006242812786,8.746180713767,0.028144913071,0.021902100119
0.0,c8x16_z64_spectral_composite_beta1_cyclical_4,26,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.007489516781,10.492813009965,0.019251042977,0.019251042977,0.012490936484,17.499802013435,0.030337164824,0.01784622944
0.08,c8x16_z64_spectral_composite_beta1_cyclical_4,27,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.016089472317,22.541350716039,0.017728517224,0.016441359528,0.022533546002,31.569497948826,0.038853644034,0.01632009786
0.16,c8x16_z64_spectral_composite_beta1_cyclical_4,28,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.023139705835,32.418727874756,0.018484454406,0.014782101308,0.024042357575,33.683342961982,0.039525154867,0.015482796762
0.24,c8x16_z64_spectral_composite_beta1_cyclical_4,29,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.021930574417,30.724734758076,0.019771750232,0.014508412563,0.019347398864,27.105705808885,0.035334423516,0.015987024928
0.32,c8x16_z64_spectral_composite_beta1_cyclical_4,30,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.016520264263,23.14489023309,0.019875142527,0.014588658061,0.01368116534,19.167312640955,0.029741061317,0.016059896125
0.4,c8x16_z64_spectral_composite_beta1_cyclical_4,31,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.011887013919,16.653706500405,0.020163224716,0.015408418779,0.01087022978,15.229191921725,0.027712832067,0.016842601618
0.48,c8x16_z64_spectral_composite_beta1_cyclical_4,32,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.009776448285,13.696804046631,0.020530537457,0.015837842255,0.009625679473,13.485576941235,0.027328484092,0.017702804178
0.56,c8x16_z64_spectral_composite_beta1_cyclical_4,33,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.00924152896,12.947382073653,0.021096407387,0.015921150775,0.009690807696,13.576821582152,0.026354983449,0.016664175556
0.64,c8x16_z64_spectral_composite_beta1_cyclical_4,34,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.009181199199,12.862860077306,0.021762467137,0.015886499595,0.009254996967,12.966250750098,0.025975368548,0.016720370786
0.72,c8x16_z64_spectral_composite_beta1_cyclical_4,35,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.008637183909,12.100694656372,0.021581202843,0.015362430364,0.008336749123,11.679785520724,0.025343184867,0.017006435607
0.8,c8x16_z64_spectral_composite_beta1_cyclical_4,36,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.00752867278,10.547670565153,0.022252858175,0.016229919991,0.007416188288,10.390079791003,0.025009315535,0.01759312667
0.88,c8x16_z64_spectral_composite_beta1_cyclical_4,37,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.007214735047,10.107843800595,0.022455553475,0.016106587394,0.007352439256,10.300767398117,0.025032046758,0.017679607975
0.96,c8x16_z64_spectral_composite_beta1_cyclical_4,38,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006975140846,9.772172325536,0.023075467662,0.016379332366,0.00695693223,9.746662054912,0.024724479654,0.017767546864
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,39,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006596822089,9.242147746839,0.02352899313,0.016932171132,0.006789233292,9.511715841765,0.024944727687,0.01815549476
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,40,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006520228381,9.134839961403,0.024086264991,0.017566036825,0.006918662555,9.693046239343,0.025232178076,0.018313515692
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,41,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006609781906,9.260304450989,0.02319812657,0.016588344582,0.006720119432,9.414887324418,0.024581163568,0.017861044348
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,42,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006454099617,9.042193563361,0.023324846241,0.016870746781,0.006817968226,9.55197348453,0.024281250958,0.017463282544
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,43,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006630134769,9.288818811115,0.022977518212,0.016347383982,0.007000284658,9.807398805524,0.02484619433,0.01784590925
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,44,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006721160992,9.416346549988,0.023313605374,0.016592444754,0.006781094059,9.500312776849,0.024404366971,0.017623273084
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,45,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006360700225,8.911341014661,0.023137454042,0.016776753982,0.00661127316,9.262393696473,0.024270646127,0.017659373065
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,46,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.00646683609,9.060037361948,0.023066499221,0.016599662994,0.006862164679,9.613892715756,0.024568686649,0.017706521851
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,47,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006620265803,9.274992390683,0.023232583349,0.016612317413,0.00715886117,10.029564498675,0.024177799186,0.017018937681
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,48,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006897750098,9.663747887862,0.022792983114,0.015895233146,0.006748327423,9.454406719397,0.024102752807,0.017354425615
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,49,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006206547741,8.695373384576,0.022310085595,0.016103537998,0.006168398948,8.641926925961,0.024192422702,0.018024024637
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,50,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006200201842,8.686482780858,0.022553333522,0.01635313137,0.006962578455,9.754572415116,0.023783033824,0.016820455542
0.0,c8x16_z64_spectral_composite_beta1_cyclical_4,51,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.007917924774,11.09301260898,0.015348054714,0.015348054714,0.011462671802,16.0592031951,0.02602855378,0.014565882393
0.08,c8x16_z64_spectral_composite_beta1_cyclical_4,52,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.013679760485,19.165344439055,0.014120286723,0.013025905643,0.018371921389,25.739061865476,0.03159930533,0.013227384003
0.16,c8x16_z64_spectral_composite_beta1_cyclical_4,53,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.019489585693,27.304909555536,0.01505367551,0.011935341662,0.021900836549,30.683072005168,0.034561345999,0.012660508339
0.24,c8x16_z64_spectral_composite_beta1_cyclical_4,54,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.020790170891,29.127029418945,0.01648126572,0.01149162508,0.019429999605,27.221429447136,0.032315651121,0.012885652206
0.32,c8x16_z64_spectral_composite_beta1_cyclical_4,55,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.017066399391,23.910025546425,0.017228122114,0.011766874673,0.014805286,20.742205685908,0.027984802584,0.013179516042
0.4,c8x16_z64_spectral_composite_beta1_cyclical_4,56,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.012705823267,17.800858397233,0.017572702448,0.012490372909,0.010823716575,15.164026921338,0.024965766227,0.014142049956
0.48,c8x16_z64_spectral_composite_beta1_cyclical_4,57,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.00948074182,13.282519290322,0.018090758571,0.013540003057,0.008982186412,12.584043162884,0.023937443991,0.014955257647
0.56,c8x16_z64_spectral_composite_beta1_cyclical_4,58,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.008846694681,12.394219247918,0.01889455691,0.01394040814,0.009708028028,13.600947266758,0.024253897922,0.014545869617
0.64,c8x16_z64_spectral_composite_beta1_cyclical_4,59,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.00926171727,12.975665895562,0.019678781299,0.013751282308,0.009381703418,13.143766488179,0.02412480647,0.014743102917
0.72,c8x16_z64_spectral_composite_beta1_cyclical_4,60,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.008711585051,12.204930656835,0.020070126182,0.01379778491,0.008603098644,12.052941199576,0.02356720382,0.014964105524
0.8,c8x16_z64_spectral_composite_beta1_cyclical_4,61,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.007908470039,11.079766524465,0.02036505565,0.01403827926,0.007601502794,10.649705414725,0.023887966271,0.016286463467
0.88,c8x16_z64_spectral_composite_beta1_cyclical_4,62,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.007153627879,10.022232657985,0.021143307517,0.014848115021,0.007308854613,10.23970531237,0.023168877652,0.015860022829
0.96,c8x16_z64_spectral_composite_beta1_cyclical_4,63,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006785076052,9.50589154896,0.021606379042,0.015092706406,0.006775680887,9.492728922627,0.023371549268,0.01659586856
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,64,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006663389875,9.335409214622,0.021455558409,0.014792168611,0.007028079586,9.846339499596,0.022958804106,0.01593072493
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,65,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006489626538,9.091966779608,0.021282074581,0.014792448302,0.006625740863,9.282662948759,0.023159372519,0.016533631499
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,66,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006298291719,8.823906697725,0.021135672633,0.014837381038,0.006531921129,9.151221501945,0.022795996472,0.016264076188
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,67,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006294037641,8.817946735181,0.02181696833,0.015522930869,0.006799010925,9.525414306338,0.022796126765,0.015997115504
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,68,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006651938152,9.319365350824,0.021741508653,0.015089570496,0.007032439558,9.852447821362,0.022769795823,0.015737356802
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,69,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006602043849,9.249463432714,0.021052848548,0.014450805115,0.006703173649,9.391146282158,0.022695491717,0.015992318326
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,70,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006472789613,9.068378247713,0.02110794265,0.014635152723,0.006779198296,9.497656812762,0.022552765795,0.015773567233
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,71,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006272932236,8.788378063001,0.020941482563,0.014668549803,0.006087528463,8.528627376745,0.022369050043,0.016281522165
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,72,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.005855664774,8.203786348042,0.021370192107,0.015514527202,0.006454181774,9.042308665738,0.022403628519,0.01594944621
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,73,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006530472596,9.149192107351,0.021065539827,0.014535067015,0.007248817593,10.155593447166,0.022377389492,0.015128571835
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,74,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006916580034,9.690128627576,0.021316281177,0.014399700994,0.006944185442,9.728803804605,0.022334697629,0.015390512524
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,75,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.006399931639,8.966304226925,0.020840140354,0.014440208624,0.006379609283,8.937832605721,0.022190474084,0.015810865245
0.0,c8x16_z64_spectral_composite_beta1_cyclical_4,76,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.007128490379,9.987015021475,0.013883655695,0.013883655695,0.010413378704,14.589143564205,0.023886768295,0.013473389357
0.08,c8x16_z64_spectral_composite_beta1_cyclical_4,77,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.012069951646,16.910002256695,0.013068952009,0.012103355882,0.015560666798,21.800494184588,0.027773673416,0.012213007482
0.16,c8x16_z64_spectral_composite_beta1_cyclical_4,78,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.016055060219,22.493139367355,0.013547998363,0.010979188851,0.017725513522,24.83344444426,0.029865605222,0.012140091167
0.24,c8x16_z64_spectral_composite_beta1_cyclical_4,79,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.017278300457,24.206898940237,0.014740909695,0.0105941177,0.017345909614,24.301619369205,0.028996914994,0.01165100496
0.32,c8x16_z64_spectral_composite_beta1_cyclical_4,80,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.015795781972,22.129890542281,0.015524888999,0.010470238563,0.014004720203,19.620613003721,0.025938044699,0.011933325172
0.4,c8x16_z64_spectral_composite_beta1_cyclical_4,81,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.012035777654,16.862124493248,0.016006216995,0.011191905672,0.010320098578,14.458458107297,0.023225785593,0.012905687002
0.48,c8x16_z64_spectral_composite_beta1_cyclical_4,82,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.009394218635,13.161300307826,0.016459176317,0.011949951368,0.008979620648,12.580448528328,0.022239816145,0.013260195797
0.56,c8x16_z64_spectral_composite_beta1_cyclical_4,83,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.008612532974,12.066158696225,0.017291748994,0.012468730345,0.00891253986,12.486468343451,0.022144421456,0.013231881276
0.64,c8x16_z64_spectral_composite_beta1_cyclical_4,84,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.008421142229,11.798020262467,0.017791067299,0.012401536401,0.008359527921,11.711698617085,0.021947708313,0.013588180434
0.72,c8x16_z64_spectral_composite_beta1_cyclical_4,85,3,cyclical_4,2,minimal_minmax,quality_pass__o2__i3__minimal_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1969439429,vae_minimal_sensitivity_quality,quality_pass,0.007979291078,11.178986800344,0.018189928739,0.012444838587,0.008033098893,11.254371548643,0.02159050664,0.013557407406
