heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,1.0,1.0,1.0,0.9866666666666667,0.1508931964635849,0.030116063505782394,0.015058031752891197,0.21491109132263603,0.6390705124330545,0.010672820294658943,0.4910394265232975,2.0,1.1028697478667508,0.0924343541264534,3.9950443583582427,0.0028515662800558477,0.062422568099347535,0.023127170769047696,0.5957938034999473,55,52,0.2159021674774067,-0.1688918999567581,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,1.5,1.0,1.0,0.9866666666666667,0.3173235058784485,0.04327571272445266,0.02163785636222633,0.23041227521360075,0.5864279986238582,0.010852979061369773,0.47491039426523296,2.0,0.965795949243134,0.09086469933390617,4.086942006912991,0.0029171606045060605,0.0638584688580155,0.025013920747302444,0.5629766483910252,57,53,0.21487653384403832,-0.18767375057654134,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,0.5,0.9866666666666667,0.9866613311991462,1.0,0.00033426363370381296,0.010086797863756509,0.005043398931878254,0.17748272515662844,0.7425460592653598,0.01012547849684763,0.553763440860215,2.5,0.7843671853123826,0.14195123501121998,5.231267481706485,0.0037339525208468847,0.08173855440166386,0.03070619851869185,1.1708829627492443,55,55,0.2540915362226072,-0.15586018182212874,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,1.0,0.9866666666666667,0.9866613311991462,1.0,0.0021739983931183815,0.009362165274149039,0.0046810826370745195,0.17605933473028224,0.7438110220662801,0.01010239113231043,0.5483870967741935,2.5,0.7698610431704509,0.1366933500394225,5.492804712715732,0.003920631486592243,0.08582507363618333,0.03138128106851204,1.2743616820756705,56,55,0.2601284807882424,-0.15757326417160206,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,1.5,1.0,1.0,0.9866666666666667,0.005384212359786034,0.008900018870135603,0.004450009435067802,0.17549445977765124,0.7453477254205945,0.010085797702665197,0.5448028673835126,3.0,0.740534702138867,0.1595425307750702,5.658857315814422,0.004039155828561329,0.08841964555960033,0.032040464552445067,1.3531469397484097,55,56,0.263727376526972,-0.1589287642452833,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,0.5,0.9866666666666667,0.9866613311991462,1.0,8.214315130317118e-06,0.01076728230259037,0.005383641151295185,0.17917659110537268,0.7395566705405924,0.010152177519233144,0.5501792114695341,2.5,0.7947408345771482,0.14686133712530136,4.982027395790425,0.003556050960592737,0.07784417805922539,0.02952496741628709,1.0895808957083133,55,55,0.2478261979488828,-0.15437797802665235,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,1.0,0.9866666666666667,0.9866613311991462,1.0,4.381497637950815e-05,0.01070876225862968,0.00535438112931484,0.17897094640613045,0.740462315235788,0.01014888491260407,0.553763440860215,2.5,0.8022678601722903,0.14670740254223347,5.0015830395034,0.0035700093072829407,0.07814973499224062,0.029603717762592113,1.09658032594056,55,55,0.24826425276680614,-0.1546055691300031,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,1.5,0.9866666666666667,0.9866613311991462,1.0,6.993452552706003e-05,0.010681004656900231,0.005340502328450116,0.1789715875823916,0.7405023266736429,0.010148692496393098,0.553763440860215,2.5,0.8025212447667165,0.14515535719692707,5.015394793530718,0.0035798678040904483,0.07836554364891747,0.0296305442446939,1.0996914158341509,55,55,0.24850951170614582,-0.1549781128589844,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,0.5,0.9866666666666667,0.9866613311991462,1.0,0.00023805061937309802,0.010819826458374749,0.0054099132291873745,0.17946409530985438,0.7387197434114812,0.010157454679841487,0.5501792114695341,2.5,0.8175631393990237,0.1465456523001194,4.943687552100183,0.003528684905139317,0.07724511800156536,0.029285192686655047,1.0857383690574733,55,55,0.24678246982158725,-0.15421517493920722,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,1.0,0.9866666666666667,0.9866613311991462,1.0,0.00038463511737063527,0.010848919241048617,0.0054244596205243086,0.1796962224054124,0.7384974225489742,0.010163474426994498,0.543010752688172,2.5,0.7973109764551295,0.1475864052772522,4.930645806918278,0.003519376022068721,0.0770413407330981,0.029040688296564466,1.0879860931637864,55,55,0.24606119358758255,-0.1542882089888341,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,1.5,0.9866666666666667,0.9866613311991462,1.0,0.0008267283556051552,0.010917624319893923,0.0054588121599469614,0.1798103006371398,0.7383210655464524,0.01016568095813991,0.5555555555555556,2.5,0.8292954817438073,0.14882651902735233,4.894706658532399,0.003493723525005281,0.07647979153956874,0.028768834047860105,1.0784310304398916,54,55,0.24504966239224207,-0.15401935218570695,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_broadening,0.5,0.9866666666666667,0.9866613311991462,1.0,6.810824288550066e-06,0.01088034082615078,0.00544017041307539,0.17940516930279563,0.7393209970741409,0.010154896740692402,0.553763440860215,2.5,0.7995420194065892,0.1472518891096115,4.953149003891107,0.003535438261164245,0.07739295318579856,0.029307230580965883,1.0794440035643666,55,55,0.24717166571816052,-0.15407377591301571,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_broadening,1.0,0.9866666666666667,0.9866613311991462,1.0,7.050593558233231e-05,0.011043106769854212,0.005521553384927106,0.17969877201489454,0.7385843043495899,0.010158556135040353,0.553763440860215,2.5,0.801400343285133,0.14767416939139366,4.9289522507314025,0.00351816720252063,0.07701487891767816,0.028972756660877612,1.0680368147629848,55,55,0.2466739667952773,-0.15380958057966115,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_broadening,1.5,0.9866666666666667,0.9866613311991462,1.0,0.00015474001702386886,0.011152452048111305,0.0055762260240556525,0.17990755053514104,0.7383812084681197,0.010161970323081927,0.5519713261648745,2.5,0.8606678235639549,0.14786363393068314,4.91672244206548,0.003509437860146667,0.07682378815727312,0.02871241585378679,1.0601195167614768,55,55,0.24647428730809223,-0.15358222655348905,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,composite,0.5,0.9866666666666667,0.9866613311991462,1.0,0.054046809673309326,0.019418979712785476,0.009709489856392738,0.19486761027278363,0.703555504696091,0.010359986812379655,0.5286738351254481,2.0,0.8666846295486108,0.13157878816127777,4.347532093639934,0.0031031635215131577,0.06793018896312396,0.02659226201692097,0.7708150257920701,57,55,0.2309770963764701,-0.16071159238943514,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,composite,1.0,0.9866666666666667,0.9866613311991462,0.9866666666666667,0.2013048231601715,0.03461117346257991,0.017305586731289953,0.21272835532620696,0.6515961210036729,0.010586918939310236,0.471326164874552,2.0,0.9007679028540725,0.12058582901954651,4.5116678045546506,0.003220319632087545,0.07049480944616643,0.02606597505980888,0.7476212195521772,57,57,0.23053147509732297,-0.17843518338496475,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,composite,1.5,0.9199999999999999,0.9177064765300059,0.9333333333333333,0.4567844569683075,0.05569476388104717,0.027847381940523584,0.23151412402228563,0.5589277293527981,0.010872631550103493,0.449820788530466,2.0,1.2439016403317638,0.12658313009887934,4.642023962180229,0.0033133647124769655,0.07253162440906608,0.02812856873977187,0.8706208908835934,57,59,0.22072215721183056,-0.19981425411062143,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,scale_offset,0.5,1.0,1.0,1.0,0.0175162386149168,0.011346572974213513,0.0056732864871067564,0.16126963491672666,0.764574189344859,0.009673334330732522,0.510752688172043,2.0,0.5430516182720445,0.11320069618523121,6.7612140324556025,0.004825991457855534,0.10564396925711879,0.06159197417920806,0.7567816186684695,59,60,0.3131225809660282,-0.17996806457567724,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,scale_offset,1.0,0.9866666666666667,0.9866613311991465,0.9866666666666667,0.06448149681091309,0.015076410715400975,0.007538205357700487,0.1709653346039436,0.7570266988399411,0.009785819298353244,0.5412186379928315,2.0,0.5514874733344192,0.11526419222354889,6.059596712915454,0.0043251939421238075,0.09468119863930398,0.0551772043207795,0.6659905729970901,58,60,0.29331133924202124,-0.17678995807288175,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,scale_offset,1.5,0.9199999999999999,0.9204459561602419,0.92,0.1141507625579834,0.01933048554981276,0.00966524277490638,0.17975918845925892,0.7537228496943204,0.009961749988512436,0.521505376344086,2.0,0.5113881093560706,0.12081758677959442,6.587982076761116,0.004702342667209933,0.10293721994939245,0.059140121150587296,0.7110246165454097,61,60,0.3092769388746759,-0.18243371821866125,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,smooth_baseline,0.5,1.0,1.0,1.0,0.023869378492236137,0.01569375391435166,0.00784687695717583,0.17123409889331703,0.7582961592100708,0.009732153914446134,0.5483870967741935,2.0,0.49999200559793455,0.0989500880241394,5.621297683644161,0.004012346669267781,0.08783277630694003,0.053626368660185844,0.6458767939944384,60,58,0.287526518219053,-0.17378672000941303,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,smooth_baseline,1.0,1.0,1.0,1.0,0.08014164119958878,0.021868620322868473,0.010934310161434237,0.18420779212196015,0.7441007508552987,0.009895312890450338,0.553763440860215,1.5,0.49817339347440354,0.07539222110062838,5.290166720925886,0.003775993376820761,0.08265885501446699,0.0492876083486006,0.659850351293334,60,57,0.2784148685620797,-0.18276521956329816,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,smooth_baseline,1.5,1.0,1.0,1.0,0.1683458834886551,0.030004188144791274,0.015002094072395637,0.19749160095137278,0.7135928279165217,0.01004102483853099,0.5627240143369175,2.0,0.5051619051379314,0.08672664873301983,5.3825104763463765,0.0038419061215891337,0.08410172619291212,0.0511067046783959,0.6205019087701504,59,60,0.2787920041216906,-0.2026079173799341,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_noise,0.5,1.0,1.0,1.0,3.904104232788086e-05,0.010744730679236626,0.005372365339618313,0.15853108319066864,0.767266986910052,0.009641343389609773,0.543010752688172,2.0,0.5112431237361401,0.1125012799166143,6.696548857010112,0.004779835015710287,0.104633575890783,0.061235153335600534,0.7671840653384133,59,59,0.3116057801307155,-0.17885384902678123,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_noise,1.0,1.0,1.0,1.0,0.0001563167606946081,0.010782051848220488,0.005391025924110244,0.15877402687442724,0.7673979727423188,0.009645664380848618,0.5376344086021505,1.5,0.51216838452172,0.11392742767930031,6.683977648379832,0.004770861990278253,0.10443715075593488,0.06068296195830142,0.7659043660324931,59,59,0.3116446680790917,-0.17903380663577687,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_noise,1.5,1.0,1.0,1.0,0.0004121621313970536,0.01103056804497492,0.00551528402248746,0.1597507261415216,0.7679827852990366,0.009652627389823431,0.53584229390681,2.0,0.506984059380003,0.1150181065313518,6.5653039508328,0.004686155568046252,0.1025828742317625,0.059689516465920064,0.7482518207255867,59,59,0.3093112831766484,-0.17878555879275762,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,isolated_spikes,0.5,1.0,1.0,1.0,2.1465619283844717e-05,0.01082119909920446,0.00541059954960223,0.15884843697218406,0.7677097956925855,0.009643201916095792,0.5412186379928315,2.0,0.5112104232279001,0.11548525607213378,6.635490599488701,0.004736253104560101,0.10367954061701096,0.060757831885443245,0.7615697983704903,59,59,0.30993879733325835,-0.1787914524948307,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,isolated_spikes,1.0,1.0,1.0,1.0,0.0001239697157870978,0.01088806922440039,0.005444034612200195,0.15901793222406896,0.7671404463725595,0.009644672759133114,0.5412186379928315,2.0,0.4558654446360939,0.11625935276970267,6.6209952906877145,0.004725906702846334,0.10345305141699554,0.06058012578227107,0.7629463592934627,59,59,0.30954093180674136,-0.1791813788597089,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,isolated_spikes,1.5,1.0,1.0,1.0,0.0002452063490636647,0.010945396637827337,0.005472698318913669,0.15921510655914342,0.7671747513526607,0.009646066351588316,0.5483870967741935,2.0,0.5101589001029668,0.11937977140769362,6.587902130983261,0.004702285603842442,0.10293597079661346,0.060517747071917344,0.7550132828181265,59,59,0.3088329088281595,-0.17931221682349816,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,edge_filled_shift,0.5,1.0,1.0,1.0,0.0007594919297844172,0.010852632365648044,0.005426316182824022,0.15957177628517327,0.7682163896172077,0.009650793749611504,0.543010752688172,2.0,0.5193037133662519,0.12048602290451527,6.563958477330751,0.004685195201520879,0.10256185120829298,0.05969327165154595,0.7487338342014256,59,59,0.3080788960710985,-0.17881831669406892,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,edge_filled_shift,1.0,1.0,1.0,1.0,0.0012460247380658984,0.010834905620570186,0.005417452810285093,0.15961420127622944,0.7684529121840374,0.009654175767495707,0.5394265232974911,2.0,0.4910484032572908,0.11763396440073848,6.558185371857574,0.0046810744981139,0.1024716464352746,0.059747283859338904,0.7422848545046865,58,58,0.3082717009370572,-0.1786953197077916,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,edge_filled_shift,1.5,0.96,0.9598554797270173,0.96,0.0033920216374099255,0.010937916181876254,0.005468958090938127,0.1604796143965746,0.7666633241188887,0.009663420572130488,0.532258064516129,2.0,0.5211131915666296,0.12439703696873039,6.408314778714689,0.00457410048445017,0.100129918417417,0.05724874625641002,0.7406572768144877,58,59,0.30318265694598573,-0.17769149822353938,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_broadening,0.5,1.0,1.0,1.0,8.900960324353946e-07,0.010787752748698863,0.005393876374349431,0.15884649336930645,0.7676384512524066,0.009642854845402707,0.5394265232974911,2.0,0.5113414976082415,0.1149075417779386,6.6244789919835485,0.004728393284784831,0.10350748424974295,0.060638440436807786,0.7600093907361263,59,59,0.30960222710526675,-0.17855696008383196,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_broadening,1.0,1.0,1.0,1.0,1.7100175682571717e-05,0.010812007482054522,0.005406003741027261,0.15915535831018915,0.7672616085908528,0.009643869821096138,0.5394265232974911,2.0,0.5115704611794629,0.11970210820436478,6.554323251941512,0.00467831781009387,0.10241130081158609,0.060009836635139674,0.7504990763947322,58,59,0.30785017106395873,-0.1780733747677141,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_broadening,1.5,1.0,1.0,1.0,7.815520075382665e-05,0.010845765199982194,0.005422882599991097,0.1595990782593459,0.7667470955781731,0.009645584526222054,0.5394265232974911,2.0,0.5119020956915495,0.11959164217114449,6.4569868632019105,0.0046088414441127126,0.10089041973752988,0.05912215211077099,0.7373887302421043,58,58,0.3054165053157067,-0.1774250711460157,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,composite,0.5,1.0,1.0,1.0,0.04037543758749962,0.016944047893609385,0.008472023946804692,0.17339475345197858,0.751743136644433,0.009764114973904742,0.5501792114695341,2.0,0.48735103461898666,0.11111891799373552,5.669437995307839,0.004046708062318229,0.08858496867668497,0.052513314718124746,0.6443390099550693,60,58,0.2857419017402102,-0.17682012506473332,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,composite,1.0,1.0,1.0,1.0,0.12316324561834335,0.024494103459192864,0.012247051729596432,0.18555215276260936,0.7356104730252567,0.009977232850099903,0.553763440860215,2.0,0.48655602531200065,0.09368657693266869,6.005873305066991,0.004286847469712342,0.09384177039167171,0.05653735094380051,0.677524903002896,60,60,0.29124319703923296,-0.1930035394731931,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,composite,1.5,0.9733333333333333,0.9732905982905984,0.9733333333333334,0.30115559697151184,0.04081467520163095,0.020407337600815475,0.20652047998657683,0.6848628267368706,0.010326567801919633,0.5412186379928315,2.0,0.5498038430538597,0.10219921451061964,5.686923097538082,0.004059188506451165,0.08885817339903253,0.048195029834995025,0.5621918202774762,60,61,0.2665384197322843,-0.21500112846437636,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,scale_offset,0.5,0.68,0.5841995841995842,0.9866666666666667,0.01517527736723423,0.02140910279297074,0.01070455139648537,0.13180374106674378,0.6468727595667562,0.0071409336260942645,0.5379746835443038,3.0,0.4820015990047227,0.22797174751758575,6.232438753092962,0.0044485644204803445,0.09738185551707754,0.04761898498155025,1.3167909863514704,51,59,0.3080012200050381,-0.15769481617883077,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,scale_offset,1.0,0.7600000000000001,0.7242647058823529,0.9066666666666666,0.04483455419540405,0.025395117663010204,0.012697558831505102,0.13208088363871678,0.6605405176046932,0.007112122437173993,0.49683544303797467,2.0,0.5358513590587843,0.2023923508822918,5.870330067359027,0.004190099976701661,0.09172390730248481,0.046850948559723216,1.1951771348693816,51,58,0.29427640819136364,-0.16024093415072457,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,scale_offset,1.5,0.7200000000000001,0.6600291403593977,0.92,0.06539369374513626,0.026641048733787788,0.013320524366893894,0.1398279101181374,0.6285258976378935,0.007164416256448436,0.46835443037974683,2.5,0.5606434499590855,0.23482883349061012,6.152407736730726,0.0043914402117992335,0.0961313708864176,0.0482765919573526,1.2479512895009044,53,59,0.2989239333169947,-0.15853099763161177,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,smooth_baseline,0.5,0.7999999999999999,0.7802197802197801,0.8933333333333333,0.022368840873241425,0.024678405477032823,0.012339202738516412,0.1319711733544083,0.6888240839279623,0.0071213480797586584,0.47151898734177217,2.5,0.6861637276475363,0.24649522453546524,5.600356482794974,0.003997399345321181,0.08750557004367149,0.0482703431925177,1.0423573182970125,52,59,0.2892247604373703,-0.15917999564465693,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,smooth_baseline,1.0,0.8533333333333334,0.8458736163654197,0.84,0.09554856270551682,0.03224416798712309,0.016122083993561544,0.13620791991945946,0.7260514308882122,0.0070862189250833285,0.4810126582278481,2.5,0.6857834053609507,0.24123408645391464,5.228447826666212,0.0037319399191050764,0.08169449729165958,0.04779356167732625,0.7882479563613111,57,58,0.27905203388247174,-0.15148585728517902,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,smooth_baseline,1.5,0.7333333333333334,0.7380952380952381,0.6933333333333334,0.20129846036434174,0.042612609484044,0.021306304742022,0.14571499504009972,0.6642804560275368,0.007115810426222741,0.43037974683544306,2.0,0.5931314402524795,0.22235278831794858,4.776519840802475,0.0034093646258404535,0.07463312251253867,0.05029687681188881,0.5419348374604812,60,56,0.2723059610104489,-0.13815248453006385,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,gaussian_noise,0.5,0.6933333333333334,0.6110265516658211,1.0,0.0002292291319463402,0.020947971957607597,0.010473985978803798,0.12991205952739363,0.6403194980778905,0.007117214924813431,0.5569620253164557,3.0,0.45478266869828066,0.23402578756213188,6.123242260646177,0.0043706225986054085,0.09567566032259653,0.04729576815883427,1.2766460705822906,49,60,0.3045952958828396,-0.15920725354164764,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,gaussian_noise,1.0,0.6933333333333334,0.6110265516658211,1.0,0.001250235247425735,0.021395052851526167,0.010697526425763083,0.12997752218005337,0.6449239231590753,0.007110448650829632,0.5506329113924051,3.0,0.46926336846869676,0.23999416083097458,6.085664621723654,0.00434380058652652,0.09508850971443211,0.04769454397552465,1.2477488742567595,49,59,0.30357687594452726,-0.16109068953961164,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,gaussian_noise,1.5,0.6933333333333334,0.6110265516658211,1.0,0.003358842572197318,0.02205264541016374,0.01102632270508187,0.13012695131578533,0.6484095262116932,0.007099914369483926,0.5474683544303798,3.0,0.45676824971970653,0.23986244574189186,6.011254955482529,0.004290688761943275,0.09392585867941451,0.04843220466773622,1.2071592408313712,50,59,0.3013319410546804,-0.1634274134035695,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,isolated_spikes,0.5,0.68,0.5841995841995842,0.9866666666666667,2.6281673854100518e-05,0.020759155097998125,0.010379577548999062,0.12983467682021008,0.6425238838981518,0.007121669819425663,0.5569620253164557,3.0,0.4576825458315424,0.20073574036359787,6.146431046801906,0.004387174194719419,0.09603798510627976,0.047165983303098444,1.288773753642207,49,60,0.30527603354526645,-0.15835912250589293,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,isolated_spikes,1.0,0.6933333333333334,0.6110265516658211,1.0,0.00012962341133970767,0.020904604934496168,0.010452302467248084,0.12989999290962753,0.6413121540586305,0.0071212280119305,0.560126582278481,3.0,0.4989906220600792,0.2335444763302803,6.129126347567248,0.004374822517892397,0.09576759918073827,0.04713494805497604,1.2801527890666975,49,60,0.30484934658753143,-0.15855722920812848,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,isolated_spikes,1.5,0.6933333333333334,0.6110265516658211,1.0,0.00027251720894128084,0.021024060349878512,0.010512030174939256,0.12989797518385587,0.6449486680464477,0.007114945283747372,0.560126582278481,3.0,0.5057341723681195,0.22990981861948967,6.050764267502279,0.004318889555676145,0.09454319167972311,0.04604580315706838,1.2673596313685744,49,60,0.3021299976768144,-0.15854861060334163,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,edge_filled_shift,0.5,0.6933333333333334,0.6110265516658211,1.0,3.410259887459688e-05,0.02074438566906743,0.010372192834533715,0.12992682090781157,0.6424169780049875,0.00712575054926856,0.560126582278481,3.0,0.5322015431773297,0.21493356651626527,6.145469384048899,0.004386487783047037,0.09602295912576406,0.047004118986468266,1.2906569560761385,49,60,0.3052304954564412,-0.1580949587349278,
