stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row467,0.0171243533910752,0.0085621766955376,0.13567443518954,0.7222295240878859,0.0104070702727351,29,10,12,6,3.0,0.6950009191011435,0.1512357294559478,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row468,0.0137560820258937,0.0068780410129468,0.1832244831128231,0.7142992291694221,0.0070471705280111,16,7,11,6,3.0,0.3260905167447471,0.1282130292383954,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row469,0.0052916670147655,0.0026458335073827,0.171087180024936,0.7767916324866413,0.0055650197767785,12,5,4,3,3.0,0.3061496821736127,0.0888122357428073,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row470,0.0068408402427392,0.0034204201213696,0.2277424034432317,0.7803856889957739,0.0036782070831525,13,5,4,3,4.0,0.3024997222809139,0.0196850970387458,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row471,0.0050808622493691,0.0025404311246845,0.1689137827064133,0.7663003274689657,0.0052853729176734,12,4,6,4,2.5,0.1262989776906452,0.1400080826133489,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row473,0.0117526644820238,0.0058763322410119,0.1780500326477377,0.6714917364231042,0.0085313311398827,26,7,7,4,2.0,0.2519042919054603,0.1850530030205845,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row474,0.0083596595250401,0.00417982976252,0.2277426866109049,0.7333317241811048,0.0044403875772396,12,3,5,3,4.0,0.2882159063053045,0.1096208095550537,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row475,0.0054625431668344,0.0027312715834172,0.1765844067231718,0.75089244006297,0.005284077349518,13,5,5,4,2.0,0.315427793091893,0.1499610655009746,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row476,0.0068621872531475,0.0034310936265737,0.2288962439322573,0.7644376337674248,0.0038552950926012,11,3,4,2,4.0,0.2361236175983937,0.1928076597569088,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row477,0.0057793379894718,0.0028896689947359,0.1479835789219723,0.7355388667043326,0.005713451402927,13,3,5,2,2.0,0.1119816876007318,0.1602223962545395,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row478,0.0069030712953758,0.0034515356476879,0.2325276455905619,0.7668779602026754,0.0037601789903422,11,3,4,2,4.0,0.2657865315200105,0.1922274306416511,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row479,0.0064839908183227,0.0032419954091613,0.1590056557141872,0.7600465277952199,0.0069768470978098,15,4,7,3,2.5,0.2727066661135644,0.0738255903124809,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row480,0.0080567531268003,0.0040283765634001,0.2222385678886015,0.7455659069594459,0.0044454255768713,11,2,4,2,4.0,0.1934924033419943,0.2331656608686383,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row481,0.0154596780856888,0.0077298390428444,0.1151692630998766,0.7918874072615607,0.0160800265844071,61,10,12,6,1.5,1.1534878774825263,0.1682734414935112,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row482,0.0234033894644009,0.0117016947322004,0.1806708674271552,0.7361442905241974,0.0102325490116865,20,6,10,4,3.5,0.3447129645582319,0.184059263439849,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row483,0.008435495069635,0.0042177475348175,0.1553572751890065,0.631199757683539,0.0154490916873744,66,4,8,3,3.0,0.1523170176578965,0.1049576047807931,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row484,0.0157314506084843,0.0078657253042421,0.1108731452304932,0.4649302374443085,0.0331469090535704,132,16,19,5,3.0,8.346728370336514,0.0262864604592323,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row485,0.0163733011567754,0.0081866505783877,0.0829374422399676,0.2025042353318027,0.0517560874056861,136,14,41,8,2.0,4.274199478948426,0.2432414442300796,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row486,0.0166726950262037,0.0083363475131018,0.0967017011186706,0.5308064302292862,0.0411062361858785,142,16,29,4,3.0,2.9038744333115245,0.0905318781733512,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row487,0.0153359647422358,0.0076679823711179,0.1231375881948616,0.4508250842833317,0.027218461310757,106,14,8,1,2.5,2.3047987553693754,0.0685529708862304,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row488,0.0202522537955686,0.0101261268977843,0.0953122935030019,0.0598221245970582,0.0568786990013697,150,14,17,4,2.5,4.878346354953884,0.1158987581729888,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row491,0.0296067826871778,0.0148033913435889,0.2076356189313242,0.268045815988421,0.0201942330829894,84,9,4,0,2.0,3.2320085388977127,0.0598426684737205,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row492,0.0068439770785753,0.0034219885392876,0.1786443268891563,0.6897513622890332,0.0112735625424206,33,4,5,4,2.5,0.1612217123781725,0.2001471687108278,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row493,0.0233073502572789,0.0116536751286394,0.1657867737541954,0.3347237700960725,0.0205080511114959,86,9,7,3,3.0,4.271938191773028,0.0768089294433593,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row494,0.0043842367332218,0.0021921183666109,0.1899417719626194,0.7457285122296891,0.0084417685021513,19,4,5,4,1.5,0.1194097022516432,0.1764656361192464,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row495,0.0076155477715835,0.0038077738857917,0.2058063197615189,0.6882391849430775,0.0048665068473409,14,4,7,4,2.5,0.143522659819383,0.1555731608532369,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row496,0.0075299317997547,0.0037649658998773,0.2356065535229294,0.7567836334997909,0.0037563920389636,12,3,4,1,4.0,0.3104705065684578,0.0854010544717311,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row497,0.0079170104918747,0.0039585052459373,0.1883828974010704,0.5587062329667031,0.0113440424815884,37,3,6,3,3.0,0.2627700023184149,0.1034870520234108,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row498,0.0115438242711548,0.0057719121355774,0.0785876829775232,0.7829453197945908,0.0124791702974055,50,9,7,3,3.0,1.2482901827035735,0.0451900362968444,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row10,0.0025119313839375,0.0012559656919687,0.0692143105892138,0.9682104040678802,0.0041344926772373,5,2,1,1,1.0,0.2719397517099474,0.0910560246556997,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row12,0.0112140725727913,0.0056070362863956,0.177878543761523,0.7705302126901108,0.0094102528598159,24,8,3,2,1.5,1.2685007868385734,0.2293859934434294,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row13,0.0049288058514561,0.002464402925728,0.0974175630651743,0.9248571916792266,0.0064303974940308,17,5,2,2,1.0,0.399692740715919,0.0989438593387603,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row14,0.0080038648707731,0.0040019324353865,0.0586025268905473,0.8596237680077988,0.0082117896387353,24,5,2,1,3.0,1.1821973775011905,0.0772900581359863,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row15,0.0066385297769957,0.0033192648884978,0.1965547280897414,0.7967748117789579,0.0063902101384467,16,7,3,2,1.0,0.5361082563994034,0.0556524768471717,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row16,0.002731221723267,0.0013656108616335,0.073610389052638,0.9774694754357578,0.003540901115214,3,0,1,0,,,,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row17,0.0020159566830305,0.0010079783415152,0.0623407763135398,0.9769854263679176,0.0039639935043773,4,1,0,0,2.0,3.5517065173038747,0.0832195617258548,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row18,0.0162019212635833,0.0081009606317916,0.1885895290501209,0.6456919585537013,0.0078510241525613,21,6,6,3,3.0,0.4483187086875028,0.0623039444908499,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row19,0.0090397332588921,0.004519866629446,0.2018776057314862,0.7069494837081614,0.0075956839489351,20,3,3,2,2.0,0.2883809093038603,0.0854488238692283,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row20,0.030924695156268,0.015462347578134,0.1708566607891248,0.4008852353795475,0.0321439717550362,108,9,2,0,3.0,5.207919866475474,0.1652099937200546,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row21,0.0172641105634952,0.0086320552817476,0.2109397836595861,0.6617317526605447,0.0179389521112274,70,8,3,1,2.0,2.710804537039161,0.0907590964925475,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row22,0.0088135295171792,0.0044067647585896,0.1779590285595285,0.7229495003458464,0.0100540310863704,33,4,5,1,3.5,1.698589946437932,0.10414494946599,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row26,0.0027090444672476,0.0013545222336238,0.0685058715573563,0.9582583510376154,0.0041468262353113,6,3,1,1,1.0,0.6595081576910186,0.0710883289575576,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row29,0.0083801159404499,0.0041900579702249,0.183984243517257,0.749578363036123,0.0083375561889261,23,8,3,3,2.0,1.0804734836058745,0.0499591752886772,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row30,0.0053202615737885,0.0026601307868942,0.1750631103182383,0.8213427489675754,0.0067962737599529,22,8,3,2,2.0,0.4452960055981334,0.0851671649143099,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row31,0.0058164780680663,0.0029082390340331,0.0348795013745547,0.7370837642559397,0.0067873779364994,7,0,2,0,,,,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row33,0.0022998796794702,0.0011499398397351,0.066257414096642,0.9733015253485616,0.0039168792577194,8,1,1,1,1.0,0.0676416378803486,0.0706919059157371,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row35,0.0027700805075888,0.0013850402537944,0.0717012235878789,0.9609059860833292,0.0040134059850658,8,3,2,2,1.0,0.6585132922356883,0.0050838887691497,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row36,0.010598523221886,0.005299261610943,0.2551002758858307,0.3758494650674649,0.0123784000723857,61,7,4,2,3.0,4.014847236548589,0.0363423312082886,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row37,0.0183868415222756,0.0091934207611378,0.2017910964269944,0.4980998279107532,0.0192163416373426,82,7,5,2,2.0,1.313803043837883,0.0500341029837727,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row38,0.012426029737883,0.0062130148689415,0.1939726622681013,0.6332767478398184,0.0105266488982098,34,4,3,2,2.5,0.566145282380748,0.0312116639688611,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row41,0.0394618528635269,0.0197309264317634,0.034855791690219,0.3236207725419805,0.0090105597461972,12,2,4,1,5.0,0.7980626742618984,0.4143212139606476,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row42,0.0072773917027967,0.0036386958513983,0.1957851094680656,0.7347355681614413,0.0059269743853448,15,5,3,2,3.0,0.7005562162244179,0.0666582584381103,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row46,0.0115671352697544,0.0057835676348772,0.0584190191738239,-0.0294373543948288,0.029816788136959,118,16,11,0,3.0,4.297963449609106,0.0597355663776397,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row48,0.002390232330589,0.0011951161652945,0.0667461749196652,0.970549689382488,0.0081877257003049,28,2,0,0,2.5,2.335744898354715,0.0303675252944231,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row50,0.0083511388991978,0.0041755694495989,0.2576296558695276,0.5844147754029332,0.0073566069232791,22,5,3,1,2.0,0.3283591359561923,0.0446448624134063,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row51,0.0161773759271046,0.0080886879635523,0.2324413001104606,0.4978577406173857,0.0199545521046054,82,8,17,3,3.0,3.288210603393753,0.0544457025825977,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row52,0.0042686185178293,0.0021343092589146,0.098001934861883,0.93509965987549,0.0073203871043265,16,2,0,0,2.5,0.3442240818408001,0.3086488940753042,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row54,0.0210976353208885,0.0105488176604442,0.0321097627378229,0.4990963127888282,0.0086054978838988,11,4,1,0,3.0,0.8342747947632736,0.0157541632652282,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row56,0.0244181334253681,0.012209066712684,0.1106781492075103,0.1551453234007596,0.0610809416004589,154,12,42,4,2.5,7.37110796874986,0.0821485295891761,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row58,0.0262936987026688,0.0131468493513344,0.1213607478012883,0.3136391784048338,0.0515068115653204,148,12,35,4,2.0,5.0073655801037535,0.116555355489254,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row60,0.0158544592072384,0.0079272296036192,0.0828925688057055,0.318431021371688,0.0442178252552236,131,12,12,0,3.0,1.5056847990863431,0.1839972734451294,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row63,0.0245356594954769,0.0122678297477384,0.1083485494857866,0.2923662932480956,0.0593922281498089,137,10,22,1,2.0,5.3495620990519015,0.1578670591115951,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row64,0.0084125636047732,0.0042062818023866,0.1069342354240377,0.8594229389105174,0.0095748714623706,33,5,5,3,2.0,1.1398329524984443,0.0720890760421752,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row65,0.0067620683356009,0.0033810341678004,0.1395106300794504,0.6714988578411504,0.0171129101371791,73,12,4,2,2.5,2.670018099627459,0.112912829965353,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row67,0.0230429266552483,0.0115214633276241,0.1110021571028666,0.4110536775597507,0.0501601796544023,137,11,41,4,3.0,4.805755485641934,0.2432861030101776,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row72,0.0201908683140817,0.0100954341570408,0.0899114408123709,0.1215450227208075,0.0601865764813763,147,15,92,11,3.0,3.4590786635718955,0.1981250047683715,,,strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274.0,324.0
