stage,scenario,model,representation,seed,class_label,support,predicted_count,true_positive,recall,precision
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,5,12,5,1.0,0.4166666666666667
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,21,16,16,0.7619047619047619,1.0
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,16,11,8,0.5,0.7272727272727273
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,18,20,12,0.6666666666666666,0.6
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,24,21,19,0.7916666666666666,0.9047619047619048
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,21,17,14,0.6666666666666666,0.8235294117647058
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,12,18,11,0.9166666666666666,0.6111111111111112
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,5,14,5,1.0,0.35714285714285715
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,21,16,16,0.7619047619047619,1.0
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,16,8,7,0.4375,0.875
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,18,19,11,0.6111111111111112,0.5789473684210527
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,24,26,20,0.8333333333333334,0.7692307692307693
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,21,18,14,0.6666666666666666,0.7777777777777778
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,12,17,11,0.9166666666666666,0.6470588235294118
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,5,13,5,1.0,0.38461538461538464
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,4_ANPP,21,9,8,0.38095238095238093,0.8888888888888888
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,4_nitrophenol,16,10,8,0.5,0.8
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,acetaminophen,18,26,13,0.7222222222222222,0.5
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,benzyl_fentanyl,24,22,17,0.7083333333333334,0.7727272727272727
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,blank,21,21,18,0.8571428571428571,0.8571428571428571
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,ethanol,12,17,8,0.6666666666666666,0.47058823529411764
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,ethyl_paraoxon,5,12,5,1.0,0.4166666666666667
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,4_ANPP,21,12,10,0.47619047619047616,0.8333333333333334
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,4_nitrophenol,16,12,9,0.5625,0.75
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,acetaminophen,18,20,11,0.6111111111111112,0.55
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,benzyl_fentanyl,24,22,18,0.75,0.8181818181818182
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,blank,21,22,18,0.8571428571428571,0.8181818181818182
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,ethanol,12,14,9,0.75,0.6428571428571429
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,ethyl_paraoxon,5,15,4,0.8,0.26666666666666666
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,4_ANPP,21,13,11,0.5238095238095238,0.8461538461538461
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,4_nitrophenol,16,11,8,0.5,0.7272727272727273
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,acetaminophen,18,22,11,0.6111111111111112,0.5
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,benzyl_fentanyl,24,22,19,0.7916666666666666,0.8636363636363636
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,blank,21,22,19,0.9047619047619048,0.8636363636363636
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,ethanol,12,16,10,0.8333333333333334,0.625
outer,nato_outer_o2__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,ethyl_paraoxon,5,11,4,0.8,0.36363636363636365
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,1,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,3,2,2,0.6666666666666666,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,3,14,2,0.6666666666666666,0.14285714285714285
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,2,1,0,0.0,0.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,4,1,1,0.25,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,4,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,1,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,3,2,2,0.6666666666666666,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,3,13,2,0.6666666666666666,0.15384615384615385
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,2,2,1,0.5,0.5
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,4,1,1,0.25,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,4,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,1,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,3,2,2,0.6666666666666666,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,3,13,2,0.6666666666666666,0.15384615384615385
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,2,1,0,0.0,0.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,4,2,1,0.25,0.5
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,4,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,4_ANPP,1,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,4_nitrophenol,3,2,2,0.6666666666666666,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,acetaminophen,3,13,2,0.6666666666666666,0.15384615384615385
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,benzyl_fentanyl,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,blank,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,ethanol,4,1,1,0.25,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,ethyl_paraoxon,4,1,0,0.0,0.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,4_ANPP,1,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,4_nitrophenol,3,3,2,0.6666666666666666,0.6666666666666666
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,acetaminophen,3,12,2,0.6666666666666666,0.16666666666666666
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,benzyl_fentanyl,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,blank,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,ethanol,4,1,1,0.25,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,ethyl_paraoxon,4,1,0,0.0,0.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,4_ANPP,1,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,4_nitrophenol,3,3,2,0.6666666666666666,0.6666666666666666
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,acetaminophen,3,11,2,0.6666666666666666,0.18181818181818182
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,benzyl_fentanyl,2,2,1,0.5,0.5
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,blank,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,ethanol,4,1,1,0.25,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,ethyl_paraoxon,4,1,0,0.0,0.0
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,19,19,16,0.8421052631578947,0.8421052631578947
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,15,20,15,1.0,0.75
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,13,9,9,0.6923076923076923,1.0
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,22,25,21,0.9545454545454546,0.84
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,11,16,8,0.7272727272727273,0.5
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,9,3,3,0.3333333333333333,1.0
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,12,9,7,0.5833333333333334,0.7777777777777778
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,19,21,16,0.8421052631578947,0.7619047619047619
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,15,21,15,1.0,0.7142857142857143
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,13,10,9,0.6923076923076923,0.9
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,22,21,18,0.8181818181818182,0.8571428571428571
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,11,16,6,0.5454545454545454,0.375
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,9,3,2,0.2222222222222222,0.6666666666666666
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,12,9,6,0.5,0.6666666666666666
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,19,19,16,0.8421052631578947,0.8421052631578947
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,15,21,15,1.0,0.7142857142857143
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,13,11,9,0.6923076923076923,0.8181818181818182
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,22,23,20,0.9090909090909091,0.8695652173913043
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,11,16,7,0.6363636363636364,0.4375
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,9,3,3,0.3333333333333333,1.0
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,12,8,6,0.5,0.75
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,4_ANPP,19,20,16,0.8421052631578947,0.8
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,4_nitrophenol,15,19,14,0.9333333333333333,0.7368421052631579
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,acetaminophen,13,10,9,0.6923076923076923,0.9
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,benzyl_fentanyl,22,22,18,0.8181818181818182,0.8181818181818182
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,blank,11,14,7,0.6363636363636364,0.5
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,ethanol,9,7,3,0.3333333333333333,0.42857142857142855
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,ethyl_paraoxon,12,9,5,0.4166666666666667,0.5555555555555556
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,4_ANPP,19,19,16,0.8421052631578947,0.8421052631578947
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,4_nitrophenol,15,21,15,1.0,0.7142857142857143
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,acetaminophen,13,10,10,0.7692307692307693,1.0
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,benzyl_fentanyl,22,21,18,0.8181818181818182,0.8571428571428571
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,blank,11,14,7,0.6363636363636364,0.5
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,ethanol,9,8,4,0.4444444444444444,0.5
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,ethyl_paraoxon,12,8,6,0.5,0.75
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,4_ANPP,19,18,15,0.7894736842105263,0.8333333333333334
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,4_nitrophenol,15,22,14,0.9333333333333333,0.6363636363636364
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,acetaminophen,13,10,10,0.7692307692307693,1.0
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,benzyl_fentanyl,22,21,18,0.8181818181818182,0.8571428571428571
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,blank,11,15,8,0.7272727272727273,0.5333333333333333
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,ethanol,9,5,2,0.2222222222222222,0.4
outer,nato_outer_o3__train_quality_pass__test_quality_pass,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,3141,ethyl_paraoxon,12,10,5,0.4166666666666667,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,20,20,16,0.8,0.8
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,18,23,17,0.9444444444444444,0.7391304347826086
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,16,15,10,0.625,0.6666666666666666
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,24,25,21,0.875,0.84
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,13,19,9,0.6923076923076923,0.47368421052631576
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,13,10,7,0.5384615384615384,0.7
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,16,8,7,0.4375,0.875
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,20,21,16,0.8,0.7619047619047619
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,18,24,17,0.9444444444444444,0.7083333333333334
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,16,14,8,0.5,0.5714285714285714
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,24,27,21,0.875,0.7777777777777778
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,13,16,8,0.6153846153846154,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,13,9,6,0.46153846153846156,0.6666666666666666
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,16,9,8,0.5,0.8888888888888888
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,20,19,15,0.75,0.7894736842105263
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,18,27,17,0.9444444444444444,0.6296296296296297
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,16,11,7,0.4375,0.6363636363636364
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,24,27,22,0.9166666666666666,0.8148148148148148
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,13,19,8,0.6153846153846154,0.42105263157894735
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,13,10,7,0.5384615384615384,0.7
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,16,7,6,0.375,0.8571428571428571
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,4_ANPP,20,21,17,0.85,0.8095238095238095
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,4_nitrophenol,18,26,16,0.8888888888888888,0.6153846153846154
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,acetaminophen,16,13,11,0.6875,0.8461538461538461
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,benzyl_fentanyl,24,23,19,0.7916666666666666,0.8260869565217391
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,blank,13,14,8,0.6153846153846154,0.5714285714285714
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,ethanol,13,12,6,0.46153846153846156,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,1729,ethyl_paraoxon,16,11,5,0.3125,0.45454545454545453
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,4_ANPP,20,21,16,0.8,0.7619047619047619
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,4_nitrophenol,18,24,17,0.9444444444444444,0.7083333333333334
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,acetaminophen,16,13,10,0.625,0.7692307692307693
outer,nato_outer_o3__train_strict_core__test_strict_core,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,2718,benzyl_fentanyl,24,23,19,0.7916666666666666,0.8260869565217391
