stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,observation_uid,target_analyte,rank,wavenumber_cm1,absolute_attribution
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,18,1005.0,0.15511751174926758
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,19,1011.0,0.14809057116508484
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,20,1556.0,0.1459031105041504
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,21,514.0,0.1454317569732666
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,22,1792.0,0.1451818346977234
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,23,939.0,0.1385921835899353
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,24,510.0,0.13473090529441833
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,25,1555.0,0.12931381165981293
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,26,525.0,0.12901653349399567
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,27,920.0,0.1234520748257637
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,28,953.0,0.12276428937911987
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,29,1012.0,0.12268763780593872
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row178,ethanol,30,1492.0,0.121890127658844
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,1,849.0,0.39625200629234314
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,2,520.0,0.35965728759765625
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,3,851.0,0.3282013237476349
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,4,519.0,0.31648486852645874
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,5,1344.0,0.29815518856048584
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,6,852.0,0.264325350522995
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,7,850.0,0.259412944316864
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,8,1343.0,0.24031175673007965
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,9,1346.0,0.2285027652978897
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,10,1243.0,0.22659070789813995
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,11,1244.0,0.22357429563999176
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,12,1220.0,0.20907282829284668
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,13,1345.0,0.20442765951156616
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,14,1218.0,0.19222688674926758
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,15,853.0,0.17315764725208282
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,16,864.0,0.17246030271053314
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,17,657.0,0.17086899280548096
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,18,748.0,0.16486899554729462
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,19,1348.0,0.16352035105228424
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,20,521.0,0.16254152357578278
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,21,1595.0,0.1555931270122528
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,22,847.0,0.15261241793632507
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,23,1245.0,0.14835606515407562
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,24,655.0,0.1482202261686325
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,25,1020.0,0.14328065514564514
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,26,1596.0,0.14149197936058044
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,27,518.0,0.1408015787601471
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,28,747.0,0.1380254328250885
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,29,1347.0,0.13742665946483612
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row185,ethyl_paraoxon,30,1594.0,0.13647234439849854
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,1,1542.0,0.25930076837539673
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,2,1543.0,0.20196428894996643
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,3,1348.0,0.20005206763744354
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,4,1338.0,0.18378940224647522
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,5,1728.0,0.17794273793697357
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,6,1668.0,0.1758013367652893
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,7,1544.0,0.17302942276000977
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,8,1244.0,0.17161475121974945
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,9,1468.0,0.17045265436172485
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,10,757.0,0.16964669525623322
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,11,755.0,0.16699504852294922
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,12,1541.0,0.1643238365650177
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,13,413.0,0.16429689526557922
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,14,1337.0,0.16382481157779694
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,15,1691.0,0.16116152703762054
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,16,1667.0,0.15792322158813477
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,17,1218.0,0.15725556015968323
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,18,639.0,0.14977411925792694
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,19,1540.0,0.14968790113925934
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,20,1359.0,0.14905433356761932
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,21,1360.0,0.14670148491859436
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,22,640.0,0.14571139216423035
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,23,905.0,0.14560851454734802
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,24,415.0,0.14550824463367462
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,25,851.0,0.14425747096538544
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,26,564.0,0.14213745296001434
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,27,572.0,0.14119155704975128
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,28,1350.0,0.14108379185199738
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,29,417.0,0.13687755167484283
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row186,ethyl_paraoxon,30,1347.0,0.1344764232635498
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,1,520.0,0.4096433222293854
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,2,523.0,0.3390251696109772
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,3,1684.0,0.30699393153190613
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,4,743.0,0.3068913519382477
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,5,742.0,0.30192992091178894
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,6,524.0,0.2985672056674957
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,7,519.0,0.2736431956291199
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,8,741.0,0.2731824815273285
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,9,512.0,0.2427634298801422
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,10,521.0,0.24207466840744019
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,11,892.0,0.23472417891025543
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,12,526.0,0.23447231948375702
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,13,764.0,0.22044435143470764
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,14,513.0,0.21850189566612244
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,15,1683.0,0.21695421636104584
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,16,1342.0,0.20698410272598267
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,17,891.0,0.20696966350078583
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,18,894.0,0.20484980940818787
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,19,517.0,0.20368953049182892
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,20,1752.0,0.1995721012353897
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,21,763.0,0.19918493926525116
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,22,522.0,0.18916666507720947
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,23,1537.0,0.1825527846813202
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,24,1757.0,0.17935486137866974
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,25,525.0,0.17743852734565735
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,26,893.0,0.17556670308113098
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,27,855.0,0.1741507351398468
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,28,1666.0,0.17327846586704254
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,29,1536.0,0.16996002197265625
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row189,ethanol,30,1339.0,0.16876354813575745
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row247,4_nitrophenol,1,1334.0,0.3535376191139221
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row247,4_nitrophenol,2,1335.0,0.2599623501300812
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row247,4_nitrophenol,3,1332.0,0.24076910316944122
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row247,4_nitrophenol,4,1336.0,0.23783017694950104
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row247,4_nitrophenol,5,1337.0,0.22761444747447968
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row247,4_nitrophenol,6,867.0,0.1957118958234787
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row247,4_nitrophenol,7,1004.0,0.1862007975578308
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row247,4_nitrophenol,8,1005.0,0.1836886703968048
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row247,4_nitrophenol,9,868.0,0.17709840834140778
outer,quality_pass,field_quality_stress,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1701971168,66,0.7117630673716475,session1_row247,4_nitrophenol,10,1333.0,0.17697712779045105
