scenario,outer_fold,declared_seed,evaluation_subset,representation,confidence_kind,observation_uid,true_label,predicted_label,raw_prototype_confidence,calibrated_correctness_probability,instrument,sensor_family
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row350,ethyl_paraoxon,ethanol,-0.3813127875328064,0.5578440926018489,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row374,ethanol,benzyl_fentanyl,-0.5563070774078369,0.4421870118665709,RMX-1,H_SERS_H_Kit
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row391,ethanol,ethyl_paraoxon,-0.4787532091140747,0.4934149020134121,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row33,4_nitrophenol,ethyl_paraoxon,-0.1776647269725799,0.6842162989315671,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row98,4_nitrophenol,ethyl_paraoxon,-0.1621298491954803,0.6930613014630479,RMX-1,H_SERS_H_Kit
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row99,4_nitrophenol,ethyl_paraoxon,-0.0869872793555259,0.7338053520640203,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row139,ethanol,ethyl_paraoxon,-0.225816547870636,0.6559610551308432,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row281,4_ANPP,acetaminophen,-0.4420653879642486,0.517763719087119,Pendar-1,pSERS_Metrohm_silver
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row292,4_ANPP,blank,-0.5764216780662537,0.42905533695430625,Pendar-1,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row293,blank,benzyl_fentanyl,-0.5176281929016113,0.46765105782547667,Mira-3,pSERS_Metrohm_silver
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row308,4_ANPP,blank,-0.5871925950050354,0.4220632602497635,Agilent-1,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row319,blank,benzyl_fentanyl,-0.3402511179447174,0.5845448135420017,Mira-3,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row405,acetaminophen,4_nitrophenol,-0.222859501838684,0.6577310258284293,Agilent-3,pSERS_Metrohm_silver
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row114,acetaminophen,blank,-0.3022172451019287,0.6395428212286502,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row134,benzyl_fentanyl,4_ANPP,-0.2456460893154144,0.6721000806928757,RMX-2,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row139,benzyl_fentanyl,blank,-0.4997380971908569,0.5173644883249903,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row141,benzyl_fentanyl,4_ANPP,-0.5164421796798706,0.5067176437370864,RMX-2,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row225,4_nitrophenol,ethanol,-0.2485871911048889,0.6704444208794974,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row138,acetaminophen,blank,-0.252439796924591,0.6682692301688776,Pendar-2,pSERS_Metrohm_silver
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row179,benzyl_fentanyl,acetaminophen,-0.5259125232696533,0.5006781103386405,RMX-2,pSERS_Metrohm_silver
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row189,acetaminophen,ethanol,-0.3849434852600097,0.5896062535598546,Pendar-2,pSERS_Metrohm_silver
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row296,4_nitrophenol,ethyl_paraoxon,-0.0238443743437528,0.7830511028628296,Agilent-3,H_SERS_H_Kit
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row306,4_nitrophenol,ethanol,-0.3303701281547546,0.6228258023543899,RMX-1,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row316,4_nitrophenol,ethyl_paraoxon,-0.2736786007881164,0.6561502950732474,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row348,ethyl_paraoxon,ethanol,-0.2564082741737366,0.6660210839475809,RMX-1,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row350,ethyl_paraoxon,ethanol,-0.3165435791015625,0.6310752854988725,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row381,ethanol,ethyl_paraoxon,-0.3585913181304931,0.6057697372610417,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row391,ethanol,ethyl_paraoxon,-0.0625756457448005,0.7657970189771675,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row33,4_nitrophenol,ethyl_paraoxon,-0.0820154696702957,0.75678550656297,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row98,4_nitrophenol,ethyl_paraoxon,-0.0237062480300664,0.783110958813813,RMX-1,H_SERS_H_Kit
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row99,4_nitrophenol,ethyl_paraoxon,-0.0236415062099695,0.7831390100617796,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row139,ethanol,ethyl_paraoxon,-0.1273649483919143,0.7348645330832425,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row292,4_ANPP,blank,-0.3837422728538513,0.5903475462682476,Pendar-1,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row293,blank,acetaminophen,-0.4256976246833801,0.564235608326122,Mira-3,pSERS_Metrohm_silver
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row308,4_ANPP,acetaminophen,-0.5331922769546509,0.4960353575221378,Agilent-1,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row318,blank,ethyl_paraoxon,-0.356058806180954,0.6073115709656594,Pendar-1,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row319,blank,benzyl_fentanyl,-0.1575629413127899,0.7195856692395809,Mira-3,NRC_Canadian_SERS
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row389,acetaminophen,ethanol,-0.3394786417484283,0.6173518067741594,RMX-2,pSERS_Metrohm_silver
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row405,acetaminophen,ethanol,-0.3317938446998596,0.6219722069048735,Agilent-3,pSERS_Metrohm_silver
nato_outer_o4__train_quality_pass__test_quality_pass,4,3141,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row467,acetaminophen,ethanol,-0.284219354391098,0.650058132712087,Mira-1,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row52,blank,benzyl_fentanyl,-0.2345490604639053,0.7112645999262572,Mira-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row60,blank,ethyl_paraoxon,-0.1764532625675201,0.7467465159366502,Pendar-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row110,acetaminophen,blank,-0.1873081177473068,0.7403407053744927,Pendar-3,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row124,benzyl_fentanyl,4_ANPP,-0.2524521946907043,0.6997537011156646,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row134,benzyl_fentanyl,4_ANPP,-0.0906707197427749,0.7936098832814734,RMX-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row139,benzyl_fentanyl,4_ANPP,-0.0860340148210525,0.7959504421967335,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row141,benzyl_fentanyl,4_ANPP,-0.293244332075119,0.6725800240729789,RMX-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row179,4_nitrophenol,ethyl_paraoxon,-0.1550668179988861,0.7590583643764589,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row183,ethyl_paraoxon,ethanol,-0.2137556970119476,0.7242989979414177,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row212,ethanol,4_nitrophenol,-0.2130949646234512,0.724707157610134,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row236,ethanol,acetaminophen,-0.0810578316450119,0.7984403433271571,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row258,4_nitrophenol,ethyl_paraoxon,-0.1953762322664261,0.7355118231271438,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row45,blank,acetaminophen,-0.2408466041088104,0.7072455062896813,Pendar-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row138,acetaminophen,ethyl_paraoxon,-0.150261715054512,0.7617676786818531,Pendar-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row139,acetaminophen,ethyl_paraoxon,-0.1435206830501556,0.7655331226344763,Pendar-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row289,4_nitrophenol,ethyl_paraoxon,-0.1104378774762153,0.783409377437196,RMX-1,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row296,4_nitrophenol,ethyl_paraoxon,-0.2449924200773239,0.7045818279935214,Agilent-3,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row316,4_nitrophenol,blank,-0.2452062666416168,0.7044440508170469,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row359,ethyl_paraoxon,blank,-0.1299943178892135,0.772963493130757,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row362,ethyl_paraoxon,ethanol,-0.1502633094787597,0.761766783161949,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row374,ethanol,blank,-0.4653960466384887,0.5466350389072286,RMX-1,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row375,ethanol,blank,-0.3153753578662872,0.6573222674159375,Pendar-3,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row386,ethanol,acetaminophen,-0.196865439414978,0.7346142507095392,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row390,ethanol,4_nitrophenol,-0.0775274708867073,0.8001929908643616,RMX-1,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row391,ethanol,ethyl_paraoxon,-0.1752240806818008,0.7474652766972774,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row13,ethyl_paraoxon,acetaminophen,-0.111283965408802,0.7829647321886011,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row33,4_nitrophenol,acetaminophen,-0.1916458159685135,0.7377516616539234,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row59,ethanol,blank,-0.1506593078374862,0.7615442961845268,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row69,4_nitrophenol,ethyl_paraoxon,-0.1438437849283218,0.7653535881698952,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row70,4_nitrophenol,ethyl_paraoxon,-0.2669789791107178,0.6902238959722232,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row98,4_nitrophenol,acetaminophen,-0.1463824063539505,0.7639396654121171,RMX-1,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row99,4_nitrophenol,acetaminophen,-0.1693611741065979,0.7508749679703585,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row130,ethyl_paraoxon,blank,-0.1049587950110435,0.7862728386905563,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row139,ethanol,ethyl_paraoxon,-0.1220356747508049,0.7772569716061222,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row281,4_ANPP,ethyl_paraoxon,-0.2791216075420379,0.6821317728847722,Pendar-1,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row292,4_ANPP,acetaminophen,-0.137414664030075,0.7689080508290096,Pendar-1,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row293,blank,4_ANPP,-0.2050121128559112,0.7296697969167832,Mira-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row303,blank,acetaminophen,-0.0443215258419513,0.816118838770732,Agilent-1,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row308,4_ANPP,acetaminophen,-0.2722416818141937,0.6867306245184374,Agilent-1,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row318,blank,ethyl_paraoxon,-0.1625329256057739,0.7548071117554136,Pendar-1,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row319,blank,benzyl_fentanyl,-0.0631264895200729,0.8072237474762465,Mira-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row333,blank,acetaminophen,-0.1540481001138687,0.7596345117545221,Pendar-1,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row340,blank,acetaminophen,-0.1213703602552414,0.7776132547529986,Mira-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row348,4_ANPP,acetaminophen,-0.203726664185524,0.7304538149264864,Pendar-1,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row389,acetaminophen,blank,-0.0979779362678527,0.78988107356824,RMX-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row402,acetaminophen,blank,-0.2666867077350616,0.6904172694927764,Mira-1,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row405,acetaminophen,ethyl_paraoxon,-0.3027437031269073,0.6660731972730569,Agilent-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,1729,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row455,acetaminophen,blank,-0.2371663451194763,0.7095982307703198,Pendar-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row52,blank,acetaminophen,-0.2655185461044311,0.5711505817734012,Mira-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row110,acetaminophen,ethyl_paraoxon,-0.2042592614889145,0.6069335890037386,Pendar-3,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row124,benzyl_fentanyl,4_ANPP,-0.2173185646533966,0.5993872625533255,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row134,benzyl_fentanyl,4_ANPP,-0.1535601913928985,0.6357210172053509,RMX-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row139,benzyl_fentanyl,4_ANPP,-0.2728600203990936,0.5668039456722341,Pendar-3,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row141,benzyl_fentanyl,4_ANPP,-0.071688674390316,0.6801575964124017,RMX-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row179,4_nitrophenol,blank,-0.1681240946054458,0.6275403475867672,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row183,ethyl_paraoxon,ethanol,-0.1231303736567497,0.6525584490350589,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row212,ethanol,ethyl_paraoxon,-0.1456815749406814,0.6401143672012195,Pendar-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row225,4_nitrophenol,ethanol,-0.3220578134059906,0.5374418958921968,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row236,ethanol,blank,-0.2440293282270431,0.5838083396463903,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row67,blank,ethanol,-0.3087852001190185,0.5453975211768332,Pendar-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row104,blank,ethanol,-0.072889544069767,0.6795265722690894,Mira-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row124,blank,ethanol,-0.1905668824911117,0.6147912278954786,Agilent-3,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row138,acetaminophen,ethyl_paraoxon,-0.2674292922019958,0.5700203223461459,Pendar-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row139,acetaminophen,blank,-0.2142984569072723,0.6011367711909628,Pendar-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row155,acetaminophen,blank,-0.1168109700083732,0.6560093868226177,RMX-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row188,acetaminophen,benzyl_fentanyl,-0.3335123658180237,0.5305605077857417,Pendar-2,pSERS_Metrohm_silver
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row289,4_nitrophenol,ethyl_paraoxon,-0.4008626937866211,0.4899502754391892,RMX-1,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row296,4_nitrophenol,ethyl_paraoxon,-0.0769175961613655,0.6774051510975254,Agilent-3,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row297,4_nitrophenol,ethyl_paraoxon,-0.3228491544723511,0.5369669213155299,Mira-2,H_SERS_H_Kit
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row316,4_nitrophenol,ethanol,-0.2180291414260864,0.5989752645329456,Mira-2,NRC_Canadian_SERS
nato_outer_o4__train_strict_core__test_strict_core,4,2718,strict_core,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row348,ethyl_paraoxon,4_nitrophenol,-0.3549262583255768,0.5176667977349774,RMX-1,NRC_Canadian_SERS
