stage,training_subset,outer_fold,variant,candidate_id,declared_seed,run_seed,epochs,temperature,name,representation,architecture,embedding_dimension,classification_weight,supervised_contrastive_weight,pair_margin_weight,contrastive_temperature,pair_margin,domain_aware_positives,hard_negative_mining,domain_balanced_batches,encoder_parameters,classifier_parameters,total_parameters,state_sha256
outer,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,2718,2107632127,72,1.0,ce_plus_supervised_contrastive,minimal_minmax,legacy,32,1.0,0.5,0.0,0.1,0.2,False,False,False,361152,231,361383,fae89da77cfc2b6d332b7a36ccf5caedd24ec3c373e036e356e59c84ad9e7785
outer,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,3141,998208905,72,1.0,ce_plus_supervised_contrastive,minimal_minmax,legacy,32,1.0,0.5,0.0,0.1,0.2,False,False,False,361152,231,361383,877f673087984329fb721f28285f76c03069bb7e5679fc257b589d0e0ce346b4
outer,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,1729,333734427,72,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,False,True,True,361152,231,361383,12d30b304783fa4bc30f9021d1ec322c6e249a9a38076b730e1960e85c9b888c
outer,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,2718,2083216247,72,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,False,True,True,361152,231,361383,381c1e7bf5ed11b8ef0bc2b96241c5983109d41e422e13d909a2676af62d2156
outer,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,3141,1456831938,72,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,False,True,True,361152,231,361383,77881fed15b6f7bdec1e956e44265a46971f14d27e9ce4995c3d6f59eacc6a39
outer,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,1729,790803020,72,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,False,True,361152,231,361383,93a5ca352d9d97ed8775f5a81c1f0868e945009a060893fdb43ab06dcb4ed9bd
outer,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,2718,783721414,72,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,False,True,361152,231,361383,d15c78f870071b581511a353a9a574c32c233850953bd87013dea425177374ad
outer,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,3141,1856178728,72,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,False,True,361152,231,361383,ceb7ef9d51fe65b943e71bf6857f600ba51ae09586349388b9d00141015a3c13
outer,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,1729,1894976662,72,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,False,361152,231,361383,64e906137d356924d6a309c496c85f30471b2726dee495f47da57ddf709182b5
outer,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,2718,320729146,72,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,False,361152,231,361383,4136164e112eb6a59d3ed6b6ba0f1734569742af47b437265181722a0fa86824
outer,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,3141,1586706419,72,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,False,361152,231,361383,31cb826840d04237347bffb8c0df83a0249e431a0e2195c9dcb855acc5be0c70
outer,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,1729,131797450,72,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,60baa2301c9d90dbf5148a052063e258e34c8265b3d18f3f1a7228a5cecc7193
outer,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,2718,58572757,72,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,c5d731a42cf7290f92a713f0e46ac7f434cc195f9a7299e168a9e97c43a0fbb5
outer,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,3141,1396840009,72,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,a189d9aa209618909664a00989346b05633028d28b0ad4d51ee18ca89aeb5b2d
outer,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,1729,23728060,72,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,c87ba3287283740bb07bb3d2bea38821efe38f267e2333e369ea40d5c461113e
outer,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,2718,1435654009,72,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,ac82d2dbdc5f54aab47964e2c6a17e19e7d437018e470319ea0b74713b1f7493
outer,strict_core,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,3141,119566158,72,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,48b3c9056196e6c98c764f45ef7dba5a2aeff9505e6474b1c8cc051345f4ef1d
outer,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,1729,1688324410,72,0.674654549675511,full_domain_aware,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,52f2b38ee4480f05f54ea140f3a71191fafdc3fdb0838c1c3cef46079224d10f
outer,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,2718,91830310,72,0.674654549675511,full_domain_aware,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,3550910b4ed18c4f95344bafb24a410f426d838d0c7f92533c176efbdbb8be7c
outer,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,3141,358912376,72,0.674654549675511,full_domain_aware,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,d809efdd2eef64ade8332a2b27e90835299b342be01a9df6889760f6bf1ce8b3
outer,quality_pass,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,1729,1913768895,72,1.0,cross_entropy_only,minimal_minmax,legacy,32,1.0,0.0,0.0,0.1,0.2,False,False,False,361152,231,361383,42c3bee2c7611c5bc98c44624c49934f06d309065faea1b13a0abee160fe958c
outer,quality_pass,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,2718,669720185,72,1.0,cross_entropy_only,minimal_minmax,legacy,32,1.0,0.0,0.0,0.1,0.2,False,False,False,361152,231,361383,300d8c7657bfaa49a8c610d943c355ee3a18549ab1d11154a2f32fe83c070c59
outer,quality_pass,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,3141,1951332514,72,1.0,cross_entropy_only,minimal_minmax,legacy,32,1.0,0.0,0.0,0.1,0.2,False,False,False,361152,231,361383,176e58e3ccee7b4a26b9e0bbcd4f38f6e747efb711e2bffc46340f00c09d70ae
outer,quality_pass,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,1729,1604334187,72,1.0,supervised_contrastive_only,minimal_minmax,legacy,32,0.0,1.0,0.0,0.1,0.2,False,False,False,361152,231,361383,d00ea709f8c70f6dbd7ac7b4b9d97b9359cc68ad7025c8c520562914e805d89b
outer,quality_pass,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,2718,1917071749,72,1.0,supervised_contrastive_only,minimal_minmax,legacy,32,0.0,1.0,0.0,0.1,0.2,False,False,False,361152,231,361383,96b9b1f7d59935131c0ffda74e7cf5a0e1942b4e7c3413db6521488f6bc6e1b1
outer,quality_pass,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,3141,441389653,72,1.0,supervised_contrastive_only,minimal_minmax,legacy,32,0.0,1.0,0.0,0.1,0.2,False,False,False,361152,231,361383,7ad7db2b121da0170cf1f44bbed7fcdf3d8b6b7a4e9e7b071b42a1118ad9104a
outer,quality_pass,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,1729,80471133,72,1.0,ce_plus_supervised_contrastive,minimal_minmax,legacy,32,1.0,0.5,0.0,0.1,0.2,False,False,False,361152,231,361383,91e7f961dc54f342d86e8d3faafe9a070c38fb5e153072d21fac70f21e94819d
outer,quality_pass,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,2718,1867258165,72,1.0,ce_plus_supervised_contrastive,minimal_minmax,legacy,32,1.0,0.5,0.0,0.1,0.2,False,False,False,361152,231,361383,b1d62ba1ff9da30b782ee80d7ee9c2a50f18b47c253d98445b1a08c8f106ef46
outer,quality_pass,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,3141,1117591206,72,1.0,ce_plus_supervised_contrastive,minimal_minmax,legacy,32,1.0,0.5,0.0,0.1,0.2,False,False,False,361152,231,361383,2b2a115faa0f04edc25291c5112939ad6a85a28f5b94433e927768b1c2c6724b
outer,quality_pass,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,1729,876532261,72,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,False,True,True,361152,231,361383,083adf278a9b09942d1a510e618d13faff3641efab4dbf989d1372fdd87d958b
outer,quality_pass,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,2718,1449615904,72,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,False,True,True,361152,231,361383,58e70c6ea202ad83f97444a166f47e66f2d7b1ef8b917651b1aafa2472bb2307
outer,quality_pass,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,3141,1677548854,72,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,False,True,True,361152,231,361383,33947491aa40ebf5173f6eb5e9f1a6aab8dcb935a4339c976c3e955cf2d5577f
outer,quality_pass,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,1729,4868355,72,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,False,True,361152,231,361383,d21a5152fcbdbdcbf53c60e9423aa4f4ebc6cc37f64b7c6434bc62ffe10c672c
outer,quality_pass,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,2718,603207652,72,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,False,True,361152,231,361383,5fd1af5aeaaa2bcef55bef7a56937afd3305a14b043c1dc217cf577b9a34a468
outer,quality_pass,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,3141,306312267,72,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,False,True,361152,231,361383,352b76f3c3942c478b1acf9d93b65b6c1762fe154f1c9ac3e726187b6eeb137e
outer,quality_pass,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,1729,1862975101,72,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,False,361152,231,361383,e8de06dcbe586a853a747bb5c4eec2ad3d8d144905394f953df58049fe8e0c52
outer,quality_pass,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,2718,1186166939,72,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,False,361152,231,361383,50fd642592066dc9d2c73fa057d9e7995f47097d0dc482c8332db5458e03950e
outer,quality_pass,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,3141,872883767,72,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,False,361152,231,361383,bb6f47eee694d41dfbdc21e71587ce656e9b084c4cde786d5dbee596dcaebf01
outer,quality_pass,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,1729,977750788,72,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,c093a9b827862fc7e1e690843deb0d43e965cd66856efa0244668836d6193929
outer,quality_pass,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,2718,1824761042,72,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,7ce1a930846c5e7dfab0a29c2f3cd5da4b61823d8b3922778b115b9d8bbf2e10
outer,quality_pass,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,3141,1303322629,72,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,129dd3acd9b1c475b72ba56c4535ddc999bbb755bfef7ed66356e7e5a355ef84
outer,quality_pass,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,1729,1988268154,72,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,774705a8dbb5a8d1f5ef4dbf0057be13d7c682c6cc01d4998b65ca0625fe80bd
outer,quality_pass,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,2718,125866526,72,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,91d619d2f551ff363a8abbbb4237aa92ba35f0fd75ea036ae3d3fad5eab695de
outer,quality_pass,4,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__c21ad1222dd5,3141,2081060176,72,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,835f16a4447f47ac0c5d58ab9de5c94f3cf6ac4e6db591f20465859ddbd6d22d
