stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,target_analyte,support,correct,recall
outer,strict_core,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,344012216,72,1.0,acetaminophen,16,14,0.875
outer,strict_core,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,344012216,72,1.0,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,344012216,72,1.0,blank,18,14,0.7777777777777778
outer,strict_core,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,344012216,72,1.0,ethanol,13,7,0.5384615384615384
outer,strict_core,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,344012216,72,1.0,ethyl_paraoxon,13,9,0.6923076923076923
outer,strict_core,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1269814264,72,1.0,4_ANPP,21,21,1.0
outer,strict_core,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1269814264,72,1.0,4_nitrophenol,19,7,0.3684210526315789
outer,strict_core,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1269814264,72,1.0,acetaminophen,16,10,0.625
outer,strict_core,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1269814264,72,1.0,benzyl_fentanyl,24,21,0.875
outer,strict_core,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1269814264,72,1.0,blank,18,14,0.7777777777777778
outer,strict_core,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1269814264,72,1.0,ethanol,13,2,0.15384615384615385
outer,strict_core,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1269814264,72,1.0,ethyl_paraoxon,13,5,0.38461538461538464
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,127074654,72,1.0,4_ANPP,21,20,0.9523809523809523
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,127074654,72,1.0,4_nitrophenol,19,6,0.3157894736842105
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,127074654,72,1.0,acetaminophen,16,10,0.625
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,127074654,72,1.0,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,127074654,72,1.0,blank,18,13,0.7222222222222222
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,127074654,72,1.0,ethanol,13,5,0.38461538461538464
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,127074654,72,1.0,ethyl_paraoxon,13,5,0.38461538461538464
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,725890540,72,1.0,4_ANPP,21,20,0.9523809523809523
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,725890540,72,1.0,4_nitrophenol,19,7,0.3684210526315789
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,725890540,72,1.0,acetaminophen,16,12,0.75
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,725890540,72,1.0,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,725890540,72,1.0,blank,18,13,0.7222222222222222
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,725890540,72,1.0,ethanol,13,5,0.38461538461538464
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,725890540,72,1.0,ethyl_paraoxon,13,10,0.7692307692307693
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,339571000,72,1.0,4_ANPP,21,18,0.8571428571428571
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,339571000,72,1.0,4_nitrophenol,19,7,0.3684210526315789
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,339571000,72,1.0,acetaminophen,16,10,0.625
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,339571000,72,1.0,benzyl_fentanyl,24,19,0.7916666666666666
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,339571000,72,1.0,blank,18,11,0.6111111111111112
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,339571000,72,1.0,ethanol,13,8,0.6153846153846154
outer,strict_core,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,339571000,72,1.0,ethyl_paraoxon,13,5,0.38461538461538464
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,1729,1798680400,72,1.0,4_ANPP,21,19,0.9047619047619048
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,1729,1798680400,72,1.0,4_nitrophenol,19,9,0.47368421052631576
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,1729,1798680400,72,1.0,acetaminophen,16,12,0.75
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,1729,1798680400,72,1.0,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,1729,1798680400,72,1.0,blank,18,14,0.7777777777777778
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,1729,1798680400,72,1.0,ethanol,13,7,0.5384615384615384
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,1729,1798680400,72,1.0,ethyl_paraoxon,13,7,0.5384615384615384
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,2718,2107632127,72,1.0,4_ANPP,21,18,0.8571428571428571
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,2718,2107632127,72,1.0,4_nitrophenol,19,9,0.47368421052631576
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,2718,2107632127,72,1.0,acetaminophen,16,11,0.6875
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,2718,2107632127,72,1.0,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,2718,2107632127,72,1.0,blank,18,14,0.7777777777777778
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,2718,2107632127,72,1.0,ethanol,13,8,0.6153846153846154
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,2718,2107632127,72,1.0,ethyl_paraoxon,13,6,0.46153846153846156
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,998208905,72,1.0,4_ANPP,21,20,0.9523809523809523
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,998208905,72,1.0,4_nitrophenol,19,8,0.42105263157894735
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,998208905,72,1.0,acetaminophen,16,12,0.75
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,998208905,72,1.0,benzyl_fentanyl,24,19,0.7916666666666666
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,998208905,72,1.0,blank,18,15,0.8333333333333334
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,998208905,72,1.0,ethanol,13,4,0.3076923076923077
outer,strict_core,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,998208905,72,1.0,ethyl_paraoxon,13,6,0.46153846153846156
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,1729,333734427,72,1.0,4_ANPP,21,18,0.8571428571428571
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,1729,333734427,72,1.0,4_nitrophenol,19,9,0.47368421052631576
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,1729,333734427,72,1.0,acetaminophen,16,11,0.6875
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,1729,333734427,72,1.0,benzyl_fentanyl,24,19,0.7916666666666666
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,1729,333734427,72,1.0,blank,18,11,0.6111111111111112
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,1729,333734427,72,1.0,ethanol,13,7,0.5384615384615384
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,1729,333734427,72,1.0,ethyl_paraoxon,13,8,0.6153846153846154
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,2718,2083216247,72,1.0,4_ANPP,21,19,0.9047619047619048
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,2718,2083216247,72,1.0,4_nitrophenol,19,7,0.3684210526315789
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,2718,2083216247,72,1.0,acetaminophen,16,10,0.625
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,2718,2083216247,72,1.0,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,2718,2083216247,72,1.0,blank,18,14,0.7777777777777778
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,2718,2083216247,72,1.0,ethanol,13,8,0.6153846153846154
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,2718,2083216247,72,1.0,ethyl_paraoxon,13,7,0.5384615384615384
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,3141,1456831938,72,1.0,4_ANPP,21,19,0.9047619047619048
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,3141,1456831938,72,1.0,4_nitrophenol,19,7,0.3684210526315789
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,3141,1456831938,72,1.0,acetaminophen,16,10,0.625
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,3141,1456831938,72,1.0,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,3141,1456831938,72,1.0,blank,18,13,0.7222222222222222
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,3141,1456831938,72,1.0,ethanol,13,7,0.5384615384615384
outer,strict_core,strict_core,4,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__a50c84c26b70,minimal_minmax,legacy,32,3141,1456831938,72,1.0,ethyl_paraoxon,13,4,0.3076923076923077
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,1729,790803020,72,1.0,4_ANPP,21,19,0.9047619047619048
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,1729,790803020,72,1.0,4_nitrophenol,19,7,0.3684210526315789
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,1729,790803020,72,1.0,acetaminophen,16,12,0.75
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,1729,790803020,72,1.0,benzyl_fentanyl,24,19,0.7916666666666666
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,1729,790803020,72,1.0,blank,18,14,0.7777777777777778
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,1729,790803020,72,1.0,ethanol,13,7,0.5384615384615384
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,1729,790803020,72,1.0,ethyl_paraoxon,13,5,0.38461538461538464
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,2718,783721414,72,1.0,4_ANPP,21,20,0.9523809523809523
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,2718,783721414,72,1.0,4_nitrophenol,19,7,0.3684210526315789
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,2718,783721414,72,1.0,acetaminophen,16,13,0.8125
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,2718,783721414,72,1.0,benzyl_fentanyl,24,19,0.7916666666666666
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,2718,783721414,72,1.0,blank,18,12,0.6666666666666666
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,2718,783721414,72,1.0,ethanol,13,8,0.6153846153846154
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,2718,783721414,72,1.0,ethyl_paraoxon,13,6,0.46153846153846156
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,3141,1856178728,72,1.0,4_ANPP,21,20,0.9523809523809523
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,3141,1856178728,72,1.0,4_nitrophenol,19,7,0.3684210526315789
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,3141,1856178728,72,1.0,acetaminophen,16,10,0.625
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,3141,1856178728,72,1.0,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,3141,1856178728,72,1.0,blank,18,14,0.7777777777777778
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,3141,1856178728,72,1.0,ethanol,13,7,0.5384615384615384
outer,strict_core,strict_core,4,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__0fb2fdf7774f,minimal_minmax,legacy,32,3141,1856178728,72,1.0,ethyl_paraoxon,13,6,0.46153846153846156
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,1729,1894976662,72,1.0,4_ANPP,21,18,0.8571428571428571
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,1729,1894976662,72,1.0,4_nitrophenol,19,8,0.42105263157894735
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,1729,1894976662,72,1.0,acetaminophen,16,13,0.8125
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,1729,1894976662,72,1.0,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,1729,1894976662,72,1.0,blank,18,14,0.7777777777777778
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,1729,1894976662,72,1.0,ethanol,13,6,0.46153846153846156
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,1729,1894976662,72,1.0,ethyl_paraoxon,13,4,0.3076923076923077
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,2718,320729146,72,1.0,4_ANPP,21,16,0.7619047619047619
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,2718,320729146,72,1.0,4_nitrophenol,19,9,0.47368421052631576
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,2718,320729146,72,1.0,acetaminophen,16,11,0.6875
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,2718,320729146,72,1.0,benzyl_fentanyl,24,21,0.875
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,2718,320729146,72,1.0,blank,18,13,0.7222222222222222
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,2718,320729146,72,1.0,ethanol,13,11,0.8461538461538461
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,2718,320729146,72,1.0,ethyl_paraoxon,13,7,0.5384615384615384
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,3141,1586706419,72,1.0,4_ANPP,21,21,1.0
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,3141,1586706419,72,1.0,4_nitrophenol,19,8,0.42105263157894735
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,3141,1586706419,72,1.0,acetaminophen,16,13,0.8125
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,3141,1586706419,72,1.0,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,3141,1586706419,72,1.0,blank,18,12,0.6666666666666666
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,3141,1586706419,72,1.0,ethanol,13,7,0.5384615384615384
outer,strict_core,strict_core,4,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__d56e7b191127,minimal_minmax,legacy,32,3141,1586706419,72,1.0,ethyl_paraoxon,13,5,0.38461538461538464
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,1729,131797450,72,1.0,4_ANPP,21,17,0.8095238095238095
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,1729,131797450,72,1.0,4_nitrophenol,19,8,0.42105263157894735
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,1729,131797450,72,1.0,acetaminophen,16,12,0.75
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,1729,131797450,72,1.0,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,1729,131797450,72,1.0,blank,18,15,0.8333333333333334
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,1729,131797450,72,1.0,ethanol,13,8,0.6153846153846154
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,1729,131797450,72,1.0,ethyl_paraoxon,13,9,0.6923076923076923
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,2718,58572757,72,1.0,4_ANPP,21,20,0.9523809523809523
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,2718,58572757,72,1.0,4_nitrophenol,19,7,0.3684210526315789
outer,strict_core,strict_core,4,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__1ad86f6e923b,arpls_minmax,legacy,32,2718,58572757,72,1.0,acetaminophen,16,12,0.75
