stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,observation_uid,master_sample_id,target_analyte,predicted_analyte,correct,supported,confidence,instrument,sensor_family,probability_classes_json,probabilities_json
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session1_row258,62.0,4_nitrophenol,ethyl_paraoxon,False,True,0.7746746853643712,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.002691098480079087, 0.1940014860082117, 0.0029270624892235534, 0.004304897600637347, 0.002801883847165468, 0.018598886210311458, 0.7746746853643712]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row179,33.0,benzyl_fentanyl,acetaminophen,False,True,0.5921852077826137,RMX-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.01490482482086302, 0.01003212704599788, 0.5921852077826137, 0.3532048889359262, 0.00813031469504853, 0.013502269138846184, 0.008040367580704309]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row189,34.0,acetaminophen,benzyl_fentanyl,False,True,0.4829008623090397,Pendar-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.003625963071156788, 0.013443625435258264, 0.4200074773369179, 0.4829008623090397, 0.06524515671102112, 0.007887183500698386, 0.0068897316359077705]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row289,53.0,4_nitrophenol,ethyl_paraoxon,False,True,0.7874444549795367,RMX-1,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0024615067970742937, 0.18338037111279615, 0.0026769582096152385, 0.003035103185616463, 0.0024683522553446786, 0.018533253460016358, 0.7874444549795367]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row296,53.0,4_nitrophenol,ethanol,False,True,0.7554017257131239,Agilent-3,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.00591149704951563, 0.02772060038880728, 0.005036733471723137, 0.009370793765778965, 0.011887784595597587, 0.7554017257131239, 0.18467086501545354]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row316,53.0,4_nitrophenol,ethanol,False,True,0.9106219468344514,Mira-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.01124559536208101, 0.03862837517321095, 0.004586294894259033, 0.006087886628216563, 0.011082558202579706, 0.9106219468344514, 0.017747342905201472]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row341,57.0,ethyl_paraoxon,ethanol,False,True,0.6952501118761489,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.012087614127107292, 0.03308087489981193, 0.007562175762626321, 0.008065957205693596, 0.004550424568937864, 0.6952501118761489, 0.2394028415596741]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row350,57.0,ethyl_paraoxon,ethanol,False,True,0.7787460966029358,Mira-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0033204233602943055, 0.03727204659005799, 0.0069516279643212445, 0.020217823989943005, 0.05896869954343664, 0.7787460966029358, 0.09452328194901101]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row351,57.0,ethyl_paraoxon,4_nitrophenol,False,True,0.7272619795168611,Mira-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.008187569076419354, 0.7272619795168611, 0.006337407549884827, 0.0047381687806356135, 0.007786139861963683, 0.08587563167080473, 0.15981310354343065]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row374,60.0,ethanol,4_nitrophenol,False,True,0.630155600368507,RMX-1,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.07451737299406161, 0.630155600368507, 0.008849708885984506, 0.013047717280513873, 0.044314103821125786, 0.11226151913742252, 0.11685397751238484]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row391,60.0,ethanol,4_nitrophenol,False,True,0.7843726703516326,Mira-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.006143763293976025, 0.7843726703516326, 0.0054414681129779435, 0.004507282250449662, 0.007356966533869817, 0.043973475291258966, 0.14820437416583515]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row31,53.0,4_nitrophenol,ethyl_paraoxon,False,True,0.828423749899483,RMX-1,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.002111415682549134, 0.1459252862276114, 0.002391513337618424, 0.0033440443076681522, 0.0016392168674855309, 0.01616477367758438, 0.828423749899483]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row33,53.0,4_nitrophenol,ethyl_paraoxon,False,True,0.8778496635117264,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0018445365357451537, 0.09577867162193064, 0.0021572400176682917, 0.0020880110011008233, 0.0013669762558013378, 0.018914901056027333, 0.8778496635117264]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row98,62.0,4_nitrophenol,ethyl_paraoxon,False,True,0.9056246462477668,RMX-1,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0024381159777876076, 0.06687715218486923, 0.002900372575558714, 0.0032590195281680945, 0.0018352169912748868, 0.017065476494574794, 0.9056246462477667]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row99,62.0,4_nitrophenol,ethyl_paraoxon,False,True,0.9242646660280696,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0028182564913206685, 0.0437136327612508, 0.003393647761750708, 0.003866542865779893, 0.0024168456943631763, 0.019526408397465046, 0.9242646660280697]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row164,69.0,ethanol,ethyl_paraoxon,False,True,0.4154703085783979,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.008209008370659708, 0.20313771533386207, 0.006453919081362855, 0.00539598232708109, 0.004601720997988834, 0.35673134531064765, 0.4154703085783979]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row292,18.0,4_ANPP,blank,False,True,0.5186244995804371,Pendar-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.3857759390846373, 0.022430693937810428, 0.021863072006565357, 0.007515137086507097, 0.5186244995804371, 0.01821017922773815, 0.025580479076304542]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row293,20.0,blank,benzyl_fentanyl,False,True,0.969943471967081,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.005481686390493789, 0.004002915277335775, 0.006818874075525486, 0.969943471967081, 0.009397047882278223, 0.0027848910630283623, 0.0015711133442574497]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row316,18.0,4_ANPP,blank,False,True,0.4666099479186297,Pendar-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.4266797688517128, 0.009141024152102453, 0.07004765787414637, 0.008194617352421794, 0.4666099479186297, 0.005173805997525526, 0.014153177853461577]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row318,20.0,blank,acetaminophen,False,True,0.812113824010656,Pendar-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.06582996181789891, 0.011293206571348888, 0.812113824010656, 0.004178579310967791, 0.08044196236865342, 0.013329493856607196, 0.012812972063867549]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row319,10.0,blank,benzyl_fentanyl,False,True,0.935237656591136,Mira-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.03088298525746464, 0.00865016645822409, 0.0076428574499771175, 0.9352376565911361, 0.006230881632612702, 0.007793795681602716, 0.0035616569289826532]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row342,18.0,4_ANPP,benzyl_fentanyl,False,True,0.705521094330845,Mira-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.19717037885689184, 0.012596965748992118, 0.009943476985504582, 0.705521094330845, 0.05131845923008111, 0.017797498592341324, 0.0056521262553439235]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session1_row179,53.0,4_nitrophenol,acetaminophen,False,True,0.8669845977022216,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.06422425222541235, 0.01660089488666789, 0.8669845977022216, 0.005831426325334247, 0.03545190074651001, 0.005505466561556254, 0.005401461552297631]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session1_row183,57.0,ethyl_paraoxon,acetaminophen,False,True,0.824206217172227,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.01470063976191085, 0.04280914231738603, 0.824206217172227, 0.0954314720796703, 0.010672546964638123, 0.003890906244352001, 0.008289075459815531]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session1_row200,57.0,ethyl_paraoxon,acetaminophen,False,True,0.6564405080496348,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.1672082109679212, 0.028435375696786582, 0.6564405080496348, 0.004213636746739087, 0.10205132725144124, 0.018611231920039786, 0.023039709367437364]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session1_row212,60.0,ethanol,acetaminophen,False,True,0.9155104699131056,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.02403537315772161, 0.005810621678646223, 0.9155104699131057, 0.009725051199403012, 0.030493046548176937, 0.008732576106134668, 0.00569286139681203]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row45,10.0,blank,acetaminophen,False,True,0.9140588510316848,Pendar-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0058155668173571415, 0.0037508420864481398, 0.9140588510316847, 0.049481419496486656, 0.01931365731401219, 0.0035764972931485806, 0.004003165960862223]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row187,34.0,acetaminophen,benzyl_fentanyl,False,True,0.7096356271528924,Pendar-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.020246053089443394, 0.004793241830257718, 0.2427853410844115, 0.7096356271528924, 0.01417317039163956, 0.004664396162579196, 0.003702170288776392]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row359,57.0,ethyl_paraoxon,blank,False,True,0.8795067774414458,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.013928060894990713, 0.01179607414320367, 0.05559128782576889, 0.009359576154364533, 0.8795067774414458, 0.021433313668352515, 0.008384909871873937]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row362,57.0,ethyl_paraoxon,benzyl_fentanyl,False,True,0.7451041251359392,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.004699803934993814, 0.0750937028490886, 0.10296868738997723, 0.7451041251359392, 0.0555006581414978, 0.01113618316333739, 0.005496839385166069]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row375,60.0,ethanol,acetaminophen,False,True,0.9056806742211624,Pendar-3,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.006249824333680666, 0.0044342118623914555, 0.9056806742211623, 0.06489233433231503, 0.010634405719779876, 0.0037980322784294833, 0.004310517252241569]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session2_row386,60.0,ethanol,benzyl_fentanyl,False,True,0.6462224989931237,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.005788385520845523, 0.009720505321087182, 0.07517367846069978, 0.6462224989931237, 0.24166480865424877, 0.014544257062967239, 0.006885865987027897]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row13,57.0,ethyl_paraoxon,acetaminophen,False,True,0.7012394172031167,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.23289277612214668, 0.006550195435216241, 0.7012394172031167, 0.004068110600175342, 0.042906834621917606, 0.004388895200048533, 0.007953770817378992]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row59,60.0,ethanol,acetaminophen,False,True,0.8737203011744983,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.007991790092055256, 0.008307369403127382, 0.8737203011744983, 0.022871346021468595, 0.07002270188609261, 0.008591480298815915, 0.008495011123941939]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row86,69.0,ethanol,benzyl_fentanyl,False,True,0.5402164016671547,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.031907367741864465, 0.04627334010912695, 0.205737294414523, 0.5402164016671547, 0.08766916974613254, 0.07999402564235703, 0.008202400678841324]"
outer,quality_pass,field_quality_stress,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,1729,1688324410,72,0.674654549675511,session3_row223,10.0,blank,acetaminophen,False,True,0.4978444318367356,Pendar-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.006103112729318415, 0.008690609098684696, 0.49784443183673566, 0.1872248001148031, 0.2680466219288747, 0.02246895435943653, 0.009621469932146881]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,2718,91830310,72,0.674654549675511,session1_row134,33.0,benzyl_fentanyl,4_ANPP,False,True,0.7240869971446288,RMX-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.7240869971446288, 0.0361101226350707, 0.026049358300240293, 0.01193303607614123, 0.15975615841370822, 0.011100815371182142, 0.030963512059028808]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,2718,91830310,72,0.674654549675511,session1_row139,29.0,benzyl_fentanyl,4_ANPP,False,True,0.3583015900244985,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.3583015900244985, 0.14045406135920893, 0.23400610098869173, 0.2230195446364351, 0.020856546953516665, 0.010550668478520988, 0.012811487559128143]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,2718,91830310,72,0.674654549675511,session1_row141,29.0,benzyl_fentanyl,4_ANPP,False,True,0.8297381125731249,RMX-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.8297381125731249, 0.011811591184793096, 0.010827529686385414, 0.023660805212821448, 0.1088524370207304, 0.007007814843942922, 0.008101709478201668]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,2718,91830310,72,0.674654549675511,session1_row225,53.0,4_nitrophenol,ethanol,False,True,0.8496793375366127,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.009546085091245922, 0.02634725885203944, 0.07501542291083632, 0.017125389151241337, 0.008465890183040793, 0.8496793375366127, 0.013820616274983509]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,2718,91830310,72,0.674654549675511,session1_row236,60.0,ethanol,ethyl_paraoxon,False,True,0.8953362690746514,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.006733926738033069, 0.03665942408089401, 0.003221324180784912, 0.009021977410361629, 0.026540580640094288, 0.022486497875180724, 0.8953362690746514]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,2718,91830310,72,0.674654549675511,session1_row241,53.0,4_nitrophenol,ethanol,False,True,0.8002764291367526,Agilent-3,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.00858500209335879, 0.11680431365649076, 0.008937864709737035, 0.010412957117218232, 0.006086596099509547, 0.8002764291367526, 0.04889683718693294]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,2718,91830310,72,0.674654549675511,session1_row258,62.0,4_nitrophenol,ethyl_paraoxon,False,True,0.7020932886023764,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.035372262506401776, 0.1831712133986857, 0.01689187896179857, 0.015055804654569899, 0.028249499590177182, 0.01916605228599059, 0.7020932886023764]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,2718,91830310,72,0.674654549675511,session2_row104,20.0,blank,benzyl_fentanyl,False,True,0.7111659137648825,Mira-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.09677659891744479, 0.013099911843213163, 0.10010023119254957, 0.7111659137648825, 0.06686788253856345, 0.006286550529769775, 0.005702911213576718]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,2718,91830310,72,0.674654549675511,session2_row289,53.0,4_nitrophenol,ethyl_paraoxon,False,True,0.8940756713412454,RMX-1,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.007136624740489122, 0.038995287156513014, 0.003343199800082899, 0.009226337608210733, 0.023370824130645458, 0.02385205522281329, 0.8940756713412454]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,2718,91830310,72,0.674654549675511,session2_row296,53.0,4_nitrophenol,ethyl_paraoxon,False,True,0.8703365873628052,Agilent-3,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.007833107600875218, 0.03039722939818421, 0.003546390857289269, 0.01049491191463571, 0.043985597705665916, 0.03340617516054446, 0.8703365873628052]"
outer,quality_pass,quality_pass,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,minimal_minmax,legacy,32,2718,91830310,72,0.674654549675511,session2_row316,53.0,4_nitrophenol,ethanol,False,True,0.8276703397349768,Mira-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.015584321365878126, 0.08324646991442496, 0.03958081139897227, 0.011542227849950284, 0.0059792528769843645, 0.8276703397349768, 0.0163965768588132]"
