threshold,known_correct_and_accept_rate,known_accept_rate,unknown_reject_rate,unknown_false_accept_rate,open_set_accuracy,balanced_accuracy
0.012139812111854553,0.7183308494783904,0.7183308494783904,1.0,0.0,0.754863813229572,0.8591654247391952
0.012339954264462,0.7213114754098361,0.7213114754098361,1.0,0.0,0.7574578469520103,0.860655737704918
0.01248012119904161,0.7242921013412816,0.7242921013412816,1.0,0.0,0.7600518806744487,0.8621460506706409
0.012849113484844566,0.7272727272727273,0.7272727272727273,1.0,0.0,0.7626459143968871,0.8636363636363636
0.012928826082497834,0.7287630402384501,0.7287630402384501,1.0,0.0,0.7639429312581063,0.8643815201192251
0.013246139045804744,0.7317436661698957,0.7317436661698957,1.0,0.0,0.7665369649805448,0.8658718330849479
0.013337389007210732,0.7347242921013413,0.7347242921013413,1.0,0.0,0.7691309987029832,0.8673621460506706
0.013475222256965931,0.7377049180327869,0.7377049180327869,1.0,0.0,0.7717250324254216,0.8688524590163935
0.013650606852024795,0.7406855439642325,0.7406855439642325,1.0,0.0,0.77431906614786,0.8703427719821162
0.014100257586687802,0.7436661698956781,0.7436661698956781,1.0,0.0,0.7769130998702983,0.8718330849478391
0.014194705057889223,0.7466467958271237,0.7466467958271237,1.0,0.0,0.7795071335927367,0.8733233979135618
0.014335072482936084,0.7496274217585693,0.7496274217585693,1.0,0.0,0.7821011673151751,0.8748137108792846
0.014395896159112454,0.7526080476900149,0.7526080476900149,1.0,0.0,0.7846952010376135,0.8763040238450075
0.01463389224372804,0.7555886736214605,0.7555886736214605,1.0,0.0,0.7872892347600519,0.8777943368107303
0.01475717686116696,0.7585692995529061,0.7585692995529061,1.0,0.0,0.7898832684824902,0.879284649776453
0.014984887675382197,0.7615499254843517,0.7615499254843517,1.0,0.0,0.7924773022049286,0.8807749627421759
