evaluation_subset,domain_protocol,domain_type,heldout_domain,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row104,0.07355369254511515,0.036776846272557576,0.07464567512308444,0.19982875474358355,0.014207774374101843,9,4,0,0,2.0,0.6106785855994665,0.09973485767841339
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row105,0.003952669787049862,0.001976334893524931,0.14115213581718908,0.8707808521704731,0.004045620031850246,14,7,4,3,2.0,0.33548976320267243,0.06823149872070644
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row106,0.003986952883905992,0.001993476441952996,0.12608351528698172,0.8841160169971911,0.005211920382488253,15,5,4,2,1.0,0.5136002046406305,0.07544225687161088
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row107,0.01601300176800275,0.008006500884001375,0.15853524983237277,0.7752386596346431,0.00926940348930657,15,5,3,1,1.0,0.2867885955100787,0.10585888661444187
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row108,0.004462281580639039,0.0022311407903195194,0.14227921732394147,0.8548986205071084,0.004439913712807798,15,6,4,2,1.0,0.4465349681768823,0.1281504778598901
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row109,0.003048656250651665,0.0015243281253258325,0.12669826150848224,0.9023657890471889,0.0034766358678513954,13,6,1,1,1.5,0.38527381353741313,0.07469621952623129
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row110,0.005203736119095937,0.0026018680595479684,0.14234882945546418,0.864266330268768,0.005336563686141744,16,6,6,2,3.0,0.16902494954720973,0.029631296289153397
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row111,0.004787189401673235,0.0023935947008366177,0.13940218320145215,0.8727455382646857,0.005010723225475106,14,4,4,2,1.0,0.21847714190642128,0.10120027884840965
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row112,0.007614344037399229,0.0038071720186996145,0.14062672580233768,0.8683793475742639,0.006936923294620751,15,7,4,2,2.0,0.32382165055993284,0.07427173433825374
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row113,0.01394705344133278,0.00697352672066639,0.16726520400984396,0.7869274747656129,0.008491888992274264,16,6,2,1,0.0,0.4221260043932773,0.14659352623857558
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row114,0.009158513180267124,0.004579256590133562,0.16274001064889113,0.8386739342045441,0.006564782944665889,13,6,5,2,2.5,0.30813233538001583,0.048431473900564015
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row115,0.0067476296838850465,0.0033738148419425232,0.16151415496931865,0.801803240132122,0.005353060255282409,14,9,3,3,1.0,0.4113594609381237,0.08602931490167975
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row116,0.03308861246419694,0.01654430623209847,0.22721017687035083,0.5592366368133777,0.011746690501811046,15,8,3,1,3.5,0.46429271934292937,0.06131018459564075
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row117,0.0032697643111845374,0.0016348821555922687,0.13107679201681394,0.8914958109887546,0.0038807480173584604,14,8,3,3,1.5,0.4124314006167799,0.06952843462931924
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row118,0.0035131702161239984,0.0017565851080619992,0.12831814413672415,0.8955488804605739,0.004402793468148697,13,4,4,2,1.5,0.18112028209848197,0.06582014542073011
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row119,0.025529439842455974,0.012764719921227987,0.19892341134205488,0.6504385597817162,0.010696268383804376,16,6,2,1,3.0,0.2912650732474985,0.1418460560234962
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row120,0.009267254518779274,0.004633627259389637,0.14690778417177977,0.8349866866351735,0.007521291828015819,16,7,5,3,2.0,0.28326143423224887,0.1058296449482441
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row121,0.004195575882211975,0.0020977879411059877,0.13579811859173535,0.8816313811880063,0.004808550357889284,15,6,6,3,2.5,0.15430259474883457,0.052065685391426086
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row122,0.003795361030277688,0.001897680515138844,0.13768696598743127,0.8853113476678951,0.004563161189366188,14,4,4,2,1.5,0.22754066044066523,0.037507175547943916
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row123,0.003311920834073066,0.001655960417036533,0.12374067979451898,0.9047048270324684,0.004284820387542173,12,3,4,2,1.0,0.1557338380689166,0.08313372172415257
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row124,0.013244577802300456,0.006622288901150228,0.177580921536841,0.7664537598808356,0.008111174829069309,16,7,1,1,4.0,0.41343428408747773,0.09219518024474382
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row137,0.00364489419548965,0.001822447097744825,0.11151424993407845,0.8323191399113236,0.01707004039622559,79,7,4,3,2.0,1.455176954649119,0.0533377081155777
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row138,0.021594630946096975,0.010797315473048488,0.10479207772661688,0.14224058510875415,0.05160204835011557,147,18,76,11,2.5,2.8535312971572804,0.11929208040237427
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row139,0.029426077431904788,0.014713038715952394,0.12234136405916654,0.2526162920795895,0.060076493525079315,150,16,80,10,3.5,4.339831274604481,0.17619697749614716
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row142,0.00910476187540023,0.004552380937700115,0.13534460478439467,0.5657312924120049,0.02878415279917785,107,14,11,3,2.5,1.267905238868015,0.08328910917043686
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row143,0.008456029332657218,0.004228014666328609,0.12892509393160678,0.6012397998776462,0.018786533138980824,77,12,8,4,3.0,0.5683900101213033,0.07652167603373528
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row146,0.02501075648443757,0.012505378242218784,0.10363685286755124,0.24438726795155086,0.054858078007985436,138,16,73,9,2.0,2.922701752574667,0.13131630420684814
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row150,0.00649962046396214,0.00324981023198107,0.1080519887482721,0.6526529571567206,0.024101223277726343,100,13,10,6,2.0,0.6366119726746882,0.051226601004600525
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row151,0.032091185389766845,0.016045592694883423,0.08506287461891186,0.08109129541338674,0.07325548749949251,162,27,85,11,2.0,3.856065684290554,0.12478122115135193
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row154,0.007930489094706308,0.003965244547353154,0.1004170375102214,0.672159614113393,0.010604201565895761,25,4,4,4,2.0,0.15248616080339264,0.07373670116066933
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row155,0.012977353088684461,0.006488676544342231,0.11555837808335366,0.6953850772563838,0.0394633502441658,134,16,50,8,1.5,1.7813529920084532,0.140342578291893
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row156,0.002233926032651268,0.001116963016325634,0.10890435708157634,0.8930465319174873,0.009522181408745901,27,5,5,4,2.0,0.09863023004466265,0.0662302877753973
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row159,0.0017632742088627715,0.0008816371044313857,0.08743097489998011,0.9088903429971668,0.013377939985532846,61,9,4,3,2.0,0.47604496514623446,0.05613614618778229
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row162,0.004917050744245071,0.0024585253721225355,0.11034399586005966,0.7808319444050055,0.01708138780776478,70,12,6,3,1.0,1.030293579166178,0.05312293395400047
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row165,0.02447728531392921,0.012238642656964605,0.1090656260773793,0.3358444641584989,0.05827771817467042,140,15,55,6,3.0,3.999002151221688,0.11856791377067566
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row169,0.023351668300414227,0.011675834150207114,0.10490761121702095,0.29166198107782315,0.05701539381706555,146,18,71,9,2.0,4.268644141212963,0.13679561018943787
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row170,0.025926877396092167,0.012963438698046083,0.10337266655155146,0.2639074397348657,0.05572478613683156,142,19,64,10,1.0,2.750512972978573,0.08343425393104553
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row173,0.0017222883564614393,0.0008611441782307197,0.09418212228881884,0.9138867361686482,0.011967418422562852,54,8,5,4,2.0,0.29037607626198425,0.033365688286721706
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row177,0.012821744861499838,0.006410872430749919,0.10356342844000188,0.448631396707835,0.029280009578381266,127,15,20,5,3.0,2.4906756565716694,0.04971197247505188
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row178,0.027934232766979983,0.013967116383489991,0.11255296185997765,0.1123775906554765,0.08697759692374217,171,17,84,7,3.0,3.522837554698298,0.14131063222885132
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row179,0.0056540508117164014,0.0028270254058582007,0.11045315704549287,0.6743297203969566,0.029297967671549748,129,18,13,4,2.0,5.620609711515562,0.05523780360817909
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row180,0.024099142212422726,0.012049571106211363,0.10616677839576151,0.26737157066714606,0.05229264791522707,155,15,57,8,3.0,4.182546491082663,0.09165960550308228
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row181,0.001373397532180752,0.000686698766090376,0.08696794993524803,0.9257963630826638,0.011439113299295839,41,5,4,4,1.0,0.16884593039804693,0.08732173591852188
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row183,0.002461947047703288,0.001230973523851644,0.10559831299971337,0.8779942978295694,0.013720856671487647,53,7,5,2,1.0,0.28199869077474987,0.10354072274640203
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row189,0.028576431568481227,0.014288215784240613,0.11707509861436803,0.1426506522990756,0.05411686070263386,147,16,41,5,2.5,2.789350517878068,0.08400765061378479
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row193,0.003129557759522246,0.001564778879761123,0.09970445676685817,0.8243478736496387,0.016940562722447795,77,9,5,2,2.0,1.3059204137393787,0.06977546960115433
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row195,0.008500059523697123,0.0042500297618485615,0.11651461949051796,0.6636165175814416,0.022572910226881505,94,13,12,3,2.0,2.035566499600089,0.06279341131448746
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row200,0.0018141287726285336,0.0009070643863142668,0.08959882946496855,0.8924520834485802,0.015020399908444233,64,7,7,4,2.0,0.3985635834885965,0.06193898245692253
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row202,0.0031930275495826808,0.0015965137747913404,0.09800910204497722,0.8430921119722599,0.011529148636119707,35,7,5,4,3.0,0.3030212647855554,0.08480282127857208
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row203,0.004052114314633028,0.002026057157316514,0.1075838222927023,0.8431651840812506,0.01592346622209464,55,6,8,3,2.0,0.2520557171572818,0.03962991200387478
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row205,0.02179907253676647,0.010899536268383235,0.07902520860964872,0.3854531459698506,0.05239382098295859,146,21,34,8,2.0,3.7493873332484062,0.11032888293266296
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row207,0.0010862755065330115,0.0005431377532665058,0.08108321442827979,0.9403278410004993,0.008913833361252078,24,8,7,6,2.0,0.20108068787416739,0.0415545969735831
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,session2_row210,0.0006604433439935083,0.00033022167199675415,0.06533878704701625,0.9694219319636643,0.004828102084242606,11,7,5,5,2.0,0.07089942814253203,0.07282518222928047
