domain_id,station,substrate_family,held_instrument,support_tier,policy_id_min,procedure_id,candidate_ids_json_min,model_ids_json_min,endpoint_status_min,endpoint_reason_min,held_masters_min,held_balanced_accuracy_min,held_macro_f1_min,held_negative_log_likelihood_min,held_brier_score_min,held_ece_min,held_per_class_recall_json_min,matched_masters_min,matched_source_balanced_accuracy_min,matched_held_balanced_accuracy_min,source_minus_held_balanced_accuracy_min,held_lcb95_min,held_ucb95_min,loss_lcb95_min,loss_ucb95_min,bounded_state_min,policy_id_sensitivity,candidate_ids_json_sensitivity,model_ids_json_sensitivity,endpoint_status_sensitivity,endpoint_reason_sensitivity,held_masters_sensitivity,held_balanced_accuracy_sensitivity,held_macro_f1_sensitivity,held_negative_log_likelihood_sensitivity,held_brier_score_sensitivity,held_ece_sensitivity,held_per_class_recall_json_sensitivity,matched_masters_sensitivity,matched_source_balanced_accuracy_sensitivity,matched_held_balanced_accuracy_sensitivity,source_minus_held_balanced_accuracy_sensitivity,held_lcb95_sensitivity,held_ucb95_sensitivity,loss_lcb95_sensitivity,loss_ucb95_sensitivity,bounded_state_sensitivity,sensitivity_policy_id,delta_held_balanced_accuracy,delta_source_minus_held_balanced_accuracy,delta_held_macro_f1
P13-DOM-022,pills,pSERS_Metrohm_silver,Pendar-3,confirmatory,PP-U-MIN,C-PCA-LDA,"[""C-PCA-LDA-002"",""C-PCA-LDA-004""]","[""C-PCA-LDA""]",complete,,19,1,1,0.13286004688,0.0399051721078,0.116153517389,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-PCA-LDA-002"",""C-PCA-LDA-004""]","[""C-PCA-LDA""]",complete,,19,1,1,0.145548951903,0.0482913879808,0.125305118659,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-022,pills,pSERS_Metrohm_silver,Pendar-3,confirmatory,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.952380952381,0.954751131222,0.53475297261,0.220787457363,0.221230792235,"{""4_ANPP"":0.8571428571428571,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,0.952380952381,0.047619047619,0.71549980666,1,0,0.142857142857,inconclusive,PP-U-SG,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.952380952381,0.937321937322,0.455364368719,0.19462009104,0.198178016196,"{""4_ANPP"":0.8571428571428571,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,0.952380952381,0.047619047619,0.761904761905,1,0,0.0952380952381,supports_portability,PP-U-SG,0,0,-0.0174291938998
P13-DOM-022,pills,pSERS_Metrohm_silver,Pendar-3,confirmatory,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",complete,,19,1,1,0.179332052307,0.0598802578931,0.155401197572,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",complete,,19,1,1,0.132336554138,0.0359202764857,0.119817199728,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-022,pills,pSERS_Metrohm_silver,Pendar-3,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",complete,,19,0.952380952381,0.954751131222,0.38743221355,0.157787907378,0.230433607932,"{""4_ANPP"":0.8571428571428571,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,0.952380952381,0.047619047619,0.761904761905,1,0,0.142857142857,inconclusive,PP-U-SG,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",complete,,19,0.952380952381,0.937321937322,0.327957972095,0.137700365419,0.234564494292,"{""4_ANPP"":0.8571428571428571,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,0.952380952381,0.047619047619,0.714285714286,1,0,0.0952380952381,supports_portability,PP-U-SG,0,0,-0.0174291938998
P13-DOM-022,pills,pSERS_Metrohm_silver,Pendar-3,confirmatory,PP-U-MIN,C-SELECTED,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.952380952381,0.954751131222,0.526794013611,0.215021557129,0.220153957064,"{""4_ANPP"":0.8571428571428571,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,0.952380952381,0.047619047619,0.715788451919,1,0,0.142857142857,inconclusive,PP-U-SG,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.952380952381,0.937321937322,0.452884670252,0.191556010982,0.197886693553,"{""4_ANPP"":0.8571428571428571,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,0.952380952381,0.047619047619,0.761904761905,1,0,0.0952380952381,supports_portability,PP-U-SG,0,0,-0.0174291938998
P13-DOM-029,surfaces,pSERS_Metrohm_silver,Agilent-3,confirmatory,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-001"",""C-EXTRA-TREES-002"",""C-EXTRA-TREES-005"",""C-EXTRA-TREES-006""]","[""C-EXTRA-TREES""]",complete,,17,0.492063492063,0.427777777778,1.32357639512,0.682391123865,0.270057915623,"{""4_ANPP"":0.3333333333333333,""acetaminophen"":0.14285714285714285,""benzyl_fentanyl"":1.0}",17,1,0.492063492063,0.507936507937,0.333333333333,0.698412698413,0.190476190476,0.619047619048,inferior_portability,PP-U-SG,"[""C-EXTRA-TREES-001"",""C-EXTRA-TREES-002"",""C-EXTRA-TREES-005"",""C-EXTRA-TREES-006""]","[""C-EXTRA-TREES""]",complete,,17,0.492063492063,0.424185463659,1.25192991732,0.669269399547,0.279042033281,"{""4_ANPP"":0.3333333333333333,""acetaminophen"":0.14285714285714285,""benzyl_fentanyl"":1.0}",17,1,0.492063492063,0.507936507937,0.333333333333,0.714285714286,0.190476190476,0.619047619048,inferior_portability,PP-U-SG,0,0,-0.00359231411863
P13-DOM-029,surfaces,pSERS_Metrohm_silver,Agilent-3,confirmatory,PP-U-MIN,C-PCA-LDA,"[""C-PCA-LDA-000"",""C-PCA-LDA-003""]","[""C-PCA-LDA""]",complete,,17,0.428571428571,0.389140271493,1.45688561318,0.640401690968,0.234899825482,"{""4_ANPP"":0.0,""acetaminophen"":0.42857142857142855,""benzyl_fentanyl"":0.8571428571428571}",17,1,0.428571428571,0.571428571429,0.238095238095,0.52380952381,0.380952380952,0.666666666667,inferior_portability,PP-U-SG,"[""C-PCA-LDA-000"",""C-PCA-LDA-003""]","[""C-PCA-LDA""]",complete,,17,0.428571428571,0.3668261563,1.36968109554,0.635945455759,0.332659780636,"{""4_ANPP"":0.0,""acetaminophen"":0.2857142857142857,""benzyl_fentanyl"":1.0}",17,1,0.428571428571,0.571428571429,0.333333333333,0.52380952381,0.380952380952,0.619047619048,inferior_portability,PP-U-SG,0,0,-0.0223141151934
P13-DOM-029,surfaces,pSERS_Metrohm_silver,Agilent-3,confirmatory,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000"",""C-PLS-DA-002"",""C-PLS-DA-003""]","[""C-PLS-DA""]",complete,,17,0.492063492063,0.428571428571,1.58037468238,0.552949316928,0.336124560606,"{""4_ANPP"":0.3333333333333333,""acetaminophen"":0.14285714285714285,""benzyl_fentanyl"":1.0}",17,1,0.492063492063,0.507936507937,0.333333333333,0.714285714286,0.190476190476,0.619047619048,inferior_portability,PP-U-SG,"[""C-PLS-DA-000"",""C-PLS-DA-002"",""C-PLS-DA-003""]","[""C-PLS-DA""]",complete,,17,0.539682539683,0.503703703704,1.46953843359,0.535547040495,0.179175867007,"{""4_ANPP"":0.3333333333333333,""acetaminophen"":0.2857142857142857,""benzyl_fentanyl"":1.0}",17,1,0.539682539683,0.460317460317,0.333333333333,0.750285184897,0.238095238095,0.666666666667,inferior_portability,PP-U-SG,0.047619047619,-0.047619047619,0.0751322751323
P13-DOM-029,surfaces,pSERS_Metrohm_silver,Agilent-3,confirmatory,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000"",""C-RANDOM-FOREST-002"",""C-RANDOM-FOREST-008"",""C-RANDOM-FOREST-010"",""C-RANDOM-FOREST-012""]","[""C-RANDOM-FOREST""]",complete,,17,0.380952380952,0.305555555556,1.24543186576,0.658020620307,0.374700980178,"{""4_ANPP"":0.0,""acetaminophen"":0.14285714285714285,""benzyl_fentanyl"":1.0}",17,1,0.380952380952,0.619047619048,0.333333333333,0.428571428571,0.428571428571,0.666666666667,inferior_portability,PP-U-SG,"[""C-RANDOM-FOREST-000"",""C-RANDOM-FOREST-002"",""C-RANDOM-FOREST-008"",""C-RANDOM-FOREST-010"",""C-RANDOM-FOREST-012""]","[""C-RANDOM-FOREST""]",complete,,17,0.380952380952,0.305555555556,1.16333810141,0.654160236641,0.365009181584,"{""4_ANPP"":0.0,""acetaminophen"":0.14285714285714285,""benzyl_fentanyl"":1.0}",17,1,0.380952380952,0.619047619048,0.333333333333,0.428571428571,0.383037175374,0.666666666667,inferior_portability,PP-U-SG,0,0,0
P13-DOM-029,surfaces,pSERS_Metrohm_silver,Agilent-3,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-018"",""C-RBF-SVM-019""]","[""C-RBF-SVM""]",complete,,17,0.492063492063,0.46645021645,1.4086185464,0.645771664871,0.320215404821,"{""4_ANPP"":0.3333333333333333,""acetaminophen"":0.2857142857142857,""benzyl_fentanyl"":0.8571428571428571}",17,1,0.492063492063,0.507936507937,0.285714285714,0.714285714286,0.190476190476,0.666666666667,inferior_portability,PP-U-SG,"[""C-RBF-SVM-018"",""C-RBF-SVM-019""]","[""C-RBF-SVM""]",complete,,17,0.492063492063,0.46645021645,1.36406387609,0.648119804984,0.253597133907,"{""4_ANPP"":0.3333333333333333,""acetaminophen"":0.2857142857142857,""benzyl_fentanyl"":0.8571428571428571}",17,1,0.492063492063,0.507936507937,0.285714285714,0.714285714286,0.206349206349,0.666666666667,inferior_portability,PP-U-SG,0,0,0
P13-DOM-030,surfaces,pSERS_Metrohm_silver,Mira-1,confirmatory,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-000"",""C-EXTRA-TREES-006"",""C-EXTRA-TREES-010""]","[""C-EXTRA-TREES""]",complete,,17,0.666666666667,0.607843137255,0.630826206101,0.314380904024,0.217615797377,"{""4_ANPP"":0.0,""acetaminophen"":1.0,""benzyl_fentanyl"":1.0}",17,1,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,inferior_portability,PP-U-SG,"[""C-EXTRA-TREES-000"",""C-EXTRA-TREES-006"",""C-EXTRA-TREES-010""]","[""C-EXTRA-TREES""]",complete,,17,0.666666666667,0.607843137255,0.669093796536,0.331703192409,0.240141656756,"{""4_ANPP"":0.0,""acetaminophen"":1.0,""benzyl_fentanyl"":1.0}",17,1,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,inferior_portability,PP-U-SG,0,0,0
P13-DOM-030,surfaces,pSERS_Metrohm_silver,Mira-1,confirmatory,PP-U-MIN,C-PCA-LDA,"[""C-PCA-LDA-000"",""C-PCA-LDA-002"",""C-PCA-LDA-003""]","[""C-PCA-LDA""]",complete,,17,0.52380952381,0.475757575758,0.73982832088,0.437054245795,0.315157548657,"{""4_ANPP"":0.0,""acetaminophen"":1.0,""benzyl_fentanyl"":0.5714285714285714}",17,0.888888888889,0.52380952381,0.365079365079,0.333333333333,0.571428571429,0.0952380952381,0.52380952381,inferior_portability,PP-U-SG,"[""C-PCA-LDA-000"",""C-PCA-LDA-002"",""C-PCA-LDA-003""]","[""C-PCA-LDA""]",complete,,17,0.571428571429,0.523391812865,0.693006858633,0.396886775357,0.238574134314,"{""4_ANPP"":0.0,""acetaminophen"":1.0,""benzyl_fentanyl"":0.7142857142857143}",17,0.888888888889,0.571428571429,0.31746031746,0.380952380952,0.619047619048,0.047619047619,0.47619047619,inconclusive,PP-U-SG,0.047619047619,-0.047619047619,0.0476342371079
P13-DOM-030,surfaces,pSERS_Metrohm_silver,Mira-1,confirmatory,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000"",""C-PLS-DA-001""]","[""C-PLS-DA""]",complete,,17,0.619047619048,0.561111111111,0.642977007018,0.374720098209,0.250673626704,"{""4_ANPP"":0.0,""acetaminophen"":0.8571428571428571,""benzyl_fentanyl"":1.0}",17,1,0.619047619048,0.380952380952,0.382294309116,0.666666666667,0.333333333333,0.428571428571,inferior_portability,PP-U-SG,"[""C-PLS-DA-000"",""C-PLS-DA-001""]","[""C-PLS-DA""]",complete,,17,0.571428571429,0.521008403361,0.652321277017,0.383323834452,0.308537732547,"{""4_ANPP"":0.0,""acetaminophen"":0.8571428571428571,""benzyl_fentanyl"":0.8571428571428571}",17,1,0.571428571429,0.428571428571,0.333333333333,0.619047619048,0.380952380952,0.714285714286,inferior_portability,PP-U-SG,-0.047619047619,0.047619047619,-0.0401027077498
P13-DOM-030,surfaces,pSERS_Metrohm_silver,Mira-1,confirmatory,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-004"",""C-RANDOM-FOREST-006"",""C-RANDOM-FOREST-008"",""C-RANDOM-FOREST-012"",""C-RANDOM-FOREST-013""]","[""C-RANDOM-FOREST""]",complete,,17,0.730158730159,0.732692307692,0.538461936127,0.28800669646,0.333755127561,"{""4_ANPP"":0.3333333333333333,""acetaminophen"":1.0,""benzyl_fentanyl"":0.8571428571428571}",17,1,0.730158730159,0.269841269841,0.52380952381,0.888888888889,0.111111111111,0.47619047619,inferior_portability,PP-U-SG,"[""C-RANDOM-FOREST-004"",""C-RANDOM-FOREST-006"",""C-RANDOM-FOREST-008"",""C-RANDOM-FOREST-012"",""C-RANDOM-FOREST-013""]","[""C-RANDOM-FOREST""]",complete,,17,0.730158730159,0.732692307692,0.66407603513,0.352303067464,0.289828661047,"{""4_ANPP"":0.3333333333333333,""acetaminophen"":1.0,""benzyl_fentanyl"":0.8571428571428571}",17,1,0.730158730159,0.269841269841,0.52380952381,0.888888888889,0.111111111111,0.47619047619,inferior_portability,PP-U-SG,0,0,0
P13-DOM-030,surfaces,pSERS_Metrohm_silver,Mira-1,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-014"",""C-RBF-SVM-018"",""C-RBF-SVM-019""]","[""C-RBF-SVM""]",complete,,17,0.666666666667,0.607843137255,0.797066860908,0.384056411521,0.247513082453,"{""4_ANPP"":0.0,""acetaminophen"":1.0,""benzyl_fentanyl"":1.0}",17,1,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,inferior_portability,PP-U-SG,"[""C-RBF-SVM-014"",""C-RBF-SVM-018"",""C-RBF-SVM-019""]","[""C-RBF-SVM""]",complete,,17,0.666666666667,0.607843137255,0.775674780331,0.369475380954,0.247959073381,"{""4_ANPP"":0.0,""acetaminophen"":1.0,""benzyl_fentanyl"":1.0}",17,1,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,inferior_portability,PP-U-SG,0,0,0
P13-DOM-030,surfaces,pSERS_Metrohm_silver,Mira-1,confirmatory,PP-U-MIN,C-SELECTED,"[""C-PLS-DA-000"",""C-PLS-DA-001"",""C-RBF-SVM-014"",""C-RBF-SVM-018"",""C-SPECTRAL-MATCH-000""]","[""C-PLS-DA"",""C-RBF-SVM"",""C-SPECTRAL-MATCH""]",complete,,17,0.571428571429,0.523391812865,0.807907354402,0.469294860612,0.377435673177,"{""4_ANPP"":0.0,""acetaminophen"":1.0,""benzyl_fentanyl"":0.7142857142857143}",17,0.952380952381,0.571428571429,0.380952380952,0.380952380952,0.619047619048,0.190476190476,0.47619047619,inferior_portability,PP-U-SG,"[""C-PLS-DA-000"",""C-PLS-DA-001"",""C-RBF-SVM-014"",""C-RBF-SVM-018"",""C-SPECTRAL-MATCH-000""]","[""C-PLS-DA"",""C-RBF-SVM"",""C-SPECTRAL-MATCH""]",complete,,17,0.571428571429,0.523391812865,0.821108628664,0.476045272584,0.349085969367,"{""4_ANPP"":0.0,""acetaminophen"":1.0,""benzyl_fentanyl"":0.7142857142857143}",17,0.952380952381,0.571428571429,0.380952380952,0.380952380952,0.619047619048,0.190476190476,0.47619047619,inferior_portability,PP-U-SG,0,0,0
P13-DOM-032,surfaces,pSERS_Metrohm_silver,Pendar-2,confirmatory,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-004"",""C-EXTRA-TREES-005"",""C-EXTRA-TREES-013""]","[""C-EXTRA-TREES""]",complete,,25,0.909090909091,0.903890160183,0.461376455354,0.250290996606,0.248462251285,"{""4_ANPP"":1.0,""acetaminophen"":0.7272727272727273,""benzyl_fentanyl"":1.0}",23,1,0.962962962963,0.037037037037,0.757575757576,0.969696969697,0,0.222222222222,inconclusive,PP-U-SG,"[""C-EXTRA-TREES-004"",""C-EXTRA-TREES-005"",""C-EXTRA-TREES-013""]","[""C-EXTRA-TREES""]",complete,,25,0.909090909091,0.903890160183,0.477023988726,0.261351275457,0.252682333714,"{""4_ANPP"":1.0,""acetaminophen"":0.7272727272727273,""benzyl_fentanyl"":1.0}",23,1,0.962962962963,0.037037037037,0.757575757576,0.969696969697,0,0.221470239843,inconclusive,PP-U-SG,0,0,0
P13-DOM-032,surfaces,pSERS_Metrohm_silver,Pendar-2,confirmatory,PP-U-MIN,C-PCA-LDA,"[""C-PCA-LDA-001"",""C-PCA-LDA-004"",""C-PCA-LDA-008""]","[""C-PCA-LDA""]",complete,,25,0.742424242424,0.769590643275,0.576596264755,0.300453680677,0.227273480669,"{""4_ANPP"":0.5,""acetaminophen"":0.7272727272727273,""benzyl_fentanyl"":1.0}",23,0.712962962963,0.796296296296,-0.0833333333333,0.545454545455,0.909090909091,-0.361111111111,0.037037037037,inconclusive,PP-U-SG,"[""C-PCA-LDA-001"",""C-PCA-LDA-004"",""C-PCA-LDA-008""]","[""C-PCA-LDA""]",complete,,25,0.659090909091,0.67044534413,0.590695001369,0.310901166271,0.273281032872,"{""4_ANPP"":0.25,""acetaminophen"":0.7272727272727273,""benzyl_fentanyl"":1.0}",23,0.712962962963,0.712962962963,0,0.515151515152,0.856060606061,-0.148148148148,0.0740740740741,inconclusive,PP-U-SG,-0.0833333333333,0.0833333333333,-0.0991452991453
P13-DOM-032,surfaces,pSERS_Metrohm_silver,Pendar-2,confirmatory,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000"",""C-PLS-DA-001"",""C-PLS-DA-002""]","[""C-PLS-DA""]",complete,,25,0.939393939394,0.936363636364,0.500121373975,0.255519280979,0.26040540495,"{""4_ANPP"":1.0,""acetaminophen"":0.8181818181818182,""benzyl_fentanyl"":1.0}",23,1,1,0,0.787878787879,0.969696969697,0,0,supports_portability,PP-U-SG,"[""C-PLS-DA-000"",""C-PLS-DA-001"",""C-PLS-DA-002""]","[""C-PLS-DA""]",complete,,25,0.939393939394,0.936363636364,0.497763203876,0.253462392232,0.263109422215,"{""4_ANPP"":1.0,""acetaminophen"":0.8181818181818182,""benzyl_fentanyl"":1.0}",23,0.962962962963,1,-0.037037037037,0.787878787879,0.969696969697,-0.185185185185,0,supports_portability,PP-U-SG,0,-0.037037037037,0
P13-DOM-032,surfaces,pSERS_Metrohm_silver,Pendar-2,confirmatory,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-001"",""C-RANDOM-FOREST-003"",""C-RANDOM-FOREST-004""]","[""C-RANDOM-FOREST""]",complete,,25,0.909090909091,0.903890160183,0.442488322056,0.232768894985,0.186482255103,"{""4_ANPP"":1.0,""acetaminophen"":0.7272727272727273,""benzyl_fentanyl"":1.0}",23,1,0.962962962963,0.037037037037,0.757575757576,0.969696969697,0,0.185185185185,inconclusive,PP-U-SG,"[""C-RANDOM-FOREST-001"",""C-RANDOM-FOREST-003"",""C-RANDOM-FOREST-004""]","[""C-RANDOM-FOREST""]",complete,,25,0.909090909091,0.903890160183,0.480338213461,0.252764736412,0.205506193198,"{""4_ANPP"":1.0,""acetaminophen"":0.7272727272727273,""benzyl_fentanyl"":1.0}",23,1,0.962962962963,0.037037037037,0.757575757576,0.969696969697,0,0.185185185185,inconclusive,PP-U-SG,0,0,0
P13-DOM-032,surfaces,pSERS_Metrohm_silver,Pendar-2,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-002"",""C-RBF-SVM-007"",""C-RBF-SVM-024""]","[""C-RBF-SVM""]",complete,,25,0.856060606061,0.875569358178,0.70954450972,0.390266392357,0.378488879669,"{""4_ANPP"":0.75,""acetaminophen"":0.8181818181818182,""benzyl_fentanyl"":1.0}",23,0.916666666667,0.87962962963,0.037037037037,0.598484848485,0.969696969697,0,0.111111111111,inconclusive,PP-U-SG,"[""C-RBF-SVM-002"",""C-RBF-SVM-007"",""C-RBF-SVM-024""]","[""C-RBF-SVM""]",complete,,25,0.825757575758,0.844193817878,0.72049578294,0.398418123149,0.351416635318,"{""4_ANPP"":0.75,""acetaminophen"":0.7272727272727273,""benzyl_fentanyl"":1.0}",23,0.87962962963,0.842592592593,0.037037037037,0.568181818182,0.939393939394,0,0.222222222222,inconclusive,PP-U-SG,-0.030303030303,1.11022302463e-16,-0.0313755403
P13-DOM-033,surfaces,pSERS_Metrohm_silver,Pendar-3,confirmatory,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-000"",""C-EXTRA-TREES-002"",""C-EXTRA-TREES-003"",""C-EXTRA-TREES-005""]","[""C-EXTRA-TREES""]",complete,,15,0.833333333333,0.777777777778,0.450220017073,0.236568689007,0.207514932929,"{""4_ANPP"":1.0,""acetaminophen"":0.5,""benzyl_fentanyl"":1.0}",15,1,0.833333333333,0.166666666667,0.666666666667,0.888888888889,0,0.222222222222,inconclusive,PP-U-SG,"[""C-EXTRA-TREES-000"",""C-EXTRA-TREES-002"",""C-EXTRA-TREES-003"",""C-EXTRA-TREES-005""]","[""C-EXTRA-TREES""]",complete,,15,0.777777777778,0.7,0.492933907783,0.267868078684,0.143686765966,"{""4_ANPP"":1.0,""acetaminophen"":0.3333333333333333,""benzyl_fentanyl"":1.0}",15,1,0.777777777778,0.222222222222,0.666666666667,0.888888888889,0.111111111111,0.333333333333,inferior_portability,PP-U-SG,-0.0555555555556,0.0555555555556,-0.0777777777778
P13-DOM-033,surfaces,pSERS_Metrohm_silver,Pendar-3,confirmatory,PP-U-MIN,C-PCA-LDA,"[""C-PCA-LDA-000"",""C-PCA-LDA-002"",""C-PCA-LDA-003""]","[""C-PCA-LDA""]",complete,,15,0.722222222222,0.711111111111,0.752390491532,0.414738825752,0.186885682063,"{""4_ANPP"":0.6666666666666666,""acetaminophen"":0.5,""benzyl_fentanyl"":1.0}",15,0.777777777778,0.722222222222,0.0555555555556,0.388888888889,0.888888888889,-0.277777777778,0.222222222222,inconclusive,PP-U-SG,"[""C-PCA-LDA-000"",""C-PCA-LDA-002"",""C-PCA-LDA-003""]","[""C-PCA-LDA""]",complete,,15,0.722222222222,0.711111111111,0.729421641977,0.395745289027,0.28673664849,"{""4_ANPP"":0.6666666666666666,""acetaminophen"":0.5,""benzyl_fentanyl"":1.0}",15,0.777777777778,0.722222222222,0.0555555555556,0.388888888889,0.888888888889,-0.277777777778,0.222222222222,inconclusive,PP-U-SG,0,0,0
P13-DOM-033,surfaces,pSERS_Metrohm_silver,Pendar-3,confirmatory,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-001"",""C-PLS-DA-002""]","[""C-PLS-DA""]",complete,,15,0.833333333333,0.777777777778,0.436899102032,0.250276354576,0.168144442253,"{""4_ANPP"":1.0,""acetaminophen"":0.5,""benzyl_fentanyl"":1.0}",15,1,0.833333333333,0.166666666667,0.666666666667,0.888888888889,0,0.222222222222,inconclusive,PP-U-SG,"[""C-PLS-DA-001"",""C-PLS-DA-002""]","[""C-PLS-DA""]",complete,,15,0.777777777778,0.725252525253,0.475927815963,0.279837137495,0.241913408953,"{""4_ANPP"":1.0,""acetaminophen"":0.5,""benzyl_fentanyl"":0.8333333333333334}",15,1,0.777777777778,0.222222222222,0.611111111111,0.944444444444,0.0555555555556,0.333333333333,inconclusive,PP-U-SG,-0.0555555555556,0.0555555555556,-0.0525252525253
P13-DOM-033,surfaces,pSERS_Metrohm_silver,Pendar-3,confirmatory,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000"",""C-RANDOM-FOREST-004"",""C-RANDOM-FOREST-005"",""C-RANDOM-FOREST-008""]","[""C-RANDOM-FOREST""]",complete,,15,0.777777777778,0.7,0.541651619246,0.308222174687,0.134157640016,"{""4_ANPP"":1.0,""acetaminophen"":0.3333333333333333,""benzyl_fentanyl"":1.0}",15,1,0.777777777778,0.222222222222,0.666666666667,0.888888888889,0.111111111111,0.333333333333,inferior_portability,PP-U-SG,"[""C-RANDOM-FOREST-000"",""C-RANDOM-FOREST-004"",""C-RANDOM-FOREST-005"",""C-RANDOM-FOREST-008""]","[""C-RANDOM-FOREST""]",complete,,15,0.777777777778,0.7,0.628219187086,0.353877261906,0.138697079318,"{""4_ANPP"":1.0,""acetaminophen"":0.3333333333333333,""benzyl_fentanyl"":1.0}",15,1,0.777777777778,0.222222222222,0.666666666667,0.888888888889,0.111111111111,0.333333333333,inferior_portability,PP-U-SG,0,0,0
P13-DOM-033,surfaces,pSERS_Metrohm_silver,Pendar-3,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-019"",""C-RBF-SVM-025""]","[""C-RBF-SVM""]",complete,,15,0.833333333333,0.777777777778,0.569533082273,0.326016209978,0.236976357164,"{""4_ANPP"":1.0,""acetaminophen"":0.5,""benzyl_fentanyl"":1.0}",15,0.888888888889,0.833333333333,0.0555555555556,0.666666666667,0.888888888889,-0.277777777778,0.222222222222,inconclusive,PP-U-SG,"[""C-RBF-SVM-019"",""C-RBF-SVM-025""]","[""C-RBF-SVM""]",complete,,15,0.833333333333,0.777777777778,0.594027935161,0.345115338841,0.283639819199,"{""4_ANPP"":1.0,""acetaminophen"":0.5,""benzyl_fentanyl"":1.0}",15,0.888888888889,0.833333333333,0.0555555555556,0.666666666667,0.888888888889,-0.277777777778,0.222222222222,inconclusive,PP-U-SG,0,0,0
P13-DOM-034,surfaces,pSERS_Metrohm_silver,RMX-2,confirmatory,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-000"",""C-EXTRA-TREES-001"",""C-EXTRA-TREES-002"",""C-EXTRA-TREES-006"",""C-EXTRA-TREES-008""]","[""C-EXTRA-TREES""]",complete,,23,0.5,0.444444444444,0.870724885525,0.472004066086,0.285568385106,"{""4_ANPP"":0.0,""acetaminophen"":1.0,""benzyl_fentanyl"":0.5}",23,1,0.5,0.5,0.366666666667,0.566666666667,0.366666666667,0.566666666667,inferior_portability,PP-U-SG,"[""C-EXTRA-TREES-000"",""C-EXTRA-TREES-001"",""C-EXTRA-TREES-002"",""C-EXTRA-TREES-006"",""C-EXTRA-TREES-008""]","[""C-EXTRA-TREES""]",complete,,23,0.583333333333,0.586324786325,0.840804273394,0.459893555568,0.262578255249,"{""4_ANPP"":0.25,""acetaminophen"":1.0,""benzyl_fentanyl"":0.5}",23,1,0.583333333333,0.416666666667,0.433333333333,0.783333333333,0.166666666667,0.533333333333,inferior_portability,PP-U-SG,0.0833333333333,-0.0833333333333,0.14188034188
