label,substrate,n,raman_shift_cm-1,mean_raw_intensity,display_minmax_intensity
benzenethiol,Ag,25,1649.44477,514.0719057279999,0.2068936827520859
benzenethiol,Ag,25,1651.660802,510.563674376,0.1915798691801991
benzenethiol,Ag,25,1653.876833,511.25775740000006,0.1946096174967943
benzenethiol,Ag,25,1656.092864,509.66210855200006,0.18764443574772355
benzenethiol,Ag,25,1658.308895,506.68364117199997,0.1746430998576986
benzenethiol,Ag,25,1660.524927,505.07338261999996,0.16761414515269973
benzenethiol,Ag,25,1662.740958,504.299313268,0.16423524776570694
benzenethiol,Ag,25,1664.956989,504.051590048,0.16315390881514286
benzenethiol,Ag,25,1667.173021,503.0341681279999,0.15871275085161515
benzenethiol,Ag,25,1669.389052,504.119169156,0.16344889901317433
benzenethiol,Ag,25,1671.605083,504.18531155200003,0.16373761780618237
benzenethiol,Ag,25,1673.821114,502.052877944,0.15442931186771497
benzenethiol,Ag,25,1676.037146,500.89240117199995,0.1493637038282729
benzenethiol,Ag,25,1678.253177,501.212860652,0.15076254450942334
benzenethiol,Ag,25,1680.469208,499.795915596,0.14457742435854692
benzenethiol,Ag,25,1682.685239,499.56494752,0.14356922344417303
benzenethiol,Ag,25,1684.901271,498.6880482319999,0.13974146213929273
benzenethiol,Ag,25,1687.117302,498.521954992,0.1390164469798851
benzenethiol,Ag,25,1689.333333,498.0889854,0.13712648735381763
benzenethiol,Ag,25,1691.549365,498.00888000400005,0.1367768185385765
benzenethiol,Ag,25,1693.765396,497.62030840799997,0.13508066102117575
benzenethiol,Ag,25,1695.981427,495.56378759599994,0.12610372274037498
benzenethiol,Ag,25,1698.197458,495.41192892,0.12544084300976335
benzenethiol,Ag,25,1700.41349,494.535735856,0.1216161644498881
benzenethiol,Ag,25,1702.629521,493.72079130800006,0.11805884236154242
benzenethiol,Ag,25,1704.845552,495.27790665599997,0.12485582116842775
benzenethiol,Ag,25,1707.061584,495.140946864,0.12425797669607382
benzenethiol,Ag,25,1709.277615,493.262567804,0.11605864664739342
benzenethiol,Ag,25,1711.493646,492.44149109599994,0.11247455700992873
benzenethiol,Ag,25,1713.709677,490.42705173200005,0.10368130885239817
benzenethiol,Ag,25,1715.925709,491.1166239679999,0.10669136708599516
benzenethiol,Ag,25,1718.14174,490.37536552800003,0.1034556929186475
benzenethiol,Ag,25,1720.357771,489.681265956,0.10042587236822245
benzenethiol,Ag,25,1722.573803,488.610437964,0.09575159105901027
benzenethiol,Ag,25,1724.789834,487.586289392,0.0912810705237607
benzenethiol,Ag,25,1727.005865,488.59594236799995,0.09568831619698272
benzenethiol,Ag,25,1729.221896,487.95312369199996,0.09288234236655697
benzenethiol,Ag,25,1731.437928,486.405281988,0.08612584403005638
benzenethiol,Ag,25,1733.653959,485.72853072799995,0.08317175075902042
benzenethiol,Ag,25,1735.86999,483.84633839199995,0.07495577534351462
benzenethiol,Ag,25,1738.086022,482.55238396,0.06930752271876456
benzenethiol,Ag,25,1740.302053,479.940553372,0.05790659652751382
benzenethiol,Ag,25,1742.518084,479.5460193679999,0.056184412447041705
benzenethiol,Ag,25,1744.734115,479.0659433160001,0.05408882797070379
benzenethiol,Ag,25,1746.950147,477.81976388000004,0.04864911842898714
benzenethiol,Ag,25,1749.166178,477.45924258800005,0.04707540355660957
benzenethiol,Ag,25,1751.382209,475.973610164,0.04059045553158326
benzenethiol,Ag,25,1753.59824,476.066826128,0.04099735341014144
benzenethiol,Ag,25,1755.814272,476.2145397240001,0.041642139413176446
benzenethiol,Ag,25,1758.030303,473.87253296,0.03141902372625078
benzenethiol,Ag,25,1760.246334,474.825094868,0.03557706064319386
benzenethiol,Ag,25,1762.462366,474.1604280600001,0.03267571732690157
benzenethiol,Ag,25,1764.678397,472.29893331200003,0.02455008914685915
benzenethiol,Ag,25,1766.894428,472.510014668,0.025471482353279763
benzenethiol,Ag,25,1769.110459,472.110424388,0.023727227075026978
benzenethiol,Ag,25,1771.326491,471.9886209,0.023195541527386457
benzenethiol,Ag,25,1773.542522,471.413636656,0.02068567241217865
benzenethiol,Ag,25,1775.758553,471.04779995999996,0.019088755219957062
benzenethiol,Ag,25,1777.974585,471.7145260440001,0.02199908750122792
benzenethiol,Ag,25,1780.190616,471.020280308,0.01896862892895563
benzenethiol,Ag,25,1782.406647,469.455221612,0.01213697653922903
benzenethiol,Ag,25,1784.622678,469.87624934400003,0.013974808640229775
benzenethiol,Ag,25,1786.83871,467.78778423200004,0.004858429995952114
benzenethiol,Ag,25,1789.054741,468.76805041200004,0.00913739909038996
benzenethiol,Ag,25,1791.270772,468.66862552,0.00870339856199667
benzenethiol,Ag,25,1793.486804,468.00546224,0.005808618309875768
benzenethiol,Ag,25,1795.702835,467.573282556,0.003922106718626203
benzenethiol,Ag,25,1797.918866,466.67476974000004,0.0
benzenethiol,Au,25,330.9061584,757.633159456,0.16193219993383007
benzenethiol,Au,25,333.1221896,756.868411424,0.16077738424136345
benzenethiol,Au,25,335.3382209,754.8561614440001,0.15773876530174744
benzenethiol,Au,25,337.5542522,753.315745512,0.15541264425695453
benzenethiol,Au,25,339.7702835,752.6931855920001,0.15447254119681791
benzenethiol,Au,25,341.9863148,753.856525128,0.1562292541213691
benzenethiol,Au,25,344.202346,756.6802914040001,0.1604933116552662
benzenethiol,Au,25,346.4183773,759.9378168239999,0.16541237168054843
benzenethiol,Au,25,348.6344086,762.842769212,0.16979902514437925
benzenethiol,Au,25,350.8504399,765.6369713119999,0.1740184389878696
benzenethiol,Au,25,353.0664712,764.187540076,0.1718297103263438
benzenethiol,Au,25,355.2825024,763.6545342200001,0.17102483930879372
benzenethiol,Au,25,357.4985337,762.4956529880001,0.16927485869240877
benzenethiol,Au,25,359.714565,762.2495935719999,0.16890329412082947
benzenethiol,Au,25,361.9305963,763.45096848,0.17071744275311274
benzenethiol,Au,25,364.1466276,763.906507292,0.17140533385791148
benzenethiol,Au,25,366.3626588,766.194777272,0.1748607596595225
benzenethiol,Au,25,368.5786901,766.675967656,0.17558738618650283
benzenethiol,Au,25,370.7947214,769.0232307800001,0.17913189519668524
benzenethiol,Au,25,373.0107527,774.6630604,0.18764837837217038
benzenethiol,Au,25,375.226784,782.9233598879999,0.20012192923345012
benzenethiol,Au,25,377.4428152,791.8039494160001,0.2135321554990452
benzenethiol,Au,25,379.6588465,798.9660660640001,0.2243473839799288
benzenethiol,Au,25,381.8748778,801.390867664,0.2280089807694944
benzenethiol,Au,25,384.0909091,792.5343455599999,0.21463509776697373
benzenethiol,Au,25,386.3069404,786.0561153799999,0.2048525791356944
benzenethiol,Au,25,388.5229717,775.8327103040001,0.18941462033332832
benzenethiol,Au,25,390.7390029,769.067838352,0.17919925532314884
benzenethiol,Au,25,392.9550342,766.141821016,0.17478079251624898
benzenethiol,Au,25,395.1710655,765.707662196,0.17412518648997713
benzenethiol,Au,25,397.3870968,767.2984596559999,0.17652738668333928
benzenethiol,Au,25,399.6031281,771.173854192,0.18237946637155744
benzenethiol,Au,25,401.8191593,775.279557304,0.1885793259121522
benzenethiol,Au,25,404.0351906,778.732532176,0.19379352640829428
benzenethiol,Au,25,406.2512219,783.601915932,0.20114658982104255
benzenethiol,Au,25,408.4672532,789.6245591040001,0.21024114456865403
benzenethiol,Au,25,410.6832845,799.7698483400001,0.22556114373714414
benzenethiol,Au,25,412.8993157,814.3574425600001,0.24758929159197907
benzenethiol,Au,25,415.115347,832.371098908,0.27479100007492363
benzenethiol,Au,25,417.3313783,850.033457012,0.3014622270032493
benzenethiol,Au,25,419.5474096,853.4120757079999,0.306564145185108
benzenethiol,Au,25,421.7634409,843.4694819879999,0.29155022848152745
benzenethiol,Au,25,423.9794721,824.860332304,0.2634492891141654
benzenethiol,Au,25,426.1955034,808.253903424,0.23837257905542886
benzenethiol,Au,25,428.4115347,796.1383974960002,0.2200774337495493
benzenethiol,Au,25,430.627566,789.897126424,0.21065273767542703
benzenethiol,Au,25,432.8435973,788.2599220960001,0.20818046031002618
benzenethiol,Au,25,435.0596285,788.829841068,0.20904107236100278
benzenethiol,Au,25,437.2756598,791.977889288,0.21379481520567534
benzenethiol,Au,25,439.4916911,787.662100088,0.2072777129903177
benzenethiol,Au,25,441.7077224,779.9864413600001,0.1956870049685781
benzenethiol,Au,25,443.9237537,772.886683772,0.18496594243260964
benzenethiol,Au,25,446.1397849,771.4709558040001,0.18282810774026753
benzenethiol,Au,25,448.3558162,769.898296508,0.1804532972694584
benzenethiol,Au,25,450.5718475,768.5879185240001,0.17847454741242602
benzenethiol,Au,25,452.7878788,770.433091732,0.18126087034070404
benzenethiol,Au,25,455.0039101,771.5647024960001,0.1829696709042227
benzenethiol,Au,25,457.2199413,775.77192908,0.18932283701601904
benzenethiol,Au,25,459.4359726,776.5801225,0.19054325786695397
benzenethiol,Au,25,461.6520039,779.1699611199999,0.1944540705192077
benzenethiol,Au,25,463.8680352,777.645779072,0.19215246361921626
benzenethiol,Au,25,466.0840665,774.119327236,0.18682730847198448
benzenethiol,Au,25,468.3000978,773.8218532919999,0.1863781048594785
benzenethiol,Au,25,470.516129,776.9596491039999,0.1911163659491826
benzenethiol,Au,25,472.7321603,779.9427882479999,0.1956210861343303
benzenethiol,Au,25,474.9481916,783.464304908,0.2009387888678895
benzenethiol,Au,25,477.1642229,780.085694508,0.1958368832134913
benzenethiol,Au,25,479.3802542,779.5167304120001,0.194977713082916
benzenethiol,Au,25,481.5962854,778.1095123160001,0.19285272881099344
benzenethiol,Au,25,483.8123167,776.745156808,0.19079246963435842
benzenethiol,Au,25,486.028348,776.7746204519999,0.19083696151537616
benzenethiol,Au,25,488.2443793,777.14000818,0.19138871904134935
benzenethiol,Au,25,490.4604106,776.4437917800001,0.19033739025012672
benzenethiol,Au,25,492.6764418,775.4981887519998,0.18890947259635682
benzenethiol,Au,25,494.8924731,776.198342628,0.18996674721402626
benzenethiol,Au,25,497.1085044,774.319361268,0.18712937193539317
benzenethiol,Au,25,499.3245357,775.801328124,0.1893672313471374
benzenethiol,Au,25,501.540567,774.189091768,0.1869326571266525
benzenethiol,Au,25,503.7565982,771.6140057120001,0.1830441217365798
benzenethiol,Au,25,505.9726295,770.882293664,0.18193919237417602
benzenethiol,Au,25,508.1886608,770.2375715880002,0.18096562312065717
benzenethiol,Au,25,510.4046921,768.7951836079999,0.1787875302008582
benzenethiol,Au,25,512.6207234,769.7315427320001,0.18020148900157812
benzenethiol,Au,25,514.8367546,772.432875304,0.18428066425170353
benzenethiol,Au,25,517.0527859,774.206127644,0.1869583823277861
benzenethiol,Au,25,519.2688172,777.6429190120001,0.19214814475596842
benzenethiol,Au,25,521.4848485,774.42202616,0.18728440211969705
benzenethiol,Au,25,523.7008798,771.6559840159998,0.1831075115096469
benzenethiol,Au,25,525.916911,769.773787036,0.18026528045070273
benzenethiol,Au,25,528.1329423,767.9745406120002,0.17754830973864297
benzenethiol,Au,25,530.3489736,766.600007216,0.17547268133673777
benzenethiol,Au,25,532.5650049,765.5953821800001,0.1739556368880148
benzenethiol,Au,25,534.7810362,763.0966754799999,0.17018243893615467
benzenethiol,Au,25,536.9970674,761.397956272,0.16761727038859753
benzenethiol,Au,25,539.2130987,763.718126872,0.17112086805209495
benzenethiol,Au,25,541.42913,766.6412041080001,0.17553489113051543
benzenethiol,Au,25,543.6451613,766.05453542,0.17464898599727893
benzenethiol,Au,25,545.8611926,766.3590845599999,0.17510887358284008
benzenethiol,Au,25,548.0772239,767.6583291200001,0.17707081129756172
benzenethiol,Au,25,550.2932551,769.0930355639998,0.17923730463430265
benzenethiol,Au,25,552.5092864,770.6514148159999,0.1815905513766545
benzenethiol,Au,25,554.7253177,770.386114308,0.1811899315946637
benzenethiol,Au,25,556.941349,770.4350640319999,0.18126384863276213
benzenethiol,Au,25,559.1573803,775.5666621160001,0.18901287150940366
benzenethiol,Au,25,561.3734115,775.6502121400001,0.18913903708915528
benzenethiol,Au,25,563.5894428,775.0337092,0.188208080434449
benzenethiol,Au,25,565.8054741,776.7498455040001,0.1907995498483524
benzenethiol,Au,25,568.0215054,777.6734197519999,0.19219420271455046
benzenethiol,Au,25,570.2375367,776.5339783679999,0.19047357744213536
benzenethiol,Au,25,572.4535679,775.18796414,0.18844101470547497
benzenethiol,Au,25,574.6695992,775.564750484,0.18900998482968753
benzenethiol,Au,25,576.8856305,778.226837864,0.19302989747085023
benzenethiol,Au,25,579.1016618,777.4845571999999,0.19190900886031012
benzenethiol,Au,25,581.3176931,774.5691700680001,0.1875065983031445
benzenethiol,Au,25,583.5337243,774.5095876159999,0.18741662520391925
benzenethiol,Au,25,585.7497556,772.9568860280001,0.1850719520769411
benzenethiol,Au,25,587.9657869,773.4984069079999,0.18588968129474187
benzenethiol,Au,25,590.1818182,775.384049044,0.188737114747214
benzenethiol,Au,25,592.3978495,775.892400488,0.18950475611437642
benzenethiol,Au,25,594.6138807,774.286846912,0.18708027329509852
benzenethiol,Au,25,596.829912,772.9726316,0.1850957288411451
benzenethiol,Au,25,599.0459433,775.8701306840001,0.18947112736601593
benzenethiol,Au,25,601.2619746,774.798518044,0.18785292759153452
benzenethiol,Au,25,603.4780059,775.0389497199999,0.18821599393599378
benzenethiol,Au,25,605.6940371,776.49015162,0.19040739640704632
benzenethiol,Au,25,607.9100684,779.9768624720001,0.19567254026946693
benzenethiol,Au,25,610.1260997,781.1838682800001,0.19749519190066014
benzenethiol,Au,25,612.342131,782.2362521960001,0.19908435514115638
benzenethiol,Au,25,614.5581623,785.2239961480002,0.20359602886435418
benzenethiol,Au,25,616.7741935,787.681858028,0.20730754867240908
benzenethiol,Au,25,618.9902248,786.8649820799999,0.20607401668007183
benzenethiol,Au,25,621.2062561,785.249128168,0.20363397973165256
benzenethiol,Au,25,623.4222874,780.826348728,0.19695531579541073
benzenethiol,Au,25,625.6383187,786.7092829079999,0.2058389015315445
benzenethiol,Au,25,627.85435,787.447132868,0.20695309951158453
benzenethiol,Au,25,630.0703812,788.0191228440001,0.20781683890361793
benzenethiol,Au,25,632.2864125,792.0585581920001,0.21391663012030768
benzenethiol,Au,25,634.5024438,794.0771023519999,0.2169647536516729
benzenethiol,Au,25,636.7184751,793.044261816,0.21540510209471642
benzenethiol,Au,25,638.9345064,793.3585832040001,0.21587974636466117
benzenethiol,Au,25,641.1505376,795.848878,0.2196402418336949
benzenethiol,Au,25,643.3665689,795.3780779000001,0.218929305262766
benzenethiol,Au,25,645.5826002,792.9823630440001,0.2153116312124665
benzenethiol,Au,25,647.7986315,794.0779848639999,0.21696608629806582
benzenethiol,Au,25,650.0146628,794.6877819480001,0.21788691670541202
benzenethiol,Au,25,652.230694,796.104529244,0.2200262906445662
benzenethiol,Au,25,654.4467253,794.205225068,0.21715822668698287
benzenethiol,Au,25,656.6627566,793.869520492,0.21665129251235835
benzenethiol,Au,25,658.8787879,792.4244379639999,0.21446913066242285
benzenethiol,Au,25,661.0948192,789.8353358960002,0.2105594302481514
benzenethiol,Au,25,663.3108504,789.4977993360001,0.21004972966709873
benzenethiol,Au,25,665.5268817,789.47578632,0.21001648868411912
benzenethiol,Au,25,667.742913,787.771308632,0.20744262448415024
benzenethiol,Au,25,669.9589443,791.0393103920001,0.21237750441523884
benzenethiol,Au,25,672.1749756,787.3805236959998,0.2068525156409901
benzenethiol,Au,25,674.3910068,788.8584256999999,0.2090842368808389
benzenethiol,Au,25,676.6070381,791.7648825040001,0.21347316210364423
benzenethiol,Au,25,678.8230694,795.429533732,0.21900700667522596
benzenethiol,Au,25,681.0391007,797.463553996,0.22207850005784913
benzenethiol,Au,25,683.255132,802.7171530639998,0.23001175178494054
benzenethiol,Au,25,685.4711632,808.4012074,0.23859501695121868
benzenethiol,Au,25,687.6871945,811.5354043399999,0.24332784352695608
benzenethiol,Au,25,689.9032258,818.5579776400002,0.253932353128802
benzenethiol,Au,25,692.1192571,823.503519292,0.2614004195617944
benzenethiol,Au,25,694.3352884,826.761057464,0.26631949884336664
benzenethiol,Au,25,696.5513196,823.4378495240001,0.26130125424794765
benzenethiol,Au,25,698.7673509,819.292002656,0.2550407752125081
benzenethiol,Au,25,700.9833822,812.965988376,0.24548811177876775
benzenethiol,Au,25,703.1994135,810.965184464,0.2424667770927753
benzenethiol,Au,25,705.4154448,811.10141656,0.24267249578140918
benzenethiol,Au,25,707.6314761,812.380822012,0.2446044752454594
benzenethiol,Au,25,709.8475073,813.192860528,0.24583070242346416
benzenethiol,Au,25,712.0635386,813.377485956,0.2461094979646899
benzenethiol,Au,25,714.2795699,814.46405224,0.24775027864429058
benzenethiol,Au,25,716.4956012,814.375851092,0.24761708958653303
benzenethiol,Au,25,718.7116325,813.1973578319999,0.2458374936239845
benzenethiol,Au,25,720.9276637,813.058707256,0.2456281228845589
benzenethiol,Au,25,723.143695,810.1839920560001,0.2412871293998813
benzenethiol,Au,25,725.3597263,808.1811519560001,0.23826271994709416
benzenethiol,Au,25,727.5757576,807.3335699160001,0.23698281990225847
benzenethiol,Au,25,729.7917889,806.4368597920001,0.2356287334849575
benzenethiol,Au,25,732.0078201,805.093670064,0.23360043591379834
benzenethiol,Au,25,734.2238514,804.4556666120001,0.23263701218809033
benzenethiol,Au,25,736.4398827,804.308270236,0.23241443476272264
benzenethiol,Au,25,738.655914,802.9788109560001,0.23040687099688456
benzenethiol,Au,25,740.8719453,800.8127125280001,0.22713593161370038
benzenethiol,Au,25,743.0879765,800.4157581279999,0.22653650650747933
benzenethiol,Au,25,745.3040078,799.578680376,0.22527246857161695
benzenethiol,Au,25,747.5200391,797.6608494320001,0.22237642807598224
benzenethiol,Au,25,749.7360704,794.9889725600001,0.2183417327109552
benzenethiol,Au,25,751.9521017,793.85146966,0.21662403466639682
benzenethiol,Au,25,754.1681329,794.4560687000001,0.21753701571352194
benzenethiol,Au,25,756.3841642,794.298572712,0.21729918726436945
benzenethiol,Au,25,758.6001955,794.287195264,0.2172820066310879
benzenethiol,Au,25,760.8162268,794.18762904,0.21713165562251566
benzenethiol,Au,25,763.0322581,794.0847729040001,0.21697633664822746
benzenethiol,Au,25,765.2482893,794.3754403199999,0.21741526199257574
benzenethiol,Au,25,767.4643206,794.3643437880002,0.21739850555941198
benzenethiol,Au,25,769.6803519,793.4961867960001,0.2160875360950457
benzenethiol,Au,25,771.8963832,792.6305312400001,0.21478034395003914
benzenethiol,Au,25,774.1124145,793.9230354879999,0.2167321033867601
benzenethiol,Au,25,776.3284457,796.0770363400001,0.21998477469991243
benzenethiol,Au,25,778.544477,796.038925232,0.21992722462624872
benzenethiol,Au,25,780.7605083,796.4293070279999,0.2205167247036729
benzenethiol,Au,25,782.9765396,798.3834041639999,0.2234675293384427
benzenethiol,Au,25,785.1925709,797.4680478199999,0.22208528600335953
benzenethiol,Au,25,787.4086022,799.7364754800001,0.22551074870398574
benzenethiol,Au,25,789.6246334,801.83791784,0.2286840535215153
benzenethiol,Au,25,791.8406647,802.484818836,0.22966091307576522
benzenethiol,Au,25,794.056696,803.5426964760002,0.23125837217113115
benzenethiol,Au,25,796.2727273,803.48314186,0.2311684411059463
benzenethiol,Au,25,798.4887586,805.101588516,0.23361239325431707
benzenethiol,Au,25,800.7047898,804.4479727600001,0.23262539400712964
benzenethiol,Au,25,802.9208211,804.9116292,0.23332554322023027
