label,substrate,n,raman_shift_cm-1,mean_model_input,display_maxabs_intensity
pyridine,Au,25,1004.579668,0.2547709894180298,0.9893507514207502
pyridine,Au,25,1006.795699,0.2507479053735733,0.9737279317602234
pyridine,Au,25,1009.01173,0.2059237316250801,0.799662469749863
pyridine,Au,25,1011.227761,0.12681887209415435,0.492475013294447
pyridine,Au,25,1013.443793,0.027365379864349962,0.10626782583666065
pyridine,Au,25,1015.659824,-0.07994657561182976,-0.3104560877820344
pyridine,Au,25,1017.875855,-0.17667784214019774,-0.6860920714720561
pyridine,Au,25,1020.091887,-0.24205675601959228,-0.9399776403172584
pyridine,Au,25,1022.307918,-0.25751331269741057,-1.0
pyridine,Au,25,1024.523949,-0.21898403704166414,-0.8503794803765349
pyridine,Au,25,1026.73998,-0.14264690786600112,-0.5539399356553558
pyridine,Au,25,1028.956012,-0.05584981113672256,-0.2168812577171439
pyridine,Au,25,1031.172043,0.013700108799384906,0.05320155550747442
pyridine,Au,25,1033.388074,0.04253161396831274,0.16516277749993163
pyridine,Au,25,1035.604106,0.03099387837573886,0.12035835371415544
pyridine,Au,25,1037.820137,-0.004364019494969398,-0.016946772379482035
pyridine,Au,25,1040.036168,-0.04158404532819986,-0.16148308952501783
pyridine,Au,25,1042.252199,-0.0740223328769207,-0.2874505092631859
pyridine,Au,25,1044.468231,-0.09620408818125725,-0.37358879497737374
pyridine,Au,25,1046.684262,-0.1015956798195839,-0.39452593248630713
pyridine,Au,25,1048.900293,-0.09130150884389877,-0.3545506361885921
pyridine,Au,25,1051.116325,-0.06423020154237748,-0.249424780682507
pyridine,Au,25,1053.332356,-0.03067476488649845,-0.11911914209477258
pyridine,Au,25,1055.548387,0.0003644262987654656,0.0014151745979582907
pyridine,Au,25,1057.764418,0.013503732257522643,0.0524389675860763
pyridine,Au,25,1059.98045,0.010511533534154295,0.040819379099463524
pyridine,Au,25,1062.196481,0.0009244863427011296,0.003590052619094849
pyridine,Au,25,1064.412512,-0.005648978319950402,-0.021936645763196712
pyridine,Au,25,1066.628543,-0.009151535043492913,-0.0355381046037273
pyridine,Au,25,1068.844575,-0.010909317769692279,-0.04236409238582242
pyridine,Au,25,1071.060606,-0.011364813331747428,-0.04413291574211382
pyridine,Au,25,1073.276637,-0.010248051538073923,-0.039796200944825846
pyridine,Au,25,1075.492669,-0.009096894203103147,-0.03532591813531752
pyridine,Au,25,1077.7087,-0.004077558027929627,-0.01583435817440994
pyridine,Au,25,1079.924731,0.005831772846868262,0.022646490722290736
pyridine,Au,25,1082.140762,0.019813968632370234,0.07694347303765424
pyridine,Au,25,1084.356794,0.03478555541485548,0.13508255185132906
pyridine,Au,25,1086.572825,0.04501907870173454,0.17482233531993716
pyridine,Au,25,1088.788856,0.04736954875290394,0.1839499024602477
pyridine,Au,25,1091.004888,0.0405636990070343,0.1575207843902751
pyridine,Au,25,1093.220919,0.02925515953451395,0.11360639660944459
pyridine,Au,25,1095.43695,0.012589669083245098,0.04888939119834364
pyridine,Au,25,1097.652981,-0.004174673818633892,-0.01621148737867124
pyridine,Au,25,1099.869013,-0.021068765819072723,-0.0818162199009472
pyridine,Au,25,1102.085044,-0.033198863379657266,-0.12892095958808694
pyridine,Au,25,1104.301075,-0.03928918145596981,-0.15257145754688156
pyridine,Au,25,1106.517107,-0.038178343661129474,-0.14825774738097017
pyridine,Au,25,1108.733138,-0.027543835630640386,-0.10696082211099354
pyridine,Au,25,1110.949169,-0.011346580903045833,-0.04406211385420125
pyridine,Au,25,1113.1652,0.00200618676841259,0.00779061380321703
pyridine,Au,25,1115.381232,0.01088788780150935,0.042280873510811834
pyridine,Au,25,1117.597263,0.011676340559497476,0.04534266767488518
pyridine,Au,25,1119.813294,0.00538010684249457,0.02089253866582203
pyridine,Au,25,1122.029326,-0.0020845100143924355,-0.008094766024162122
pyridine,Au,25,1124.245357,-0.009857157043879851,-0.038278242552308134
pyridine,Au,25,1126.461388,-0.016624630244768922,-0.06455833320082986
pyridine,Au,25,1128.677419,-0.019834880739217624,-0.07702468090465085
pyridine,Au,25,1130.893451,-0.021555099226534365,-0.08370479568900017
pyridine,Au,25,1133.109482,-0.021777989310212433,-0.08457034349832827
pyridine,Au,25,1135.325513,-0.01815044962335378,-0.0704835390187433
pyridine,Au,25,1137.541544,-0.013055494327563793,-0.05069832775171733
pyridine,Au,25,1139.757576,-0.005382478809915483,-0.020901749713577455
pyridine,Au,25,1141.973607,0.0020340521819889545,0.00789882340715742
pyridine,Au,25,1144.189638,0.0037805589340860024,0.014681023262390807
pyridine,Au,25,1146.40567,0.002755206390284002,0.010699277491418434
pyridine,Au,25,1148.621701,-0.00020784578402526676,-0.0008071263650337746
pyridine,Au,25,1150.837732,-0.007394682337762788,-0.028715728364893757
pyridine,Au,25,1153.053763,-0.01442618781933561,-0.05602113408516092
pyridine,Au,25,1155.269795,-0.020459226033999585,-0.07944919747912246
pyridine,Au,25,1157.485826,-0.02614215886220336,-0.10151769859339871
pyridine,Au,25,1159.701857,-0.03030251860327553,-0.11767360019511813
pyridine,Au,25,1161.917889,-0.0342133312439546,-0.1328604369443096
pyridine,Au,25,1164.13392,-0.03595904354006052,-0.13963955169305742
pyridine,Au,25,1166.349951,-0.034084844794124367,-0.13236148623576427
pyridine,Au,25,1168.565982,-0.032259727902710436,-0.12527402006830238
pyridine,Au,25,1170.782014,-0.02888267739675939,-0.11215993881721294
pyridine,Au,25,1172.998045,-0.023382093240506947,-0.09079955127594484
pyridine,Au,25,1175.214076,-0.02174053373048082,-0.08442489245605295
pyridine,Au,25,1177.430108,-0.021030451003462076,-0.08166743219281164
pyridine,Au,25,1179.646139,-0.020627852305769922,-0.08010402293262621
pyridine,Au,25,1181.86217,-0.019302870640531183,-0.07495872907826286
pyridine,Au,25,1184.078201,-0.01690484195481986,-0.06564647775971019
pyridine,Au,25,1186.294233,-0.013225513477809727,-0.051358562162377545
pyridine,Au,25,1188.510264,-0.009900388218798071,-0.03844612193091338
pyridine,Au,25,1190.726295,-0.006548502359655686,-0.025429762411353325
pyridine,Au,25,1192.942326,-0.0016123440366936847,-0.00626120653648792
pyridine,Au,25,1195.158358,0.004776713298633694,0.018549383907955633
pyridine,Au,25,1197.374389,0.00885760707558802,0.03439669577780663
pyridine,Au,25,1199.59042,0.00975582997314632,0.03788475970797613
pyridine,Au,25,1201.806452,0.01064452832331881,0.04133583701680929
pyridine,Au,25,1204.022483,0.009268253205809741,0.035991355587508385
pyridine,Au,25,1206.238514,0.0036953888845164327,0.014350282887544058
pyridine,Au,25,1208.454545,-0.0014911340142134577,-0.005790512337378089
pyridine,Au,25,1210.670577,-0.006845628819428384,-0.02658359192276905
pyridine,Au,25,1212.886608,-0.010045131176011636,-0.03900820144322055
pyridine,Au,25,1215.102639,-0.013578839328838513,-0.05273063045402334
pyridine,Au,25,1217.318671,-0.016161058666184544,-0.06275814829493688
pyridine,Au,25,1219.534702,-0.0175718421919737,-0.06823663603217821
pyridine,Au,25,1221.750733,-0.01647289274376817,-0.06396909181594251
pyridine,Au,25,1223.966764,-0.011045381026342511,-0.04289246606571101
pyridine,Au,25,1226.182796,-0.004345243168063462,-0.016873858374729205
pyridine,Au,25,1228.398827,0.00026839266065508126,0.0010422477107832262
pyridine,Au,25,1230.614858,0.0024917239462956785,0.009676097597422325
pyridine,Au,25,1232.83089,0.0066368586244061585,0.025772875797705878
pyridine,Au,25,1235.046921,0.007469212454743683,0.029005150749314212
pyridine,Au,25,1237.262952,0.006172938053496182,0.0239713356518762
pyridine,Au,25,1239.478983,0.005490780319087207,0.02132231635550087
pyridine,Au,25,1241.695015,0.0028928620973601936,0.01123383512509675
pyridine,Au,25,1243.911046,-0.002448830727953464,-0.0095095306036894
pyridine,Au,25,1246.127077,-0.007343720309436321,-0.02851782780669485
pyridine,Au,25,1248.343109,-0.011746624856023118,-0.04561560228859281
pyridine,Au,25,1250.55914,-0.012144963014870882,-0.04716246662222759
pyridine,Au,25,1252.775171,-0.012228253637476882,-0.04748590862890889
pyridine,Au,25,1254.991202,-0.011131027617957444,-0.043225056993604405
pyridine,Au,25,1257.207234,-0.009645306100137531,-0.037455562973053705
pyridine,Au,25,1259.423265,-0.008081289248657413,-0.0313820251233119
pyridine,Au,25,1261.639296,-0.005723049058578908,-0.022224284246242995
pyridine,Au,25,1263.855327,-0.0035325453942641615,-0.013717913677010777
pyridine,Au,25,1266.071359,-0.0016084741470695008,-0.0062461786158587015
pyridine,Au,25,1268.28739,-0.002620672173798084,-0.010176841524606881
pyridine,Au,25,1270.503421,-0.003192778863012791,-0.01239850021565466
pyridine,Au,25,1272.719453,-0.006309611225733533,-0.02450207781353659
pyridine,Au,25,1274.935484,-0.010369222834706307,-0.040266744760068376
pyridine,Au,25,1277.151515,-0.01374338793917559,-0.053369621147799355
pyridine,Au,25,1279.367546,-0.014876660247100517,-0.05777045113229251
pyridine,Au,25,1281.583578,-0.013833477726875572,-0.05371946631407952
pyridine,Au,25,1283.799609,-0.014383527357131243,-0.055855470952030035
pyridine,Au,25,1286.01564,-0.014960828570183366,-0.05809730150830297
pyridine,Au,25,1288.231672,-0.015280054628383367,-0.059336950266094014
pyridine,Au,25,1290.447703,-0.0141900495858863,-0.05510413981027936
pyridine,Au,25,1292.663734,-0.013003603304969146,-0.05049681963529765
pyridine,Au,25,1294.879765,-0.012662987550720572,-0.04917410839104904
pyridine,Au,25,1297.095797,-0.013359308885410428,-0.051878129116797164
pyridine,Au,25,1299.311828,-0.013786560781300068,-0.05353727400299448
pyridine,Au,25,1301.527859,-0.01382279634475708,-0.053677987362927025
pyridine,Au,25,1303.743891,-0.013297045081853866,-0.05163634043836202
pyridine,Au,25,1305.959922,-0.013431013498920947,-0.05215657923947014
pyridine,Au,25,1308.175953,-0.011522255653399044,-0.04474431062497417
pyridine,Au,25,1310.391984,-0.007850562877429183,-0.03048604670257937
pyridine,Au,25,1312.608016,-0.0046560516420868225,-0.018080819175193042
pyridine,Au,25,1314.824047,-0.002356037264689803,-0.009149186269287174
pyridine,Au,25,1317.040078,-0.0012984633538872003,-0.005042315444922072
pyridine,Au,25,1319.256109,-0.0005971316579962149,-0.002318838011679306
pyridine,Au,25,1321.472141,0.002222073217271827,0.008628964436812867
pyridine,Au,25,1323.688172,0.008970009880140423,0.03483318895703298
pyridine,Au,25,1325.904203,0.018822912590694615,0.0730949106806465
pyridine,Au,25,1328.120235,0.030640609008260072,0.11898650476476193
pyridine,Au,25,1330.336266,0.040830099433660505,0.15855529566985013
pyridine,Au,25,1332.552297,0.04536891400814056,0.17618084879926585
pyridine,Au,25,1334.768328,0.041725386157631876,0.1620319575736305
pyridine,Au,25,1336.98436,0.029779520656447858,0.11564264520739594
pyridine,Au,25,1339.200391,0.013160858958144672,0.051107489629513864
pyridine,Au,25,1341.416422,-0.006929343284573406,-0.02690867983480018
pyridine,Au,25,1343.632454,-0.028750850819051266,-0.11164801740885053
pyridine,Au,25,1345.848485,-0.04670587031170726,-0.181372643699352
pyridine,Au,25,1348.064516,-0.05859693251550198,-0.22754913872882349
pyridine,Au,25,1350.280547,-0.06397785648703574,-0.24844485054725124
pyridine,Au,25,1352.496579,-0.05973997376859188,-0.23198790440317532
pyridine,Au,25,1354.71261,-0.04801777448505163,-0.18646715380293608
pyridine,Au,25,1356.928641,-0.03309639854356647,-0.1285230584659372
pyridine,Au,25,1359.144673,-0.020904420863371343,-0.08117802005807348
pyridine,Au,25,1361.360704,-0.011886395898181945,-0.04615837439110956
pyridine,Au,25,1363.576735,-0.007015681277844124,-0.02724395567885788
pyridine,Au,25,1365.792766,-0.0036023642169311643,-0.013989040718699075
pyridine,Au,25,1368.008798,0.0013497000769712032,0.005241282723729161
pyridine,Au,25,1370.224829,0.0059601845778524875,0.0231451512755613
pyridine,Au,25,1372.44086,0.007487116875126958,0.029074678884367617
pyridine,Au,25,1374.656891,0.006438991399481893,0.025004499115150562
pyridine,Au,25,1376.872923,0.003287985293427482,0.01276821481183386
pyridine,Au,25,1379.088954,-0.004161423746263608,-0.016160033447099736
pyridine,Au,25,1381.304985,-0.013925948049873113,-0.05407855579970233
pyridine,Au,25,1383.521017,-0.024251420032233,-0.09417540312072907
pyridine,Au,25,1385.737048,-0.034771708380430935,-0.13502877974036712
pyridine,Au,25,1387.953079,-0.044130128994584086,-0.17137028191796408
pyridine,Au,25,1390.16911,-0.04946148827672005,-0.1920735194566017
pyridine,Au,25,1392.385142,-0.05049230381846428,-0.19607647965678165
pyridine,Au,25,1394.601173,-0.046401223614811894,-0.18018961089338076
pyridine,Au,25,1396.817204,-0.040088534131646154,-0.15567557930005715
pyridine,Au,25,1399.033236,-0.03293222546577454,-0.12788552607558332
pyridine,Au,25,1401.249267,-0.026392343025654554,-0.10248923734931993
pyridine,Au,25,1403.465298,-0.022003676304593683,-0.08544675253527172
pyridine,Au,25,1405.681329,-0.01800631344085559,-0.06992381579127833
pyridine,Au,25,1407.897361,-0.01369026915577706,-0.053163345274749835
pyridine,Au,25,1410.113392,-0.010991593673825264,-0.04268359394196007
pyridine,Au,25,1412.329423,-0.008706365264952182,-0.03380937930452762
pyridine,Au,25,1414.545455,-0.006756744503509254,-0.02623842795828084
pyridine,Au,25,1416.761486,-0.005050043561495841,-0.019610805781640747
pyridine,Au,25,1418.977517,-0.0016603897721506654,-0.006447782270976011
pyridine,Au,25,1421.193548,0.0012089178594760597,0.004694583929711592
pyridine,Au,25,1423.40958,0.002737187172169797,0.010629303562981661
pyridine,Au,25,1425.625611,0.003201269241981208,0.012431470856587674
pyridine,Au,25,1427.841642,0.0028000770683865995,0.01087352354352574
pyridine,Au,25,1430.057674,0.0021224779961630702,0.008242206874395946
pyridine,Au,25,1432.273705,0.004650248140096664,0.018058282468529734
pyridine,Au,25,1434.489736,0.00994267048779875,0.03861031642850179
pyridine,Au,25,1436.705767,0.01777942561544478,0.06904274357394635
pyridine,Au,25,1438.921799,0.026692917901091278,0.10365645807390403
pyridine,Au,25,1441.13783,0.032263166150078175,0.12528737179498292
pyridine,Au,25,1443.353861,0.03307598266750574,0.12844377760916567
pyridine,Au,25,1445.569892,0.029018017128109933,0.11268550283537136
pyridine,Au,25,1447.785924,0.020806171596050263,0.08079648923043613
pyridine,Au,25,1450.001955,0.009923963157925755,0.03853767035953922
pyridine,Au,25,1452.217986,-0.002892655460163951,-0.01123303269203386
pyridine,Au,25,1454.434018,-0.01451897588907741,-0.05638145747493002
pyridine,Au,25,1456.650049,-0.022920229434967042,-0.08900599815551795
pyridine,Au,25,1458.86608,-0.02743408874608576,-0.10653464265096857
pyridine,Au,25,1461.082111,-0.028073409046046435,-0.1090173115788927
pyridine,Au,25,1463.298143,-0.020510805700905622,-0.07964949650974634
pyridine,Au,25,1465.514174,-0.007841711787041277,-0.030451675313018213
pyridine,Au,25,1467.730205,0.003794208817416802,0.014734029777618386
pyridine,Au,25,1469.946237,0.014130812814692036,0.054874105989605126
pyridine,Au,25,1472.162268,0.017016809452616143,0.06608128051465689
pyridine,Au,25,1474.378299,0.014775041218381375,0.05737583452915576
pyridine,Au,25,1476.59433,0.008983359462581575,0.034885029315503455
pyridine,Au,25,1478.810362,0.0019703778810799123,0.00765155735228024
pyridine,Au,25,1481.026393,-0.005837560072541237,-0.022668964223223
pyridine,Au,25,1483.242424,-0.01041351399384439,-0.04043874036943762
pyridine,Au,25,1485.458456,-0.014628548813052476,-0.05680696139481403
pyridine,Au,25,1487.674487,-0.016601393755408936,-0.06446809907228486
pyridine,Au,25,1489.890518,-0.016898095654323698,-0.06562027988890695
pyridine,Au,25,1492.106549,-0.012697907363763078,-0.04930971230479131
pyridine,Au,25,1494.322581,-0.00745887725322973,-0.02896501611935783
pyridine,Au,25,1496.538612,0.00021136967930942773,0.0008208106877868345
pyridine,Au,25,1498.754643,0.003595705858897418,0.013963184354365903
pyridine,Au,25,1500.970674,0.006159264636225998,0.023918237747434068
pyridine,Au,25,1503.186706,0.005534881744533777,0.02149357517309214
pyridine,Au,25,1505.402737,0.003164083862793632,0.012287069082566496
pyridine,Au,25,1507.618768,0.0032114449981600047,0.012470986313370111
pyridine,Au,25,1509.8348,0.0040350308502092955,0.015669212624166866
pyridine,Au,25,1512.050831,0.009730108904186636,0.037784877225434714
pyridine,Au,25,1514.266862,0.020395549586974083,0.07920192309024329
pyridine,Au,25,1516.482893,0.03323448147624731,0.1290592751424051
pyridine,Au,25,1518.698925,0.043510261550545694,0.16896315415611993
pyridine,Au,25,1520.914956,0.049273190647363664,0.191342304330735
pyridine,Au,25,1523.130987,0.04714847613126039,0.1830914123910243
pyridine,Au,25,1525.347019,0.03857648365199566,0.14980384216999576
pyridine,Au,25,1527.56305,0.024367207870818676,0.09462504138359329
pyridine,Au,25,1529.779081,0.007721783022279851,0.02998595661480727
pyridine,Au,25,1531.995112,-0.011356431228341535,-0.04410036556706425
pyridine,Au,25,1534.211144,-0.02818734586238861,-0.1094597617774813
pyridine,Au,25,1536.427175,-0.04100913419388234,-0.159250540348063
pyridine,Au,25,1538.643206,-0.045415866654366255,-0.17636317974648513
pyridine,Au,25,1540.859238,-0.0445550321508199,-0.17302030595666335
pyridine,Au,25,1543.075269,-0.03826347867958248,-0.14858835171967882
pyridine,Au,25,1545.2913,-0.02645974070299417,-0.10275096237096497
pyridine,Au,25,1547.507331,-0.01596512262709439,-0.0619972709754781
pyridine,Au,25,1549.723363,-0.008715842860983685,-0.03384618359993366
pyridine,Au,25,1551.939394,-0.0038275006599724293,-0.014863311802717983
pyridine,Au,25,1554.155425,-0.0003821828297805041,-0.0014841284350591444
pyridine,Au,25,1556.371457,0.004754718091571703,0.018463970043982564
pyridine,Au,25,1558.587488,0.009041126543015707,0.03510935589430837
pyridine,Au,25,1560.803519,0.011409104689955712,0.04430491212453125
pyridine,Au,25,1563.01955,0.011552290236577391,0.04486094375303944
pyridine,Au,25,1565.235582,0.0106689015426673,0.04143048540253034
pyridine,Au,25,1567.451613,0.009172728263074532,0.03562040411422492
pyridine,Au,25,1569.667644,0.0041887442208826545,0.016266126892649672
pyridine,Au,25,1571.883675,0.0004034253233112395,0.0015666192908064599
pyridine,Au,25,1574.099707,-0.003227539258077741,-0.0125334850624606
pyridine,Au,25,1576.315738,-0.004821934700012207,-0.01872499192178927
pyridine,Au,25,1578.531769,-0.005980275138281286,-0.023223168835967603
pyridine,Au,25,1580.747801,-0.0059839231707155705,-0.023237335219818103
pyridine,Au,25,1582.963832,-0.0028343123476952314,-0.011006469211266265
pyridine,Au,25,1585.179863,0.0010964428633451462,0.004257810409334118
pyridine,Au,25,1587.395894,0.003314543211599812,0.01287134702621975
pyridine,Au,25,1589.611926,0.0008744897041469813,0.0033959009535733985
pyridine,Au,25,1591.827957,-0.005812508892267943,-0.022571683115652726
pyridine,Au,25,1594.043988,-0.014456972393672914,-0.05614067964967889
pyridine,Au,25,1596.26002,-0.024532160526141523,-0.09526560110299186
pyridine,Au,25,1598.476051,-0.03538154914975166,-0.137396970972629
pyridine,Au,25,1600.692082,-0.045869717933237554,-0.17812561786712938
pyridine,Au,25,1602.908113,-0.05398984733968973,-0.20965847075692806
pyridine,Au,25,1605.124145,-0.05612363131716847,-0.21794458208502873
pyridine,Au,25,1607.340176,-0.05906360268592834,-0.22936135637900268
pyridine,Au,25,1609.556207,-0.05985725805163383,-0.23244335380038675
pyridine,Au,25,1611.772239,-0.060773015916347504,-0.23599951116996604
pyridine,Au,25,1613.98827,-0.060025379322469236,-0.23309621818659795
pyridine,Au,25,1616.204301,-0.06099197641015053,-0.23684979922501628
pyridine,Au,25,1618.420332,-0.06426404878497123,-0.24955621948945336
pyridine,Au,25,1620.636364,-0.06859832555055619,-0.26638749209506785
pyridine,Au,25,1622.852395,-0.07284537300467492,-0.2828800276056851
pyridine,Au,25,1625.068426,-0.07485617935657501,-0.2906885806114976
pyridine,Au,25,1627.284457,-0.07575000554323197,-0.29415957081893296
pyridine,Au,25,1629.500489,-0.07427077084779739,-0.28841526703929593
pyridine,Au,25,1631.71652,-0.07235655799508095,-0.280981815026018
pyridine,Au,25,1633.932551,-0.06662996217608452,-0.2587437576649781
pyridine,Au,25,1636.148583,-0.06076667815446854,-0.235974899774879
pyridine,Au,25,1638.364614,-0.05593962147831917,-0.21723001771194128
pyridine,Au,25,1640.580645,-0.05202492877840996,-0.20202811355054692
pyridine,Au,25,1642.796676,-0.049001626670360565,-0.190287741465
pyridine,Au,25,1645.012708,-0.046476885974407196,-0.18048343010918264
pyridine,Au,25,1647.228739,-0.0427781330794096,-0.16612008377864249
pyridine,Au,25,1649.44477,-0.03987275443971157,-0.15483764323502686
pyridine,Au,25,1651.660802,-0.037133128345012666,-0.1441988686178944
pyridine,Au,25,1653.876833,-0.034897445775568484,-0.13551705506027376
pyridine,Au,25,1656.092864,-0.03332128722220659,-0.12939636740784957
pyridine,Au,25,1658.308895,-0.03083723973482847,-0.1197500797602009
pyridine,Au,25,1660.524927,-0.029111999347805978,-0.11305046346094678
pyridine,Au,25,1662.740958,-0.02669817231595516,-0.10367686251361569
pyridine,Au,25,1664.956989,-0.024634298980236054,-0.09566223478776974
pyridine,Au,25,1667.173021,-0.021631997330114245,-0.08400341366247263
pyridine,Au,25,1669.389052,-0.020862595271319152,-0.08101559897151266
pyridine,Au,25,1671.605083,-0.019974529542960227,-0.07756697831941285
pyridine,Au,25,1673.821114,-0.019268432343378664,-0.0748249950324701
pyridine,Au,25,1676.037146,-0.02019677363336086,-0.07843001754667711
pyridine,Au,25,1678.253177,-0.0208203806867823,-0.08085166731262225
pyridine,Au,25,1680.469208,-0.019566869435366244,-0.07598391411460026
pyridine,Au,25,1682.685239,-0.01791914029046893,-0.06958529678628579
pyridine,Au,25,1684.901271,-0.01723081617616117,-0.06691233162150391
pyridine,Au,25,1687.117302,-0.015210086330771446,-0.05906524276919215
pyridine,Au,25,1689.333333,-0.013487022628250998,-0.05237407917663209
pyridine,Au,25,1691.549365,-0.012753695375286042,-0.04952635357641565
pyridine,Au,25,1693.765396,-0.012966108669061213,-0.05035121692639231
pyridine,Au,25,1695.981427,-0.012714149260427804,-0.04937278437083168
pyridine,Au,25,1698.197458,-0.012779623861424625,-0.04962704152092223
pyridine,Au,25,1700.41349,-0.014041574227157981,-0.05452756628414565
pyridine,Au,25,1702.629521,-0.016647078730165958,-0.06464550727801403
pyridine,Au,25,1704.845552,-0.019414184689521788,-0.07539099429913476
pyridine,Au,25,1707.061584,-0.020371422870084643,-0.07910823194613616
pyridine,Au,25,1709.277615,-0.020866335360333322,-0.08103012283816247
pyridine,Au,25,1711.493646,-0.02063003346323967,-0.08011249300917062
pyridine,Au,25,1713.709677,-0.019841910591349005,-0.07705197988992561
pyridine,Au,25,1715.925709,-0.02109957730397582,-0.08193586996711409
pyridine,Au,25,1718.14174,-0.022982984706759454,-0.08924969534979137
pyridine,Au,25,1720.357771,-0.022054189704358577,-0.08564291093669871
pyridine,Au,25,1722.573803,-0.02382669899612665,-0.09252608630810503
pyridine,Au,25,1724.789834,-0.02413034662604332,-0.09370523944289254
pyridine,Au,25,1727.005865,-0.024142370969057084,-0.09375193350654236
pyridine,Au,25,1729.221896,-0.025284834932535888,-0.09818845739539174
pyridine,Au,25,1731.437928,-0.026426751613616944,-0.10262285602558162
pyridine,Au,25,1733.653959,-0.026896874345839025,-0.1044484809895791
pyridine,Au,25,1735.86999,-0.02627911068499088,-0.1020495228371746
pyridine,Au,25,1738.086022,-0.024906027726829053,-0.09671743750232721
pyridine,Au,25,1740.302053,-0.024119314197450878,-0.09366239727494062
pyridine,Au,25,1742.518084,-0.024072267040610315,-0.09347969931518176
pyridine,Au,25,1744.734115,-0.023657724782824515,-0.09186990969520624
pyridine,Au,25,1746.950147,-0.02223545007407665,-0.0863467983117606
pyridine,Au,25,1749.166178,-0.020855751130729915,-0.08098902115882582
pyridine,Au,25,1751.382209,-0.019902280792593957,-0.07728641515314592
pyridine,Au,25,1753.59824,-0.018530599069781602,-0.07195977122765637
pyridine,Au,25,1755.814272,-0.01859778675949201,-0.072220680805521
pyridine,Au,25,1758.030303,-0.01774865949526429,-0.06892326967235184
pyridine,Au,25,1760.246334,-0.016519788848236204,-0.06415120319487203
pyridine,Au,25,1762.462366,-0.015805808063596487,-0.06137860562637786
pyridine,Au,25,1764.678397,-0.014165720120072365,-0.05500966133241316
pyridine,Au,25,1766.894428,-0.014034225221257657,-0.05449902793083357
pyridine,Au,25,1769.110459,-0.014530431949533523,-0.05642594473011738
pyridine,Au,25,1771.326491,-0.014742395374923944,-0.05724906110872375
pyridine,Au,25,1773.542522,-0.014860405568033457,-0.05770732942842099
pyridine,Au,25,1775.758553,-0.013882846927735955,-0.0539111814543309
pyridine,Au,25,1777.974585,-0.012263908251188695,-0.04762436598996078
pyridine,Au,25,1780.190616,-0.0114302151883021,-0.044386890404120985
pyridine,Au,25,1782.406647,-0.011013486348092556,-0.042768609640907715
pyridine,Au,25,1784.622678,-0.010689628681866452,-0.04151097498569806
pyridine,Au,25,1786.83871,-0.010458642463199795,-0.04061398750086819
pyridine,Au,25,1789.054741,-0.010320527723524719,-0.04007764730847834
pyridine,Au,25,1791.270772,-0.01027528427541256,-0.039901953680687836
pyridine,Au,25,1793.486804,-0.010322912093251944,-0.04008690651804017
pyridine,Au,25,1795.702835,-0.010463411387754605,-0.040632506638791026
pyridine,Au,25,1797.918866,-0.010696782036684454,-0.0415387535682617
pyridine,PICO,25,330.9061584,0.006758312815800309,0.020660499159621856
pyridine,PICO,25,333.1221896,0.006889857256319374,0.021062637071386336
pyridine,PICO,25,335.3382209,0.007012702035717666,0.021438179685452478
pyridine,PICO,25,337.5542522,0.007126847113249823,0.021787126877259675
pyridine,PICO,25,339.7702835,0.007232292504049838,0.022109478693073295
pyridine,PICO,25,341.9863148,0.007329038275638595,0.022405235339308053
pyridine,PICO,25,344.202346,0.007417084329063073,0.02267439651345963
pyridine,PICO,25,346.4183773,0.007496430771425366,0.022916962542944463
pyridine,PICO,25,348.6344086,0.007567077476996928,0.023132933043404122
pyridine,PICO,25,350.8504399,0.0078120517502975415,0.023881831608120373
pyridine,PICO,25,353.0664712,0.008769597080536186,0.02680909541343635
pyridine,PICO,25,355.2825024,0.008306341245770454,0.025392899234636963
pyridine,PICO,25,357.4985337,0.007687119018519297,0.023499906019550525
pyridine,PICO,25,359.714565,0.007536997274728492,0.023040976365661218
pyridine,PICO,25,361.9305963,0.007297910124470945,0.02231007502954313
pyridine,PICO,25,364.1466276,0.006933582647179719,0.02119630777082663
pyridine,PICO,25,366.3626588,0.007062753663631156,0.021591190006908265
pyridine,PICO,25,368.5786901,0.005686804848955944,0.017384845893504936
pyridine,PICO,25,370.7947214,0.0055967913032509385,0.01710966999737817
pyridine,PICO,25,373.0107527,0.0045746621050057005,0.013984970088253
pyridine,PICO,25,375.226784,0.003653815885190852,0.011169897292843674
pyridine,PICO,25,377.4428152,0.0035301885014632716,0.01079196221833241
pyridine,PICO,25,379.6588465,0.0030477981112198905,0.009317270749637376
pyridine,PICO,25,381.8748778,0.0013626684161135926,0.004165745273012232
pyridine,PICO,25,384.0909091,0.002056305455043912,0.006286228276758103
pyridine,PICO,25,386.3069404,0.0011352832126431166,0.0034706173715293386
pyridine,PICO,25,388.5229717,0.0001934117591008544,0.0005912693885701693
pyridine,PICO,25,390.7390029,0.0002521764376433566,0.0007709159401184113
pyridine,PICO,25,392.9550342,0.0003952906630547659,0.0012084232610180305
pyridine,PICO,25,395.1710655,0.00065125931520015,0.001990932189899713
pyridine,PICO,25,397.3870968,0.0014329152426216752,0.004380493323242056
pyridine,PICO,25,399.6031281,0.002534786561736837,0.007748968870773278
pyridine,PICO,25,401.8191593,0.0041298060864210125,0.012625023064694978
pyridine,PICO,25,404.0351906,0.006833804969210178,0.02089128243565433
