outer_run_id,experiment_id,task_id,domain,station,held_instrument,outer_repeat,outer_fold,selection_kind,fixed_family_model_id,margin_status,selected_candidate_id,runner_up_candidate_id,supported_candidate_count,mean_ba_margin,worst_ba_margin,macro_f1_margin
P03OUTER-0b690564ae27e1a2a73ae2a5,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,3,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-0bb0230bb2b205361cf68d80,EXP-C12-CORAL,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,1,2,source_covariance,,unavailable,,,0,,,
P03OUTER-0bb8df244125a1557ad6e74a,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,5,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-007,C-PCA-LDA-004,10,0.08333333333333348,0.0,0.08333333333333337
P03OUTER-0bbaff54f63d0b84e6cefb5c,EXP-C04-T1,T1-PILLS,pills:within,pills,not_applicable,5,1,standard,,complete,C-PLS-DA-000,C-PLS-DA-001,5,0.0,0.0,0.0
P03OUTER-0bc0a0852ffa548dee6513b8,EXP-C12-CORAL,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,4,2,source_covariance,,unavailable,,,0,,,
P03OUTER-0bd106653326cde8bd8d638d,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,4,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-0bd4907865dc76da40095e9b,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,2,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-0bd84d5199cc7210dbea7e50,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-010,C-RANDOM-FOREST-014,16,0.0,0.0,0.0
P03OUTER-0bdc7a3f8d34a27da2693c65,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,2,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-009,CTRL-META-C-LOGREG-EN-013,30,0.0,0.0,0.0
P03OUTER-0bdcff24e059441e07fbada7,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,3,0,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-002,C-PCA-LDA-004,10,0.0,0.0,0.0
P03OUTER-0c0422ce23743b3e937f4933,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,4,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-003,C-PCA-LDA-001,6,0.17592592592592593,0.02777777777777779,0.24805996472663144
P03OUTER-0c2035969ab9cb19cb8c5d83,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,1,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-012,C-RANDOM-FOREST-008,16,0.006172839506172867,0.0,0.006548184325962103
P03OUTER-0c2246e067a855365d4c8f98,EXP-C09-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,1,0,standard,,complete,C-PCA-LDA-004,C-PCA-LDA-008,126,0.0,0.0,0.0
P03OUTER-0c2ac70262d14312b3b56de1,EXP-C03-T1,T1-SURF,surfaces:within,surfaces,not_applicable,4,0,standard,,complete,C-PCA-LDA-006,C-PCA-LDA-007,10,0.03703703703703698,0.0,0.04444444444444451
P03OUTER-0c34fc8f6181da25796882c8,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,2,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-003,C-PCA-LDA-008,6,0.08095238095238094,0.0,0.11574074074074081
P03OUTER-0c4431edb7328e40c17e5f4a,EXP-C05-T1,T1-CWA,cwa:within,cwa,not_applicable,5,2,standard,,complete,C-LOGREG-EN-020,C-LOGREG-EN-011,30,0.05555555555555558,0.0,0.05925925925925912
P03OUTER-0c5283babf48271d78fc4d25,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,3,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-008,C-RANDOM-FOREST-009,16,0.0,0.0,0.0
P03OUTER-0c7503483f22d515b31fb5d9,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,3,0,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-002,C-RBF-SVM-008,36,0.0,0.0,0.0
P03OUTER-0ca076d412de5577697eb14f,EXP-C09-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,1,0,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,126,0.0,0.0,0.0
P03OUTER-0ccab1be82f5e4291ad9403b,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,2,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-001,C-PCA-LDA-008,8,0.0,0.0,0.016666666666666607
P03OUTER-0cd9499cbcbe84df844fcf84,EXP-C04-T1,T1-SURF,surfaces:within,surfaces,not_applicable,4,0,standard,,complete,C-PLS-DA-002,C-PLS-DA-003,5,0.0,0.0,0.0
P03OUTER-0ce43b607a7f9f3ac8bc30c0,EXP-C12-CORAL,T3-ZS,pills:Agilent-3,pills,Agilent-3,1,3,source_covariance,,unavailable,,,0,,,
P03OUTER-0ceb17d09adfecbfb8c75ba5,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,5,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-002,C-PCA-LDA-003,6,0.04166666666666652,-0.0277777777777779,0.016977466977466937
P03OUTER-0d01ea5996e3c54136e3951d,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,1,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-006,C-PCA-LDA-007,10,0.0,0.0,0.0
P03OUTER-0d1c73ea5cb10546022b1167,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,2,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-015,C-EXTRA-TREES-010,16,0.0092592592592593,0.07407407407407401,0.011022927689594397
P03OUTER-0d50f08d09449616929544c2,EXP-C12-CORAL,T3-ZS,pills:Agilent-1,pills,Agilent-1,3,3,source_covariance,,unavailable,,,0,,,
P03OUTER-0d598bdfda59bfe9553a7bda,EXP-C12-CORAL,T3-ZS,pills:Agilent-1,pills,Agilent-1,4,3,source_covariance,,unavailable,,,0,,,
P03OUTER-0d672f42a9d01f7af8024ff4,EXP-C12-CORAL,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,3,2,source_covariance,,complete,CORAL-C-RBF-SVM-019,CORAL-C-RBF-SVM-012,42,0.011111111111111183,0.13333333333333341,-0.01334776334776333
P03OUTER-0d8e1013096edd235acef993,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,5,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-007,C-PCA-LDA-004,10,1.1102230246251565e-16,0.1666666666666667,-0.019841269841269882
P03OUTER-0d920995e2ba397ed90d3f0d,EXP-C01-T1,T1-CWA,cwa:within,cwa,not_applicable,5,2,standard,,complete,C-SPECTRAL-MATCH-001,C-SPECTRAL-MATCH-002,3,0.11111111111111116,0.33333333333333337,0.1259259259259261
P03OUTER-0da440b3e212ebe19ebf6ca3,EXP-C06-T1,T1-PILLS,pills:within,pills,not_applicable,2,3,standard,,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-0da6b6e5bdc0ef6eea53738d,EXP-C01-T1,T1-PILLS,pills:within,pills,not_applicable,4,1,standard,,complete,C-SPECTRAL-MATCH-002,C-SPECTRAL-MATCH-000,3,0.05555555555555569,0.0,0.09259259259259256
P03OUTER-0dadd715a71bd5c608a4d345,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,2,0,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-013,C-RBF-SVM-018,36,0.07407407407407396,0.05555555555555558,0.032804232804232725
P03OUTER-0dcfd20be5309e7fda41e4cf,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,1,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-010,CTRL-META-C-LOGREG-EN-016,30,0.0,0.0,0.025925925925925908
P03OUTER-0e38a0598f9fecfb79210d4f,EXP-C05-T1,T1-SURF,surfaces:within,surfaces,not_applicable,1,1,standard,,complete,C-LOGREG-EN-000,C-LOGREG-EN-005,30,0.0,0.0,0.0
P03OUTER-0e42bbc21580ea9bd32d9d75,EXP-C12-CORAL,T3-ZS,cwa:RMX-1,cwa,RMX-1,2,2,source_covariance,,complete,CORAL-C-RBF-SVM-026,CORAL-C-RBF-SVM-032,46,0.0,0.0,0.0
P03OUTER-0e694451235dad48c8bda2d4,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,5,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-002,C-PCA-LDA-003,10,0.0,0.0,0.0
P03OUTER-0e7f48bed6199c8e4cd4515b,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,3,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-0e8ef7c9f11de26e579ffbde,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,0,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-007,C-EXTRA-TREES-010,16,0.0092592592592593,0.0,0.030423280423280463
P03OUTER-0e98b084f16936be822cfd72,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,3,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-004,16,0.0,0.0,0.0
P03OUTER-0ea48cc4ab6216f264fd4b73,EXP-C08-T1,T1-CWA,cwa:within,cwa,not_applicable,5,3,standard,,complete,C-EXTRA-TREES-014,C-EXTRA-TREES-011,16,0.0185185185185186,0.0,0.01975308641975293
P03OUTER-0eada0a0361d83ffe4e4de68,EXP-C09-CONTROL-META,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,5,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-006,CTRL-META-C-LOGREG-EN-009,30,0.0,0.0,0.0
P03OUTER-0f266dc12b9948f5bfcd37e2,EXP-C12-CORAL,T3-ZS,cwa:RMX-1,cwa,RMX-1,3,3,source_covariance,,unavailable,,,0,,,
P03OUTER-0f30951114f88b7ef9c88fe5,EXP-C12-CORAL,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,5,1,source_covariance,,complete,CORAL-C-PCA-LDA-005,CORAL-C-PCA-LDA-002,44,0.01388888888888895,0.11111111111111116,0.012229437229437368
P03OUTER-0f33a4904351242a9169e65a,EXP-C12-CORAL,T3-ZS,pills:Agilent-3,pills,Agilent-3,2,3,source_covariance,,unavailable,,,0,,,
P03OUTER-0f37b08d41eea8979dc07db9,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,1,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-003,C-RANDOM-FOREST-007,16,0.0185185185185186,0.05555555555555558,0.0185185185185186
P03OUTER-0f85762e099d766e54000f54,EXP-C09-CONTROL-META,T3-ZS,pills:Pendar-3,pills,Pendar-3,5,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-011,CTRL-META-C-LOGREG-EN-012,30,0.0,0.0,0.0
P03OUTER-0f90bf0990b6491c37f19489,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,5,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-0fc1b1a1d56b027508a9896e,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,1,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-013,C-RANDOM-FOREST-008,16,0.022222222222222365,0.0,0.021941638608305225
P03OUTER-0fce0e046d53894cfbb7fbeb,EXP-C09-CONTROL-META,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,3,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-004,CTRL-META-C-LOGREG-EN-013,30,0.0,0.0,0.003174603174603191
P03OUTER-0fdbb379fa2ae3d9a8666e2f,EXP-C09-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,2,0,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,122,0.0,0.0,0.0
P03OUTER-0fdf60ce0b0c0319671bc7c8,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,1,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-017,CTRL-META-C-LOGREG-EN-001,30,0.0,0.0,0.008447043534762805
P03OUTER-0ff64018a54ad5d3b82949a6,EXP-C12-CORAL,T3-ZS,cwa:RMX-1,cwa,RMX-1,5,2,source_covariance,,complete,CORAL-C-PCA-LDA-000,CORAL-C-RBF-SVM-031,46,0.08333333333333331,-0.055555555555555636,0.1337301587301588
P03OUTER-100d0420e91eba5bda885657,EXP-C09-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,1,3,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,125,0.0,0.0,0.0
P03OUTER-10453261262c39f60bbd5194,EXP-C09-CONTROL-META,T3-ZS,pills:Agilent-3,pills,Agilent-3,1,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-005,CTRL-META-C-LOGREG-EN-018,19,0.0,0.0,0.037037037037037035
P03OUTER-104fd5d60bf4f4887d49d374,EXP-C09-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,4,2,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,125,0.0,0.0,0.0
P03OUTER-10629a25bafed9b53b4f09e5,EXP-C09-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,3,standard,,complete,C-PLS-DA-004,C-LOGREG-EN-016,124,0.05555555555555558,0.1111111111111111,0.009523809523809379
P03OUTER-1093528377755f78437c2681,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,3,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-10984deedabfb92d2f099dd2,EXP-C09-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,5,3,standard,,complete,C-SPECTRAL-MATCH-002,C-LOGREG-EN-011,124,0.0,0.0,0.0
P03OUTER-10bbf40deaabb383f8bafaf5,EXP-C09-CONTROL-META,T3-ZS,pills:Pendar-1,pills,Pendar-1,5,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-004,CTRL-META-C-LOGREG-EN-002,30,0.0,0.0,0.003174603174603191
P03OUTER-10c20f9cd7c8c21dbc06e632,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,1,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-10e6454d128c2fe2ea39eb7e,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,3,0,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-002,C-PCA-LDA-003,6,0.033333333333333215,0.06666666666666665,0.0641025641025641
P03OUTER-10f56058ef67e10c43175d47,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,2,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-10fe3317f7911df090dc6469,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,2,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-10fed9e3a0ef0746efe5447d,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,2,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-11017ada5ae61d1d29b76b4d,EXP-C09-CONTROL-META,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,5,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-008,CTRL-META-C-LOGREG-EN-002,19,0.0,0.0,0.02777777777777779
P03OUTER-110320e1b843d09ba76a8f32,EXP-C04-T1,T1-SURF,surfaces:within,surfaces,not_applicable,5,1,standard,,complete,C-PLS-DA-001,C-PLS-DA-002,5,0.0,0.0,0.0
P03OUTER-11396dc336a4fd86b63ef556,EXP-C03-T1,T1-SURF,surfaces:within,surfaces,not_applicable,1,2,standard,,complete,C-PCA-LDA-005,C-PCA-LDA-006,10,0.0,0.0,0.0
P03OUTER-1152ebe70eed8eba4ec70828,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,5,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-002,C-RANDOM-FOREST-007,16,0.0,0.0,0.0
P03OUTER-1165fdbe3876ea95764d4fb5,EXP-C07-T1,T1-CWA,cwa:within,cwa,not_applicable,4,3,standard,,complete,C-RANDOM-FOREST-005,C-RANDOM-FOREST-006,16,0.0,0.0,0.0
P03OUTER-119685ed308fc5db032fb265,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-025,C-RBF-SVM-031,36,0.0,0.0,0.0
P03OUTER-11adb06f785c23b069d1b79f,EXP-C02-T1,T1-CWA,cwa:within,cwa,not_applicable,3,1,standard,,complete,C-NEAREST-CENTROID-004,C-NEAREST-CENTROID-005,8,0.05555555555555558,0.0,0.09629629629629644
P03OUTER-11ca5b611d82ad068bc82e9a,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,3,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-019,C-RBF-SVM-018,36,0.08333333333333337,0.0,0.055555555555555525
P03OUTER-11dc0ac533b9c614f6af2654,EXP-C12-CORAL,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,2,2,source_covariance,,complete,CORAL-C-PCA-LDA-007,CORAL-C-RBF-SVM-019,46,0.05555555555555547,0.2777777777777778,0.002777777777777768
P03OUTER-11e087bf545ba9060f1ef4cd,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,3,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-11e865cf487c874f1d755963,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,1,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-015,C-RANDOM-FOREST-007,16,0.012345679012345734,0.0,0.012698412698412653
P03OUTER-1208629619b23d387a7271c4,EXP-C09-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,1,0,standard,,complete,C-LOGREG-EN-017,C-RBF-SVM-025,117,0.011111111111111072,0.10000000000000003,0.016137566137566228
P03OUTER-1220dd308d2b050b0a3c3cce,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,1,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.01851851851851849,0.03703703703703698,0.029761904761904767
P03OUTER-1221b2dfb55f9f9850115590,EXP-C06-T1,T1-CWA,cwa:within,cwa,not_applicable,1,0,standard,,complete,C-RBF-SVM-024,C-RBF-SVM-030,36,0.0,0.0,0.0
P03OUTER-122759d1e977315e39f99b67,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,2,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-122ec9ac15cde227b432c3f2,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,4,0,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-124323e6e0d126ba99d4fed5,EXP-C12-CORAL,T3-ZS,pills:Mira-3,pills,Mira-3,4,0,source_covariance,,unavailable,,,0,,,
P03OUTER-1249aadec59e585b6b698e11,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,3,0,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-006,10,0.0,0.0,0.0
P03OUTER-125ac23b12d04f0fbc438063,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,4,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-011,C-EXTRA-TREES-014,16,0.0,0.0,0.0
P03OUTER-128c4ff2ab9b514015e4b596,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,2,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-007,C-EXTRA-TREES-000,16,0.0,0.0,0.007407407407407418
P03OUTER-129d50622f8b66fd0e3bc25d,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,5,0,metadata_control,,complete,CTRL-META-C-LOGREG-EN-012,CTRL-META-C-LOGREG-EN-019,24,0.018518518518518434,0.2222222222222222,-0.08677248677248675
P03OUTER-12b4ed9700f49d04402d88d6,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,2,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-010,C-EXTRA-TREES-014,16,0.0,0.0,0.0
P03OUTER-12c112a9b9c28f18d3419ec6,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,2,0,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-010,C-EXTRA-TREES-014,16,0.0,0.0,0.0
P03OUTER-12c57dbdd4d56acd7cb80003,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,2,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-013,C-RBF-SVM-019,36,0.0,0.0,0.0
P03OUTER-1316645efb2d27a470b74f57,EXP-C09-CONTROL-META,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,3,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-005,CTRL-META-C-LOGREG-EN-010,20,0.0,0.0,0.0
P03OUTER-134fac4826c76e9bf186bb46,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,1,0,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-139d417289e7f2d8948b759b,EXP-C12-CORAL,T3-ZS,pills:Pendar-3,pills,Pendar-3,5,0,source_covariance,,unavailable,,,0,,,
P03OUTER-13ad425306090643e1c55ce0,EXP-C09-CONTROL-META,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,1,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-000,CTRL-META-C-LOGREG-EN-005,30,0.0,0.0,0.0
P03OUTER-13befadfc6374c0c4febadc6,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,4,0,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-019,C-RBF-SVM-020,36,1.1102230246251565e-16,0.11111111111111122,-0.03134920634920646
P03OUTER-13c75c5cb31723c77c5cb585,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-002,CTRL-META-C-LOGREG-EN-006,22,0.0,0.0,0.0
P03OUTER-13d3c33747bf45bc4b3e817e,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,3,0,metadata_control,,complete,CTRL-META-C-LOGREG-EN-000,CTRL-META-C-LOGREG-EN-005,30,0.0,0.0,0.0
P03OUTER-140dedcf1131ff4090c40625,EXP-C08-T1,T1-CWA,cwa:within,cwa,not_applicable,5,2,standard,,complete,C-EXTRA-TREES-008,C-EXTRA-TREES-009,16,0.0,0.0,0.0
P03OUTER-1423d85fb749036d911e5b44,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,5,0,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-1439d54d4510aed2bf009e4c,EXP-C02-T1,T1-PILLS,pills:within,pills,not_applicable,2,2,standard,,complete,C-NEAREST-CENTROID-000,C-NEAREST-CENTROID-001,8,0.0,0.0,0.0
P03OUTER-14613f3013752911b4038cec,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,2,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-14818af0beb1508c20773a0d,EXP-C12-CORAL,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,5,3,source_covariance,,unavailable,,,0,,,
P03OUTER-148fbf47f31e73bd24bb5f73,EXP-C12-CORAL,T3-ZS,pills:Pendar-1,pills,Pendar-1,5,3,source_covariance,,unavailable,,,0,,,
P03OUTER-14a646ec500168a148fee507,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,4,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-158dca854da2069fc3c2049d,EXP-C09-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,3,standard,,complete,C-RANDOM-FOREST-000,C-EXTRA-TREES-000,125,0.0,0.0,0.0
P03OUTER-15bd60119b3b74cd26c39ae8,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,4,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-025,C-RBF-SVM-031,36,0.0,0.0,0.0
P03OUTER-15d4fc319ab3edfb76daae9e,EXP-C12-CORAL,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,3,2,source_covariance,,complete,CORAL-C-RBF-SVM-025,CORAL-C-PCA-LDA-005,46,0.05555555555555558,0.05555555555555547,0.08412698412698416
P03OUTER-15dcfd6273eb61471d5dbe4b,EXP-C05-T1,T1-SURF,surfaces:within,surfaces,not_applicable,2,1,standard,,complete,C-LOGREG-EN-000,C-LOGREG-EN-005,29,0.0,0.0,0.0
P03OUTER-161bb7f26228999ce3d1968d,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,5,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-004,C-RANDOM-FOREST-000,16,0.007407407407407418,0.0,0.008181064880411315
P03OUTER-1646c51328994a8be3f22861,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,5,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-16b03ea1d9efb7726089f139,EXP-C12-CORAL,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,5,3,source_covariance,,unavailable,,,0,,,
