identifier,chemical_dimension,nuisance_dimension,chemical_supervision_weight,instrument_supervision_weight,sensor_supervision_weight,condition_decoder,instrument_adversary_weight,sensor_adversary_weight,same_master_consistency_weight,cross_reconstruction_weight,dependence_weight,beta_target,maximum_epoch,learning_rate,weight_decay,batch_size,gradient_clip_norm,kl_normalization_divisor,checkpoint_epoch,representation,model_family,run_seed,n_train,n_validation,parameter_count,state_sha256,raw_target_balanced_accuracy,raw_instrument_probe_increment,raw_sensor_probe_increment,raw_same_master_cross_instrument_distance,real_pair_count,chemical_real_pair_correlation_distance,chemical_target_balanced_accuracy,chemical_target_macro_f1_supported,chemical_instrument_probe_increment,chemical_sensor_probe_increment,chemical_same_master_cross_instrument_distance,chemical_different_target_cross_instrument_distance,chemical_cross_instrument_separation_margin,nuisance_target_balanced_accuracy,nuisance_target_macro_f1_supported,nuisance_instrument_probe_increment,nuisance_sensor_probe_increment,nuisance_same_master_cross_instrument_distance,nuisance_different_target_cross_instrument_distance,nuisance_cross_instrument_separation_margin,union_target_balanced_accuracy,union_target_macro_f1_supported,union_instrument_probe_increment,union_sensor_probe_increment,union_same_master_cross_instrument_distance,union_different_target_cross_instrument_distance,union_cross_instrument_separation_margin,corrupted_chemical_target_balanced_accuracy,corrupted_chemical_prediction_agreement,corrupted_chemical_cosine_drift,corrupted_nuisance_target_balanced_accuracy,corrupted_nuisance_prediction_agreement,corrupted_nuisance_cosine_drift,corrupted_union_target_balanced_accuracy,corrupted_union_prediction_agreement,corrupted_union_cosine_drift,chemical_vae_kl_unnormalized_per_observation,chemical_vae_kl_normalized,chemical_vae_mean_kl_per_latent_dimension,chemical_vae_median_kl_per_latent_dimension,chemical_vae_max_kl_per_latent_dimension,chemical_vae_active_units_var_mu_gt_0_01,chemical_vae_dimensions_mean_kl_gt_0_01,chemical_vae_posterior_mean_absolute_mu,chemical_vae_posterior_mean_log_variance,chemical_vae_posterior_sample_reconstruction_variability,nuisance_vae_kl_unnormalized_per_observation,nuisance_vae_kl_normalized,nuisance_vae_mean_kl_per_latent_dimension,nuisance_vae_median_kl_per_latent_dimension,nuisance_vae_max_kl_per_latent_dimension,nuisance_vae_active_units_var_mu_gt_0_01,nuisance_vae_dimensions_mean_kl_gt_0_01,nuisance_vae_posterior_mean_absolute_mu,nuisance_vae_posterior_mean_log_variance,nuisance_vae_posterior_sample_reconstruction_variability,union_vae_kl_unnormalized_per_observation,union_vae_kl_normalized,union_vae_mean_kl_per_latent_dimension,union_vae_median_kl_per_latent_dimension,union_vae_max_kl_per_latent_dimension,union_vae_active_units_var_mu_gt_0_01,union_vae_dimensions_mean_kl_gt_0_01,union_vae_posterior_mean_absolute_mu,union_vae_posterior_mean_log_variance,union_vae_posterior_sample_reconstruction_variability,partition_cross_covariance_mean_square,partition_maximum_canonical_correlation,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_reconstruction_median_row_correlation,clean_reconstruction_first_derivative_mae,clean_repeatable_peak_recall,clean_median_peak_shift_cm1,clean_median_absolute_relative_peak_width_change,clean_median_absolute_peak_prominence_change,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_first_derivative_mae,corrupted_repeatable_peak_recall,corrupted_median_peak_shift_cm1,corrupted_median_absolute_relative_peak_width_change,corrupted_median_absolute_peak_prominence_change,cross_reconstruction_reconstruction_mse,cross_reconstruction_reconstruction_smooth_l1,cross_reconstruction_reconstruction_spectral_angle,cross_reconstruction_reconstruction_median_row_correlation,cross_reconstruction_reconstruction_first_derivative_mae,cross_reconstruction_repeatable_peak_recall,cross_reconstruction_median_peak_shift_cm1,cross_reconstruction_median_absolute_relative_peak_width_change,cross_reconstruction_median_absolute_peak_prominence_change,stage,subset,outer_fold,inner_fold
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,242111445,361,117,1169412,20b831d3e99f6df940ba1f96d2b86bea49dcc973231bdf25872e9ef40b0250ad,0.7096655328798185,0.693342151675485,0.49316239316239313,0.7952524028053546,117,0.9230318665504456,0.651842403628118,0.622671356179141,0.6666776895943562,0.4888888888888889,0.8856997072560291,1.0061613902043918,0.12046168294836268,0.5099773242630385,0.4632564330079858,0.5052028218694886,0.24685110211425992,0.9614434094941862,1.0251334898834132,0.06369008038922708,0.7011621315192744,0.672851114267322,0.7086199294532627,0.4829059829059829,0.890102582065137,1.0226366997317564,0.13253411766661938,0.6002551020408163,0.717948717948718,0.13090817630290985,0.3548185941043084,0.5897435897435898,0.2878350019454956,0.6546768707482994,0.6837606837606838,0.14336921274662018,12.98821568042747,0.009270675003873997,0.2705878266755723,0.01598544281617714,2.4563294545648984,27,39,0.2399335532804578,-0.578901201091333,,3.9880761081378804,0.0028465925111619416,0.2492547567586175,0.015777860946937502,2.1974655816205195,12,12,0.2118867909338071,-0.5229556231175189,,16.97629178856535,0.01211726751503594,0.26525455919633356,0.01598544281617714,2.4563294545648984,39,51,0.23292186269379514,-0.5649148065978795,0.027446722611784935,0.028784426104762825,0.9965441766957217,0.0069202767081292145,0.0034601383540646072,0.06239652357641475,0.9687228533225232,0.019678252018954553,0.501779359430605,2.0,0.41319507912136244,0.07498309575021267,0.017952830930578444,0.008976415465289222,0.09962696127620024,0.9004633470253371,0.02031377866930904,0.4697508896797153,2.0,0.5783169074095368,0.08395064994692802,0.07547634574488929,0.037738172872444645,0.19913536831344883,0.31413697161764964,0.02230038129505366,0.38028169014084506,2.0,0.6153931084434394,0.11039978265762329,sensitivity,strict_core,3,2
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,1985888033,354,124,1169412,d4d1216af60b6645819722c5f6d3fd46c67cdca383115a84c413549b3490ec11,0.6492869077455544,0.6052910052910053,0.3735060690943044,0.7498145875542663,124,0.8168190717697144,0.5987610968813977,0.5960397308446178,0.6555555555555557,0.31512605042016806,0.8621686849483224,1.0439408888908859,0.18177220394256344,0.5288398422796919,0.5158414028254276,0.49814814814814823,0.35319561157796453,0.8804161591585292,1.0243021978205062,0.14388603866197702,0.6550287118896142,0.6491673810026829,0.7083333333333334,0.3663165266106443,0.8556630695975104,1.0363096489566463,0.18064657935913597,0.6069919533265399,0.782258064516129,0.2001684457063675,0.4811198095972532,0.7016129032258065,0.1616935431957245,0.627483888292159,0.7661290322580645,0.1610732227563858,10.92295117167175,0.0077965390233203065,0.2275614827431615,0.01601484480890983,2.517566341868557,32,40,0.20053389289654494,-0.5171377464907158,,5.8418333487195735,0.004169759706437954,0.3651145842949733,0.01624317857795467,1.5892997448447221,8,13,0.29876376163883833,-0.7976632193574094,,16.764784520391323,0.011966298729758261,0.2619497581311145,0.01601484480890983,2.517566341868557,40,53,0.2250913600821183,-0.5872691147073892,0.025758029893040657,0.020996306887052008,0.9828940386150905,0.00626702829994969,0.003133514149974845,0.06242724566963404,0.9704639022390993,0.018753792096422923,0.5938511326860841,2.0,0.29328560681529614,0.05335989571176469,0.017692331681507984,0.008846165840753992,0.1043829563809221,0.8904179550094897,0.019411543868770538,0.540453074433657,2.0,0.4395318277716485,0.06827400624752045,0.06836592948575329,0.034182964742876645,0.19182452856449003,0.4469543588211311,0.018995015000822575,0.5641025641025641,2.0,0.6595726302706117,0.07882823050022125,sensitivity,strict_core,3,4
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,1030715181,356,118,1169412,6fbc357387f0b5cfbc56e657f8570fecfebd3689da969bf731d989613ee6310a,0.7633333333333333,0.6817889317889317,0.5230769230769232,0.7525689252534834,118,0.9096352458000183,0.6823809523809524,0.6572373011282784,0.6645431145431145,0.4904428904428904,0.9149608112433377,1.041131214557374,0.12617040331403617,0.5752380952380952,0.5715290920259865,0.4815958815958815,0.4215837302793824,0.7402443086900631,1.0319632671814347,0.29171895849137164,0.7404761904761904,0.7306793162609173,0.6693050193050193,0.5230769230769232,0.8493341233800439,1.0469013601061838,0.19756723672613996,0.6371428571428571,0.8305084745762712,0.16151726245880127,0.49142857142857144,0.6694915254237288,0.2021097093820572,0.6676190476190477,0.7966101694915254,0.16112491488456726,12.461163351843316,0.008894477767197227,0.25960756983006905,0.01813670090980902,2.3824205226281117,20,39,0.21521362723796184,-0.5773815583346074,,5.259027962413749,0.0037537672822367946,0.3286892476508593,0.015934191397047156,1.8559103596527673,10,12,0.29104698485592717,-0.6846866309082913,,17.720191314257065,0.012648245049434022,0.27687798928526663,0.017351608132477984,2.3824205226281117,30,51,0.23417196664245316,-0.6042078264780284,0.026510071009397507,0.025486654546570214,0.9921347260765175,0.0050703645207411455,0.0025351822603705727,0.05909601176210051,0.9760719397988662,0.016512939181897834,0.7197309417040358,2.0,0.2970587480994119,0.05638553202152252,0.02056657946312004,0.01028328973156002,0.10575865093762223,0.8886452199689358,0.017382177090408478,0.679372197309417,2.0,0.4594308582882056,0.06592542742146179,0.07639954793893115,0.03819977396946558,0.21604682487237362,0.31734055329529265,0.015523965421259413,0.6034912718204489,2.0,0.5434810763012772,0.0917141791433096,sensitivity,strict_core,4,0
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,3598893,355,119,1169412,496ff89f276c48ecc522d16717bfe51f0e98d597fa2f172f18cdeb9200e66cdf,0.695044482323822,0.7074324324324324,0.4084656084656084,0.7311494226524052,117,0.9416378140449524,0.5758007207459643,0.5740349544072948,0.6646396396396397,0.36212374370269107,0.8701732044365244,1.0456253459751772,0.17545214153865285,0.5386519481934651,0.5389673818245246,0.5250000000000001,0.3267504173386526,0.814727746991701,1.066043497893719,0.25131575090201796,0.6519530581111164,0.6403130841634799,0.6914414414414415,0.39894179894179893,0.8505104175605227,1.0575781946324958,0.2070677770719731,0.5618514453836454,0.7647058823529411,0.1687333583831787,0.4535821307928206,0.6134453781512605,0.1899464875459671,0.5954114712246454,0.7815126050420168,0.16664022207260132,9.162067453913123,0.0065396627080036565,0.1908764052898568,0.01543943484193951,2.699655257379303,19,38,0.18554569731409415,-0.4481891002708654,,7.574162384119515,0.00540625437838652,0.4733851490074697,0.013236755820007499,1.9313537574855868,8,12,0.32682679628553407,-0.9469324655171377,,16.736229838032635,0.011945917086390175,0.26150359121926003,0.015002919080749511,2.699655257379303,27,50,0.22086597205695413,-0.5728749415824335,0.02438054047524929,0.022705467960858622,0.9925381022981147,0.0052386251998328024,0.0026193125999164012,0.0630363862931998,0.9782895489515328,0.015757434118111965,0.5628140703517588,2.0,0.20333495500731977,0.0475421363953501,0.018232100650711163,0.009116050325355582,0.1119789814730913,0.8892740463027242,0.016707294726084343,0.5695142378559463,2.0,0.32197388990113046,0.06860336288809776,0.05050376554940373,0.025251882774701865,0.19195456027627877,0.5092113755301527,0.018343422545491993,0.42338072669826227,2.0,0.4822373792868411,0.09601514227688313,sensitivity,strict_core,4,1
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,932424666,357,117,1169412,3bb2b8f03a340ee202991f8ec57afa3a2e0f5317efe26a061469fb9935e9d9e2,0.7274659863945577,0.6632826278659611,0.4510796221322538,0.7952524028053546,117,0.9137248396873474,0.5871315192743765,0.5738571386514774,0.6417328042328043,0.458344579397211,0.9147977717135536,1.0207020208904194,0.1059042491768658,0.5674319727891156,0.5518538033163713,0.43150352733686065,0.27674313990103466,0.8387215871287156,1.0117361478926155,0.17301456076389987,0.6609126984126984,0.637180160753636,0.6662588183421516,0.5523616734143049,0.8933983696134467,1.0262870363435084,0.13288866673006172,0.536734693877551,0.7606837606837606,0.14160990715026855,0.38869047619047625,0.6068376068376068,0.1870339810848236,0.5414965986394558,0.7350427350427351,0.15244245529174805,12.770433536081876,0.009115227363370362,0.26605069866837244,0.01642094910554716,2.866991404271359,16,36,0.2180911118702043,-0.5820254783296971,,4.911221526737722,0.003505511439498731,0.30695134542110775,0.022387150217205408,1.7593593870052104,12,14,0.27768234748246967,-0.6888411152622755,,17.6816550628196,0.012620738802869094,0.27627586035655627,0.017025253348624175,2.866991404271359,28,50,0.23298892077327066,-0.6087293875628418,0.027053069323301315,0.024795562523485654,0.9937429718345973,0.006799631838036302,0.003399815919018151,0.06308015888057453,0.9621393222181965,0.019771868154300876,0.50355871886121,2.0,0.49382319736093017,0.06574113853275776,0.018490597732338444,0.009245298866169222,0.09971587880171437,0.8937346738945471,0.020325270043272024,0.4608540925266904,2.0,0.573255806511741,0.07808083295822144,0.07443515301293666,0.03721757650646833,0.20396923504804124,0.3078397307024113,0.02234127493181225,0.44375,2.0,0.6908668209273123,0.10534374415874481,sensitivity,strict_core,4,2
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,558310284,354,120,1169412,b95f9fe5e7f58f53e722a1c267dabe62ff30bb83bd669955347ec1b8009b1c57,0.6671398046398046,0.6177083333333333,0.3206447938026886,0.773200692726182,119,0.8584953546524048,0.6712912087912087,0.6592874207912985,0.6083333333333333,0.3642784992784991,0.889974614748588,1.040382023989397,0.1504074092408091,0.5436965811965812,0.537882644864385,0.41770833333333335,0.22458209918736238,0.8050959533327943,1.0151299972785013,0.21003404394570702,0.6503052503052503,0.6456974849493148,0.5682291666666666,0.3735980101769576,0.8762481476251895,1.042129095017878,0.16588094739268855,0.5440476190476191,0.675,0.15223246812820435,0.517948717948718,0.7,0.2340237945318222,0.5957112332112332,0.7583333333333333,0.15570706129074097,13.492352134180898,0.009630515441956387,0.281090669462102,0.012448316287976883,2.4643394238629326,20,32,0.2358784589793231,-0.5811111757215877,,3.5109352248171044,0.002506020859969382,0.21943345155106903,0.012588845018462257,1.88866198254213,10,15,0.19702863087791228,-0.4954280944772108,,17.003287358998005,0.01213653630192577,0.2656763649843437,0.01256826439417025,2.4643394238629326,30,47,0.2261660019539704,-0.5596904054104935,0.026453865692019463,0.02549192166268031,0.9904371169301979,0.006459231441110308,0.003229615720555154,0.06553088636274561,0.9619344864666137,0.016153812214807977,0.6395604395604395,2.0,0.31522113069661084,0.04935722053050995,0.019122462889232146,0.009561231444616073,0.11170209506426403,0.8803665689736673,0.01697224243532239,0.6197802197802198,2.0,0.39678374241690717,0.06759312376379967,0.06896247742524406,0.03448123871262203,0.2056840939693026,0.34419610868211015,0.020466579642079,0.5362318840579711,2.0,0.7280260640668018,0.09736996795982122,sensitivity,strict_core,4,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,1712114847,293,104,1169412,67ddd9f43fc8cad382a3071ce27069c9fe997dbf824a9f548745734adc15e325,0.6366978432195823,0.5299019607843136,0.45753968253968247,0.684506861802662,102,0.8069607615470886,0.6456888522105914,0.6486998518090531,0.6352941176470588,0.39841269841269844,0.8160754039920589,1.088503269483215,0.27242786549115616,0.46587470500513983,0.45804341252617126,0.3664215686274509,0.33498329156223894,0.8474744913299977,1.0421230460717164,0.1946485547417186,0.6577468425294513,0.6423233408195814,0.6205882352941177,0.4301587301587301,0.8224236295181824,1.071493454781963,0.24906982526378063,0.5947132577567361,0.7403846153846154,0.15748144686222076,0.46094002615741747,0.6730769230769231,0.25780242681503296,0.5639614009179227,0.7788461538461539,0.18018481135368347,9.750666661197767,0.006959790621839948,0.2031388887749536,0.009612944977568,2.849758414237066,14,21,0.18073028789178108,-0.4219015567281464,,6.64483160012857,0.004742920485459365,0.4153019750080357,0.016593270288734908,1.9691705097646937,9,10,0.2974306483002832,-0.8206642026281875,,16.39549826132634,0.011702711107299313,0.2561796603332241,0.009847423615455295,2.849758414237066,23,31,0.2099053779939066,-0.5215922182031567,0.021388212218880653,0.024082663382788954,0.9958239792131182,0.0038964563279655856,0.0019482281639827928,0.057879931166926836,0.9808587653766347,0.010864952431159088,0.7531645569620253,2.0,0.19025749398304692,0.043290749192237854,0.017127101776753164,0.008563550888376582,0.11208165534060123,0.9149854708376968,0.011708691164234787,0.75,2.0,0.2896061050431342,0.06074455232737819,0.06644191744368066,0.03322095872184033,0.20142526579823808,0.5332370060367368,0.012024567291541834,0.6655629139072847,2.0,0.33404158257297223,0.08481043577194214,sensitivity,quality_pass,0,1
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,1225221153,302,95,1169412,1a923bdd80c943620eae1cc23a03ed3689b52d0fec237b005f27f6593fa2bd0e,0.7291544549308524,0.5944444444444444,0.5326510721247564,0.7736898850215197,91,0.8470453023910522,0.7088551889794126,0.6337844510601985,0.6076388888888888,0.5129629629629631,0.8670531359662437,1.0352874495856743,0.16823431361943064,0.6192734801430453,0.5304939698413447,0.5352430555555555,0.359551656920078,0.7113239291278718,0.9215367026560501,0.21021277352817835,0.7020793561166231,0.6291686944477702,0.6423611111111112,0.5199074074074075,0.8575896290081549,1.0248408164383045,0.16725118743014955,0.6972264795246161,0.6736842105263158,0.14919881522655487,0.5017360831025427,0.5263157894736842,0.27005869150161743,0.6408647253367751,0.6421052631578947,0.15407401323318481,16.231355045246115,0.011585549639718855,0.338153230109294,0.012352218201486131,2.4412900630381307,18,29,0.25047170676142855,-0.6501863495649925,,0.9805566101953785,0.0006998976518168298,0.06128478813721119,0.011195695788787388,0.50122607150084,11,9,0.14223725392967984,-0.21534023549637296,,17.21191165544149,0.012285447291535682,0.2689361196162733,0.01213472806218343,2.4412900630381307,29,38,0.22341309355349134,-0.5414748210478377,0.024752125144004822,0.027654458039699775,0.9971183612715181,0.003921125683087131,0.0019605628415435656,0.05132403966406973,0.9743181337345403,0.013036544679175343,0.5535714285714286,2.0,0.24168861530708796,0.06446669530123472,0.016261183670914184,0.008130591835457092,0.09801614508328839,0.890402338701327,0.013596652926538878,0.5267857142857143,2.0,0.4219387420109446,0.07184047251939774,0.09227109817579184,0.04613554908789592,0.23797366566316405,0.25100659239048734,0.015810240462146047,0.4297752808988764,2.0,0.5913240402905231,0.122951814904809,sensitivity,quality_pass,0,2
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,747235148,296,101,1169412,e0cfc4d5215dc1d30fb8afddf5806028f68e828f8044c64954258e5773cc79c6,0.707152788731736,0.7057471264367816,0.4720160791589361,0.7040972788289858,100,0.8090745806694031,0.6140140561193193,0.6076447759082528,0.6137931034482758,0.47912801484230055,0.8731853056079794,1.0557855984052424,0.1826002927972631,0.5655861682177472,0.5611136254302066,0.4471264367816093,0.41657390228818797,0.711532984685772,1.0139814355581358,0.3024484508723638,0.6871894187683661,0.6873930599907947,0.6068965517241378,0.4821892393320963,0.8116285671973921,1.0478606483276214,0.2362320811302293,0.6377932009510957,0.7326732673267327,0.21893303096294403,0.5122976438765913,0.7029702970297029,0.14637087285518646,0.6126280152595942,0.7524752475247525,0.17308370769023895,9.699141001882595,0.006923012849309489,0.20206543753922077,0.010730374610072433,2.5727211036953097,14,28,0.1763324583946609,-0.4386343297821933,,7.074663280115385,0.005049723968676221,0.44216645500721163,0.012278774550108212,2.140919099167236,10,10,0.3346873321619623,-0.8059091779469232,,16.773804281997982,0.011972736817985712,0.2620906919062185,0.010903162361513417,2.5727211036953097,24,38,0.21592117683648626,-0.5304530418233757,0.02280023694038391,0.027372101266843103,0.9975298360320625,0.004119616773824204,0.002059808386912102,0.05420309720067759,0.9732151662619555,0.01033719495154419,0.6411609498680739,1.5,0.19238204454768482,0.04866844415664673,0.01807691883017306,0.00903845941508653,0.1100273708423058,0.8855731606757306,0.011235514890803697,0.604221635883905,2.0,0.2658247624916572,0.05530065298080444,0.06259469053600426,0.03129734526800213,0.1910581010496346,0.5865206141017798,0.011041202793912672,0.6140845070422535,2.0,0.32050756991751067,0.08755897730588913,sensitivity,quality_pass,0,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,525974317,300,97,1169412,f56fef168b50ee808f843c1744762a279e7bfd7d3772cfff3a078b29656a34ec,0.7873694628353013,0.7232348111658455,0.47326839826839817,0.6637365991149206,95,0.8661954998970032,0.7360817236593633,0.6953865306806483,0.6743842364532021,0.45487012987013,0.8560686170807518,1.031209663413227,0.1751410463324753,0.5878040179282414,0.5741269668040376,0.4430213464696223,0.39342532467532465,0.7624936029624148,1.050789534515952,0.28829593155353717,0.7479864855641252,0.710384672544141,0.695648604269294,0.4816017316017317,0.7919965349292359,1.0434370068204764,0.2514404718912404,0.5846017336700566,0.7319587628865979,0.16853509843349457,0.4473869815484722,0.6185567010309279,0.25378477573394775,0.665910176779742,0.711340206185567,0.18675369024276733,9.20404216192762,0.006569623241918358,0.19175087837349206,0.010607301993655505,2.7043848974390974,9,27,0.16784485380587527,-0.42125552203079175,,7.284354545174705,0.00519939653474283,0.4552721590734191,0.015220748820787257,1.9998565539507198,6,11,0.31604476024606054,-0.9484303864138411,,16.48839670710232,0.011769019776661185,0.2576311985484739,0.010902743406570728,2.7043848974390974,15,38,0.2048948304159216,-0.553049238126554,0.022211499512195587,0.023977092318382003,0.9965260534650915,0.0029731012807140355,0.0014865506403570177,0.047268244405839786,0.9818711822872515,0.010266670433612197,0.6317204301075269,1.75,0.20561756739264794,0.03933774895267561,0.017994231505066707,0.008997115752533353,0.10287809464302056,0.889461589612174,0.010929486564966721,0.5752688172043011,2.0,0.2924154372237522,0.061188504099845886,0.07724815661564242,0.03862407830782121,0.197633517344917,0.5270992716027049,0.011658744701764166,0.556786703601108,2.0,0.3721228119928889,0.08457213989458978,sensitivity,quality_pass,0,4
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,792131936,293,103,1169412,1b4e4230cb17d924a4e3c26df212c51bf7522fe9e6c4a78272a7df16e6d7f071,0.7594954648526077,0.619047619047619,0.4809570771109232,0.7291585693017839,100,0.8585976958274841,0.7221088435374151,0.6750413268755777,0.5799019607843138,0.4805130766669227,0.9102119038256075,1.0519252353444895,0.141713331518882,0.561281179138322,0.5509193786782921,0.4654061624649859,0.40769230769230763,0.5474324835561852,1.0777027402717057,0.5302702567155204,0.7472789115646259,0.7052621783781444,0.5431372549019609,0.5521978021978022,0.8306265351857692,1.0644836508352409,0.23385711564947165,0.6761054421768709,0.8155339805825242,0.19698916375637054,0.49393424036281175,0.6310679611650486,0.12459725141525269,0.6261904761904761,0.8058252427184466,0.16907408833503723,12.781109464554822,0.009122847583550907,0.26627311384489216,0.010660546948484891,2.8110330227652702,9,25,0.20152470590507052,-0.535629540923479,,3.5618270881857286,0.0025423462442439176,0.22261419301160795,0.012280662076306499,2.091948933531082,2,9,0.18538073175698372,-0.49582593054269064,,16.34293655274055,0.011665193827794825,0.2553583836365711,0.010907828021891771,2.8110330227652702,11,34,0.19748871236804882,-0.525678638328282,0.0215181652456522,0.0185940472044192,0.9975097493316624,0.0035937640836859524,0.0017968820418429762,0.05372934007485751,0.9829267772799698,0.011336644486111653,0.7322580645161291,1.5,0.25522709527095144,0.04915851354598999,0.01877432080017117,0.009387160400085585,0.10419687356560467,0.8906801186211121,0.01204275693715129,0.6935483870967742,2.0,0.3394268226432339,0.06278912723064423,0.08249305346803933,0.04124652673401966,0.22186672858014236,0.30146850611240433,0.013665670027147983,0.6019736842105263,2.0,0.5381428681240722,0.10709069645963609,sensitivity,quality_pass,1,0
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,797005248,301,95,1169412,010b49f44387c35e06c0616be4c6afd6fd527bb54e4720bc6e86e60659e79be9,0.7502160020793561,0.5775173611111111,0.5395955165692008,0.7736898850215197,91,0.8719942569732666,0.7248438242227061,0.6497732426303855,0.6375868055555556,0.5016325536062378,0.9024119415047311,1.065747607137704,0.16333566563297275,0.600817402059638,0.5386305450821579,0.3848090277777778,0.28501461988304094,0.8844729112230847,1.0212966463372706,0.13682373511418588,0.7385872926245598,0.6671139615720895,0.6287326388888889,0.5062621832358676,0.892005549302792,1.0547033971693631,0.16269784786657115,0.6428190512041443,0.7263157894736842,0.14595186710357666,0.6116130246565028,0.7052631578947368,0.16989772021770477,0.6493062837783334,0.7684210526315789,0.1471545398235321,12.812931788738517,0.009145561590819784,0.2669360789320525,0.008194819040428417,2.288469849510443,10,19,0.20164849693230535,-0.5377485721621437,,3.8121209226457076,0.0027209999447863724,0.2382575576653568,0.01389237534679123,1.493485613871902,6,11,0.23078108129959315,-0.5579385517247398,,16.625052711384225,0.011866561535606156,0.25976644861537856,0.009628463415283145,2.288469849510443,16,30,0.2089316430241273,-0.5427960670527927,0.02364184707403183,0.023454350015500492,0.9931056715488129,0.003617067198076483,0.0018085335990382415,0.05053982307622446,0.9777582939476298,0.012887446061843515,0.5595238095238095,2.0,0.24101375353000853,0.05954779963940382,0.014705778472061443,0.0073528892360307215,0.09183891836678905,0.9153232420466199,0.013449221609642311,0.5625,2.0,0.37898379934983245,0.07627689838409424,0.08302899282792535,0.041514496413962675,0.21712150822590884,0.37563477809060564,0.016740007934340353,0.5103244837758112,2.0,0.4756731823613065,0.10291572660207748,sensitivity,quality_pass,1,2
