heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0132,0.007961890323010723,0.003980945161505362,0.09145826571020238,0.7653993733238377,0.006847304985193269,13,3,4,2,4.0,1.1485328081114534,0.03833833336830139
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0133,0.007815804356996038,0.003907902178498019,0.08765651295409674,0.7958024451144825,0.007146532111801207,13,3,4,2,5.0,1.2973154882007114,0.021229058504104614
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0134,0.0069358105637226525,0.0034679052818613262,0.09924181080126754,0.7511189460339992,0.006442154124379158,10,2,4,2,3.5,0.5880669684306128,0.01458025723695755
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0135,0.006980353259556365,0.0034901766297781825,0.09771315209921493,0.7657898096030442,0.006204065985179373,8,2,3,2,3.5,0.562106743626075,0.025977816432714462
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0136,0.007160837227247175,0.0035804186136235874,0.09688112545239637,0.7802352959639842,0.006443388310394117,10,2,3,2,4.0,0.7170684788027009,0.04580734670162201
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0137,0.007722818168128327,0.0038614090840641633,0.09012153637609073,0.7931652136720879,0.0063013746522899185,9,2,3,2,4.0,0.7779827253542323,0.042484916746616364
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0138,0.008112492908083946,0.004056246454041973,0.088707752999912,0.7910418867538141,0.006568227175490132,12,3,4,2,3.0,1.0714240153746795,0.041388094425201416
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0139,0.0061815623872843685,0.0030907811936421842,0.09654346428737161,0.7730801521593705,0.00597363774531654,8,2,4,2,3.5,0.534938057639245,0.01934323087334633
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0140,0.00886344561705379,0.004431722808526895,0.09016776091429123,0.7845542958775334,0.00746590350754559,15,3,3,1,3.0,1.3192923455113048,0.13449425250291824
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0141,0.007029876820802318,0.003514938410401159,0.10300959581449326,0.752043452491874,0.005968713315336832,8,2,4,2,4.0,0.4928176976355399,0.02360614761710167
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0142,0.009957456907242472,0.004978728453621236,0.08848823548670193,0.7789034984073504,0.007833076350257866,18,4,5,3,3.5,0.859181332879353,0.17518167942762375
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0143,0.009164396723061696,0.004582198361530848,0.0842725571652029,0.7744338975646601,0.008406511236514364,24,4,3,2,4.5,1.1077884865658203,0.08302946388721466
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0144,0.006090830973517713,0.0030454154867588564,0.0968722928891838,0.7724048300042506,0.0058218465426138465,9,2,4,2,3.5,0.589866655594422,0.022088028490543365
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0145,0.00748265801325248,0.00374132900662624,0.09115085078519401,0.7691945221812672,0.0067573481904608865,10,2,4,2,3.5,0.5697244033510589,0.04641719534993172
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0146,0.009272546567311383,0.004636273283655692,0.08571073700550813,0.7658673424381932,0.007729313047602773,19,6,3,2,3.5,0.9172544063129455,0.08242099732160568
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0147,0.00673307621024233,0.003366538105121165,0.0920770465052309,0.7874558114925222,0.006307977449115632,9,2,3,2,4.5,0.5360901837845384,0.05050556734204292
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0148,0.008467941684013536,0.004233970842006768,0.08502905530666259,0.7767639766515548,0.008281366272629903,27,4,4,2,3.0,1.0748694133167496,0.09247027337551117
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0149,0.0070126694985116825,0.0035063347492558412,0.10415701214462979,0.7492327975235068,0.005850732764301938,8,2,4,2,4.0,0.4288240474860602,0.019332807511091232
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0000,0.0114856053274995,0.00574280266374975,0.14243669140870022,0.7434196000989954,0.011713841981919748,37,5,8,3,1.0,1.315611055304902,0.15215438697487116
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0001,0.010985506175787649,0.0054927530878938246,0.13117272898864094,0.7374078791984864,0.015205665725682462,63,7,12,3,2.0,2.5532991252546067,0.10186222940683365
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0002,0.010482092618676797,0.005241046309338399,0.12764253982066348,0.7342397977293326,0.015164402132587773,63,9,13,5,1.0,1.5364181236690797,0.06581925600767136
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0003,0.007118872490115317,0.0035594362450576587,0.09297027373374336,0.9026267911283316,0.014436138078620259,60,6,10,2,3.0,3.393581053610953,0.05740624852478504
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0004,0.008554073345099505,0.0042770366725497526,0.13354840139382762,0.7603045400576561,0.013438515305253012,52,9,11,5,1.0,1.4108291603879604,0.09297787584364414
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0005,0.012075367659392254,0.006037683829696127,0.15748408613833284,0.7284227858946251,0.012080679292391453,44,5,8,2,1.0,2.9830026360467836,0.15310953743755817
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0006,0.009193498892565807,0.004596749446282904,0.13237227997384826,0.7672642404191228,0.014567752347710277,54,7,12,4,3.0,0.4333206648111991,0.041232746094465256
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0007,0.011565385873958162,0.005782692936979081,0.15915395610354044,0.7301513585078521,0.012176260785532318,48,6,7,2,3.0,1.0347727392373578,0.028489181771874428
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0008,0.006777019232810714,0.003388509616405357,0.11484553438854912,0.8600323719739396,0.011261232323678476,40,7,6,5,2.0,0.08359512800611213,0.011089742183685303
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0009,0.009095840323324243,0.004547920161662122,0.12187831894881583,0.7621493452641761,0.01665243457969544,69,12,13,4,1.5,1.3544839208521435,0.028575077652931213
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0010,0.009509024780147868,0.004754512390073934,0.12165706594859729,0.7768031547311973,0.014265870788533773,51,5,11,3,3.0,1.0389305322385924,0.019300848245620728
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0011,0.009299691901108922,0.004649845950554461,0.12884306064150983,0.7294063651968277,0.014233951229336007,58,7,11,2,2.0,4.9162470481562215,0.052446115761995316
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0012,0.010609618922205149,0.005304809461102574,0.1326796044969753,0.7063987484789337,0.018168404756912164,76,8,17,5,2.5,1.0077018195435494,0.026159091852605343
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0013,0.01790032235797372,0.00895016117898686,0.11810702560923518,0.508593233676481,0.020522286035120487,80,19,23,6,2.0,1.474237849049241,0.03403572738170624
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0014,0.007957704140651415,0.003978852070325708,0.12119059242096616,0.8092258411563227,0.012430196251454098,46,7,9,4,2.0,0.5355887968381625,0.01473541185259819
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0015,0.008454022578521226,0.004227011289260613,0.11321028959763642,0.7555076815341213,0.017124911646491714,70,13,13,6,2.0,0.5642088349559679,0.08961665630340576
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0016,0.009612074132661018,0.004806037066330509,0.13981315699185087,0.7567609393157948,0.014262204106697547,59,8,10,4,1.5,0.6655779101460523,0.08208574331365526
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0017,0.010075814963136481,0.0050379074815682405,0.13899149764398366,0.7634043515777522,0.013224517995757716,47,6,9,5,2.0,0.17070023632618095,0.057697052136063576
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0018,0.010734447076061396,0.005367223538030698,0.13118955492902765,0.7368761405127203,0.01632846738544426,66,10,12,5,2.5,0.7031906303039466,0.13561383821070194
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0019,0.010106990210759382,0.005053495105379691,0.1477453513323312,0.7462212690985719,0.013705782247042017,56,8,12,5,2.0,0.6520284223593088,0.10022797714918852
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0020,0.009028143399302814,0.004514071699651407,0.1084247923728644,0.7430170824278917,0.01951748282382531,86,14,20,7,2.0,1.85317750375261,0.05370757728815079
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0021,0.009734148825530036,0.004867074412765018,0.12335899651620126,0.7764569881591948,0.016460094711344155,71,10,12,3,4.0,3.361070731160262,0.09829982742667198
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0022,0.010681248800275146,0.005340624400137573,0.139464886209654,0.7719179618194651,0.01409752289764583,52,7,10,2,2.0,4.123022689653827,0.09251244086772203
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0023,0.01061121205719458,0.00530560602859729,0.15091825170366635,0.7511293984926694,0.012428562780675877,46,6,9,4,1.0,0.2101146999450851,0.08143178513273597
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0024,0.011481474727863707,0.0057407373639318535,0.1491751446185948,0.7489385090002546,0.011475080917589366,34,7,9,5,1.0,0.48299088709571847,0.08330699056386948
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0025,0.004979325089615383,0.0024896625448076917,0.14992298356090444,0.8586503886311082,0.005651254990537252,9,7,7,6,2.0,0.05835551321644155,0.15862650517374277
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0026,0.004895659326298339,0.0024478296631491696,0.15102581181871505,0.8701926150477115,0.005030929466676233,8,7,6,6,1.0,0.09589818267439695,0.17355841118842363
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0027,0.0033355782486625173,0.0016677891243312586,0.12685193670146427,0.8957734811004775,0.005723889968025365,9,7,6,6,2.0,0.02540493799387573,0.14277534745633602
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0028,0.0047280078825416745,0.0023640039412708373,0.150843478335253,0.8527991157083331,0.0067673772265802005,10,7,7,6,1.0,0.03568817172749163,0.18954015988856554
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0029,0.002728561720219036,0.001364280860109518,0.11181679481253697,0.9076859299252814,0.005691375471152631,13,6,7,6,0.5,0.0633962418793587,0.13430084055289626
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0030,0.004646984840272681,0.0023234924201363406,0.14721713286255558,0.8686930923021348,0.005402667639510972,9,7,7,6,1.0,0.05540126445532882,0.17384323850274086
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0031,0.0038794072751262483,0.0019397036375631241,0.12711207569667002,0.892213806966698,0.005851020115161581,10,7,7,6,0.0,0.03741944411399886,0.14308373536914587
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0032,0.004011815991676982,0.002005907995838491,0.14069628583403468,0.8764804927566646,0.00549191837618959,9,7,7,6,1.0,0.054709199944114766,0.1506947511807084
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0033,0.0064249687228412865,0.0032124843614206432,0.17260461411622086,0.8226592364854188,0.005924889447092677,9,7,7,6,1.0,0.0678771396530203,0.1933669839054346
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0034,0.004123693474662951,0.0020618467373314754,0.13749655702002556,0.8837234406324874,0.0059651118195948325,10,7,7,6,1.0,0.07159751430528213,0.16295662033371627
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0035,0.005164475304224719,0.0025822376521123596,0.16100673282712677,0.8446600502345691,0.006286871572041751,8,7,7,6,2.0,0.07005824642357257,0.2087700718548149
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0036,0.004957337842329902,0.002478668921164951,0.15525021641518127,0.8519370597383741,0.006210403481964022,8,7,7,6,1.0,0.05770436632009242,0.1843298189342022
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0037,0.004501793194283226,0.002250896597141613,0.14075647900477029,0.8715908431002812,0.0054513077272817356,10,7,6,6,1.0,0.0720781497640795,0.15743571426719427
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0038,0.004925512225269038,0.002462756112634519,0.14923431920665953,0.8716082955693153,0.0050808861185630255,9,7,7,6,1.0,0.07857005047194596,0.15772246615961194
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0039,0.004040411504042839,0.0020202057520214197,0.13705119167468094,0.8848766122257555,0.00545958274010835,8,7,7,6,1.0,0.034024977465240004,0.1538352337665856
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0040,0.00557081842862948,0.00278540921431474,0.15497032908776223,0.8535699571839066,0.005359040520187201,8,7,7,6,1.0,0.05645160263650202,0.17977821081876755
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0041,0.005075351876357519,0.0025376759381787596,0.15367384525878366,0.8524676884918153,0.0060380061642665945,9,7,7,6,1.0,0.10738898229242494,0.17724955454468727
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0042,0.004846561952052513,0.0024232809760262567,0.15616319567381431,0.8572864435545774,0.0051216600358020515,9,7,6,6,1.0,0.05574715238287889,0.20715745352208614
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0043,0.004950512257202633,0.0024752561286013166,0.15824525429779657,0.8521474099099662,0.005280554705033345,9,7,6,6,1.0,0.08674915767548567,0.17691533686593175
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0044,0.005307247707507007,0.0026536238537535036,0.15941388054823702,0.8545165801079805,0.005306670307140199,8,7,6,6,1.0,0.05978032168101287,0.16326678358018398
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0045,0.004120544150606345,0.0020602720753031727,0.13191786297177607,0.871330931710161,0.006360532410908491,11,7,9,7,1.0,0.07078377871511093,0.18553705513477325
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0046,0.004143429365264125,0.0020717146826320625,0.15080646663016592,0.8565550788600464,0.005817593411941614,10,7,7,6,1.0,0.049912358639789926,0.2291248645633459
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0047,0.004511323333115585,0.0022556616665577924,0.15014237927690238,0.8675003751327655,0.0057276592638144,9,7,7,6,1.0,0.07412022288137106,0.17324820719659328
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0048,0.004529585581518203,0.0022647927907591017,0.14859101249966347,0.867538907154358,0.005727392877368922,9,7,6,6,2.0,0.0424700880454275,0.17204769235104322
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0049,0.004199493285652983,0.0020997466428264917,0.14272728542355803,0.8748188877660755,0.0055541464809461365,9,7,7,6,1.0,0.047612922444572964,0.17309086956083775
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0050,0.003442257272209259,0.0017211286361046294,0.17339201271480592,0.7869114109586596,0.006995823432558349,15,3,3,2,3.0,0.360117040575377,0.107512341812253
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0051,0.0031020096818901526,0.0015510048409450763,0.15188426326213592,0.7924410741719365,0.007570344040037266,20,6,3,2,3.0,0.39829494147868677,0.08326707221567631
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0052,0.0031880013213883367,0.0015940006606941684,0.1703337149172791,0.7917971248332846,0.006101751021841275,10,4,3,2,4.5,0.43103285044429085,0.06964084354694933
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0053,0.003182615538920473,0.0015913077694602366,0.14632708584420942,0.7890467811128442,0.008634323878213763,24,4,5,3,3.0,0.36930099182560117,0.06848300620913506
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0054,0.003416913267419021,0.0017084566337095106,0.17084099509318168,0.7862546034434423,0.006980608384411815,13,4,3,2,4.5,0.43123454959821006,0.07669888227246702
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0055,0.003168914120658071,0.0015844570603290354,0.1557005278484308,0.7960830479654926,0.00770182798953361,25,5,4,2,2.0,0.7693145687870284,0.05693313153460622
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0056,0.0028040784883151568,0.0014020392441575784,0.1598375216768174,0.8178873991254433,0.005723058982818787,12,4,2,2,4.5,0.4864767465127806,0.07037723599933088
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0057,0.003462442859165917,0.0017312214295829584,0.15578514576740632,0.7784572145541687,0.007979916961797114,22,4,3,2,3.0,0.4918302876395057,0.08784665679559112
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0058,0.003084395609013928,0.001542197804506964,0.1725225329123816,0.7946985713532441,0.005634196678376092,9,1,2,1,5.0,0.4383728967760752,0.08431395096704364
