stage,scenario,model,representation,seed,class_label,support,predicted_count,true_positive,recall,precision
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,5,17,4,0.8,0.23529411764705882
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,21,15,15,0.7142857142857143,1.0
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,16,10,9,0.5625,0.9
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,18,20,13,0.7222222222222222,0.65
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,24,24,19,0.7916666666666666,0.7916666666666666
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,21,26,19,0.9047619047619048,0.7307692307692307
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,12,13,9,0.75,0.6923076923076923
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,5,9,4,0.8,0.4444444444444444
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,4_ANPP,21,14,12,0.5714285714285714,0.8571428571428571
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,4_nitrophenol,16,12,10,0.625,0.8333333333333334
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,acetaminophen,18,23,12,0.6666666666666666,0.5217391304347826
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,benzyl_fentanyl,24,21,18,0.75,0.8571428571428571
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,blank,21,25,20,0.9523809523809523,0.8
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,ethanol,12,13,10,0.8333333333333334,0.7692307692307693
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,ethyl_paraoxon,5,9,4,0.8,0.4444444444444444
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,4_ANPP,21,13,12,0.5714285714285714,0.9230769230769231
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,4_nitrophenol,16,12,9,0.5625,0.75
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,acetaminophen,18,25,11,0.6111111111111112,0.44
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,benzyl_fentanyl,24,21,16,0.6666666666666666,0.7619047619047619
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,blank,21,20,16,0.7619047619047619,0.8
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,ethanol,12,14,8,0.6666666666666666,0.5714285714285714
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,ethyl_paraoxon,5,12,4,0.8,0.3333333333333333
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,4_ANPP,21,15,13,0.6190476190476191,0.8666666666666667
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,4_nitrophenol,16,10,8,0.5,0.8
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,acetaminophen,18,26,12,0.6666666666666666,0.46153846153846156
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,benzyl_fentanyl,24,19,16,0.6666666666666666,0.8421052631578947
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,blank,21,19,16,0.7619047619047619,0.8421052631578947
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,ethanol,12,17,9,0.75,0.5294117647058824
outer,nato_outer_o2__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,ethyl_paraoxon,5,11,4,0.8,0.36363636363636365
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_ANPP,1,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,3,1,1,0.3333333333333333,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,3,14,3,1.0,0.21428571428571427
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,2,2,1,0.5,0.5
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,4,1,1,0.25,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,4,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,1,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,3,4,1,0.3333333333333333,0.25
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,3,12,3,1.0,0.25
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,4,1,1,0.25,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,4,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,1,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,3,2,2,0.6666666666666666,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,3,11,1,0.3333333333333333,0.09090909090909091
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,2,4,1,0.5,0.25
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,4,1,1,0.25,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,4,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,4_ANPP,1,4,1,1.0,0.25
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,4_nitrophenol,3,5,2,0.6666666666666666,0.4
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,acetaminophen,3,4,0,0.0,0.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,benzyl_fentanyl,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,blank,2,2,1,0.5,0.5
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,ethanol,4,2,2,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,ethyl_paraoxon,4,1,0,0.0,0.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,4_ANPP,1,1,0,0.0,0.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,4_nitrophenol,3,3,2,0.6666666666666666,0.6666666666666666
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,acetaminophen,3,9,0,0.0,0.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,benzyl_fentanyl,2,3,1,0.5,0.3333333333333333
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,blank,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,ethanol,4,1,1,0.25,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,ethyl_paraoxon,4,1,0,0.0,0.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,4_ANPP,1,0,0,0.0,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,4_nitrophenol,3,3,2,0.6666666666666666,0.6666666666666666
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,acetaminophen,3,9,1,0.3333333333333333,0.1111111111111111
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,benzyl_fentanyl,2,1,1,0.5,1.0
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,blank,2,2,1,0.5,0.5
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,ethanol,4,2,1,0.25,0.5
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,ethyl_paraoxon,4,2,1,0.25,0.5
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_ANPP,19,21,16,0.8421052631578947,0.7619047619047619
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,15,18,13,0.8666666666666667,0.7222222222222222
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,13,13,9,0.6923076923076923,0.6923076923076923
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,22,21,18,0.8181818181818182,0.8571428571428571
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,11,10,7,0.6363636363636364,0.7
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,9,11,6,0.6666666666666666,0.5454545454545454
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,12,7,5,0.4166666666666667,0.7142857142857143
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,19,18,15,0.7894736842105263,0.8333333333333334
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,15,16,12,0.8,0.75
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,13,13,8,0.6153846153846154,0.6153846153846154
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,22,24,20,0.9090909090909091,0.8333333333333334
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,11,12,6,0.5454545454545454,0.5
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,9,8,4,0.4444444444444444,0.5
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,12,10,6,0.5,0.6
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,19,20,15,0.7894736842105263,0.75
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,15,14,13,0.8666666666666667,0.9285714285714286
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,13,14,8,0.6153846153846154,0.5714285714285714
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,22,25,20,0.9090909090909091,0.8
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,11,13,7,0.6363636363636364,0.5384615384615384
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,9,7,5,0.5555555555555556,0.7142857142857143
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,12,8,7,0.5833333333333334,0.875
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,4_ANPP,19,21,17,0.8947368421052632,0.8095238095238095
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,4_nitrophenol,15,15,12,0.8,0.8
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,acetaminophen,13,12,10,0.7692307692307693,0.8333333333333334
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,benzyl_fentanyl,22,19,18,0.8181818181818182,0.9473684210526315
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,blank,11,15,7,0.6363636363636364,0.4666666666666667
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,ethanol,9,9,5,0.5555555555555556,0.5555555555555556
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,ethyl_paraoxon,12,10,6,0.5,0.6
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,4_ANPP,19,20,16,0.8421052631578947,0.8
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,4_nitrophenol,15,18,12,0.8,0.6666666666666666
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,acetaminophen,13,11,9,0.6923076923076923,0.8181818181818182
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,benzyl_fentanyl,22,23,18,0.8181818181818182,0.782608695652174
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,blank,11,13,8,0.7272727272727273,0.6153846153846154
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,ethanol,9,7,4,0.4444444444444444,0.5714285714285714
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,ethyl_paraoxon,12,9,6,0.5,0.6666666666666666
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,4_ANPP,19,20,16,0.8421052631578947,0.8
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,4_nitrophenol,15,17,13,0.8666666666666667,0.7647058823529411
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,acetaminophen,13,11,10,0.7692307692307693,0.9090909090909091
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,benzyl_fentanyl,22,22,18,0.8181818181818182,0.8181818181818182
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,blank,11,13,7,0.6363636363636364,0.5384615384615384
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,ethanol,9,9,4,0.4444444444444444,0.4444444444444444
outer,nato_outer_o3__train_quality_pass__test_quality_pass,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,3141,ethyl_paraoxon,12,9,5,0.4166666666666667,0.5555555555555556
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_ANPP,20,22,14,0.7,0.6363636363636364
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,18,21,16,0.8888888888888888,0.7619047619047619
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,16,18,9,0.5625,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,24,24,19,0.7916666666666666,0.7916666666666666
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,13,14,7,0.5384615384615384,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,13,11,7,0.5384615384615384,0.6363636363636364
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,16,10,9,0.5625,0.9
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,20,22,16,0.8,0.7272727272727273
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,18,22,16,0.8888888888888888,0.7272727272727273
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,16,14,12,0.75,0.8571428571428571
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,24,25,20,0.8333333333333334,0.8
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,13,15,9,0.6923076923076923,0.6
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,13,15,9,0.6923076923076923,0.6
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,16,7,6,0.375,0.8571428571428571
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,20,18,15,0.75,0.8333333333333334
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,18,18,15,0.8333333333333334,0.8333333333333334
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,16,19,8,0.5,0.42105263157894735
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,24,24,21,0.875,0.875
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,13,18,9,0.6923076923076923,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,13,10,5,0.38461538461538464,0.5
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,16,13,8,0.5,0.6153846153846154
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,4_ANPP,20,23,16,0.8,0.6956521739130435
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,4_nitrophenol,18,24,16,0.8888888888888888,0.6666666666666666
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,acetaminophen,16,15,10,0.625,0.6666666666666666
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,benzyl_fentanyl,24,26,19,0.7916666666666666,0.7307692307692307
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,blank,13,10,6,0.46153846153846156,0.6
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,ethanol,13,10,6,0.46153846153846156,0.6
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,1729,ethyl_paraoxon,16,12,9,0.5625,0.75
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,4_ANPP,20,24,17,0.85,0.7083333333333334
outer,nato_outer_o3__train_strict_core__test_strict_core,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,2718,4_nitrophenol,18,24,17,0.9444444444444444,0.7083333333333334
