stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,failure_type
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row143,benzyl_fentanyl,4_nitrophenol,0.9203948273358172,False,False,Pendar-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row146,acetaminophen,ethyl_paraoxon,0.4947211363484928,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row150,benzyl_fentanyl,4_nitrophenol,0.8294819027825896,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row151,acetaminophen,4_nitrophenol,0.944388142005892,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row154,4_ANPP,4_nitrophenol,0.9985671107332816,False,False,RMX-2,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row155,acetaminophen,ethyl_paraoxon,0.9981957399908226,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row156,4_ANPP,4_nitrophenol,0.999874202955357,False,False,RMX-2,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row159,benzyl_fentanyl,4_nitrophenol,0.990022401708076,False,False,Pendar-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row162,4_ANPP,4_nitrophenol,0.9998249776286924,False,False,Pendar-2,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row165,acetaminophen,ethyl_paraoxon,0.8031001584907959,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row169,acetaminophen,ethyl_paraoxon,0.6631209966964027,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row170,acetaminophen,ethyl_paraoxon,0.644068486068228,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row173,benzyl_fentanyl,4_nitrophenol,0.9930506231362954,False,False,Pendar-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row177,acetaminophen,ethyl_paraoxon,0.5415639665804639,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row178,acetaminophen,ethanol,0.5710607416919843,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row179,benzyl_fentanyl,4_nitrophenol,0.8099936422103272,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row180,acetaminophen,ethyl_paraoxon,0.8419135634525126,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row181,benzyl_fentanyl,4_nitrophenol,0.98648505736618,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row183,4_ANPP,4_nitrophenol,0.9997891650944456,False,False,RMX-2,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row189,acetaminophen,4_nitrophenol,0.6255158478579772,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row193,benzyl_fentanyl,4_nitrophenol,0.9691868068608744,False,False,Pendar-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row195,4_ANPP,4_nitrophenol,0.9987699493499846,False,False,Pendar-2,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row200,benzyl_fentanyl,4_nitrophenol,0.9705236631528698,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row202,4_ANPP,4_nitrophenol,0.999723259784382,False,False,RMX-2,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row203,4_ANPP,4_nitrophenol,0.9999856180461822,False,False,RMX-2,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row205,acetaminophen,4_nitrophenol,0.8043473466576558,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row207,benzyl_fentanyl,4_nitrophenol,0.9684325199984808,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row210,benzyl_fentanyl,4_nitrophenol,0.9973884419819736,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row213,benzyl_fentanyl,ethyl_paraoxon,0.7533710344213754,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row215,acetaminophen,ethyl_paraoxon,0.7142127804284767,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row216,acetaminophen,4_nitrophenol,0.777310069206038,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row218,acetaminophen,ethyl_paraoxon,0.996472988129806,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row223,acetaminophen,4_nitrophenol,0.5795832126183051,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row227,benzyl_fentanyl,4_nitrophenol,0.9925161605734548,False,False,Pendar-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row229,benzyl_fentanyl,4_nitrophenol,0.9781451502935158,False,False,Pendar-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row232,acetaminophen,4_nitrophenol,0.8171413147867941,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row233,benzyl_fentanyl,4_nitrophenol,0.9035002913666356,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row235,benzyl_fentanyl,4_nitrophenol,0.9195934580159222,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row241,benzyl_fentanyl,4_nitrophenol,0.9495208604924256,False,False,Pendar-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row244,acetaminophen,4_nitrophenol,0.9874291362194886,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row247,acetaminophen,4_nitrophenol,0.7996202421847143,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row248,acetaminophen,4_nitrophenol,0.860425137998032,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row251,benzyl_fentanyl,4_nitrophenol,0.9817077648737836,False,False,Pendar-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row254,benzyl_fentanyl,4_nitrophenol,0.9613186638946868,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row257,4_ANPP,4_nitrophenol,0.9999311182942342,False,False,RMX-2,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row259,acetaminophen,ethyl_paraoxon,0.9998964396884192,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row263,4_ANPP,4_nitrophenol,0.9997730192644372,False,False,Pendar-2,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row266,acetaminophen,4_nitrophenol,0.7055110451141969,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row267,acetaminophen,4_nitrophenol,0.5531474796901878,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row270,benzyl_fentanyl,4_nitrophenol,0.9946486948308596,False,False,Pendar-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row272,acetaminophen,ethyl_paraoxon,0.544494484548663,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row273,acetaminophen,4_nitrophenol,0.523121933664827,False,False,Pendar-2,pSERS_Metrohm_silver,,,acetaminophen,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row206,benzyl_fentanyl,4_nitrophenol,0.9636020283747544,False,False,Pendar-1,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row209,4_ANPP,4_nitrophenol,0.999661789024844,False,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row211,4_ANPP,4_nitrophenol,0.958568625920896,False,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row214,benzyl_fentanyl,4_nitrophenol,0.9045961819552378,False,False,Pendar-1,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row215,4_ANPP,4_nitrophenol,0.9999076051724884,False,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row217,4_ANPP,4_nitrophenol,0.9999100717068862,False,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row219,blank,4_nitrophenol,0.5107742102411025,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row220,blank,ethyl_paraoxon,0.7261389953547279,False,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150.0,296.0,unsupported_true_class
