stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row408,0.0369083621000674,0.0184541810500337,0.3238775386661312,0.3390852764861438,0.0073632116414819,4,1,0,0,5.0,0.8361195456880723,0.6890042105223984,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row410,0.0359257877292187,0.0179628938646093,0.2528772619156131,0.5936700805798163,0.0066734498347709,9,7,0,0,2.0,0.1033879885625691,0.0548839125406749,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row412,0.0295045806365826,0.0147522903182913,0.2676871513567192,0.5043808127833553,0.0074260413052267,9,5,0,0,3.0,0.2418477949910901,0.0403273905976675,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row414,0.0272088206286257,0.0136044103143128,0.2492617745673306,0.5701152066011996,0.0076526388067709,11,7,0,0,3.0,0.2388447828379283,0.0436883065849542,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row416,0.0034157533128157,0.0017078766564078,0.1297132387302293,0.8911303977208473,0.0044815649808151,14,5,0,0,3.0,0.0633876649873464,0.1123869795701466,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row418,0.0015058352015316,0.0007529176007658,0.097417420641217,0.9648523127976778,0.0028662684008066,13,9,0,0,1.0,0.2219916677663493,0.0374398976678094,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row468,0.0069928263095727,0.0034964131547863,0.1348175724120057,0.844839826232068,0.0063108423359725,16,4,0,0,2.5,0.3364207663202125,0.1482092386868316,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row470,0.0015395060224682,0.0007697530112341,0.0991896832770279,0.9672900993298432,0.00281344498279,13,9,0,0,1.0,0.1595353586298687,0.0270259827375412,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row474,0.0021865613835823,0.0010932806917911,0.1101665907781808,0.9432825417318308,0.0033170245982715,12,6,0,0,1.5,0.0934430752667668,0.0793991154059767,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row476,0.0019596371682229,0.0009798185841114,0.1124804851721486,0.9471019489839876,0.0029488676089593,11,8,0,0,1.5,0.0893811159830887,0.0640730479346984,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row478,0.0017437737490454,0.0008718868745227,0.1067531146774163,0.9564498236328278,0.0030112716527764,11,8,0,0,2.0,0.118030728548232,0.0252218525856733,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row480,0.00218417760314,0.00109208880157,0.1096891844857273,0.9399757760727654,0.0035526761999033,11,4,0,0,1.5,0.1219943677973139,0.1056577209294868,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row482,0.0208680251076188,0.0104340125538094,0.1827627515838883,0.7488516086724618,0.0093442400935704,20,9,0,0,1.0,0.2208459289241437,0.1201377511024475,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row496,0.0020782106432421,0.001039105321621,0.114259873624439,0.949524259600628,0.0029799365156057,12,9,0,0,2.0,0.0862026298007721,0.0711745433509349,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row500,0.0332473745054957,0.0166236872527478,0.3570681650096136,0.2141959741231522,0.0090048402281224,10,3,0,0,3.0,0.420976913337126,0.1010961234569549,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row502,0.0359586902318262,0.0179793451159131,0.2780288168767246,0.492253450427914,0.0082073069540118,12,6,0,0,3.0,0.3081314821187861,0.1272509424015879,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row12,0.017236262271016,0.008618131135508,0.2289026671932651,0.5444169883389895,0.0103071131141457,24,6,0,0,3.0,0.8463683661491677,0.1106959471944719,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row15,0.0058829953071857,0.0029414976535928,0.1795136568652382,0.779494523451041,0.0066733586571457,16,5,0,0,2.0,0.1347527895291113,0.0989020644919946,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row18,0.0100328345353816,0.0050164172676908,0.1611744223955372,0.738707275752932,0.0077494753484331,21,7,0,0,3.0,0.5888306881340515,0.131498284637928,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row19,0.0031203422289379,0.0015601711144689,0.1156366615137243,0.9042968137062564,0.0072668463969603,20,4,0,0,2.0,0.1923139224319241,0.073257707292214,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row20,0.0296511897263571,0.0148255948631785,0.1779346590358682,0.3143502446472921,0.0323760140487658,108,18,0,0,2.0,2.431915981721405,0.1089624799787998,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row21,0.0182098110099852,0.0091049055049926,0.2163900085447636,0.5928685707280653,0.0182189783866247,70,10,0,0,3.5,1.0134049606575704,0.1611203149077482,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row22,0.0059420744495447,0.0029710372247723,0.1454907841250946,0.7992740294409691,0.0097249939506374,33,7,0,0,1.0,0.3845180985270431,0.0976096461527049,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row29,0.0066836434248233,0.0033418217124116,0.1635519163116529,0.7729113091821906,0.0086551939177193,23,6,0,0,2.0,0.2518040984682322,0.0970973207149654,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row30,0.0043361849993085,0.0021680924996542,0.1553927331290918,0.8164579546567994,0.0074179951189268,22,7,0,0,3.0,0.0795598050287234,0.0907775350497104,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row36,0.0135192584549793,0.0067596292274896,0.2846813231771806,0.214304030153029,0.0127800113027426,61,7,0,0,2.0,3.003577125474237,0.0706211403012275,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row37,0.0142200312301345,0.0071100156150672,0.1855181297015044,0.5888337507905952,0.0189929712902371,82,10,0,0,4.0,3.428726938382997,0.0686515038833022,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row38,0.0070280459666107,0.0035140229833053,0.1466756129874754,0.7956135340675529,0.0103966960587006,34,5,0,0,2.0,0.553477477213383,0.0726415887475013,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row42,0.0016236684737818,0.0008118342368909,0.0885770138264113,0.949781097020508,0.00546015550582,15,5,0,0,3.0,0.1277881611283837,0.03697419911623,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row50,0.0073512205922955,0.0036756102961477,0.217962874082227,0.691892421820293,0.00745693054915,22,6,0,0,1.0,0.1532470559748953,0.1415644641965627,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row51,0.0164880980067613,0.0082440490033806,0.2328073815123983,0.4862292984216714,0.0201006669026745,82,6,0,0,2.5,3.7741909561914735,0.1756478254355897,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row238,0.0463539303232756,0.0231769651616378,0.3287918595095594,0.1333794608130491,0.0060233623194757,9,3,0,0,3.0,0.2458435226537872,0.1228229207918047,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row239,0.0021646045589049,0.0010823022794524,0.0561055622365704,0.9788367542117388,0.0031334538429499,11,10,0,0,1.5,0.103240465156614,0.0544057432562112,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row240,0.0469187780100457,0.0234593890050228,0.3752263983721814,0.0337385442287662,0.0059396534562776,10,6,0,0,3.0,0.5573899220251874,0.0829067310551181,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row241,0.0440225924210596,0.0220112962105298,0.3666804269234735,0.1087885471706019,0.0057935793927962,7,2,0,0,2.0,1.6819644130082232,0.0684460820630192,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row242,0.0433255088290673,0.0216627544145336,0.3752957994904342,0.073430668141842,0.0056739101793971,4,1,0,0,4.0,0.7627460886328102,0.1234019196708686,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row243,0.042954817303942,0.021477408651971,0.3305180140481706,0.1354804560520677,0.0080012220423668,10,3,0,0,2.0,0.103895140380563,0.1002479437738657,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row244,0.0452702419947536,0.0226351209973768,0.3161149633972175,0.1699642003351074,0.0058980677689292,8,4,0,0,2.0,0.3923002572108014,0.3023307770490646,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row245,0.0441624416664674,0.0220812208332337,0.3558196034151358,0.0787679742438419,0.006015140015279,8,3,0,0,2.0,1.0679365942116965,0.0870084068737924,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row105,0.0043787579930607,0.0021893789965303,0.1492154896048096,0.8507138563914104,0.0040429862722313,14,6,0,0,1.5,0.2739791965714316,0.0620541553944349,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row106,0.0035973456749219,0.0017986728374609,0.1195190799213536,0.8958925230772087,0.0044881841871288,15,4,0,0,2.5,0.0953031787052095,0.1229995725443586,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row107,0.0140294250091837,0.0070147125045918,0.1457078488774768,0.8110702984285652,0.00766496954861,15,4,0,0,3.5,0.1819548474000681,0.0853966437280178,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row108,0.0049979047098357,0.0024989523549178,0.1508606422241572,0.8358339671614922,0.0043662572206812,15,5,0,0,1.0,0.1640811059862358,0.1025870384764857,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row109,0.0042720449950513,0.0021360224975256,0.1526823912580026,0.8556045309015817,0.0036679811410015,13,6,0,0,1.0,0.177885556945294,0.0222698096185922,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row110,0.0048635712113204,0.0024317856056602,0.1372228871980635,0.8695878058492991,0.0047565375330097,16,7,0,0,2.0,0.1039909987961538,0.0999449314549565,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row111,0.0041770203631771,0.0020885101815885,0.1296578740811952,0.8898025875528413,0.004539414985585,14,3,0,0,2.0,0.0917344453214675,0.1259733736515045,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row112,0.0165102574295956,0.0082551287147978,0.215953961425565,0.6708676655959543,0.0063344994840242,15,3,0,0,2.0,0.1297450309554868,0.1968887271359563,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row113,0.0181276435254241,0.009063821762712,0.2103050462126317,0.6547817506709157,0.0070961586559756,16,2,0,0,1.0,1.5891293242424975,0.2994041547644883,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row114,0.019538329906357,0.0097691649531785,0.2531013320497082,0.5584576075840167,0.0061325487902338,13,4,0,0,2.0,0.2093563613298613,0.1401719438144937,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row115,0.0069915215909909,0.0034957607954954,0.1660983955675734,0.7852073398646636,0.0048830576055271,14,6,0,0,1.5,0.5848245248929447,0.1308988007949665,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row116,0.0287384779303158,0.0143692389651579,0.2218106449201277,0.5766050972991572,0.0088160059067857,15,3,0,0,3.0,0.2826345892165815,0.1934561152011156,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row117,0.0035672096077037,0.0017836048038518,0.1374865496627652,0.8782412591220644,0.0038660642303586,14,6,0,0,1.5,0.2981523447174742,0.0569632801343686,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row118,0.002453871267593,0.0012269356337965,0.106690974461871,0.937447639450195,0.0039259330864687,13,3,0,0,2.0,0.1009564386535472,0.1365185715258121,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row119,0.0254193550379011,0.0127096775189505,0.2117251752466303,0.5972619259345731,0.0084850176607973,16,4,0,0,1.0,0.0351907843262373,0.1852338798344135,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row120,0.0143173985275999,0.0071586992637999,0.1921998913102375,0.7137171679669977,0.0064453402505854,16,3,0,0,0.0,0.1007027395264026,0.1848701350390911,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row121,0.0034949439163483,0.0017474719581741,0.1233196554348191,0.9048754099230648,0.0043203971905521,15,5,0,0,2.0,0.0833728555790726,0.1021231226623058,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row122,0.0027117398330345,0.0013558699165172,0.1153073212604993,0.9277054230011202,0.0039246125111666,14,5,0,0,3.0,0.1507776406440073,0.0959062768670264,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row123,0.0024736872559833,0.0012368436279916,0.1066910108718414,0.9396939212376576,0.0037685149804903,12,3,0,0,2.0,0.0981258341785371,0.1351285725831985,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row124,0.0174803018485522,0.0087401509242761,0.2218853187645529,0.621107267595752,0.0070114593086535,16,2,0,0,3.5,4.10279049348971,0.2170602282276377,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row290,0.0314551905736084,0.0157275952868042,0.2797074909400333,0.1196606237306731,0.0117105692939315,21,3,0,0,4.0,0.8657102075728905,0.5788015790749341,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row292,0.0013095228525902,0.0006547614262951,0.0438768051896078,0.9884398562985964,0.002735374064983,12,11,0,0,1.0,0.1221818115158343,0.0306871905922889,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row294,0.0621315625265719,0.0310657812632859,0.2580358012198424,0.2820308146407723,0.0230851894489995,61,10,0,0,1.0,0.5829774213539377,0.1324924435466528,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row296,0.0237111409103207,0.0118555704551603,0.2067447483460309,0.6414115596369322,0.017924194890698,68,7,0,0,2.0,1.9301207662346185,0.1058616936206817,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row302,0.0064275922499102,0.0032137961249551,0.0798132701475214,0.9057135170460522,0.0076094733870455,15,10,0,0,2.0,0.1335727089140401,0.0621683150529861,,,quality_pass,domain_and_sample,instrument,Agilent-3,81.0,72.0
