source,display_model,scenario,outer_fold,subset,representation,model_family,model,seed,raw_same_master_cross_instrument_distance,latent_same_master_cross_instrument_distance,same_master_distance_delta,latent_different_target_cross_instrument_distance,latent_cross_instrument_separation_margin,same_master_pair_count,different_target_pair_count
standard100,VAE-100 β=1,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.6775316489814395,0.7642160035184848,0.08668435453704537,1.0547463653644453,0.2905303618459605,572,5589
standard100,VAE-100 β=1,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.6775316489814395,0.7627123422242066,0.08518069324276711,1.0571764312109158,0.29446408898670917,572,5589
standard100,VAE-100 β=1,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.6494197342638598,0.6934738094113313,0.044054075147471505,1.0445312157184283,0.35105740630709703,430,5907
standard100,VAE-100 β=1,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.6494197342638598,0.7135129393942634,0.06409320513040362,1.0578515493278255,0.34433860993356213,430,5907
standard100,VAE-100 β=1,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.6494197342638598,0.7195286441610594,0.07010890989719964,1.061316046248674,0.3417874020876145,430,5907
adequacy500,VAE-500 β=0.25,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.644200996616718,0.7804687950751401,0.13626779845842207,1.0260193359964425,0.24555054092130235,476,5281
adequacy500,VAE-500 β=0.25,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.644200996616718,0.7792178347161925,0.1350168380994745,1.025066935391758,0.24584910067556554,476,5281
adequacy500,VAE-500 β=0.25,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.644200996616718,0.7812141553279952,0.13701315871127717,1.029470196639179,0.24825604131118384,476,5281
adequacy500,VAE-500 β=0.25,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.6707542649239788,0.7995584185451723,0.12880415362119346,1.058748756243861,0.2591903376986886,558,5413
adequacy500,VAE-500 β=0.25,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.6707542649239788,0.7897554536964653,0.11900118877248644,1.0439489238378292,0.25419347014136395,558,5413
adequacy500,VAE-500 β=0.25,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.6707542649239788,0.7873867659513493,0.11663250102737044,1.0427109826003291,0.25532421664897986,558,5413
adequacy500,VAE-500 β=0.25,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.7343894531375276,0.8018209438908964,0.06743149075336885,0.9997898485955458,0.19796890470464934,437,5179
adequacy500,VAE-500 β=0.25,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.7343894531375276,0.8125476258923491,0.07815817275482151,1.0286552389049948,0.2161076130126457,437,5179
adequacy500,VAE-500 β=0.25,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.7343894531375276,0.8139335653176769,0.07954411218014934,0.9959783477003689,0.18204478238269195,437,5179
adequacy500,VAE-500 β=0.25,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.6775316489814395,0.7755877802545061,0.09805613127306667,1.0261378477689156,0.25055006751440945,572,5589
adequacy500,VAE-500 β=0.25,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.6775316489814395,0.7658632751153396,0.08833162613390011,1.0347502577903898,0.2688869826750502,572,5589
adequacy500,VAE-500 β=0.25,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.6775316489814395,0.7638201893325789,0.08628854035113942,1.0344315176391543,0.2706113283065754,572,5589
adequacy500,VAE-500 β=0.25,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.6494197342638598,0.7402057766458982,0.09078604238203836,1.0255879959946954,0.28538221934879726,430,5907
adequacy500,VAE-500 β=0.25,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.6494197342638598,0.7313369430968484,0.08191720883298859,1.0310234465254449,0.2996865034285965,430,5907
adequacy500,VAE-500 β=0.25,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,arpls_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.6494197342638598,0.7372007183182333,0.08778098405437351,1.0272877658437465,0.2900870475255132,430,5907
frozen_baseline,Siamese,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,derivative_1,siamese,siamese,1729,0.6550598066155424,0.21965454958199035,-0.43540525703355204,0.6495860167588822,0.4299314671768918,476,5281
frozen_baseline,Siamese,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,derivative_1,siamese,siamese,2718,0.6550598066155424,0.08428078651785373,-0.5707790200976887,0.30274901860415165,0.21846823208629793,476,5281
frozen_baseline,Siamese,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,derivative_1,siamese,siamese,3141,0.6550598066155424,0.20002383214966904,-0.4550359744658734,0.6526798838942377,0.4526560517445687,476,5281
frozen_baseline,Siamese,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,derivative_1,siamese,siamese,1729,0.6660899337803918,0.14570535686803268,-0.5203845769123592,0.4112577110495504,0.2655523541815177,558,5413
frozen_baseline,Siamese,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,derivative_1,siamese,siamese,2718,0.6660899337803918,0.0802707760771133,-0.5858191577032785,0.3540702514634404,0.2737994753863271,558,5413
frozen_baseline,Siamese,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,derivative_1,siamese,siamese,3141,0.6660899337803918,0.2455632731672355,-0.42052666061315636,0.6417086228394027,0.3961453496721672,558,5413
frozen_baseline,Siamese,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,derivative_1,siamese,siamese,1729,0.7563768541347761,0.0871639638929619,-0.6692128902418142,0.3157660346927197,0.2286020707997578,437,5179
frozen_baseline,Siamese,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,derivative_1,siamese,siamese,2718,0.7563768541347761,0.0737551189884201,-0.6826217351463559,0.22945013055076885,0.15569501156234875,437,5179
frozen_baseline,Siamese,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,derivative_1,siamese,siamese,3141,0.7563768541347761,0.05931927438007605,-0.6970575797547001,0.1720121532873058,0.11269287890722973,437,5179
frozen_baseline,Siamese,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,derivative_1,siamese,siamese,1729,0.6668066882673905,0.23904650807803515,-0.42776018018935535,0.6366763929832081,0.3976298849051729,572,5589
frozen_baseline,Siamese,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,derivative_1,siamese,siamese,2718,0.6668066882673905,0.24343611985279348,-0.4233705684145971,0.5780096060835633,0.3345734862307699,572,5589
frozen_baseline,Siamese,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,derivative_1,siamese,siamese,3141,0.6668066882673905,0.22028696530048889,-0.4465197229669017,0.5173051395571172,0.29701817425662835,572,5589
frozen_baseline,Siamese,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,derivative_1,siamese,siamese,1729,0.673681246664894,0.06809337889348688,-0.6055878677714072,0.24344479204328529,0.1753514131497984,430,5907
frozen_baseline,Siamese,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,derivative_1,siamese,siamese,2718,0.673681246664894,0.11280487496459853,-0.5608763717002955,0.41514172515364206,0.30233685018904355,430,5907
frozen_baseline,Siamese,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,derivative_1,siamese,siamese,3141,0.673681246664894,0.11230700838201095,-0.5613742382828831,0.42245471619178343,0.31014770780977247,430,5907
frozen_baseline,AE,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,1729,0.7525689259162474,0.45926759019416696,-0.2933013357220804,0.5438410976764442,0.08457350748227721,476,5281
frozen_baseline,AE,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,2718,0.7525689259162474,0.37150637340955683,-0.3810625525066905,0.43647530608479207,0.06496893267523524,476,5281
frozen_baseline,AE,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,3141,0.7525689259162474,0.43824273055364465,-0.3143261953626027,0.5246044304266622,0.0863616998730175,476,5281
frozen_baseline,AE,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,1729,0.7311494277257129,0.5032339089148457,-0.22791551881086725,0.6338953447588266,0.13066143584398093,558,5413
frozen_baseline,AE,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,2718,0.7311494277257129,0.36533064326403336,-0.36581878446167954,0.46112433244330464,0.09579368917927128,558,5413
frozen_baseline,AE,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,3141,0.7311494277257129,0.424843671870317,-0.3063057558553959,0.532769494594277,0.10792582272396001,558,5413
frozen_baseline,AE,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,1729,0.7952524065588182,0.5349402369974529,-0.2603121695613654,0.6282824143432697,0.09334217734581685,437,5179
frozen_baseline,AE,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,2718,0.7952524065588182,0.41845769138641736,-0.3767947151724009,0.48391924116018775,0.06546154977377039,437,5179
frozen_baseline,AE,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,3141,0.7952524065588182,0.4401404099838403,-0.35511199657497794,0.5220989697738241,0.08195855978998379,437,5179
frozen_baseline,AE,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,1729,0.7732006936876674,0.4769346554108067,-0.2962660382768607,0.5555656373365134,0.07863098192570672,572,5589
frozen_baseline,AE,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,2718,0.7732006936876674,0.4097054229188047,-0.36349527076886273,0.4875772140319171,0.07787179111311243,572,5589
frozen_baseline,AE,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,3141,0.7732006936876674,0.4376549046943188,-0.33554578899334864,0.5165418764435432,0.07888697174922443,572,5589
frozen_baseline,AE,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,1729,0.7498145883172259,0.34133653271584086,-0.40847805560138506,0.4174819986690958,0.07614546595325494,430,5907
frozen_baseline,AE,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,2718,0.7498145883172259,0.4739472258530598,-0.2758673624641661,0.5933612739567593,0.11941404810369949,430,5907
frozen_baseline,AE,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,3141,0.7498145883172259,0.5562078591476902,-0.1936067291695357,0.6885595821596268,0.13235172301193654,430,5907
frozen_baseline,DAE,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,1729,0.7525689259162474,0.6024365037739509,-0.1501324221422965,0.7527830050701275,0.15034650129617666,476,5281
frozen_baseline,DAE,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,2718,0.7525689259162474,0.39448068935856556,-0.3580882365576818,0.48737362402246776,0.0928929346639022,476,5281
frozen_baseline,DAE,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,3141,0.7525689259162474,0.46924331134016717,-0.2833256145760802,0.5993977204286868,0.1301544090885196,476,5281
frozen_baseline,DAE,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,1729,0.7311494277257129,0.5447523165246064,-0.18639711120110647,0.7223046552682021,0.17755233874359566,558,5413
frozen_baseline,DAE,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,2718,0.7311494277257129,0.5396465156231609,-0.191502912102552,0.7032727230561715,0.1636262074330106,558,5413
frozen_baseline,DAE,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,3141,0.7311494277257129,0.45595244690166464,-0.27519698082404825,0.5867470449080208,0.13079459800635612,558,5413
frozen_baseline,DAE,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,1729,0.7952524065588182,0.5600053239389936,-0.23524708261982463,0.6676182732664517,0.10761294932745813,437,5179
frozen_baseline,DAE,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,2718,0.7952524065588182,0.5725981208094949,-0.22265428574932333,0.6574810302538335,0.08488290944433863,437,5179
frozen_baseline,DAE,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,3141,0.7952524065588182,0.49868366956257065,-0.2965687369962476,0.5901231371743543,0.09143946761178362,437,5179
frozen_baseline,DAE,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,1729,0.7732006936876674,0.5865098177480687,-0.18669087593959877,0.710825814878928,0.12431599713085939,572,5589
frozen_baseline,DAE,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,2718,0.7732006936876674,0.5740159104508481,-0.19918478323681932,0.6914904342409585,0.11747452379011036,572,5589
frozen_baseline,DAE,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,3141,0.7732006936876674,0.593463806371071,-0.17973688731659643,0.7262266103198963,0.13276280394882534,572,5589
frozen_baseline,DAE,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,1729,0.7498145883172259,0.4490608249036535,-0.3007537634135724,0.5446303937331067,0.09556956882945322,430,5907
frozen_baseline,DAE,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,2718,0.7498145883172259,0.503571004848174,-0.24624358346905195,0.6237046361710553,0.12013363132288135,430,5907
frozen_baseline,DAE,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,3141,0.7498145883172259,0.4562374306527841,-0.2935771576644418,0.5662184691597214,0.1099810385069373,430,5907
standard100,VAE-100 β=1,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.7525689259162474,0.8485346804473662,0.09596575453111889,1.0700778135731597,0.22154313312579343,476,5281
standard100,VAE-100 β=1,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.7525689259162474,0.859956252896788,0.10738732698054065,1.0613895790851064,0.20143332618831844,476,5281
standard100,VAE-100 β=1,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.7525689259162474,0.8458948599134989,0.09332593399725153,1.074429791808469,0.2285349318949702,476,5281
standard100,VAE-100 β=1,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.7311494277257129,0.8042850127598261,0.07313558503411322,1.0663632828461826,0.26207827008635654,558,5413
standard100,VAE-100 β=1,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.7311494277257129,0.8148670487347992,0.08371762100908631,1.0599570884014025,0.24509003966660325,558,5413
standard100,VAE-100 β=1,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.7311494277257129,0.829541597107426,0.09839216938171313,1.0826641849446728,0.2531225878372467,558,5413
standard100,VAE-100 β=1,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.7952524065588182,0.910627652984885,0.11537524642606678,1.0517471925275892,0.14111953954270418,437,5179
standard100,VAE-100 β=1,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.7952524065588182,0.9036914195869755,0.10843901302815728,1.0562690161080566,0.15257759652108105,437,5179
standard100,VAE-100 β=1,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.7952524065588182,0.9158969063714872,0.120644499812669,1.0624569747212165,0.14656006834972923,437,5179
standard100,VAE-100 β=1,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.7732006936876674,0.8638315253652133,0.09063083167754593,1.0566426263914785,0.1928111010262652,572,5589
standard100,VAE-100 β=1,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.7732006936876674,0.8697342215449688,0.0965335278573014,1.0522282388577289,0.18249401731276005,572,5589
standard100,VAE-100 β=1,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.7732006936876674,0.8641791046167253,0.0909784109290579,1.052257226817679,0.18807812220095377,572,5589
standard100,VAE-100 β=1,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.7498145883172259,0.8267470581832517,0.07693246986602575,1.0580562981370896,0.2313092399538379,430,5907
standard100,VAE-100 β=1,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.7498145883172259,0.8563385405308858,0.10652395221365984,1.0641915672851878,0.20785302675430206,430,5907
standard100,VAE-100 β=1,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.7498145883172259,0.8504899723171725,0.10067538399994658,1.0523926147316893,0.20190264241451683,430,5907
adequacy500,VAE-500 β=0.25,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.7525689259162474,0.8562834270607235,0.10371450114447611,1.0452088969324913,0.18892546987176784,476,5281
adequacy500,VAE-500 β=0.25,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.7525689259162474,0.8555510584046099,0.10298213248836252,1.0488993095006816,0.19334825109607168,476,5281
adequacy500,VAE-500 β=0.25,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.7525689259162474,0.8529275567946267,0.10035863087837937,1.0479459462082135,0.19501838941358673,476,5281
adequacy500,VAE-500 β=0.25,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.7311494277257129,0.8298025207833527,0.0986530930576398,1.0454103593744841,0.21560783859113142,558,5413
adequacy500,VAE-500 β=0.25,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.7311494277257129,0.835029185744065,0.10387975801835214,1.0532560808027729,0.21822689505870785,558,5413
adequacy500,VAE-500 β=0.25,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.7311494277257129,0.846963377958349,0.11581395023263608,1.0574405566947795,0.21047717873643057,558,5413
adequacy500,VAE-500 β=0.25,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.7952524065588182,0.8728689643097436,0.07761655775092535,1.0289758889621083,0.15610692465236475,437,5179
adequacy500,VAE-500 β=0.25,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.7952524065588182,0.8689238603610144,0.0736714538021962,1.0113944461732058,0.1424705858121914,437,5179
adequacy500,VAE-500 β=0.25,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.7952524065588182,0.8664547796521754,0.0712023730933572,0.9949929363039081,0.12853815665173263,437,5179
adequacy500,VAE-500 β=0.25,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.7732006936876674,0.8642661882158564,0.09106549452818902,1.0264582444462411,0.16219205623038468,572,5589
adequacy500,VAE-500 β=0.25,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.7732006936876674,0.8672430224366722,0.09404232874900476,1.0391822559377706,0.1719392335010984,572,5589
adequacy500,VAE-500 β=0.25,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.7732006936876674,0.8608413889911092,0.08764069530344176,1.037046390126894,0.17620500113578486,572,5589
adequacy500,VAE-500 β=0.25,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.7498145883172259,0.8345070963562907,0.0846925080390648,1.031063769522157,0.19655667316586622,430,5907
adequacy500,VAE-500 β=0.25,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.7498145883172259,0.8399617173168794,0.09014712899965349,1.0401668649657168,0.20020514764883734,430,5907
adequacy500,VAE-500 β=0.25,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.7498145883172259,0.8112983595208612,0.06148377120363524,1.0189467376609378,0.20764837814007664,430,5907
