stage,training_subset,evaluation_subset,outer_fold,final_seed,seed,candidate_id,model_family,representation,temperature,n_calibration,calibration_folds,crossfit_raw_nll,crossfit_calibrated_nll,crossfit_raw_ece,crossfit_calibrated_ece,target_analyte,support,correct,recall
outer,strict_core,strict_core,4,2718,749223255,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6343363018750702,474,4,0.9926515176409221,0.9309858376491416,0.1608813519268056,0.08047052761783097,benzyl_fentanyl,24,21,0.875
outer,strict_core,strict_core,4,2718,749223255,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6343363018750702,474,4,0.9926515176409221,0.9309858376491416,0.1608813519268056,0.08047052761783097,blank,18,14,0.7777777777777778
outer,strict_core,strict_core,4,2718,749223255,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6343363018750702,474,4,0.9926515176409221,0.9309858376491416,0.1608813519268056,0.08047052761783097,ethanol,13,5,0.38461538461538464
outer,strict_core,strict_core,4,2718,749223255,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6343363018750702,474,4,0.9926515176409221,0.9309858376491416,0.1608813519268056,0.08047052761783097,ethyl_paraoxon,13,5,0.38461538461538464
outer,strict_core,strict_core,4,3141,849075601,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6369536250425627,474,4,0.9920807229776676,0.9303836906732522,0.16938578511765248,0.08142730940998995,4_ANPP,21,18,0.8571428571428571
outer,strict_core,strict_core,4,3141,849075601,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6369536250425627,474,4,0.9920807229776676,0.9303836906732522,0.16938578511765248,0.08142730940998995,4_nitrophenol,19,8,0.42105263157894735
outer,strict_core,strict_core,4,3141,849075601,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6369536250425627,474,4,0.9920807229776676,0.9303836906732522,0.16938578511765248,0.08142730940998995,acetaminophen,16,15,0.9375
outer,strict_core,strict_core,4,3141,849075601,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6369536250425627,474,4,0.9920807229776676,0.9303836906732522,0.16938578511765248,0.08142730940998995,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,3141,849075601,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6369536250425627,474,4,0.9920807229776676,0.9303836906732522,0.16938578511765248,0.08142730940998995,blank,18,14,0.7777777777777778
outer,strict_core,strict_core,4,3141,849075601,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6369536250425627,474,4,0.9920807229776676,0.9303836906732522,0.16938578511765248,0.08142730940998995,ethanol,13,5,0.38461538461538464
outer,strict_core,strict_core,4,3141,849075601,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6369536250425627,474,4,0.9920807229776676,0.9303836906732522,0.16938578511765248,0.08142730940998995,ethyl_paraoxon,13,5,0.38461538461538464
outer,quality_pass,quality_pass,0,1729,2074415961,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6909853954358502,397,4,0.9531406148513927,0.9078847230204202,0.16004634091156472,0.08562680457155566,4_ANPP,20,16,0.8
outer,quality_pass,quality_pass,0,1729,2074415961,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6909853954358502,397,4,0.9531406148513927,0.9078847230204202,0.16004634091156472,0.08562680457155566,4_nitrophenol,16,14,0.875
outer,quality_pass,quality_pass,0,1729,2074415961,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6909853954358502,397,4,0.9531406148513927,0.9078847230204202,0.16004634091156472,0.08562680457155566,acetaminophen,14,7,0.5
outer,quality_pass,quality_pass,0,1729,2074415961,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6909853954358502,397,4,0.9531406148513927,0.9078847230204202,0.16004634091156472,0.08562680457155566,benzyl_fentanyl,24,21,0.875
outer,quality_pass,quality_pass,0,1729,2074415961,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6909853954358502,397,4,0.9531406148513927,0.9078847230204202,0.16004634091156472,0.08562680457155566,blank,18,13,0.7222222222222222
outer,quality_pass,quality_pass,0,1729,2074415961,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6909853954358502,397,4,0.9531406148513927,0.9078847230204202,0.16004634091156472,0.08562680457155566,ethanol,8,6,0.75
outer,quality_pass,quality_pass,0,1729,2074415961,derivative_1__random_forest__0c28cc6c96,random_forest,derivative_1,0.6909853954358502,397,4,0.9531406148513927,0.9078847230204202,0.16004634091156472,0.08562680457155566,ethyl_paraoxon,3,3,1.0
