evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,balanced_accuracy_supported,macro_f1_supported,macro_f1_union,n_test,n_test_supported,n_test_unsupported,unsupported_classes,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability
quality_pass,domain_and_sample,instrument,Agilent-1,318,29,domain,domain__quality_pass__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.6136363636363636,0.728744939271255,0.3643724696356275,29,19,10,blank,0.007502129997425511,0.0037510649987127554,0.10269934044714303,0.9388637208074989,0.006714528719592052,,2.0,0.29787561950549885,0.048302467228495516,19.569876872664437,0.01396850597620588,0.30577932613538183,0.010351095736509264,3.1795727190869427,23,32,0.2638252804729526,-0.45684126969532873,0.018384071066975594
quality_pass,domain_and_sample,instrument,Agilent-3,81,72,domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.489781746031746,0.5176587301587302,0.5176587301587302,72,61,11,blank,0.01574857282653515,0.007874286413267576,0.18559486262551392,0.778825663021826,0.007711497355639935,,2.5,0.2530559107770253,0.0887087732553482,17.48288064682525,0.012478858420289259,0.2731700101066446,0.05287229663420422,4.0876989978675295,62,64,0.34182111799128656,-0.45688376971985334,0.01969587802886963
quality_pass,domain_and_sample,instrument,Agilent-3,81,72,domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.5168650793650793,0.5225905673274095,0.5225905673274095,72,61,11,blank,0.015545547155245674,0.007772773577622837,0.18439884413920243,0.7618234178124217,0.007589122732398945,,2.0,0.23182036918921523,0.09397107014956418,16.13214243043815,0.011514734068835226,0.2520647254755961,0.08149597716530517,2.6669158737274876,64,63,0.3787456479790687,-0.42829342745137766,0.019427523016929626
quality_pass,domain_and_sample,instrument,Agilent-3,81,72,domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.4566798941798942,0.4651769634327774,0.4651769634327774,72,61,11,blank,0.017092859953618127,0.008546429976809064,0.1928995205578581,0.7762029163166158,0.007314691623416824,,2.0,0.23170321094627233,0.09590627686702646,15.74582536778915,0.01123899026965678,0.24602852137170542,0.036884969361886566,2.4301203456799296,58,56,0.3198811385696432,-0.43630961480686714,0.021714909002184868
quality_pass,domain_and_sample,instrument,Mira-1,356,21,domain,domain__quality_pass__domain_and_sample__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.7619047619047619,0.6632996632996633,0.6632996632996633,21,21,0,,0.0034791994776521206,0.0017395997388260603,0.07383237729436752,0.9556880675566355,0.006444417126697519,,1.0,0.18076589697482215,0.03558168560266495,14.982373059994112,0.010694056431116426,0.23409957906240803,0.00843786570909992,2.76730101123547,12,25,0.20318819507498292,-0.5080099111490286,0.018902776762843132
quality_pass,domain_and_sample,instrument,Mira-1,356,21,domain,domain__quality_pass__domain_and_sample__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.7619047619047619,0.6632996632996633,0.6632996632996633,21,21,0,,0.003487536934985246,0.001743768467492623,0.07489813901392744,0.9547561080795464,0.006451344557666201,,1.0,0.19066263966361535,0.04155441373586655,14.670386255791511,0.010471367777153113,0.22922478524674234,0.007908803360240222,2.2381683867951248,19,25,0.19341457436686532,-0.529571381678211,0.019306346774101257
quality_pass,domain_and_sample,instrument,Mira-1,356,21,domain,domain__quality_pass__domain_and_sample__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.7012987012987013,0.601994301994302,0.601994301994302,21,21,0,,0.0032494092149853147,0.0016247046074926573,0.07354387976593377,0.9553566684740107,0.006456879597286128,,2.0,0.16940423738792298,0.040552903432399035,14.400434262777264,0.010278682557299974,0.2250067853558948,0.010709009067479753,2.2659427989086263,21,34,0.18755148830314283,-0.5307738702254677,0.019373908638954163
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.0,0.0,0.0,74,3,71,4_nitrophenol|ethanol|ethyl_paraoxon,0.013915392741636163,0.006957696370818081,0.15751305743294472,0.774055107854319,0.0065345153172867345,,2.0,0.317626814672028,0.08814294636249542,18.644538541795423,0.013308021799996734,0.29132091471555355,0.024371136833217878,4.097974134945081,48,55,0.3003550552306466,-0.41111524374959635,0.023990998044610023
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.0,0.0,0.0,74,3,71,4_nitrophenol|ethanol|ethyl_paraoxon,0.013115836245775591,0.006557918122887796,0.14698886755330667,0.7856098562229701,0.0062148443139073495,,2.0,0.25704471966912856,0.08489998179720715,18.39946467293714,0.013133093984965838,0.2874916355146428,0.03481806986160936,2.636077744511509,50,56,0.3374677820518595,-0.422579068530346,0.02462349459528923
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.0,0.0,0.0,74,3,71,4_nitrophenol|ethanol|ethyl_paraoxon,0.012448743269203175,0.006224371634601588,0.14618989947485858,0.7754111773347296,0.00644942681004598,,2.0,0.35568776909640887,0.11092146497685462,18.575833355460475,0.013258981695546377,0.2902473961790699,0.021926677974461482,3.803369399447163,48,55,0.2998679605601837,-0.45317181700255404,0.02565780095756054
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.47,0.6132478632478633,0.30662393162393164,71,41,30,blank,0.009424427729694485,0.004712213864847242,0.06949950732735226,0.9197662780531165,0.007009722936761998,,2.0,0.273383439937851,0.061011940240859985,18.525667184725076,0.01322317429316565,0.2894635497613294,0.015593828910086063,3.5093746371048784,32,46,0.24932899993277266,-0.48247235772318603,0.022437067702412605
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.47875,0.6337719298245614,0.3168859649122807,71,41,30,blank,0.008442535456247721,0.004221267728123861,0.06678933624523142,0.9320275249929705,0.007072281433480984,,2.0,0.25504319747068177,0.05029143951833248,19.577709180026968,0.013974096488241947,0.30590170593792143,0.014591298421818368,3.7542211364197504,37,47,0.2496661740405469,-0.5095465338559144,0.02222023718059063
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.43,0.5610021786492374,0.2805010893246187,71,41,30,blank,0.00822664759175713,0.004113323795878565,0.06882607661929874,0.9200463080321212,0.006982068585864806,,2.0,0.24291356299269834,0.04259040579199791,17.889137837211948,0.012768835001578835,0.27951777870643674,0.011817968407300417,3.8509810843402112,23,40,0.23009751242930332,-0.5172026791388004,0.02261577546596527
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.8373015873015872,0.8610526315789473,0.5740350877192982,40,23,17,blank,0.007295299339902162,0.003647649669951081,0.08684476516893283,0.8671674796776312,0.02533064540140892,,2.0,1.0257032543049913,0.0824013464152813,11.757805198784954,0.008392437686498897,0.1837157062310149,0.008909027726154992,2.346486061544499,18,30,0.1711264038781451,-0.45640687149020776,0.023569220677018166
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.7817460317460317,0.851764705882353,0.4258823529411765,40,23,17,blank,0.006766134890055177,0.0033830674450275886,0.08492830886367135,0.8774906021791274,0.02528091119640637,,2.0,0.9428086699081877,0.07604429358616471,11.820098549980042,0.008436901177715946,0.18468903984343815,0.005968569250152993,1.984991300339645,11,18,0.16125812160008196,-0.45660322586710433,0.023214388638734818
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.8174603174603174,0.8990384615384616,0.5993589743589743,40,23,17,blank,0.006944435334515569,0.0034722176672577847,0.0858841434231705,0.8686126927666205,0.025273475920831436,,2.0,1.3936761257470058,0.07413458358496428,11.827112618269751,0.008441907650442363,0.18479863466046487,0.007996816927260333,2.2539636670699976,12,24,0.16987381854682013,-0.4520288275784992,0.023256314918398857
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,1.0,1.0,1.0,42,17,25,4_nitrophenol|acetaminophen,0.015629022109366116,0.007814511054683058,0.11257417839764046,0.5122755287705167,0.031157416489049926,,2.0,1.6513751804783474,0.09921423811465502,12.816785530801068,0.009148312298930098,0.2002622739187666,0.021520570912856432,1.85618338177326,26,45,0.20189956718253857,-0.5119294180980692,0.03278733789920807
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,1.0,1.0,1.0,42,17,25,4_nitrophenol|acetaminophen,0.015416021343702327,0.007708010671851164,0.11464438391892624,0.49759593491889637,0.03118744228586512,,2.0,1.3129463946448436,0.0857841968536377,10.89825861812116,0.007778914074319172,0.17028529090814312,0.019964649028236463,2.297852733131799,33,51,0.18954090063554996,-0.44991954049737615,0.033231474459171295
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,1.0,1.0,1.0,42,17,25,4_nitrophenol|acetaminophen,0.014140367164831549,0.007070183582415774,0.11270913195434208,0.5390686862630785,0.03103093262057994,,2.0,1.9474356152362844,0.08864464052021503,12.022818834366207,0.00858159802595732,0.18785654428697202,0.01295303288713593,2.1252036849239686,18,41,0.17653252081207224,-0.48172416849222155,0.03181131184101105
quality_pass,domain_and_sample,instrument,Pendar-3,94,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.548962148962149,0.5602469135802469,0.5602469135802469,42,41,1,blank,0.005212637221953548,0.002606318610976774,0.07881407317402161,0.8907064566069893,0.023020144412378995,,2.0,1.096281661748481,0.06819798052310944,15.659628746598306,0.011177465200998077,0.24468169916559857,0.024582698355446787,2.638482473002158,36,55,0.2648227564494456,-0.5959064992363481,0.025388989597558975
quality_pass,domain_and_sample,instrument,Pendar-3,94,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.45293040293040293,0.4299145299145299,0.4299145299145299,42,41,1,blank,0.006704911901935652,0.003352455950967826,0.0800595901258256,0.8882216570158183,0.023092040646540076,,2.0,0.9011901173282124,0.0648283027112484,14.780587214189055,0.010550026562590333,0.23094667522170392,0.019140090824202597,2.133401254377616,27,53,0.1973668607949137,-0.6015466846916925,0.026777125895023346
quality_pass,domain_and_sample,instrument,Pendar-3,94,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.5344322344322344,0.5163022290024578,0.5163022290024578,42,41,1,blank,0.005791055408091746,0.002895527704045873,0.07989262938936849,0.8883752158794835,0.023123356841364632,,2.5,0.6800029393206712,0.06876857485622168,13.94926345013826,0.009956647716015888,0.21795724140841033,0.02044711390401164,2.687994220792904,39,54,0.21926887204608647,-0.5385323105037969,0.026084216311573982
quality_pass,domain_and_sample,instrument,RMX-1,359,45,domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.5050505050505051,0.6274509803921569,0.25098039215686274,45,20,25,4_nitrophenol,0.014258000330297655,0.007129000165148828,0.1589475091517931,0.7543731666732529,0.008888441474776111,,2.0,0.21348062310538923,0.10201837867498398,22.23631893565047,0.015871747991185202,0.34744248336953854,0.016702626586182198,3.420297811258148,43,55,0.30418989874593133,-0.514809240962293,0.02458089217543602
quality_pass,domain_and_sample,instrument,RMX-1,359,45,domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.5151515151515151,0.6416666666666666,0.25666666666666665,45,20,25,4_nitrophenol,0.012155309876804705,0.006077654938402352,0.14018320037503335,0.7975193526553537,0.008335860629698598,,2.0,0.2428574742874464,0.11601423425599933,21.662933941464544,0.015462479615606385,0.3384833428353835,0.014091224189748938,3.7326017586216436,19,49,0.27633178647996726,-0.5442795701918133,0.02486167475581169
quality_pass,domain_and_sample,instrument,RMX-1,359,45,domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.606060606060606,0.7279411764705883,0.4852941176470589,45,20,25,4_nitrophenol,0.012827958780104945,0.006413979390052472,0.1454891397320769,0.7801785242279687,0.008550603496920621,,2.0,0.38806021674683333,0.10045518004335463,23.599297472680206,0.01684460918820857,0.3687390230106282,0.016762434258617044,4.453886701363555,31,53,0.29449588861892456,-0.5312287956353632,0.025643089786171913
quality_pass,domain_and_sample,instrument,RMX-2,342,64,domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.6726190476190476,0.6814522031913336,0.3407261015956668,64,64,0,,0.005859500714053904,0.002929750357026952,0.077415129643302,0.8691879248765653,0.029439208198651395,,2.0,0.8303153627574222,0.07071598898619413,13.96059444628697,0.009964735507699479,0.21813428822323386,0.014601069163107959,2.139192399842646,25,46,0.18089027368631072,-0.5660247656261674,0.0241034384816885
quality_pass,domain_and_sample,instrument,RMX-2,342,64,domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.6567460317460317,0.6755260243632337,0.40531561461794025,64,64,0,,0.0057407310325112045,0.0028703655162556022,0.07645399589263432,0.8703064205056913,0.02936357844509193,,2.0,0.8883190812222104,0.0787931028753519,13.94796166755577,0.009955718535014825,0.21793690105555888,0.012086993130579517,1.9949255107378494,20,40,0.18207923630231448,-0.5496911733128229,0.023803677409887314
quality_pass,domain_and_sample,instrument,RMX-2,342,64,domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.6607142857142857,0.6422939068100358,0.4817204301075269,64,64,0,,0.006355246997317044,0.003177623498658522,0.07744539300270041,0.8720032910872126,0.029463617887808276,,2.0,0.9355950119444357,0.07111341296695173,13.49118207401626,0.0096296802812393,0.21079971990650404,0.011701041080569964,2.36461260481541,17,38,0.1837061674760294,-0.5484518719928957,0.02468286082148552
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.5538461538461539,0.6797385620915033,0.27189542483660134,18,18,0,,0.0036667695008742204,0.0018333847504371102,0.07252724207278483,0.9700240603872513,0.0058378929652786295,0.8666666666666667,2.0,0.16295184709742455,0.04421807639300823,19.725320579444045,0.014079457943928654,0.3082081340538132,0.01056457891727829,3.290783735390721,18,34,0.2589380742923216,-0.5347706841977116,0.018080847337841988
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.6307692307692307,0.7444444444444445,0.24814814814814815,18,18,0,,0.00474147530825743,0.002370737654128715,0.07808163456489935,0.9691914612342166,0.0058305771773971456,0.8444444444444444,2.0,0.15160271778543563,0.05183121937443502,18.119960414884986,0.012933590588783002,0.2831243814825779,0.011659319636398493,2.8999215384207586,17,35,0.2517316038796922,-0.5010956040369415,0.018627924844622612
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.4307692307692308,0.6015037593984962,0.17185821697099893,18,18,0,,0.004407108202873398,0.002203554101436699,0.07780813341059063,0.9687559779138839,0.005809509907519874,0.8,2.5,0.16751326874430755,0.041352740867296234,18.440976705101196,0.013162724272020839,0.28814026101720625,0.011941438036578555,2.8802437600882103,24,38,0.2645771148446872,-0.5162047678516046,0.019037235528230667
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,,,,104,0,104,4_nitrophenol|ethanol|ethyl_paraoxon,0.016506463487592188,0.008253231743796094,0.17791146254617465,0.6646775511125005,0.009380617747520411,0.32936507936507936,2.0,0.5305523825136095,0.10207119351252913,19.568331895193758,0.013967403208560856,0.30575518586240247,0.014733281249630137,3.5586183173021175,31,43,0.2935400057324824,-0.42851799745426433,0.02814621850848198
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,,,,104,0,104,4_nitrophenol|ethanol|ethyl_paraoxon,0.018219967256953747,0.009109983628476873,0.18712896409547136,0.6462635603733258,0.009232007512497734,0.21825396825396826,2.0,0.366064899419839,0.07068003714084625,19.970412962320122,0.014254398973818787,0.312037702536252,0.015601027005092475,3.2029749991922114,35,47,0.3023653330898045,-0.4105625767663088,0.025585781782865524
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,,,,104,0,104,4_nitrophenol|ethanol|ethyl_paraoxon,0.019064478480203748,0.009532239240101874,0.19454865929609627,0.601854004953613,0.00939219727324676,0.31547619047619047,2.0,0.382047242538119,0.09356295122415759,17.9524444543594,0.01281402173758701,0.2805069445993656,0.015146453206042645,3.768419935262831,27,45,0.2523518901138485,-0.4523425901131715,0.030379891395568848
quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,123,82,domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.22023809523809523,0.15365002683843262,0.15365002683843262,82,64,18,blank,0.024380614595908696,0.012190307297954348,0.14775518798889775,0.6780387277798688,0.01328069267940491,0.4864864864864865,2.0,0.5707508647688861,0.10673672705888748,18.055790420422923,0.012887787594877177,0.2821217253191082,0.04564381841302487,2.9305497239084137,60,64,0.3289311363339382,-0.5519886023614451,0.028796760365366936
quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,123,82,domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.21825396825396823,0.15808823529411764,0.15808823529411764,82,64,18,blank,0.024775355504233442,0.012387677752116721,0.152121171907595,0.6455261638390918,0.013457941380184052,0.5405405405405406,2.0,0.5855608047792495,0.13027800992131233,19.49045058325314,0.013911813407032934,0.30453829036333024,0.05255680492485443,3.3514209053252078,57,61,0.34398752203195804,-0.5450588518802655,0.027490414679050446
quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,123,82,domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.21189458689458693,0.12737291947818263,0.12737291947818263,82,64,18,blank,0.022002419042940893,0.011001209521470446,0.14325127802613513,0.7017286142717152,0.013176724422230047,0.5180180180180181,2.0,0.6131010451523625,0.09083816409111023,19.798321595398292,0.014131564307921693,0.3093487749280982,0.040316630583648025,4.6719131073417515,62,64,0.33984465847394923,-0.5237820185434985,0.02834344282746315
quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150,296,domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,,,,296,0,296,4_ANPP|acetaminophen|benzyl_fentanyl|blank,0.01423472987856868,0.00711736493928434,0.16994876406590395,0.346747067996927,0.01928037462960244,0.2239853524565151,2.5,0.8619258206728124,0.1030314564704895,15.375516588792982,0.010974672797139887,0.24024244669989037,0.015113687896070966,2.3167137952032064,33,46,0.24189589728650832,-0.47653249743117204,0.031019829213619232
quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150,296,domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,,,,296,0,296,4_ANPP|acetaminophen|benzyl_fentanyl|blank,0.015905703793557054,0.007952851896778527,0.16942148519921274,0.3325790159451263,0.0191640505037949,0.1962160512664022,2.0,1.0279213021866445,0.10012258216738701,14.829759479683881,0.010585124539388924,0.23171499187006067,0.012713594673562223,2.3541296491706984,26,39,0.21837290672038892,-0.46086508942268384,0.028454355895519257
quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150,296,domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,,,,296,0,296,4_ANPP|acetaminophen|benzyl_fentanyl|blank,0.013465612782003002,0.006732806391001501,0.16895119075184412,0.3422967581364046,0.018981310528331193,0.18187366493744278,2.0,1.1647189974991425,0.09879285097122192,13.846322676047794,0.009883171074980582,0.2163487918132468,0.017938490535049208,2.0185319548037293,37,53,0.2216046822640442,-0.4588714789072873,0.02645288035273552
quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.8393939393939395,0.8411764705882353,0.6308823529411764,29,29,0,,0.003595206967270698,0.001797603483635349,0.0764180986283089,0.959380711695794,0.006292025130650571,,2.0,0.2574145716732062,0.04471308644860983,20.783114459572598,0.014834485695626409,0.3247361634308218,0.012400165581674892,4.54308012442487,23,38,0.25664209979681646,-0.519893438887109,0.015602567233145237
quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.7727272727272728,0.7646464646464647,0.5734848484848485,29,29,0,,0.004469147541085865,0.0022345737705429325,0.08163635325379988,0.940448708041738,0.006146437205901734,,2.0,0.2600340869108628,0.04883907292969525,18.46961490175226,0.013183165525875987,0.28858773283987904,0.013460723906541369,3.558891883835959,36,48,0.24995743231638384,-0.4883392882936693,0.016321899369359016
quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.8393939393939395,0.8708061002178648,0.6531045751633986,29,29,0,,0.004651422251916984,0.002325711125958492,0.08244602412647138,0.9392977701684532,0.005994825328748716,,2.0,0.22545175333922737,0.054903820157051086,19.178789009636752,0.01368935689481567,0.29966857827557425,0.012073772334381377,2.581310041521747,19,40,0.2612248248525191,-0.513761346828499,0.01685689575970173
