evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row242,0.026632496489076937,0.013316248244538469,0.18861711063238112,0.691585383640557,0.01169189886278608,27,6,0,0,3.5,0.2682374748895544,0.1745363469235599
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row245,0.002004088599594201,0.0010020442997971005,0.07179528746070406,0.9645790939995005,0.0032530223423548575,11,6,0,0,1.0,0.41637708513848665,0.027789579355157912
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row249,0.0035070799493736276,0.0017535399746868138,0.10577273142259194,0.9117864513130064,0.006322591895690753,15,7,0,0,1.0,0.3307778767192903,0.03949596453458071
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row253,0.0029483502004697443,0.0014741751002348721,0.0715706587170256,0.9634546847880449,0.002662465884849163,10,8,0,0,1.5,0.3371558633124374,0.06767987529747188
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row256,0.002900486241109873,0.0014502431205549364,0.07186083685483458,0.9628694075842266,0.00313045988221672,11,8,0,0,2.0,0.22557219317621902,0.04887315392261371
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row259,0.01559316159220935,0.007796580796104675,0.15662674931954187,0.7816248638575091,0.011312961951771285,27,3,0,0,2.0,0.5298494084906493,0.05303332209587097
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row262,0.019261823585756208,0.009630911792878104,0.1726065593312603,0.7681103486714055,0.010243599836420212,21,3,0,0,1.0,0.2362731211425772,0.15568618894030806
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row265,0.025186931022323656,0.012593465511161828,0.1820159463218859,0.6665832449215021,0.012180171298927494,28,5,0,0,4.0,0.7701676026814397,0.3901239410042763
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row268,0.007702728435495498,0.003851364217747749,0.11706175982456711,0.8797707650665318,0.007819449562479609,19,6,0,0,1.0,0.7816532487260196,0.15176317701116204
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row271,0.006262463981855085,0.0031312319909275427,0.12618590690219683,0.8643102808375808,0.01050092956849507,38,6,0,0,2.0,0.3777456782895861,0.0633521992713213
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row275,0.002486431513990442,0.001243215756995221,0.09503578207181528,0.9341059810034062,0.004819238048200662,13,6,0,0,3.5,0.12615025834447446,0.02476444107014686
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row279,0.0019246775841289762,0.0009623387920644881,0.062229411013504356,0.9711382205842372,0.003531203387350875,12,8,0,0,2.0,0.1942353230728095,0.03405613359063864
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row283,0.006103814735833333,0.0030519073679166663,0.1273106678898085,0.8673937218472827,0.011060191857229387,41,4,0,0,3.0,0.18091647240177994,0.1100003682076931
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row286,0.007224264169899081,0.0036121320849495406,0.11875270404957722,0.8407012508098038,0.015588819056283683,67,12,0,0,2.5,0.4402878678718467,0.08785445801913738
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row288,0.001803440065540682,0.000901720032770341,0.057922860814820475,0.9776731846276138,0.0029716736564452213,11,8,0,0,2.0,0.15919647910382423,0.06083915731869638
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row291,0.0017983684906959126,0.0008991842453479563,0.05738122515655327,0.9773050629871339,0.0029863704474908967,11,8,0,0,2.0,0.18722642198286096,0.04215641343034804
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row294,0.0014037526338779665,0.0007018763169389832,0.05436095651379321,0.9802078340072771,0.0037561132688097134,13,10,0,0,2.0,0.15578424548068584,0.05126190232113004
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row303,0.012852895678953235,0.006426447839476618,0.1475895826592657,0.8040698826968121,0.010760496859771332,30,4,0,0,3.0,0.4359743901040909,0.19534770771861076
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row308,0.008014680072626491,0.004007340036313246,0.08704883071019678,0.9358632504148651,0.006762401474297804,17,3,0,0,1.0,0.38714889482498377,0.15035096183419228
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row309,0.0021783566835433168,0.0010891783417716584,0.06346792578386089,0.9722524649161546,0.003079500015675356,12,6,0,0,1.5,0.23560900548649197,0.09100102609954774
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row314,0.007049794091359487,0.0035248970456797433,0.10102291703712374,0.907445030000639,0.0060723910928936675,11,7,0,0,2.0,0.17517730058149322,0.07877585291862488
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row336,0.005814992544564827,0.0029074962722824135,0.0780914771537043,0.9495812134604635,0.004923140926652455,12,3,0,0,2.0,0.2581038111612348,0.1369340643286705
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row337,0.006855352130180998,0.003427676065090499,0.07917067855755104,0.9479070452439564,0.004394057210135673,11,3,0,0,3.0,0.2697221903584934,0.08162374421954155
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row338,0.00976477180546886,0.00488238590273443,0.09339756496955488,0.9224022070648603,0.005149148976322197,11,5,0,0,2.0,0.26562563478010315,0.12616080325096846
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row339,0.009459807038340576,0.004729903519170288,0.08413677298506494,0.9350689970140629,0.005676204701552966,12,4,0,0,3.5,0.44201703863093655,0.21758650988340378
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row341,0.007984070294486025,0.003992035147243013,0.09012957808280452,0.933415744337593,0.005154521741015295,13,4,0,0,1.5,0.27591653257917237,0.13742069626459852
strict_core,domain_and_sample,instrument,Agilent-1,397,29,domain,domain__strict_core__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row343,0.005368575667191612,0.002684287833595806,0.06969077177098552,0.9620957467690328,0.004366335470196126,10,3,0,0,1.0,0.2706790444116643,0.16292642429471016
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row12,0.016543549179791988,0.008271774589895994,0.2231772129126441,0.5754895605086938,0.011399056895502977,24,5,0,0,2.0,0.6653689307162137,0.11284531513229012
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row15,0.00564555728556078,0.00282277864278039,0.17895568798871134,0.7766143858008663,0.006842245165555921,16,5,0,0,1.0,0.23602236002662172,0.1111330344574526
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row18,0.010370158286221894,0.005185079143110947,0.16351739475234237,0.7296689295843387,0.008409521798353775,21,6,0,0,3.5,0.11148422149390141,0.10382747417315841
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row19,0.003018817733989097,0.0015094088669945485,0.11254571838818915,0.9054426243980034,0.007390356017941875,20,4,0,0,3.0,0.3842499634746982,0.0774569297209382
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row20,0.027419920243089493,0.013709960121544747,0.18029381991519264,0.3037156602255286,0.03343760564590671,108,30,0,0,3.0,1.2775519033560971,0.07715819031000137
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row21,0.01707234106195895,0.008536170530979475,0.20965183510565458,0.6190502914781634,0.017933546735833618,70,10,0,0,2.0,0.5045099434145077,0.11549568956252187
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row22,0.005801313307079338,0.002900656653539669,0.14328340865966996,0.8029550481170808,0.00991327725816518,33,7,0,0,2.0,0.399987495376529,0.11459855735301971
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row29,0.00676504510665767,0.003382522553328835,0.16550212515689702,0.7628420379896426,0.00881986708513328,23,6,0,0,1.0,0.26345615996721417,0.09479361423291266
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row30,0.0041111240648542095,0.0020555620324271048,0.1535135353994351,0.8192311652477087,0.007632286465585432,22,6,0,0,1.5,0.09920504334223454,0.1041532224335242
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row36,0.013187902267488569,0.0065939511337442845,0.2925678724412477,0.19236950566333924,0.013193022262951543,61,6,0,0,2.5,1.4942872722550624,0.03543800301849842
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row37,0.015667889929765238,0.007833944964882619,0.196601704942647,0.5399163127136158,0.019043581468387336,82,8,0,0,3.0,2.7807753418037873,0.06385113114083651
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row38,0.007088113862104451,0.0035440569310522256,0.14712403496804577,0.7890852648127951,0.010485325427393296,34,5,0,0,1.0,0.086526304509496,0.09385284781455994
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row42,0.0014567958769785574,0.0007283979384892787,0.08253837163226253,0.9514982659242475,0.005573386207522292,15,5,0,0,3.0,0.11408362774012526,0.06735278479754925
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row50,0.0066389660369139255,0.0033194830184569628,0.21814321171613646,0.6866894577305023,0.007463060358989294,22,8,0,0,1.0,0.1470299337358995,0.07104616239666939
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row51,0.015356157893852062,0.007678078946926031,0.2328038093904921,0.4816461078272826,0.020290788893125866,82,9,0,0,4.0,2.1701613287148156,0.07959508639760315
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row238,0.03927133236071109,0.019635666180355546,0.2912740373550033,0.3733660499857837,0.009900208093458786,9,2,0,0,4.0,0.6787795203348042,0.37151588033884764
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row239,0.0020438020058298214,0.0010219010029149107,0.05408843023576887,0.9798878692040267,0.0036228318607079146,11,10,0,0,1.0,0.08214474366043764,0.029794960777508095
strict_core,domain_and_sample,instrument,Agilent-3,111,73,domain,domain__strict_core__domain_and_sample__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row240,0.039022470086749944,0.019511235043374972,0.31761557519457195,0.3536718707837054,0.008529173588186886,10,5,0,0,4.0,0.4816847409604443,0.13102668384090066
