stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row104,0.007713507710238875,0.0038567538551194376,0.028984602719088468,0.3435553868366273,0.007919406976018633,9,3,0,0,3.0,0.7196623192008738,0.02885514497756958
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row114,0.0004982810891346928,0.0002491405445673464,0.035962440003238096,0.9920112082981635,0.0029345241136616096,13,11,5,5,1.0,0.060177511267194846,0.033674754202365875
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row121,0.0002460075756805438,0.0001230037878402719,0.031353616283028664,0.9934430951094878,0.0019168126917273704,15,11,6,5,1.0,0.07117685182969892,0.023734024725854397
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row122,0.00041459672797053,0.000207298363985265,0.04158584787655256,0.9886856336134239,0.0020175455443654754,14,10,4,3,1.0,0.0969436736994249,0.02691677068651188
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row124,0.0021998050036700933,0.0010999025018350466,0.06617287587405353,0.9677760107620228,0.004278735759549558,16,11,2,2,3.0,0.18712987424701447,0.09579716995358467
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row138,0.014283930805853037,0.007141965402926519,0.08906817636926252,0.3295037960924218,0.05109481403645727,147,18,48,8,2.5,2.6474605152736386,0.09547734260559082
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row139,0.021904315758921777,0.010952157879460888,0.10725630423176676,0.4612054580305738,0.060018620565533636,150,24,54,10,2.0,2.5824608881688107,0.2396804243326187
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row155,0.005001848196691674,0.002500924098345837,0.07620235113952296,0.8626489612569759,0.03877244932660168,134,18,32,6,1.5,1.107372360015395,0.07191919535398483
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row159,0.0009831961101296521,0.0004915980550648261,0.06451649053995673,0.9467533042156725,0.013137256161176733,61,11,3,3,2.0,0.3529504815304237,0.053143665194511414
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row173,0.0007942566765288344,0.0003971283382644172,0.0628466803717211,0.9591614196234806,0.011737712021651013,54,9,5,5,2.0,0.24430666834209286,0.03746467083692551
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row179,0.0022486822249816255,0.0011243411124908127,0.0737649689155556,0.8433638341700731,0.028743849110656552,129,12,13,7,2.0,0.48737192048233113,0.11215054988861084
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row181,0.0007060675502789874,0.0003530337751394937,0.05652463002520979,0.9651676907815544,0.0109464684384875,41,9,4,4,2.0,0.26183756206880304,0.03227449581027031
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row189,0.018144953881090893,0.009072476940545447,0.09952072612845644,0.40173882877336214,0.05353831810610635,147,22,41,11,3.5,3.1772425009530574,0.17639674246311188
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row205,0.008720752043126282,0.004360376021563141,0.061315473164152236,0.6658224824830202,0.052156647555530074,146,27,34,8,2.0,1.3070361825713777,0.15561199188232422
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row233,0.0022725808942434095,0.0011362904471217048,0.09327793819092117,0.8868065083745059,0.015581853770251786,65,12,9,7,2.0,0.22028717430874734,0.09905921202152967
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row251,0.000944941870653789,0.0004724709353268945,0.06484525453942534,0.9511952276576784,0.011955626172244332,46,9,8,8,1.0,0.23991652799736315,0.06641149893403053
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row254,0.0007356222706740635,0.00036781113533703173,0.05708781969377627,0.9601809092305571,0.012185201474598477,49,8,4,4,1.5,0.28745634300285117,0.026197433937340975
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row257,0.0007308260019153115,0.00036541300095765575,0.05594241365898459,0.9702731622561149,0.01130599684747202,46,9,5,5,1.0,0.12038577496720193,0.05437881499528885
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row263,0.000777616720803741,0.0003888083604018705,0.05702510893000603,0.9681957960845767,0.009860387463455222,41,9,4,4,1.0,0.31381708086942695,0.06801208481192589
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row270,0.000494424749922575,0.0002472123749612875,0.05149987992067229,0.9746009841799584,0.009057883322696268,33,9,4,4,1.0,0.15859098698627583,0.03827854059636593
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row289,0.00063339306059767,0.000316696530298835,0.03850066773409158,0.9894075191204318,0.0037887050274626483,11,9,5,5,1.0,0.06773342064492746,0.04102884232997894
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row296,0.011665598934468613,0.005832799467234306,0.13870974881608722,0.8438087035666306,0.01781959551789831,68,14,3,0,1.5,0.8983432865625058,0.048133344389498234
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row297,0.0004980701920793748,0.0002490350960396874,0.039082983185658775,0.9891232447660799,0.002086155093337376,10,9,3,3,1.0,0.08096019254019628,0.03862841334193945
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row306,0.019693960529179166,0.009846980264589583,0.08340622182478954,0.9403001223881758,0.0054016400970119454,4,2,0,0,4.5,0.8194974161145079,0.5126599613577127
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row316,0.00038660111496820686,0.00019330055748410343,0.01905516833738327,0.9963320173507662,0.004211820876101099,10,8,1,1,1.0,0.04213225734967198,0.01996687985956669
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row337,0.001296230458816743,0.0006481152294083715,0.042297513491692,0.9830026556615743,0.006577588969043323,15,11,8,8,1.0,0.19198156951829878,0.061377852223813534
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row341,0.0012516105192553256,0.0006258052596276628,0.04895538655200392,0.9777924411974833,0.004320954896310078,16,12,7,7,2.5,0.14968503238223396,0.05647211708128452
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row348,0.0006300029269840133,0.00031500146349200663,0.026387991629584873,0.9925189999922219,0.0070351302264524355,14,7,0,0,2.0,0.3769088979833877,0.009921692311763763
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row350,0.004482540446939445,0.0022412702234697224,0.05204402089189116,0.7071612691534579,0.007107669008629663,12,2,1,1,3.0,0.17633978461779354,0.18566903471946716
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row351,0.0003329340054024246,0.0001664670027012123,0.019005951800735894,0.9965933001161977,0.004169428463958736,9,9,1,1,2.0,0.09352298181988847,0.013196345418691635
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row374,0.007763444322936358,0.003881722161468179,0.04488756460622559,0.2882041562716538,0.009216194834027972,14,5,3,2,2.0,0.2551265515952463,0.05428311228752136
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row381,0.008526844699224687,0.004263422349612344,0.09509983209608668,0.8446867664593648,0.011177739453102862,26,10,3,3,1.0,0.13771004490970576,0.14035102352499962
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row391,0.00023245933935483898,0.00011622966967741949,0.015848813911635437,0.9976390256901368,0.0038096008546459155,12,8,1,0,1.0,0.07522832012609956,0.015553159639239311
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row31,0.0009157603324487153,0.00045788016622435766,0.04894795870516367,0.9828096533407177,0.003102253987786493,11,8,6,6,1.0,0.09107688639594463,0.053437801194377244
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row33,0.0007327060145743544,0.0003663530072871772,0.05059957125068088,0.9803273349813899,0.0027634526414996277,12,10,4,4,1.5,0.07537612033355098,0.03292858600616455
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row98,0.0005264101989494416,0.0002632050994747208,0.03225412322845297,0.9926619892266355,0.004506218999491206,10,10,7,7,1.0,0.0922252413528912,0.022395803593099117
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row99,0.0002767900917420886,0.0001383950458710443,0.025428183588070506,0.9960175272413005,0.0017201062772073783,10,10,7,7,1.0,0.052282043324130716,0.02228266728343442
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row130,0.0011791465802296632,0.0005895732901148316,0.04360586401756451,0.9829616941429308,0.005145078404956231,14,8,7,4,1.0,0.06414930293779807,0.06798218283802271
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row139,0.0006208624960778066,0.0003104312480389033,0.03582344277948062,0.9911087389429181,0.003577632532854165,10,5,0,0,2.0,0.09000815110746072,0.06321177817881107
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row164,0.0005265806892748857,0.00026329034463744283,0.034644558689245215,0.9915876812157162,0.002639291178035949,5,5,0,0,1.0,0.19157676526553644,0.01387997018173337
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row165,0.00115763096907903,0.000578815484539515,0.05594023465372123,0.9763952085933351,0.004306590747354286,10,8,0,0,2.0,0.17312725361367076,0.030233207857236266
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row231,0.0012221676536359515,0.0006110838268179757,0.026055078230161104,0.9681193942846427,0.008277302916560854,27,5,2,2,2.0,1.274544002439035,0.06790661811828613
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row265,0.00649616875901204,0.00324808437950602,0.08842522374908719,0.9244634775902076,0.01006514641522829,28,9,3,3,2.0,0.3147278640844454,0.11931483075022697
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row279,0.0005431714332215814,0.0002715857166107907,0.04402579557573916,0.985320236507004,0.003355710801801511,12,7,3,3,2.0,0.09378266520181523,0.02094426564872265
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row281,0.0019035652244006119,0.0009517826122003059,0.05906304560492044,0.912814063981754,0.017902298335518155,82,9,5,5,2.0,0.41397138088149876,0.09301593154668808
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row284,0.0006063085418109267,0.00030315427090546335,0.046243478273419916,0.9781246077016158,0.009654209237612251,33,9,4,4,2.0,0.10014290858550623,0.0375039242208004
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row288,0.00041382712363993766,0.00020691356181996883,0.03902559873429735,0.9894381900148371,0.0026132502698445544,11,9,4,4,2.0,0.059633963288850726,0.019075429532676935
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row290,0.0003921561510168087,0.00019607807550840435,0.021605649017544443,0.9952906325497539,0.004682343128536428,17,14,4,4,1.0,0.08681574705494866,0.01752202957868576
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row291,0.0004847441803683371,0.00024237209018416854,0.042190453380410546,0.9872171387544662,0.0026921921913578574,11,10,2,2,2.0,0.10555013163621926,0.009431589394807816
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row292,0.0062141950938749725,0.0031070975469374863,0.07210114342606339,0.9084972937962832,0.029184564178743,116,12,2,1,2.0,1.2774198223400435,0.0910799615085125
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row293,0.0015222357035985328,0.0007611178517992664,0.01693558637618641,0.9055596360889759,0.007176939100027084,16,8,0,0,2.0,0.6837250593089883,0.1047365665435791
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row303,0.0018600374588043983,0.0009300187294021991,0.05365341719650192,0.9757956410830156,0.008832546075261365,30,10,2,2,2.0,0.1335298866895847,0.024029319174587727
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row308,0.0027996249677603464,0.0013998124838801732,0.0544133507468104,0.9749643214539505,0.00586774250801162,17,8,4,4,1.5,0.07728328663951353,0.009784825844690204
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row309,0.000440242153767438,0.000220121076883719,0.03839199376466711,0.9895745955311585,0.0026062830791748377,12,8,2,2,1.5,0.14727017218500524,0.024331039399839938
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row316,0.007585491018211706,0.003792745509105853,0.11894709267590177,0.7592787081262181,0.021623061327471597,86,12,4,3,3.0,1.9490888484508524,0.06460346281528473
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row318,0.003775803840796875,0.0018879019203984376,0.05769596109766246,0.933333577621475,0.02599854577332735,106,9,2,2,2.0,0.47440304712996073,0.09210148453712463
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row319,0.003815878596145006,0.001907939298072503,0.09691117058626324,0.9389260663226844,0.004022839497442224,6,4,0,0,3.0,0.16009462456176832,0.10214470239588991
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row325,0.0037994505496863106,0.0018997252748431553,0.06774607273337106,0.919758516888676,0.005131313311202186,11,7,5,4,3.0,0.35769026084540356,0.10219214856624603
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row333,0.011797418059800833,0.005898709029900417,0.08717843660848514,0.6004446792813719,0.044494173851562666,138,25,1,1,3.0,2.437063214379827,0.1045069694519043
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row340,0.0010659987319876535,0.0005329993659938268,0.03901523590176584,0.9851054347261845,0.0032936074774313185,11,10,2,2,1.0,0.24301088985407557,0.03342358395457268
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row342,0.0029024333760304796,0.0014512166880152398,0.08819645710227172,0.9429614122868929,0.0033918169683810058,10,4,2,2,0.0,0.05106265431473654,0.10514662603964098
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row348,0.001078260883434725,0.0005391304417173625,0.057071727929307044,0.9638165561683498,0.008387973723667008,28,8,6,5,2.0,0.06801226389936896,0.04285019636154175
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row389,0.013958386441702414,0.006979193220851207,0.07872725606320656,0.4159450851444902,0.07043898718032454,158,25,51,10,3.0,2.7944893896910474,0.11728775501251221
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row395,0.0005431129863850589,0.00027155649319252946,0.054213691277034806,0.9715307159906021,0.009717848055463817,42,11,4,3,1.0,0.08708996463668665,0.01323959231376648
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row396,0.0006202980459729003,0.00031014902298645016,0.05593510978373978,0.9672102100078093,0.012228585322653609,50,8,5,4,1.0,0.21136729391981435,0.03792243078351021
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row405,0.0006064693741049445,0.00030323468705247225,0.03161662294129327,0.9950420656579765,0.0019182314953760788,4,3,2,2,2.0,0.0832735848588346,0.016660369117744267
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row409,0.00019805677277610033,9.902838638805016e-05,0.03534690143252557,0.9907595114375765,0.0028331203030289285,12,11,5,5,1.0,0.08693690270051244,0.014528436586260796
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row410,0.0012154941405940756,0.0006077470702970378,0.03224183049072802,0.993833880800952,0.002417198992408273,9,6,2,2,2.5,0.08981074615881819,0.04471468728980435
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row417,0.00035095721869257213,0.00017547860934628606,0.046288410200380686,0.9841391234520924,0.0033018253197328053,12,10,5,5,1.0,0.10770449032050514,0.025393335381522775
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row418,0.0002689150855152155,0.00013445754275760776,0.04165346920911257,0.9895080647520416,0.0015966629277236117,13,11,5,5,1.0,0.06451155230047212,0.026941291987895966
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row421,0.0015195514244445568,0.0007597757122222784,0.07511861577565503,0.9197353305663973,0.01601463822780975,67,10,9,5,3.0,0.7784253241454573,0.0805655512958765
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row422,0.0014203305176847029,0.0007101652588423514,0.05970594290928229,0.9116694691666207,0.02002405578536647,84,11,8,6,3.0,0.4786623791128301,0.10566654056310654
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row455,0.009242196457504256,0.004621098228752128,0.06903059313306768,0.47993977172044244,0.039968230415667806,140,18,32,9,2.5,2.806427583966477,0.14020460844039917
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row456,0.006729443684708326,0.003364721842354163,0.08705597074848881,0.7117695275046221,0.043216826521924566,147,15,35,8,3.0,0.46885158301700014,0.14633743464946747
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row467,0.0037421596724754955,0.0018710798362377478,0.07641479636475698,0.9177162727038397,0.00921316313956465,29,11,12,7,3.0,0.3394327813669715,0.1420595720410347
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row468,0.002891355518753677,0.0014456777593768386,0.08709382483091141,0.9323021939248969,0.005075713165902666,16,8,11,5,2.5,0.11217193057835789,0.06804394515347667
outer,nato_outer_o4__train_quality_pass__test_quality_pass,4,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row52,0.002393405246056043,0.0011967026230280215,0.08140022960040462,0.955442537158671,0.006956495273126555,16,2,0,0,2.5,0.7695346848948944,0.03750330826733261
