stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,1.5,0.7105812316338632,0.7115586761928225,0.9900990099009901,5.515318116522394e-05,0.0037203992362894135,0.0018601996181447067,0.053414731317335776,0.9734986093560816,0.010240501739820941,0.6279683377308707,1.5,0.21945567071058758,0.050850048661231995,16.97844986770018,0.012118807899857375,0.2652882791828154,0.010940997104866599,2.5924491485248096,18,34,0.21415074873933163,-0.5246824512926264,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,composite,0.5,0.67724789830053,0.6790777562734789,0.8514851485148515,0.06239284947514534,0.007520494328552943,0.0037602471642764713,0.07781653295000664,0.9491254202052796,0.010560328201034554,0.633245382585752,2.0,0.27852726927995275,0.06470149010419846,17.342701759966697,0.012378802112752817,0.2709797149994796,0.010649223563575547,2.623120026083501,21,34,0.2191591981628191,-0.5238049779646478,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,composite,1.0,0.6102540734119682,0.6025992537483221,0.7425742574257426,0.16022363305091858,0.017260177404218,0.008630088702109,0.10929561755359148,0.8846397039935124,0.01089773843415718,0.6253298153034301,2.0,0.31511240644033617,0.07149371784180403,17.931464588689057,0.01279904681562388,0.28017913419826646,0.011060675093537739,2.7656623257032056,22,36,0.22241014042400548,-0.529505270260453,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,composite,1.5,0.5764711896290844,0.5707549326735373,0.7326732673267327,0.2543186843395233,0.02927499444855353,0.014637497224276765,0.13413561277739466,0.8100410357678604,0.011210290675462833,0.5620052770448549,2.0,0.34117330372614774,0.08881583670154214,19.103747227679012,0.013635793881284091,0.2984960504324846,0.011143654362033972,3.0543281443505608,24,37,0.23921239592293897,-0.5268317146314512,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,0.5,0.6750308171360803,0.6763662348915805,0.9108910891089109,0.01851433515548706,0.005536867476505933,0.0027684337382529664,0.06068747957261653,0.9704391222814878,0.010290647119362872,0.6464379947229552,2.0,0.22807255571792354,0.04907653108239174,16.66375507319613,0.011894186347748843,0.2603711730186895,0.011057630556882444,2.8039514722692798,16,38,0.19867508180093207,-0.5475289799175995,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,1.0,0.5924108055687004,0.5852554587182732,0.8316831683168316,0.0729515329003334,0.008864271341920481,0.004432135670960241,0.07417844640831515,0.9606491231898531,0.010458958372903246,0.6253298153034301,2.0,0.20200996825606687,0.05283386632800102,16.953205462548294,0.012100789052496997,0.2648938353523171,0.011192623987704143,2.875480881674235,19,39,0.20459199037325973,-0.5425149953072275,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,1.5,0.619182863919706,0.6166827205190376,0.7524752475247525,0.13624238967895508,0.015402469545669675,0.007701234772834837,0.08671721439621972,0.9557731021414437,0.010603746276815105,0.58311345646438,2.0,0.2284910163967286,0.059662189800292253,17.260184404408882,0.012319903215138388,0.2696903813188888,0.011874670738369335,2.812598559396619,17,39,0.20556525426591765,-0.5523956870323726,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,0.5,0.6705157415683731,0.6558917239571687,0.8811881188118812,0.044385891407728195,0.006623198794355984,0.003311599397177992,0.07319064952335055,0.960869226486172,0.010494839933271796,0.6306068601583114,1.5,0.2429464383178401,0.052182228304445744,16.48620283866386,0.01176745384629826,0.2575969193541229,0.010466330375261406,2.678839079093664,15,35,0.19770500709931652,-0.5501254203122293,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,1.0,0.6534731350520825,0.6400325347530317,0.8613861386138614,0.11920496821403503,0.012562403112335252,0.006281201556167626,0.09851473654396836,0.9108757203511748,0.010810780293050215,0.604221635883905,2.0,0.27481451468470275,0.05913102626800537,17.068312793033744,0.012182949887961274,0.2666923873911523,0.011146016188004575,2.802616659500866,14,38,0.20362713274326438,-0.5647980519617146,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,1.5,0.664079195658143,0.6496073534864367,0.8415841584158416,0.1969754993915558,0.021738673320134842,0.010869336660067421,0.12315509720265952,0.8402927641732673,0.011187721868109414,0.6015831134564644,2.0,0.30461052769116426,0.059839338064193726,18.22449242788926,0.013008203017765353,0.2847576941857697,0.01211427963081673,3.204397939816343,14,41,0.2147127473926192,-0.5798423373601032,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,0.5,0.6733144048933523,0.6751913474419867,0.9702970297029703,0.00027341832173988223,0.004072492620268979,0.0020362463101344895,0.05408786662902829,0.9729346115268631,0.010249272492351694,0.6464379947229552,2.0,0.23089340772385547,0.0453990139067173,16.63526864591908,0.011873853423211334,0.2599260725924857,0.01071653955436126,2.7037056596588975,17,36,0.19964706118831727,-0.5474882111781052,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,1.0,0.6891874207663682,0.6939457023307954,0.9801980198019802,0.0014346395619213581,0.0041480139341440285,0.0020740069670720142,0.05455561912466466,0.9726632941482446,0.010270666762806935,0.6517150395778364,2.0,0.23175538086063124,0.04515504837036133,16.73016026286614,0.011941584770068622,0.2614087541072835,0.010719759641622459,2.7222997689486808,17,37,0.1997383011900057,-0.5515608586239329,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,1.5,0.6938272254061727,0.6954785152927567,0.9405940594059405,0.003440289758145809,0.0042592340194288055,0.0021296170097144028,0.055147583097898085,0.9732293839914083,0.010291716193525424,0.6464379947229552,1.5,0.22675553912184349,0.04701501131057739,16.877102302460003,0.012046468452862244,0.26370472347593754,0.010931286834446956,2.740612934434111,17,38,0.20075151811662037,-0.5564980852485149,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,0.5,0.6614096429885904,0.6604133961276818,0.9801980198019802,0.00019140940275974572,0.0040665554491452725,0.0020332777245726363,0.054082739821859106,0.9732753227840073,0.01024096608142207,0.6490765171503958,2.0,0.23095368620593418,0.04809698462486267,16.550861900222554,0.011813605924498611,0.25860721719097735,0.010711129581975117,2.6870080546634694,17,35,0.19924699126006476,-0.5452089206794494,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,1.0,0.6868064683854158,0.6858163366458818,0.9306930693069307,0.0009163936483673751,0.004093081247016413,0.0020465406235082063,0.05436533382996918,0.9720076675238741,0.01024230642688855,0.6490765171503958,2.0,0.23691340570839575,0.04494357109069824,16.556215938804367,0.011817427508068785,0.2586908740438182,0.01079506240280835,2.6876713230024407,17,35,0.19915324517670918,-0.546039578633707,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,1.5,0.6738194553984027,0.6774797666102014,0.9207920792079208,0.0023056173231452703,0.004088820703126231,0.0020444103515631154,0.054488367132055064,0.9721980510620201,0.01025194024648289,0.6464379947229552,1.5,0.23459229417929128,0.04208492487668991,16.553553964117306,0.011815527454758962,0.2586492806893329,0.010750504269716583,2.6872810119152324,17,36,0.1992839414703649,-0.5465721858662267,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,0.5,0.6828382144171617,0.682959586996854,0.9405940594059405,0.0023834197781980038,0.004138439480936476,0.002069219740468238,0.05452883700300477,0.9720985578748544,0.010250373174798384,0.6517150395778364,2.0,0.24059502009825634,0.047241903841495514,16.529669493269278,0.011798479295695417,0.25827608583233247,0.010594481876792367,2.6836019964734423,17,34,0.19885798418174389,-0.5435433355286712,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,1.0,0.6409911725701198,0.6379238956939305,0.9207920792079208,0.0031024375930428505,0.004121087255671906,0.002060543627835953,0.05459711387586663,0.9720985578748544,0.010242943511043849,0.6437994722955145,2.0,0.2400254543387296,0.04392098914831877,16.4868937588897,0.01176794700848658,0.2576077149826516,0.010724011674861174,2.6795837359105787,17,34,0.19882299466520623,-0.5433595091722505,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,1.5,0.6784940205992838,0.680541116404494,0.900990099009901,0.006338353268802166,0.004074628707469035,0.0020373143537345175,0.05499726475706946,0.9700163886245033,0.010257330141701684,0.6464379947229552,2.0,0.23657313478712322,0.04358637146651745,16.417983720678265,0.011718760685708969,0.2565309956355979,0.010661367205309117,2.6696326851658525,17,33,0.19847996393862485,-0.5420399568324863,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,0.5,0.6891874207663682,0.6908401122686837,1.0,5.409859113569837e-06,0.004056275453141403,0.0020281377265707013,0.05405540718388485,0.973033866135215,0.010237577731563923,0.6437994722955145,2.0,0.2298386644107061,0.04677949845790863,16.498165273103023,0.011775992343399731,0.25778383239223474,0.010692895233568039,2.682173744477333,17,35,0.19882971941539007,-0.5437397606645387,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,1.0,0.6891874207663682,0.6908401122686837,1.0,6.729600136168301e-05,0.004063605201755615,0.0020318026008778077,0.05411787938511227,0.9729989895157125,0.010234687075736711,0.6411609498680739,2.0,0.22845160996712288,0.04694053530693054,16.40053485235149,0.011706306104462164,0.25625835706799194,0.010608990221226031,2.668355009416481,17,33,0.19783991807165163,-0.5416157959018417,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,1.5,0.6891874207663682,0.6908401122686837,1.0,0.00019424917991273105,0.004076512563990543,0.0020382562819952713,0.05419926774482778,0.9729548439087522,0.010231777873729829,0.6411609498680739,2.0,0.22652859123853566,0.045606853052959195,16.301981751659895,0.011635961278843608,0.25471846486968586,0.010474130985972427,2.6545281086543615,17,33,0.1968329521219083,-0.5394296833195461,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,composite,0.5,0.677160558739506,0.6823857623857624,0.8712871287128713,0.06315658986568451,0.008226644407576545,0.004113322203788273,0.0773797856131775,0.9539337924951229,0.010574159190777465,0.6490765171503958,2.0,0.23436085146905605,0.05472751334309578,16.75373213605827,0.011958409804467003,0.2617770646259105,0.0111376555497444,2.7814975716132095,16,36,0.20149032037806258,-0.5535753801535218,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,composite,1.0,0.6091648117963908,0.5950720570059617,0.7524752475247525,0.16904331743717194,0.01865357900382362,0.00932678950191181,0.10857300667386184,0.8898290906315314,0.010927743164276953,0.6279683377308707,2.0,0.2532073499023886,0.05867184326052666,17.333380273073626,0.012372148660295236,0.27083406676677546,0.011975166736210446,2.8545255658906328,15,39,0.20558871110551202,-0.5651723963739849,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,composite,1.5,0.5189594031699295,0.515896844468273,0.7128712871287128,0.2731967568397522,0.03054170266052242,0.01527085133026121,0.12954812730129345,0.808441894921257,0.011206398195485193,0.5461741424802111,2.0,0.33357480439595666,0.07664986699819565,18.470078155701884,0.01318349618536894,0.28859497118284194,0.01263152650805005,3.01579035957439,16,42,0.21941571283408332,-0.5735413062625795,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,0.5,0.644374047005626,0.64034584573484,0.9207920792079208,0.02007848396897316,0.005201573795132963,0.0026007868975664815,0.059926629537527115,0.9699231050925683,0.010216071743682595,0.6358839050131926,2.0,0.20885934378775053,0.050872936844825745,17.016421634985168,0.012145911231252797,0.26588158804664325,0.011171576920287137,2.4564019254524614,19,36,0.21004230694910855,-0.531235694365297,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.0,0.6180614706930496,0.6111198092054743,0.8613861386138614,0.07784909754991531,0.008704526857593287,0.0043522634287966435,0.07392527548999507,0.96178818735443,0.010423372023492165,0.5963060686015831,2.0,0.18828845877236225,0.05352908372879028,17.398263108492408,0.012418460462878235,0.2718478610701939,0.011564062557647714,2.486095381718785,22,38,0.21696127913375027,-0.529807659239526,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.5,0.5727821885716623,0.5615534465534465,0.7425742574257426,0.14954011142253876,0.016270598161626806,0.008135299080813403,0.08812786297722587,0.9506570322007823,0.01062455398900143,0.5857519788918206,2.0,0.2123796988876164,0.06698727607727051,17.75783462442658,0.012675113936064653,0.2774661660066653,0.011776633480258664,2.5952048812347175,26,43,0.2221868070287347,-0.5345567916490022,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,0.5,0.6673481489270963,0.6685057431080761,0.900990099009901,0.04946235567331314,0.005768716798620419,0.0028843583993102095,0.06988435994575974,0.9591887591946558,0.010438185694692468,0.6174142480211082,2.0,0.18577101322595818,0.04928073659539223,16.49148669703078,0.011771225336924183,0.25767947964110594,0.010772068747815486,2.3494936065828607,14,35,0.20532062163167125,-0.5225929541325981,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.0,0.6731923047712521,0.6725618526860763,0.8910891089108911,0.13192850351333618,0.011184647968354972,0.005592323984177486,0.09505329222612884,0.9197575631781331,0.010790759487689731,0.604221635883905,2.0,0.2905571636863981,0.05823957268148661,16.921793069611486,0.012078367644262303,0.2644030167126795,0.010787895448365893,2.3529280180344285,16,35,0.21167593588680655,-0.5240909705521652,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.5,0.6513807829597303,0.6533381433381434,0.8514851485148515,0.21639582514762878,0.020643547098716474,0.010321773549358237,0.12161257357615116,0.8327085147327294,0.011192572354032954,0.5699208443271768,2.0,0.4022428015133173,0.06694732542382553,17.923124757545242,0.012793094045357062,0.28004882433664435,0.011551277473433234,2.612313079064243,15,37,0.22501432391149956,-0.530221163908461,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,0.5,0.6848084663874138,0.684472383358938,0.9900990099009901,0.0001686380710452795,0.0037089829801985877,0.0018544914900992938,0.05308745657971467,0.9716343332692694,0.010199212679114306,0.6411609498680739,2.0,0.18031399861191963,0.043229587376117706,16.955898307854643,0.012102711140510095,0.26493591106022873,0.010953561896764247,2.4100026435745754,17,34,0.20994676674858245,-0.530622636218817,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.0,0.6781706597496072,0.6796363902354686,0.9603960396039604,0.0008431637543253601,0.0037621212590355116,0.0018810606295177558,0.05336726396028731,0.9716467224010625,0.010212121774663536,0.6358839050131926,2.0,0.16808535202864022,0.04525814205408096,17.039373979826145,0.01216229406126063,0.2662402184347835,0.011068295559772179,2.435908137884252,17,34,0.21059084233224715,-0.5319960784044536,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.5,0.6943322759112233,0.693750367279779,0.9306930693069307,0.0018691904842853546,0.0038313018351166196,0.0019156509175583098,0.05354428420598804,0.9718624844677992,0.010224997241802664,0.6437994722955145,2.0,0.19485144336419538,0.0492435097694397,17.170543923276927,0.012255920002338992,0.268289748801202,0.011198753124309348,2.455293376256381,17,34,0.21215513191808325,-0.5335274492282576,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,0.5,0.6848084663874138,0.6849596154251174,0.9801980198019802,8.984839223558083e-05,0.0036969121567716435,0.0018484560783858218,0.053046791010060934,0.9717716867331487,0.01019222734008667,0.633245382585752,2.0,0.19497065074050948,0.04296557605266571,16.874930183375643,0.012044918046663557,0.26367078411524447,0.010893874517779106,2.3942464770014826,16,34,0.20902094533047297,-0.5296639668530057,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,1.0,0.6848084663874138,0.6845581214942118,0.9900990099009901,0.00039026112062856555,0.003711922282891855,0.0018559611414459274,0.05324059502095359,0.9716313426832711,0.010194170635558648,0.6385224274406333,2.0,0.1956824116277597,0.04301228001713753,16.876373733931445,0.012045948418223729,0.2636933395926788,0.01096701918550531,2.395143133324519,17,34,0.20926885761105715,-0.5299766365898616,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,1.5,0.6868134789187421,0.6838183694530444,0.9702970297029703,0.0009307129657827318,0.0037108660356865732,0.0018554330178432866,0.05321745919942378,0.9711446061940738,0.010200945153511004,0.6385224274406333,2.0,0.1899812360599027,0.042770639061927795,16.87876765604344,0.012047657142072406,0.2637307446256788,0.010931550934548836,2.3888619374780613,17,34,0.20923410930276762,-0.5303033904964434,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,0.5,0.6908690724480199,0.6901103024942035,0.9603960396039604,0.0013720227871090174,0.0037276378891621634,0.0018638189445810817,0.05337498525504468,0.9716198608421033,0.010199503852791716,0.6385224274406333,2.0,0.1805186942684999,0.043582022190093994,16.86069931563071,0.012034760396595796,0.26344842680673,0.010876744145007954,2.395493410976876,17,34,0.2090507698528204,-0.5287251204494167,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,1.0,0.6654722470511946,0.6645584549609317,0.9306930693069307,0.001842282246798277,0.0037235666532391904,0.0018617833266195952,0.053301094556327186,0.9714582133970321,0.010191720019736868,0.6358839050131926,2.0,0.18653383197381157,0.04488023929297924,16.822808595289427,0.01200771491455348,0.26285638430139735,0.01082462528386692,2.3805881692820665,16,34,0.20871098999754223,-0.5286392660742042,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,1.5,0.6862210888526679,0.6804827894011953,0.9108910891089109,0.003617545124143362,0.003732071446486134,0.001866035723243067,0.05362631624938062,0.9704988373820836,0.010199912767928988,0.633245382585752,2.0,0.18515237667812492,0.04271436482667923,16.795621839749057,0.011988309664346221,0.262431591246079,0.01065479105852149,2.3700828328279555,17,34,0.20865769765004466,-0.5281085094083354,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,0.5,0.6848084663874138,0.6840708894280324,1.0,2.5594588350941194e-06,0.0036816977118233275,0.0018408488559116638,0.05300527901541275,0.9717884549807085,0.010189824857520584,0.6385224274406333,2.0,0.19128041843310042,0.04250943660736084,16.841104316337812,0.012020773958842122,0.2631422549427783,0.010855789958082302,2.388063250182394,17,34,0.20880375942283422,-0.5290092422419953,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,1.0,0.6848084663874138,0.6845581214942118,0.9900990099009901,1.9431703549344093e-05,0.003673720846227396,0.001836860423113698,0.053012813223935654,0.971783825084864,0.010188262102011117,0.6385224274406333,2.0,0.18874799307565032,0.042460858821868896,16.782514827732193,0.011978954195383435,0.2622267941833156,0.010799413152127145,2.380705826490228,16,34,0.20824959666686027,-0.527856553282924,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,1.5,0.6848084663874138,0.6845581214942118,0.9900990099009901,4.519802678260021e-05,0.0036732106971614246,0.0018366053485807123,0.053034634156848705,0.9717697392693099,0.010186842296027754,0.6358839050131926,2.0,0.17921687144311998,0.04242280125617981,16.719409993727453,0.011933911487314385,0.26124078115199145,0.010738551469748236,2.372653571593701,15,34,0.20766820074268344,-0.5265055779077241,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,composite,0.5,0.6589065904855379,0.660854225101337,0.900990099009901,0.06867720931768417,0.007376596187898482,0.003688298093949241,0.07432964893431966,0.9545952102031561,0.010506176101167887,0.6174142480211082,2.0,0.17802505609962135,0.05243741720914841,16.817255084976363,0.012003750952873921,0.2627696107027556,0.010785654059873778,2.4602634567333435,16,36,0.20997678653096874,-0.5228324479616555,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,composite,1.0,0.5867679104521211,0.5829150835362016,0.7425742574257426,0.18613339960575104,0.01749960649279876,0.00874980324639938,0.10603805360617743,0.8981553453153943,0.010912146397579476,0.6121372031662269,2.0,0.25420673289805246,0.06517106667160988,17.247879502029654,0.012311120272683551,0.26949811721921335,0.011072694261294497,2.4476961096832492,16,38,0.21427123641485807,-0.527536122575339,
outer,nato_outer_o3__train_quality_pass__test_quality_pass,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,composite,1.5,0.587198181935024,0.5818752955727745,0.7326732673267327,0.2796730399131775,0.027969934911470793,0.013984967455735397,0.1263462334908916,0.8259834715497318,0.011195674012770286,0.5461741424802111,2.0,0.3603716437550766,0.07661283039487898,18.272121810062913,0.013042199721672315,0.2855019032822329,0.01213007884666635,2.7404949482659133,17,43,0.2320947809212416,-0.5270250231597059,
outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,3,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,0.5,0.369047619047619,0.3456582633053221,1.0,0.006407759618014097,0.017688867897496248,0.008844433948748124,0.10398352047198411,0.30496204511363634,0.044941572488821836,0.2342007434944238,2.0,2.7203401641169234,0.11804413795471191,13.847208898234245,0.009883803638996606,0.21636263903491004,0.018121463112088405,2.2639090720844792,26,49,0.23909400403550463,-0.48733767522389826,
