heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,composite,1.0,0.9866666666666667,0.9866613311991462,0.9866666666666667,0.15856394171714783,0.012597969909083457,0.006298984954541728,0.1622714589198597,0.7679816192564225,0.009729478768285343,0.553763440860215,2.0,0.4767021045590136,0.07881003990769386,11.144906367779516,0.0079549652874943,0.17413916199655494,0.015260222679663121,2.7201764055106317,45,48,0.21918594648383533,-0.322985574122625,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,composite,1.5,0.96,0.9604404654943739,0.96,0.3286401331424713,0.021634660446879395,0.010817330223439697,0.1867693444829105,0.7328392971931376,0.010300413313391895,0.514336917562724,2.0,0.5094812684694636,0.07603171956725419,10.135990146307446,0.007234825229341503,0.1583748460360538,0.020323720979040852,2.438318895241454,54,53,0.2306309926439159,-0.3040693457642161,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,0.5,1.0,1.0,1.0,0.0162444356828928,0.006452298954351828,0.003226149477175914,0.1459471399629999,0.8112909216312214,0.00941787064174007,0.6021505376344086,2.0,0.44354096259934744,0.09957439824938774,12.415315679022001,0.008861752804441115,0.1939893074847187,0.013442679161643021,3.9964520743682095,34,42,0.225244223749354,-0.34070548422381874,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,1.0,1.0,1.0,1.0,0.056738778948783875,0.007700589832208841,0.0038502949161044204,0.1491395963609895,0.8224936370102617,0.009477748455006318,0.5913978494623656,2.0,0.42165257311278165,0.0842781625688076,11.701907610734251,0.008352539336712527,0.18284230641772264,0.012816477893354179,3.4425596447327598,36,39,0.21618805021130355,-0.3400759675058998,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,1.5,1.0,1.0,1.0,0.1076347753405571,0.01028038233734855,0.005140191168674275,0.16240641929406419,0.7816984213868025,0.009692020481814341,0.578853046594982,2.0,0.3797869630295673,0.1064908429980278,11.95810731906064,0.00853540850753793,0.18684542686032246,0.012020029965226277,3.5090581770814877,34,39,0.21247790809258124,-0.34117136344574345,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,0.5,1.0,1.0,1.0,0.025200871750712395,0.006589695298811168,0.003294847649405584,0.14129703064380636,0.8231561122280633,0.0094059481359827,0.6344086021505376,2.0,0.4619093932186553,0.08607989619486034,11.503725082275462,0.008211081429175919,0.17974570441055415,0.012796386848680837,3.580962320499969,40,42,0.21805560215511985,-0.34233685221495763,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,1.0,1.0,1.0,1.0,0.0837719738483429,0.008496089843186994,0.004248044921593497,0.14797294294295515,0.8174994592160005,0.009573890473302532,0.6326164874551972,2.0,0.47308570411630846,0.07259347103536129,11.057624490984887,0.007892665589568085,0.17277538267163883,0.014001229069273934,3.1794782385461464,38,45,0.21861821418009034,-0.343595115354539,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,1.5,1.0,1.0,1.0,0.16548006236553192,0.01148767024717124,0.00574383512358562,0.1586111041400952,0.7871045586677036,0.00971082326063659,0.6272401433691757,2.0,0.49222740489439815,0.06022275239229202,10.972487321362403,0.007831896731878946,0.17144511439628757,0.015612238911145935,2.9247440172566472,43,49,0.22331759502111406,-0.3513805612385719,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,0.5,1.0,1.0,1.0,0.0003880476870108396,0.005836335102019401,0.0029181675510097007,0.14204164731788224,0.8173907263190995,0.009385132650252145,0.6379928315412187,2.0,0.43096465203339007,0.09887141827493906,12.53027921104815,0.008943811000034368,0.1957856126726273,0.013810136090941432,4.034876631403854,35,43,0.22711875490898517,-0.3438103763030267,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,1.0,1.0,1.0,1.0,0.0021234170999377966,0.005888550766635456,0.002944275383317728,0.14143258459911437,0.8174467483410305,0.009387827212549191,0.6433691756272402,2.0,0.4429220634780094,0.10141169466078281,12.247834168441834,0.008742208542785035,0.19137240888190366,0.013929766689767406,3.8701362811580315,35,42,0.22429416692199083,-0.3454175794519218,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,1.5,1.0,1.0,1.0,0.006256766151636839,0.006027416065897301,0.0030137080329486507,0.14103910543736536,0.8200358849242604,0.00939092993122869,0.6433691756272402,2.0,0.4359556112913976,0.10074353776872158,11.91057001985628,0.008501477530232891,0.1861026565602544,0.013143722621196272,3.6455853345777958,37,43,0.22211240668302254,-0.34744352821596447,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,0.5,1.0,1.0,1.0,0.0002620172454044223,0.005832226077843526,0.002916113038921763,0.14257410751870012,0.8136449266080321,0.009386294798308518,0.6397849462365591,2.0,0.4369967323963392,0.10101740481331944,12.684546286893768,0.009053923116983418,0.19819603573271513,0.014033803965595344,4.117330838020479,35,43,0.2289508867656362,-0.34374678836811656,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,1.0,1.0,1.0,1.0,0.0017592525109648705,0.005832981127345929,0.0029164905636729645,0.14245937962753782,0.8148389360914108,0.009389579585056552,0.6415770609318996,2.0,0.4159495932161319,0.0993510726839304,12.66621143201032,0.009040836139907438,0.19790955362516127,0.01424219809392929,4.103911244964952,35,42,0.2287462726190415,-0.3450198563584195,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,1.5,1.0,1.0,1.0,0.0033291014842689037,0.0058586132153126145,0.0029293066076563072,0.1426020611842628,0.8183234308984154,0.009383595396085489,0.6362007168458781,2.0,0.4207434626403907,0.10100122913718224,12.61562726132618,0.00900473037924781,0.1971191759582216,0.014143837460561602,4.052941810037031,35,43,0.22864581821814076,-0.3447940484904181,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,0.5,1.0,1.0,1.0,0.00482016708701849,0.005855492272306936,0.002927746136153468,0.14314372037449105,0.8087148735344163,0.009386514232231727,0.6272401433691757,2.0,0.4147421681616097,0.09838919655885547,12.549700629679903,0.008957673540099858,0.19608907233874848,0.01350490207136218,4.111395473212705,35,43,0.22613980952093546,-0.34276721719533576,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,1.0,1.0,1.0,1.0,0.008766117505729198,0.00588102589401507,0.002940512947007535,0.14426940095921353,0.8039056361069294,0.009403972088392004,0.6362007168458781,2.0,0.4400058252684162,0.1081122006289661,12.533643772155305,0.008946212542580517,0.19583818393992664,0.012854087271114907,4.10160868485008,35,41,0.2231892169655392,-0.3426191783211774,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,1.5,1.0,1.0,1.0,0.015963008627295494,0.005894000094398693,0.0029470000471993464,0.1446747162856312,0.8039056361069294,0.009406566465146551,0.6254480286738351,2.0,0.4225265242577726,0.10004182904958725,12.362258231677373,0.008823881678570573,0.19316028486995895,0.013066448499913745,4.034676381750803,36,43,0.22451322191208267,-0.3392932309456925,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,0.5,1.0,1.0,1.0,5.1283836910442915e-06,0.005820136153584199,0.0029100680767920996,0.14272906868498458,0.8131973949116097,0.00938700476549954,0.6379928315412187,2.0,0.4182067452485557,0.10184485791251063,12.680441173634124,0.009050992986177104,0.19813189333803322,0.013823482931768397,4.129342964538598,35,42,0.2285095591516074,-0.34271501125807846,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,1.0,1.0,1.0,1.0,9.188969852402806e-05,0.005823230069745355,0.0029116150348726774,0.14303017293313897,0.810862377443852,0.009385528209631976,0.6344086021505376,2.0,0.4170792004580529,0.10197443468496203,12.552416228202784,0.008959611868809982,0.19613150356566852,0.013469566113709362,4.094516581892796,35,42,0.22641334840627073,-0.34083711794631805,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,1.5,1.0,1.0,1.0,0.00039668878889642656,0.005830361360953251,0.0029151806804766254,0.14348455234056007,0.8071286716418774,0.009384384717507887,0.6290322580645161,2.0,0.41512694305641556,0.10600973339751363,12.366380197570706,0.008826823838380233,0.19322469058704228,0.013023791130713997,4.042424761205203,34,41,0.2231885574686976,-0.33843156121445345,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,0.5,1.0,1.0,1.0,0.0494694709777832,0.007622036578098938,0.003811018289049469,0.1463590372587728,0.815454131683368,0.00948112101621865,0.6146953405017921,2.0,0.44313164922451503,0.0881648757494986,11.217076676292224,0.008006478712556905,0.17526682306706598,0.012921122336498714,3.465987019803872,39,41,0.21309529729756074,-0.3427328176504989,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,1.0,1.0,1.0,1.0,0.1268550008535385,0.011671450074994245,0.0058357250374971225,0.15682284291037837,0.7986350902926747,0.009803639503013774,0.6344086021505376,2.0,0.466777881488153,0.09106095763854682,11.321674552231084,0.008081138152912979,0.17690116487861068,0.01446093270038876,3.3705408894436673,38,44,0.21428042198416733,-0.34835704685153207,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,1.5,0.84,0.8441832680392319,0.84,0.2874161899089813,0.02013629087815173,0.010068145439075865,0.17995841696830867,0.7644782082790229,0.010340333086620307,0.600358422939068,2.0,0.45447606645655597,0.08424443751573563,10.569536701132908,0.007544280300594509,0.16514901095520168,0.017263333303534342,2.757564671579094,43,51,0.21743141639559327,-0.3473779652789502,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,0.5,1.0,1.0,1.0,0.017059030011296272,0.006900751018025706,0.003450375509012853,0.15033330264678785,0.7887795377664705,0.009483873592928287,0.5591397849462365,2.0,0.4377922976902029,0.10548123437911272,13.378787656930207,0.009549455857908784,0.20904355713953449,0.007703542172758322,4.072569071084073,15,25,0.200176751497706,-0.33993076147316514,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.0,1.0,1.0,1.0,0.05755763500928879,0.008090705138716221,0.0040453525693581105,0.15225189003838574,0.8021615306892148,0.009491694418280775,0.568100358422939,2.0,0.42364411754752285,0.10344113036990166,12.546369440293441,0.008955295817482828,0.19603702250458507,0.008013291116095465,3.6603970039075233,17,24,0.19524797369014854,-0.3372578150798267,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.5,0.9733333333333333,0.9732905982905984,0.9733333333333334,0.1135382428765297,0.011526258325136696,0.005763129162568348,0.16741559473757917,0.7776036452594273,0.009653330867477813,0.5663082437275986,2.0,0.4102050750603731,0.10047608055174351,12.969379298319613,0.009257230048764891,0.20264655153624392,0.009320996698873017,3.63485984486946,22,27,0.20175544408654333,-0.33673310178218796,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,0.5,1.0,1.0,1.0,0.027223842218518257,0.006560584481734725,0.0032802922408673627,0.14272504412813364,0.7946157918746175,0.009411580466815284,0.6146953405017921,2.0,0.4651391033673866,0.09738721651956439,11.740243396394648,0.008379902495642147,0.18344130306866638,0.007453709460289393,3.7455175428865286,21,23,0.18998305083922712,-0.32689519202889794,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.0,0.9866666666666667,0.9866613311991462,0.9866666666666667,0.09594384580850601,0.008456307077578076,0.004228153538789038,0.1489269340914644,0.7931165304658072,0.009530786511030637,0.6182795698924731,2.0,0.47596220823389046,0.08785147569142282,11.072347557391483,0.00790317455916594,0.17300543058424195,0.008093314900322245,3.5356309880208325,22,27,0.19071966035153914,-0.3173491058102733,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.5,0.9466666666666667,0.9463231347289319,0.9466666666666667,0.1837822049856186,0.011227965520512244,0.005613982760256122,0.15984478617774928,0.7797010856161928,0.009616141886200889,0.6218637992831542,2.0,0.49056025429119654,0.08087001135572791,10.624878572085324,0.007583781992923143,0.16601372768883318,0.010055315946583442,3.22716135973999,22,32,0.19527607920077686,-0.31651477908570314,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,0.5,1.0,1.0,1.0,8.475065260427073e-05,0.006118884716383837,0.0030594423581919183,0.14644511183400083,0.7866804862993316,0.00945346160129827,0.5913978494623656,2.0,0.4010468782904882,0.10393989225849509,13.258269831931313,0.009463433141992373,0.20716046612392675,0.007322529579876348,4.071663666209205,14,24,0.1983620294826869,-0.34014580675994543,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.0,1.0,1.0,1.0,0.0004470316634979099,0.006090893024179744,0.003045446512089872,0.14619816239605754,0.7872877261984571,0.009454569607264906,0.5949820788530465,2.0,0.40898629740594106,0.10321138193830848,13.198142535919933,0.009420515728708018,0.20622097712374893,0.0073929793333629866,4.0618374315130765,15,24,0.1973472005679067,-0.3413230426453932,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.5,1.0,1.0,1.0,0.0010067534167319536,0.006046994040469572,0.003023497020234786,0.14559888801025933,0.7885558768987675,0.009448693503019502,0.6057347670250897,2.0,0.41245371218846094,0.10662200814113021,13.002290197037997,0.009280721054274087,0.2031607843287187,0.007540024924410161,3.9699966925715033,15,23,0.19601758301887456,-0.3416281338023934,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,0.5,1.0,1.0,1.0,6.351470801746473e-05,0.006111890007463727,0.0030559450037318634,0.14641890993001935,0.7867734275661159,0.009452422436341432,0.5878136200716846,2.0,0.3983537567146759,0.09800125285983086,13.2636660409016,0.009467284825768451,0.20724478188908754,0.007346742114543356,4.070271501041455,14,24,0.1986544175944285,-0.33973942056831674,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,1.0,1.0,1.0,1.0,0.00040308793541043997,0.0061187092028772705,0.0030593546014386352,0.1463885057130258,0.7869626242532198,0.00945285011754909,0.5931899641577061,2.0,0.40060199654194184,0.09849045239388943,13.251825385660855,0.009458833251720809,0.20705977165095085,0.007359644508565463,4.074229294577046,15,24,0.19884267208089265,-0.3403687429586474,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,1.5,1.0,1.0,1.0,0.0007433923310600221,0.006121939433883156,0.003060969716941578,0.1464566692880054,0.7875338426528817,0.009454711230242503,0.5913978494623656,2.0,0.39991883183784865,0.10290192812681198,13.225426004533942,0.009439990010373977,0.20664728132084287,0.007327533819593044,4.050566743442853,14,24,0.19847293342956693,-0.34035467689363486,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,0.5,1.0,1.0,1.0,0.0014349531847983599,0.006148862758401783,0.0030744313792008915,0.1467872487146914,0.7854791340955828,0.009453542450968164,0.5806451612903226,2.0,0.40458031030821495,0.09911474329419434,13.178442628962335,0.009406454410394243,0.20591316607753649,0.007324738875616098,4.035111284751506,15,24,0.1977585479714465,-0.3394351012605966,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,1.0,1.0,1.0,1.0,0.0023978129029273987,0.006151131434376642,0.003075565717188321,0.14727359040648877,0.7869627097584629,0.00945993223149202,0.589605734767025,2.0,0.39626774637491174,0.10646458808332682,13.104560680601123,0.009353719258102158,0.20475876063439258,0.0071785008699300585,4.00192986698989,14,23,0.19602347913803897,-0.33936788787538946,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,1.5,1.0,1.0,1.0,0.005082399118691683,0.006147803131567175,0.0030739015657835875,0.14704140125358364,0.787923942587069,0.00945875509606059,0.5770609318996416,2.0,0.4035708733157848,0.10646458808332682,12.968572515085038,0.009256654186356201,0.2026339455482037,0.007188512395823549,4.002966073649638,16,24,0.196556647241999,-0.3365211151744946,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,0.5,1.0,1.0,1.0,6.72340377150249e-07,0.006111939534701628,0.003055969767350814,0.14648592341348915,0.7867716230537618,0.0094525249809351,0.5878136200716846,2.0,0.40107242339730065,0.09803280606865883,13.251507986518282,0.009458606699870295,0.2070548122893481,0.0073268252512281,4.070539012504474,14,24,0.19854746084031982,-0.3392285431446165,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,1.0,1.0,1.0,1.0,1.1852582247229293e-05,0.00611594045417652,0.00305797022708826,0.14652376983310833,0.7866838634509111,0.009452300307878926,0.5878136200716846,2.0,0.4012583959015215,0.09856752119958401,13.182162947885622,0.009409109884286669,0.20597129606071282,0.007289815319184433,4.048965092215497,14,24,0.19783219226759835,-0.3385395917049133,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,1.5,1.0,1.0,1.0,5.2626131946453825e-05,0.00612358206123221,0.003061791030616105,0.1466240612984752,0.7866176431388822,0.009452216315727648,0.5878136200716846,2.0,0.40607689141639913,0.09920311905443668,13.08929480994563,0.00934282284792693,0.20452023140540043,0.0072416153787849685,4.017646252026103,14,21,0.19677510397509196,-0.3377561779053296,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,composite,0.5,1.0,1.0,1.0,0.047266341745853424,0.007621231807649352,0.003810615903824676,0.14703048947388284,0.7961116144988765,0.009463068364146775,0.6272401433691757,2.0,0.45321325540459345,0.10528800636529922,11.802934231127153,0.008424649701018668,0.1844208473613618,0.00753619518156091,3.7233874581537196,20,24,0.1896665615162548,-0.33009242218199913,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,composite,1.0,0.9466666666666667,0.9472293251421924,0.9466666666666667,0.1354568600654602,0.011662831161515378,0.005831415580757689,0.1579394157730495,0.787943903239549,0.009659988973147812,0.600358422939068,2.0,0.4912249742763317,0.08444430492818356,11.533998196993368,0.00823268964810376,0.18021872182802132,0.008983273156481675,3.61359025934091,24,27,0.19202523583612827,-0.3268228837146997,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,composite,1.5,0.7600000000000001,0.7654232424677189,0.76,0.2913415729999542,0.019664894442722645,0.009832447221361323,0.18051344522708176,0.7637189089927183,0.010025834028187783,0.5734767025089605,2.0,0.4892473490978555,0.09966498287394643,10.4296383931054,0.007444424263458529,0.16296309989227187,0.011960038259845807,2.8048188051125735,27,36,0.19328760843621542,-0.32235524867276355,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,0.5,0.9733333333333333,0.9732905982905984,0.9733333333333334,0.021795889362692833,0.008130782400885125,0.0040653912004425625,0.10889882362190617,0.8368491886083295,0.0066190332654740254,0.6075949367088608,2.0,0.3994007419813466,0.12458405457437038,13.428404835064889,0.00958487140261591,0.20981882554788894,0.004158263275927179,4.168721926644695,10,13,0.1836515137478731,-0.3144246174625884,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,1.0,0.9733333333333333,0.9732905982905984,0.9733333333333334,0.06499464809894562,0.0116526792847952,0.0058263396423976,0.11079429752553231,0.845402556747677,0.006583639905646227,0.5917721518987342,2.0,0.4048048635317707,0.09742951672524214,13.037145634701297,0.009305600024768948,0.20370540054220776,0.004155313480793014,3.853257644745745,9,13,0.17939724711628513,-0.3150185668395473,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,1.5,0.8266666666666667,0.819151052233759,0.8266666666666667,0.10212487727403641,0.015437266198529087,0.0077186330992645436,0.1223955631680373,0.8458266301075507,0.0066594832528375615,0.5632911392405063,2.25,0.4293266546373727,0.10887731052935123,14.026822771497752,0.010012007688435227,0.21916910580465243,0.004815757519728656,4.647374790089333,11,13,0.19065833515220143,-0.3115468111822338,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,0.5,1.0,1.0,1.0,0.018238836899399757,0.008351600332598871,0.0041758001662994355,0.10315398067615211,0.8508762488259621,0.006505803126332743,0.6075949367088608,2.0,0.33247829251086425,0.12219810113310814,12.122452413886522,0.008652714071296589,0.18941331896697694,0.0033434126467137273,3.3173376295408334,10,12,0.1738667600791026,-0.30749444751963284,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,1.0,1.0,1.0,1.0,0.0663643553853035,0.012848900979464738,0.006424450489732369,0.10707633905021081,0.8519844017596717,0.00655298877788605,0.5917721518987342,2.0,0.35623116184555054,0.10762953758239746,11.490901403348035,0.008201928196536784,0.17954533442731302,0.0032782248388889394,2.7610811660735854,9,12,0.1701710869368253,-0.29889755834908405,
