evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,0.5,0.5076923076923077,0.6666666666666666,0.7222222222222222,0.04897533357143402,0.0058801980392177025,0.0029400990196088513,0.08977015199326574,0.9671416580782086,0.006194023360496164,0.8666666666666667,2.0,0.16772486605033057,0.058021183125674725,17.66876413086215,0.012611537566639651,0.2760744395447211,0.012102657317332757,3.2467871124536916,26,42,0.25062412714674387,-0.47912502195706314,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,1.0,0.4307692307692308,0.6015037593984962,0.6666666666666666,0.116878442466259,0.008553363903978293,0.004276681951989146,0.10867062555915274,0.9399122169516105,0.006467906907549887,0.8222222222222222,2.0,0.24277353811569663,0.07576177641749382,18.23441237706775,0.01301528363816399,0.28491269339168357,0.01554533750508846,3.5331933069804564,36,48,0.26602596939940465,-0.48109531489540636,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,1.5,0.2692307692307692,0.35,0.4444444444444444,0.2093595564365387,0.018399181614786545,0.009199590807393273,0.1452814957853471,0.9149086445119406,0.007079270772141684,0.7777777777777778,2.0,0.2720973937058603,0.08791452762670815,17.827526098992777,0.012724858029259656,0.27855509529676215,0.01611255151990667,3.5308983721942497,32,48,0.27008744465049656,-0.45313041963580264,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,0.5,0.7076923076923077,0.780952380952381,0.6666666666666666,0.012985054403543472,0.005568806049357398,0.002784403024678699,0.08182012318088297,0.9708093104511599,0.005938719100110335,0.8444444444444444,2.0,0.1077339180015057,0.03687632083892822,17.120680874345016,0.012220328960988592,0.2675106386616409,0.010511958524093222,3.037281258510626,24,33,0.23900694454182927,-0.4820781693458432,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.0,0.7461538461538462,0.8535353535353536,0.7222222222222222,0.04354405030608177,0.0075340130265980675,0.0037670065132990337,0.09551106743754967,0.9658550718467577,0.0060551068221156076,0.8444444444444444,2.0,0.1533147888143642,0.04280091752298176,18.319950989431824,0.013076339035997019,0.28624923420987225,0.010887566930069412,3.2494687294534956,22,35,0.2461253025086939,-0.4917249814537475,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.5,0.5461538461538462,0.6948051948051948,0.6666666666666666,0.0832810327410698,0.009711329572382278,0.004855664786191139,0.10044360094560488,0.9569807580561625,0.006242418318785582,0.9111111111111111,2.0,0.12198088443308949,0.06109290989115834,19.969228164110728,0.01425355329344092,0.31201919006423007,0.01271811718837993,3.343971645594283,28,42,0.2742609591442715,-0.5079382588409973,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,0.5,0.4307692307692308,0.5657894736842105,0.6666666666666666,0.04380107298493385,0.005335765742623185,0.0026678828713115926,0.09065781097417666,0.967912668470809,0.006350297322228723,0.8888888888888888,2.5,0.2457488903955561,0.040597278624773026,18.028694323067498,0.012868447054295145,0.28169834879792965,0.010337866482037529,3.6075710920368107,24,35,0.25025831520643904,-0.4845592799262401,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.0,0.4307692307692308,0.6015037593984962,0.5,0.09290312230587006,0.007581404903435501,0.0037907024517177504,0.10971693734012446,0.9482834432748739,0.0066789339275161695,0.8222222222222222,2.0,0.2694829857607389,0.05277329683303833,17.664482802012426,0.01260848165739645,0.2760075437814441,0.010122401768929187,3.466276251541744,24,33,0.2553164599953877,-0.4711063978227672,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.5,0.4307692307692308,0.6015037593984962,0.6111111111111112,0.16085845232009888,0.011374047479653378,0.005687023739826689,0.13348229943036632,0.9165882379662722,0.007324702995924564,0.8,2.0,0.33229798759159057,0.06324377926648594,18.507360778825365,0.013210107622287913,0.28917751216914633,0.011867712174571752,3.5327250436999287,25,37,0.2695343251250001,-0.47190779230161045,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,0.5,0.6230769230769231,0.7440476190476191,1.0,0.00025896893930621445,0.004045604115794337,0.0020228020578971686,0.07588486579343037,0.9727810025100426,0.005950876733042438,0.8444444444444444,2.0,0.10498432210322699,0.0378217130783014,18.21750364481859,0.013003214593018264,0.28464849445029045,0.011057106150733742,3.287170462944229,26,36,0.2485741868810073,-0.4965046915058085,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.0,0.5846153846153846,0.7204968944099379,0.9444444444444444,0.0009107126388698816,0.004038257076017313,0.0020191285380086565,0.07602147227418908,0.9722195050404581,0.005952718016196082,0.8444444444444444,2.0,0.1497357369401202,0.04585696296999231,18.244430863544043,0.013022434592108525,0.28506923224287567,0.010991059715923939,3.320547916004603,26,35,0.24831057852798544,-0.49817276782454833,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.5,0.5461538461538462,0.6948051948051948,0.8888888888888888,0.0022934277076274157,0.004006182381455678,0.002003091190727839,0.07599939821326095,0.9725575648642597,0.00595955157593336,0.8444444444444444,2.0,0.12441173613684343,0.03914868843276054,18.180364582266126,0.012976705626171396,0.28406819659790816,0.010904456939611892,3.32074295029515,24,34,0.2458385195483667,-0.5011031715074397,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,0.5,0.6230769230769231,0.7440476190476191,1.0,8.411208546021953e-05,0.0040405010306753236,0.0020202505153376618,0.07565005226027964,0.9725046723978168,0.005955964975064264,0.8444444444444444,2.25,0.11882207914200754,0.03710909344954416,18.137978179642122,0.012946451234576817,0.2834059090569081,0.011094016287153629,3.266952427955972,26,37,0.24803109283943237,-0.4961618214812107,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,1.0,0.7230769230769231,0.8333333333333333,0.9444444444444444,0.00034289888571947813,0.004024259622436924,0.002012129811218462,0.07570427321384894,0.9722544776294901,0.005952658037605775,0.8444444444444444,2.0,0.10572581265764192,0.03746788948774338,18.117268841363828,0.012931669408539492,0.28308232564630986,0.011081785559903315,3.2503594011955723,27,37,0.248011518339101,-0.4962032118708066,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,1.5,0.7230769230769231,0.8333333333333333,0.9444444444444444,0.000997304916381836,0.004057545829102558,0.002028772914551279,0.07603432003151636,0.9722447865184655,0.005963359930970424,0.8444444444444444,2.0,0.11025379214744911,0.04051779309520498,18.16169614593551,0.01296338054670629,0.2837765022802423,0.011146992110034556,3.2637479741639153,27,37,0.24844791351908194,-0.49719270645960023,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,0.5,0.6230769230769231,0.7440476190476191,1.0,0.0015458663692697883,0.004094823537564615,0.0020474117687823076,0.07621834381774852,0.9708585371567273,0.005953079757331036,0.8444444444444444,2.0,0.14280344325638827,0.041233774449210614,18.166644364437946,0.012966912465694466,0.2838538181943431,0.011258803963408025,3.287781735418122,27,38,0.24921972374942117,-0.4949402856799831,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,1.0,0.6230769230769231,0.7440476190476191,1.0,0.003624859731644392,0.003940430558157743,0.0019702152790788715,0.07469685120776257,0.9721419908135704,0.005949712312160166,0.8444444444444444,2.0,0.14365423596792232,0.030415510525926948,18.304943948448866,0.01306562737219762,0.28601474919451353,0.01121279559635449,3.2282069422048085,27,37,0.2503227241660271,-0.49864448473347994,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,1.5,0.46923076923076923,0.6357142857142857,0.7777777777777778,0.006651113275438547,0.004084229906043002,0.002042114953021501,0.07685898391993541,0.972788935156961,0.005995469352945371,0.8222222222222222,2.0,0.10877258077426323,0.042016268183942884,17.9460087250881,0.012809428069299142,0.28040638632950154,0.011290848437129308,3.1931473687865046,24,36,0.24879178560761123,-0.49242323907330704,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,0.5,0.6230769230769231,0.7440476190476191,1.0,3.2782554626464844e-07,0.004032101342658172,0.002016050671329086,0.07565250495231866,0.9727032840871153,0.005951659345691148,0.8444444444444444,2.0,0.10753063267224111,0.037150975957047194,18.14184000336221,0.012949207711179307,0.28346625005253445,0.011106781798071355,3.2723167678116547,27,37,0.24823858908056687,-0.4956562993005112,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,1.0,0.6230769230769231,0.7440476190476191,1.0,5.331304237188306e-06,0.004033527943480403,0.0020167639717402013,0.07567983215347152,0.9726991206960283,0.005951492875587532,0.8444444444444444,2.0,0.10878630927849602,0.0369345533545129,18.10583424068684,0.01292350766644314,0.28290366001073186,0.01108784648212884,3.2641103325434155,27,37,0.24792584919081642,-0.4950734444096775,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,1.5,0.6230769230769231,0.7440476190476191,1.0,2.103381666529458e-05,0.004034432910062792,0.002017216455031396,0.07571398126108082,0.9726875734555664,0.0059510800115313385,0.8444444444444444,2.0,0.11110572796396478,0.03679878421826288,18.059169377442704,0.012890199412878446,0.2821745215225423,0.011065002085407422,3.2534613655176745,26,37,0.24748169840035594,-0.49437302552491424,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,composite,0.5,0.5461538461538462,0.6948051948051948,0.7222222222222222,0.052146121859550476,0.006735662007311901,0.0033678310036559505,0.0949376014924371,0.9628545842129514,0.006446744636302188,0.8444444444444444,2.0,0.16506173495307752,0.04778672382235527,17.849969825470524,0.012740877819750552,0.27890577852297693,0.010319769092781247,3.5485920154801613,25,33,0.25099314777473425,-0.4779044563036273,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,composite,1.0,0.3153846153846154,0.4732142857142857,0.5,0.11644865572452545,0.008812694128409194,0.004406347064204597,0.11070723969556043,0.935495225678159,0.006681935586222763,0.8444444444444444,1.5,0.16530442590724995,0.09019844606518745,18.707070593262014,0.01335265566970879,0.292297978019719,0.011096780709541816,3.7969719413641747,28,37,0.25950607718862606,-0.4862045841084384,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,composite,1.5,0.19230769230769232,0.2777777777777778,0.3333333333333333,0.22026307880878448,0.022881193439417306,0.011440596719708653,0.15430321041558623,0.8982868234620611,0.007466904272139093,0.7777777777777778,2.0,0.38759779717666876,0.08486142117180862,18.430008739775054,0.013154895602980053,0.2879688865589852,0.01103830850488051,3.570122482016692,25,36,0.26783901014281736,-0.46440595164488563,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,0.5,0.29931972789115646,0.29042904290429045,1.0,0.01031150296330452,0.009427939772169706,0.004713969886084853,0.10948766905192976,0.9380416299844023,0.007524013076744359,0.7718253968253969,2.0,0.2449726714705987,0.07606201863382012,20.92804207272537,0.014937931529425673,0.3270006573863339,0.019207637599685544,3.1122749256733866,41,49,0.29587650460126286,-0.5079464047357979,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,1.0,0.29931972789115646,0.29042904290429045,0.9807692307692307,0.040013596415519714,0.013028962000401904,0.006514481000200952,0.12629834971360715,0.933325431325994,0.007784517629312954,0.7361111111111112,2.0,0.2764795097308932,0.09372622729279101,21.618641812099536,0.015430864962240925,0.33779127831405537,0.019352857950724535,3.4259603262957987,43,49,0.3028653773994541,-0.5074123840967629,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,1.5,0.2925170068027211,0.2866666666666667,0.9326923076923077,0.07944564521312714,0.019597103346423658,0.009798551673211829,0.1421970047038297,0.9035575016230076,0.008005033668035353,0.7301587301587301,2.0,0.3208940836750942,0.11066387593746185,20.92296342480446,0.014934306513065283,0.3269213035125696,0.019904849331393297,3.2347424350590943,41,50,0.2991158824378667,-0.49886009246597496,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,0.5,0.29931972789115646,0.29042904290429045,0.9230769230769231,0.03648509457707405,0.010557349413688652,0.005278674706844326,0.11883759822756836,0.9109627523994883,0.007744675402816889,0.753968253968254,2.0,0.28205928133593783,0.08060248289257288,19.096756952630265,0.013630804391599048,0.2983868273848479,0.018859537645686934,3.1098858497549413,40,54,0.2829973214518479,-0.4978843768840919,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,1.0,0.29931972789115646,0.29042904290429045,0.8461538461538461,0.0935709998011589,0.015968237146749623,0.007984118573374811,0.14352065814170617,0.8599999431334677,0.008203474725259906,0.7103174603174603,2.25,0.34838945856129344,0.09669733239570633,19.22424658868758,0.013721803418049665,0.3003788529482435,0.0182406622047115,3.154841822867508,41,57,0.2901789648502087,-0.4882705061396739,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,1.5,0.30585034013605444,0.3085197408629752,0.7980769230769231,0.15709057450294495,0.023641846462553056,0.011820923231276528,0.16493290546734568,0.7761642542696918,0.008756580970651441,0.6825396825396826,2.0,0.3950528587866652,0.1013089083135128,19.515253615195736,0.013929517212844921,0.3049258377374333,0.02019822096663179,3.129551802754068,43,58,0.29883118185476903,-0.485515677245058,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,0.5,0.29931972789115646,0.29042904290429045,1.0,0.0001510037836851552,0.00810402473357867,0.004052012366789335,0.10549214265014843,0.9355627430844331,0.0074655644540417305,0.75,2.0,0.24720536524685643,0.07829433679580688,21.3330885058168,0.015227043901368165,0.33332950790338745,0.019045398290606863,3.3367460819049963,41,49,0.2987445297252101,-0.512788924682057,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,1.0,0.29931972789115646,0.29042904290429045,1.0,0.0006767373997718096,0.008144497786190075,0.004072248893095038,0.10539065972781102,0.9346704013051779,0.007466141171794645,0.753968253968254,2.0,0.24654272502906316,0.07685393025167286,21.1882462319097,0.015123658980663599,0.3310663473735891,0.01899723230729153,3.3218914735430265,40,49,0.29651674096271124,-0.5157031420861637,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,1.5,0.29931972789115646,0.29042904290429045,1.0,0.0017433882458135486,0.008243299754890411,0.004121649877445206,0.1058295173031755,0.9333125067836133,0.007467067442575944,0.751984126984127,2.0,0.24336947496930353,0.07388042123056948,20.948941371962047,0.014952848945012167,0.3273272089369069,0.01917703609823193,3.288105213003903,40,49,0.2940244733662649,-0.5182629328416467,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,isolated_spikes,0.5,0.29931972789115646,0.29042904290429045,1.0,7.338821887969971e-05,0.008104052367159146,0.004052026183579573,0.10540245372105968,0.9340223183312288,0.0074699548460944116,0.753968253968254,2.0,0.23698989733312134,0.07789632841013372,21.378296021999123,0.015259311935759546,0.33403587534373624,0.019054314253779285,3.3450987103444256,41,49,0.29939545711597215,-0.5113818621782367,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,isolated_spikes,1.0,0.29931972789115646,0.29042904290429045,0.9903846153846154,0.0003327669983264059,0.008095630210467318,0.004047815105233659,0.10549096506335601,0.9352612315311608,0.007469960806814147,0.7559523809523809,2.0,0.24925144587928594,0.07756563276052475,21.345791160644914,0.015236110749924993,0.33352798688507684,0.019097347066992353,3.3386295125134606,41,49,0.2989600645870485,-0.5122351964578054,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,isolated_spikes,1.5,0.29931972789115646,0.29042904290429045,1.0,0.0007176359067671001,0.00812509748490316,0.00406254874245158,0.10561456665325257,0.9340916452931933,0.007477774955259481,0.753968253968254,2.0,0.25673739253996697,0.07899715565145016,21.33498314697821,0.015228396250519778,0.33335911167153454,0.019159104808410432,3.346100948231421,40,49,0.2987209079784765,-0.5126301870606478,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,0.5,0.29931972789115646,0.29042904290429045,1.0,0.001178853795863688,0.008082969639487732,0.004041484819743866,0.1057608436335787,0.9347776769353882,0.0074734606388925755,0.753968253968254,2.0,0.25471407533664053,0.07686506153549999,21.397844559798827,0.01527326521042029,0.33434132124685667,0.01919866832437986,3.3414213883767707,41,49,0.30035990976014004,-0.5105563386907804,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,1.0,0.29931972789115646,0.29042904290429045,0.9903846153846154,0.002082232618704438,0.0081302671585622,0.0040651335792811,0.10618791947836502,0.933815572071192,0.007472744614571568,0.753968253968254,2.0,0.25225143504817094,0.08200348820537329,21.364123764740874,0.015249196120443165,0.33381443382407616,0.018988439253625894,3.3284295665125927,40,49,0.2996200813871826,-0.5093336594408981,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,1.5,0.29931972789115646,0.29042904290429045,0.9807692307692307,0.003518931567668915,0.008132851598159067,0.004066425799079534,0.10618566276268165,0.9386871813716258,0.0074704554915723574,0.748015873015873,2.0,0.22578081308160514,0.07933207089081407,21.203349086560024,0.015134439033947199,0.3313023294775004,0.01887715750842824,3.3018764675562005,40,49,0.2978028963208142,-0.5084171414884355,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,0.5,0.29931972789115646,0.29042904290429045,1.0,3.0604692824454105e-07,0.008089746738094523,0.0040448733690472615,0.10543129174850954,0.9340888937937191,0.007468579845411046,0.753968253968254,2.0,0.2461800796827333,0.07793475314974785,21.363110782928104,0.015248473078464029,0.3337986059832516,0.019082968024513945,3.3428030001110285,41,49,0.2994242782781734,-0.5104508326480558,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,1.0,0.29931972789115646,0.29042904290429045,1.0,4.191811058262829e-06,0.008078771228138822,0.004039385614069411,0.10539309559596745,0.934109927261543,0.0074657635903160454,0.753968253968254,2.0,0.2434695366445493,0.07792563363909721,21.319443356754732,0.015217304323165405,0.3331163024492928,0.019014189681947857,3.335733033737542,41,49,0.2990446611019112,-0.5096320328909812,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,1.5,0.29931972789115646,0.29042904290429045,1.0,1.4774501323699951e-05,0.008061681885489669,0.004030840942744834,0.10534276158536704,0.9341140869585609,0.007461624657938979,0.753968253968254,2.0,0.2437404723500687,0.0779679249972105,21.264214003493784,0.01517788294325038,0.3322533438045904,0.01892114414074949,3.326013856245126,41,49,0.2985079710271995,-0.5087384099752731,
