sample_id,true_pair,pair,residual_norm,residual_rel,left_sum,right_sum,minor_share,baseline_coef_sum,rank
existing/320,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",102.11449915182554,0.263217389033329,0.05175657768639922,0.21382945440608128,0.19487688143246193,36.57557599361224,4
existing/320,1-dodecanethiol + meoh,meoh + n-hexane,121.29351436802341,0.31265454390721487,0.19223696568718057,0.0606726792546133,0.23989863758789026,44.251315688592925,5
existing/321,1-dodecanethiol + meoh,1-dodecanethiol + meoh,146.6393664642252,0.07179512209064014,0.8315708375869287,0.11970629123250558,0.1258374532571167,20.894187990136682,1
existing/321,1-dodecanethiol + meoh,1-undecanethiol + meoh,164.34776536109752,0.08046521315476703,0.9306364737141359,0.11654950349705656,0.11129780768009653,7.039535147618631,2
existing/321,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,187.799886238153,0.09194744962544506,0.8050809429700243,0.07000826790906088,0.08000129248382908,30.035994325154594,3
existing/321,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,199.70681342542386,0.09777712082320647,0.8127081089569343,0.044622055771625424,0.052047691318199696,39.54327870301231,4
existing/321,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,202.9489527870763,0.0993644830501259,0.8960144288293773,0.07664333597644635,0.0787978451924128,17.123294135413406,5
existing/322,1-dodecanethiol + meoh,1-undecanethiol + meoh,60.88737215313468,0.1575359498385691,0.0817090027969599,0.21011266357530853,0.2799963546656132,25.079968990753684,1
existing/322,1-dodecanethiol + meoh,1-dodecanethiol + meoh,61.10002391048707,0.15808615089659958,0.07269147508755078,0.21042413265301008,0.2567554493636622,28.051519971008375,2
existing/322,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,100.22120517232165,0.2593057015349441,0.14420643657192267,0.21733282723027064,0.398867982013767,21.727887911597836,3
existing/322,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",101.67726455018847,0.2630730130315989,0.04944661142844307,0.2190943743464916,0.18413059476031102,30.944951031547124,4
existing/322,1-dodecanethiol + meoh,meoh + n-hexane,118.06711043198224,0.30547901360922797,0.19772580035206486,0.05852755310799753,0.2283972182900263,40.581693389080606,5
existing/323,1-dodecanethiol + meoh,1-undecanethiol + meoh,54.56669392770779,0.1838012050037251,0.06535631168765274,0.15285651174076603,0.2995071997168504,35.201231360754164,1
existing/323,1-dodecanethiol + meoh,1-dodecanethiol + meoh,55.05077632921356,0.18543177710391015,0.05740019579570636,0.1534169246285879,0.27227483081027504,36.38379572069672,2
existing/323,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,82.33960613035725,0.2773508478696195,0.11515838726692625,0.15877288753890026,0.4203915283062686,32.28036941328933,3
existing/323,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",84.31743547346304,0.28401292303650033,0.0390413233870469,0.15999887352149086,0.19614793390096413,39.727218402665535,4
existing/323,1-dodecanethiol + meoh,meoh + n-hexane,95.78600941654977,0.32264340545506776,0.14412344642947272,0.04696853543591496,0.24579019473855038,46.96719729366841,5
existing/324,1-dodecanethiol + meoh,1-undecanethiol + meoh,51.590248420186434,0.21144892052461547,0.05523274853006874,0.11151320201066786,0.33123891974962205,45.138751850622526,1
existing/324,1-dodecanethiol + meoh,1-dodecanethiol + meoh,51.968771437243504,0.2130003432411442,0.04873439493555871,0.11191864680652347,0.3033518345298136,46.22952012842467,2
existing/324,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,73.74447554675466,0.30225072036896433,0.09693161928456608,0.11628206723252305,0.45462193758533587,42.712319407109796,3
existing/324,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",74.8198534908638,0.3066582879306837,0.03327804453225161,0.11745930155882578,0.2207684120425195,48.969089599591115,4
existing/324,1-dodecanethiol + meoh,meoh + n-hexane,86.0125811109471,0.3525330461546936,0.10388202248039509,0.03882425247870679,0.2720570801078044,56.03916463457777,5
existing/325,1-dodecanethiol + meoh,1-dodecanethiol + meoh,51.31883743096156,0.23604167681236682,0.04552656467252464,0.09671208308442993,0.3200716921184215,42.64358845941491,1
existing/325,1-dodecanethiol + meoh,1-undecanethiol + meoh,51.326576219624094,0.23607727147397345,0.051782018156008094,0.09623660058020009,0.3498344910780564,41.775970103097585,2
existing/325,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,70.69889233473837,0.32518049766654566,0.090815480332705,0.10079957334593082,0.4739475244181014,39.29318961638605,3
existing/325,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",72.94855137401967,0.3355278344042966,0.03073273922902999,0.10196227664990808,0.23160432232689776,45.59085558416734,4
existing/325,1-dodecanethiol + meoh,meoh + n-hexane,81.44601374401631,0.374612025841063,0.088806454840087,0.03682436970135947,0.2931157208867776,51.29218968819866,5
existing/326,1-dodecanethiol + meoh,1-dodecanethiol + meoh,49.46602271135298,0.2648379640590416,0.03904523822909477,0.07466627348576942,0.3433710240934864,48.494040452159716,1
existing/326,1-dodecanethiol + meoh,1-undecanethiol + meoh,49.947255567207726,0.2674144544012425,0.044181591615019625,0.07433362612953866,0.37279256162591373,47.82604025418886,2
existing/326,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,65.53375476591685,0.35086358753008434,0.0769419693375679,0.07821511404450537,0.4958972394937517,46.00050913575462,3
existing/326,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",66.86164476681974,0.3579730267988446,0.026235764693187752,0.07919064948829088,0.24885380856999695,51.155038180320695,4
existing/326,1-dodecanethiol + meoh,meoh + n-hexane,73.29778276525781,0.3924317034920521,0.06795508049333787,0.031439815826307026,0.3163121748714656,56.146425101354815,5
existing/327,1-dodecanethiol + meoh,1-dodecanethiol + meoh,48.12249855600638,0.2826272723914122,0.03782623940117144,0.05736906675773397,0.3973540390492823,50.56836598412292,1
existing/327,1-dodecanethiol + meoh,1-undecanethiol + meoh,48.809014037900724,0.2866592325747859,0.04271944953747764,0.05719646037142764,0.4275540259403932,50.17729900556977,2
existing/327,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,64.31432421229815,0.37772315597171,0.07437417705728008,0.06110767571083666,0.4510395633205145,48.729474543462295,3
existing/327,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",65.06450528455404,0.3821290292454053,0.025836112495690237,0.06186000622449418,0.29460953201169554,53.35857221071419,4
existing/327,1-dodecanethiol + meoh,meoh + n-hexane,71.71233937163886,0.42117228908688603,0.051133824863916856,0.03036793032673376,0.372604617597791,58.37850062049291,5
existing/328,1-dodecanethiol + meoh,1-dodecanethiol + meoh,45.1946511208477,0.29573060832062936,0.03565721774217177,0.04765972263754698,0.427970801366868,47.610210009595946,1
existing/328,1-dodecanethiol + meoh,1-undecanethiol + meoh,45.2214750991753,0.2959061306718737,0.04023781480618595,0.0474651159391649,0.4587966954326685,47.08415623261886,2
existing/328,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,58.731716062790206,0.3843102156607077,0.07073051908719315,0.050962280809307696,0.41877811055569514,45.105168198461875,3
existing/328,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",59.17090935678898,0.38718407123395465,0.02437452285993101,0.05179357599355553,0.3200096001673445,49.5359625156427,4
existing/328,1-dodecanethiol + meoh,meoh + n-hexane,68.52362983840015,0.4483834753422832,0.042266419282744404,0.02756547754951522,0.394740495383283,55.422580452181386,5
existing/329,1-dodecanethiol + meoh,1-dodecanethiol + meoh,46.19294812481959,0.3170941128946471,0.033505112374115784,0.04185204740949372,0.4446175050901887,49.86246731548431,1
existing/329,1-dodecanethiol + meoh,1-undecanethiol + meoh,46.941187844995945,0.3222304469008843,0.03780539983114578,0.04153527153728846,0.4764945793704261,49.362615231104485,2
existing/329,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,60.59748601116496,0.4159748803742582,0.06473850266582848,0.045004424634857536,0.4100895223173632,48.222659559973174,3
existing/329,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",61.6999376139539,0.4235427219428679,0.022746816987736774,0.04585932431392048,0.3315565714064689,52.702175065674076,4
existing/329,1-dodecanethiol + meoh,meoh + n-hexane,63.843498189052276,0.4382573151132386,0.035164279785634626,0.027933963862733377,0.44270588604589733,55.50615532184246,5
existing/330,1-dodecanethiol + meoh,1-dodecanethiol + meoh,43.589347460170025,0.3288319600975671,0.02962587215919527,0.03341578977132859,0.4699411667061541,51.30534523962286,1
existing/330,1-dodecanethiol + meoh,1-undecanethiol + meoh,43.69968082972738,0.3296642996550442,0.03388029509750458,0.03317672165583353,0.4947539163183431,50.75455212525811,2
existing/330,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,54.46167239996739,0.41085126364502345,0.058356895636243224,0.03646772270133243,0.38458074854699387,49.39681833970005,3
existing/330,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",55.52753013317772,0.4188919457845522,0.01984491372642593,0.037078044481065095,0.34862758983361697,53.3972907591773,4
existing/330,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,59.00773046776636,0.4451460919059341,0.02608243361907089,0.013068542179757165,0.3337986324165785,56.21856228464377,5
existing/331,1-dodecanethiol + meoh,1-dodecanethiol + meoh,143.52092608105997,0.07116860859291846,0.819843175920695,0.12578928730963557,0.13302132932259927,22.205737275443074,1
existing/331,1-dodecanethiol + meoh,1-undecanethiol + meoh,162.6000194659606,0.08062947654084987,0.9163826117474047,0.12347939661370559,0.11874594477030499,8.50269487202828,2
existing/331,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,192.301235446938,0.09535760206653142,0.7931869423560678,0.0710484176127962,0.08220957033657321,32.42817925961469,3
existing/331,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,203.95842391252893,0.10113812415383286,0.8011318240323864,0.04509781585773322,0.05329264508335556,41.83107933845437,4
existing/331,1-dodecanethiol + meoh,1-dodecanethiol + pyridine,207.44380040677066,0.10286643933609103,0.8343308405891907,0.010050053567454835,0.011902274953154606,45.59950980288044,5
existing/332,1-dodecanethiol + meoh,1-dodecanethiol + meoh,136.83982320930468,0.06901107316258077,0.8075924816669415,0.1257046989766987,0.13468882322120898,13.238525527123512,1
existing/332,1-dodecanethiol + meoh,1-undecanethiol + meoh,157.14999630765266,0.0792539016664652,0.905949851361169,0.12225091712906766,0.11889790484056575,0.0,2
existing/332,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,187.1666996481211,0.09439192846119507,0.7816079905126245,0.06940298888688728,0.08155357635430004,24.044086411639256,3
existing/332,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,196.81209060153336,0.09925629297991775,0.786651988249863,0.04817175416507774,0.05770290387965123,32.22477231515856,4
existing/332,1-dodecanethiol + meoh,1-dodecanethiol + diethylamine,201.85216678150036,0.10179810469702784,0.8118225696987269,0.0484939497072811,0.05636756776529947,0.0,5
existing/333,1-dodecanethiol + meoh,1-dodecanethiol + meoh,133.26090835144046,0.06871254429763997,0.7877420929409723,0.12552592704404214,0.1374469753643234,20.299196721995774,1
existing/333,1-dodecanethiol + meoh,1-undecanethiol + meoh,151.7304434519344,0.07823588287043898,0.8811035425317101,0.1233706957546499,0.12282116459750957,7.422825276732854,2
existing/333,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,184.08218512305953,0.09491722258351142,0.7605259750504743,0.07204890591870465,0.08653744854126255,30.201354963600835,3
existing/333,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,197.2894057777605,0.10172718467600705,0.769451138361448,0.044474563280413645,0.05464204311357208,39.994158020962104,4
existing/333,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,199.2491017081737,0.10273765124939482,0.8451600616557944,0.07835371560826533,0.08484303920219358,19.21799347717529,5
existing/334,1-dodecanethiol + meoh,1-dodecanethiol + meoh,143.29962121228067,0.07244503649305166,0.8018815168883671,0.12965516966894297,0.13918417979647346,28.095087202744438,1
existing/334,1-dodecanethiol + meoh,1-undecanethiol + meoh,160.21876059165223,0.08099849713307572,0.9009419816345158,0.1261003965889283,0.12278012987831259,14.193986767022198,2
existing/334,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,194.744425013355,0.09845292581765594,0.7751930843617458,0.07144164485637503,0.08438307854707072,39.29196367907412,3
existing/334,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,204.28728138688183,0.10327731106291753,0.7799941281455609,0.04963922115826788,0.05983272152675862,47.356582682728295,4
existing/334,1-dodecanethiol + meoh,1-dodecanethiol + diethylamine,209.34944368413392,0.10583648413857358,0.806465470176976,0.054612747918588285,0.06342367832658824,3.4819508049180383,5
existing/335,1-dodecanethiol + meoh,1-dodecanethiol + meoh,166.62184489960282,0.10189250895354514,0.6587587590715206,0.10172634236835691,0.13376506939533442,40.12035302381026,1
existing/335,1-dodecanethiol + meoh,1-undecanethiol + meoh,166.79769804178784,0.10200004658089161,0.737873578229926,0.0990884645017756,0.1183906311667962,27.543784060457366,2
existing/335,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,186.3873389796369,0.11397949420889755,0.6290100051818479,0.07210474267048855,0.10284299808449025,43.907833817426315,3
existing/335,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,187.50349342106458,0.11466204442603886,0.7005851610473172,0.07675586817866754,0.09874156295981995,32.61126817535808,4
existing/335,1-dodecanethiol + meoh,1-undecanethiol + n-hexane,194.27906042164713,0.11880543583842051,0.6991756546706754,0.059928365028667066,0.07894618322838533,39.56592344466169,5
existing/336,1-dodecanethiol + meoh,1-dodecanethiol + meoh,126.32554035312458,0.06572579683803287,0.7785877787409292,0.1339864957310856,0.14682256499993812,25.749834213704855,1
existing/336,1-dodecanethiol + meoh,1-undecanethiol + meoh,147.5374079761766,0.07676209953700233,0.8716062688953689,0.13067705226985288,0.13037935433047176,13.261569456561066,2
existing/336,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,190.65509152838243,0.09919575864787568,0.7551718762681822,0.06645732897128746,0.08088481829444844,39.509319310076506,3
existing/336,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,199.42481828856376,0.10375855155383518,0.7602459357142095,0.045354611314814705,0.05629913172480054,47.51008845674448,4
existing/336,1-dodecanethiol + meoh,1-dodecanethiol + pyridine,202.956568170527,0.1055960823854927,0.7937836825725753,0.010235651523744742,0.01273060371767851,51.127154176444854,5
existing/337,1-dodecanethiol + meoh,1-dodecanethiol + meoh,138.01539262880797,0.0715843227920857,0.7809181897269941,0.1369819541751354,0.14923404804432822,18.88596932918356,1
existing/337,1-dodecanethiol + meoh,1-undecanethiol + meoh,161.6972891295531,0.0838673913045775,0.8760216473286018,0.13383589014316905,0.13252947586854813,3.922257138477208,2
existing/337,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,197.89143407102895,0.1026401767549834,0.7533837186429073,0.07506035625489832,0.09060401121713246,29.799711134653418,3
existing/337,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,208.32019213502542,0.10804925156435263,0.7584724721683631,0.0518591717353364,0.06399746588377757,38.5099410154635,4
existing/337,1-dodecanethiol + meoh,1-dodecanethiol + pyridine,214.87281294843245,0.11144789366148898,0.7967595210799088,0.010206935623049885,0.012648525274197823,44.012083458045026,5
existing/338,1-dodecanethiol + meoh,1-dodecanethiol + meoh,132.35311811057616,0.06939378572150191,0.7722128143001787,0.13620289575683486,0.14993454455794983,18.975526281255,1
existing/338,1-dodecanethiol + meoh,1-undecanethiol + meoh,144.59344971984794,0.07581148831120808,0.8661941324432515,0.13201481235799942,0.132251682421211,5.141583400501684,2
existing/338,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,195.48451791635034,0.1024940775239229,0.7478340234503036,0.06919307685027258,0.08468883936008052,32.65137522343637,3
existing/338,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,205.88317982056003,0.10794617813380955,0.7544800857246309,0.04547220842197539,0.05684365024595443,41.60641122473625,4
existing/338,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,206.21260883994896,0.10811890037192728,0.8339081478253061,0.07507118770196083,0.08258844262761166,20.55626457218203,5
existing/339,1-dodecanethiol + meoh,1-dodecanethiol + meoh,124.60310916318174,0.06767800055733303,0.7443986544186827,0.13780736260380516,0.15620768839092625,19.823758124345332,1
existing/339,1-dodecanethiol + meoh,1-undecanethiol + meoh,145.7065738416471,0.07914031721911388,0.8334764065346383,0.13381320626295598,0.1383383058108142,7.706326690725189,2
existing/339,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,190.82985360773696,0.10364896209697773,0.7180157686873241,0.07263612324572241,0.09186865166166132,33.26594692498739,3
existing/339,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,202.28241657030432,0.10986940529272866,0.7251524153789699,0.04747015816801338,0.061440294127084905,42.38264097359317,4
existing/339,1-dodecanethiol + meoh,1-dodecanethiol + pyridine,206.35308727595537,0.11208038426537195,0.7602221871619118,0.01050856702716451,0.013634550029351631,46.42761009124924,5
existing/340,1-dodecanethiol + meoh,1-dodecanethiol + meoh,125.08720598486683,0.06840866175085464,0.7394729408463663,0.13713684143684263,0.1564400080951652,14.737703543975172,1
existing/340,1-dodecanethiol + meoh,1-undecanethiol + meoh,139.05584990096295,0.07604794211730523,0.8299646716166763,0.1344134860178559,0.1393784014638113,1.6414551203576269,2
existing/340,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,193.08822574021397,0.10559758704925416,0.7151225048022953,0.06982084501193714,0.08895017077139675,28.783092701943424,3
existing/340,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,203.06787823080273,0.11105533683465071,0.7208296065617494,0.04676932312111127,0.060929375110480466,37.30346517535733,4
existing/340,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,204.9550545686655,0.11208741047275475,0.7967400459265774,0.07538179025032861,0.086434930445832,17.639717001700813,5
existing/341,1-dodecanethiol + meoh,1-dodecanethiol + meoh,133.10247095783342,0.07051866416339977,0.7603367115385183,0.1391550441387145,0.15470407956523083,35.64525088921566,1
existing/341,1-dodecanethiol + meoh,1-undecanethiol + meoh,147.88731935769403,0.07835178515291802,0.8538278425394026,0.13547311099308973,0.13693821936511794,21.075029747153113,2
existing/341,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,198.5649377859095,0.10520115863804584,0.7347415573348347,0.07239776648635442,0.08969674051255057,47.73140460620354,3
existing/341,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,210.77720306571487,0.11167130624495064,0.8188986951458765,0.07825484619691235,0.08722570060828097,36.133165348437714,4
existing/341,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,210.90427991884485,0.11173863249264783,0.7436174892425107,0.04437603596055728,0.056315229175347786,57.83986357877388,5
existing/342,1-dodecanethiol + meoh,1-dodecanethiol + meoh,121.99942489344755,0.06727307945764198,0.7315065315967644,0.14278466321290495,0.16331476750583707,22.988728586603386,1
existing/342,1-dodecanethiol + meoh,1-undecanethiol + meoh,135.1171671940812,0.07450648175331784,0.8197718865430705,0.14002368071051227,0.14588906793041212,10.704465045494088,2
existing/342,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,197.34783429018975,0.10882179607479893,0.7087888362557679,0.06703314626479565,0.08640274157600644,38.84293036547283,3
existing/342,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,205.97127824772488,0.11357694660981543,0.7137806488557185,0.04592105002660383,0.06044615945193055,46.921155954498836,4
existing/342,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,207.75968419658145,0.11456311171350363,0.7927729844414692,0.072776968848048,0.08408176624743091,28.106052652760052,5
existing/343,1-dodecanethiol + meoh,1-dodecanethiol + meoh,135.69893704529258,0.07266725365120741,0.753453015689648,0.141767402024325,0.15836033139881087,25.186060708300065,1
existing/343,1-dodecanethiol + meoh,1-undecanethiol + meoh,151.78322843909004,0.08128044774073,0.8420240712512396,0.13736776802640593,0.14025823221845696,12.718967049607741,2
existing/343,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,203.46217508625142,0.10895470375338434,0.7292147331998975,0.0698920137008515,0.08746267500785448,40.23813494741888,3
existing/343,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,212.51963522417188,0.11380500521932937,0.7344274328612574,0.0476441902935197,0.06092049485348694,48.65696616302423,4
existing/343,1-dodecanethiol + meoh,1-dodecanethiol + pyridine,215.53541099707095,0.11541996365464326,0.7696269433339364,0.011204592109518477,0.014349564023615853,51.89958795452824,5
existing/344,1-dodecanethiol + meoh,1-dodecanethiol + meoh,138.563293565944,0.07201676395210999,0.7798460466021545,0.13099393680633864,0.14381662991560476,23.99394522514747,1
existing/344,1-dodecanethiol + meoh,1-undecanethiol + meoh,149.90590609665884,0.07791196338193576,0.8736830958458042,0.12884117055316854,0.12851676001403176,9.677143660977606,2
existing/344,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,194.8696150410812,0.10128136180000072,0.7536499619221733,0.07141297879332575,0.08655458301315713,34.71166427329153,3
existing/344,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,204.86433249242714,0.10647600743044006,0.8425804272167592,0.07751529522704376,0.08424699010780799,23.11035859160611,4
existing/344,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,204.9999183930267,0.10654647672679858,0.7594698149763004,0.04827097541735045,0.05976047760787953,43.07463725529148,5
existing/345,1-dodecanethiol + meoh,1-dodecanethiol + meoh,144.7077883881239,0.07467924796594266,0.7843657213955251,0.12858123087560827,0.14084195204945543,27.667701641548092,1
existing/345,1-dodecanethiol + meoh,1-undecanethiol + meoh,159.9694419176768,0.08255531891553726,0.8777499166765047,0.1276911914539714,0.12700016979738796,15.051072277012743,2
existing/345,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,197.01848530900307,0.10167519303662426,0.7575165264605537,0.07233822843402335,0.08716974628063182,38.93200272947068,3
existing/345,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,206.33025816154682,0.10648071319282008,0.7618117802876907,0.050839711971321665,0.0625602887037525,47.02078641795329,4
existing/345,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,210.3503244385376,0.10855534600756328,0.8431498132925634,0.0779849320990393,0.08466180706906332,28.00967646549979,5
existing/346,1-dodecanethiol + meoh,1-dodecanethiol + meoh,130.16300811913578,0.11592527406530825,0.4421937827703117,0.08836912027545155,0.16655729182721013,56.20930535123903,1
existing/346,1-dodecanethiol + meoh,1-undecanethiol + meoh,131.97342962132808,0.11753766465037584,0.49836670824794094,0.087386110674807,0.1491859840049404,47.703696108069714,2
existing/346,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,154.65953832302768,0.1377422789007841,0.4190027846213041,0.05957333131981774,0.12448036860874696,61.81669297719143,3
existing/346,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,156.97244982306455,0.13980219518118514,0.4691714827693165,0.06073868816053998,0.11462072534641964,54.361163439906704,4
existing/346,1-dodecanethiol + meoh,1-undecanethiol + n-hexane,162.24072221590305,0.1444942035314494,0.46858602028697693,0.047468624321741565,0.09198371687486914,59.75091186206452,5
existing/347,1-dodecanethiol + meoh,1-dodecanethiol + meoh,144.45620366962444,0.07309141945598326,0.8015200842189868,0.13053114219188014,0.14004717604888312,18.42138476608272,1
existing/347,1-dodecanethiol + meoh,1-undecanethiol + meoh,157.2023064162115,0.07954064571704798,0.8947878387952726,0.13112820413774018,0.12781572628762797,5.734826696290272,2
existing/347,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,199.42382550937538,0.10090373490057027,0.7742790481463624,0.07360523140611293,0.08681046833994369,30.440837818046322,3
existing/347,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,209.84779252468445,0.10617801545174536,0.7800584420246266,0.050131654408966594,0.06038575336452021,39.266747700267565,4
existing/347,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,211.4136574764151,0.10697030604980179,0.8585645342710061,0.07933143907535628,0.08458447560257817,19.492509698931155,5
existing/348,1-dodecanethiol + meoh,1-dodecanethiol + meoh,151.81179362071117,0.07459236968930016,0.8233641059997483,0.13622266045162643,0.14195971142374783,32.21376841301966,1
existing/348,1-dodecanethiol + meoh,1-undecanethiol + meoh,159.19773211914554,0.07822143329389807,0.9218769551389506,0.1334588129823799,0.12646099659810817,16.83839844058091,2
existing/348,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,201.33139779586995,0.09892371136839172,0.7918806047512514,0.08246198072978503,0.09431312405345402,40.274942320542934,3
existing/348,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,208.92931838735657,0.10265693187855897,0.880155253071643,0.08856711439316842,0.09142672593063066,28.486002453172148,4
existing/348,1-dodecanethiol + meoh,1-undecanethiol + n-hexane,214.4333086560207,0.10536130462256489,0.8761966625003054,0.07271639263830228,0.07663124903219291,35.13566682291157,5
existing/349,1-dodecanethiol + meoh,1-dodecanethiol + meoh,130.2543820116591,0.0666925321355939,0.7888434139254286,0.1420220871968587,0.15256993306280964,27.506406297038627,1
existing/349,1-dodecanethiol + meoh,1-undecanethiol + meoh,155.20385921374285,0.07946710282080353,0.8857619332911867,0.13998006178928887,0.1364671257104669,10.432437239857684,2
existing/349,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,201.3374281869227,0.10308830069342508,0.7637114719633444,0.0728041162661346,0.08703258766539018,38.85555107200886,3
existing/349,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,210.57045143247407,0.10781577081767396,0.7679379325576305,0.051417130355050564,0.06275317341935721,47.19943932885579,4
existing/349,1-dodecanethiol + meoh,1-dodecanethiol + diethylamine,215.2446987858975,0.11020906758829627,0.7946967909981006,0.05875848814256661,0.06884776458546359,0.0,5
existing/350,1-dodecanethiol + meoh,1-dodecanethiol + meoh,143.38872364348686,0.07528380382001403,0.7704077776371883,0.13857966894127105,0.15245498654876868,19.010316477014147,1
existing/350,1-dodecanethiol + meoh,1-undecanethiol + meoh,153.66320680324637,0.08067824596927649,0.8632647212243287,0.13500224235947986,0.13523661233332063,5.90494129222714,2
existing/350,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,206.27483737053896,0.10830108529468267,0.7452310496251529,0.07075713030960731,0.08671342557336771,33.20094668286629,3
existing/350,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,215.25386794397005,0.1130153721577473,0.8313878234086807,0.07632978575713797,0.08408979288966315,21.39993136233438,4
existing/350,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,215.60489063181092,0.1131996706332222,0.7510059588720371,0.047975112436152996,0.060045367980423106,41.8306593026753,5
existing/351,1-dodecanethiol + meoh,1-dodecanethiol + meoh,140.22801322015545,0.07200728346640942,0.78821522604817,0.13672559157652112,0.14782090807441456,23.83650122762878,1
existing/351,1-dodecanethiol + meoh,1-undecanethiol + meoh,156.77090533854687,0.08050208200750451,0.8856714221241069,0.13495666953037289,0.13222903683894333,8.901260947201367,2
