stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row150,0.003147131406175748,0.001573565703087874,0.0669765520925487,0.8505419421254269,0.02342516794002482,100,12,8,6,2.5,0.8450524799255567,0.08653788268566132
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row151,0.016807203948068623,0.008403601974034312,0.07509907728206212,0.18776029036273717,0.07306919026587691,162,17,73,8,2.0,3.1105643405753427,0.23063471913337708
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row154,0.002049701573865784,0.001024850786932892,0.04640129285889524,0.9255853623416999,0.008595217210905892,25,6,5,3,1.0,0.8769304628327261,0.054825253784656525
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row156,0.001612608441487155,0.0008063042207435775,0.0691913338635921,0.9557470087094102,0.008899557792714664,27,9,5,5,1.0,0.20470747446214183,0.036583105102181435
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row162,0.002142544997815985,0.0010712724989079925,0.06690465131148532,0.9206760432612277,0.016487178070736783,70,11,6,3,3.0,0.7352700296978705,0.04984031617641449
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row183,0.0017410058350527983,0.0008705029175263991,0.0651440796851714,0.9526314476746337,0.01308543697066073,53,13,6,5,2.0,0.2593604732062102,0.053182680159807205
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row372,0.0062811770328982785,0.0031405885164491392,0.07538603011683387,0.9414566524301523,0.010955504976279501,24,12,9,8,1.0,0.1473854541908085,0.15240969602018595
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row373,0.017166936864763862,0.008583468432381931,0.09652719754575173,0.46950777848266767,0.04362943706439442,124,15,10,2,3.0,2.8430892690561502,0.17419268190860748
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row376,0.018813850761621936,0.009406925380810968,0.11298530040031603,0.6882280176283614,0.041905205329115104,119,19,9,5,2.0,2.3098613635864798,0.20340879261493683
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row380,0.020568202414901093,0.010284101207450547,0.10546535383829002,0.895128060366706,0.009215008335221292,19,9,4,4,3.0,0.12090628228649752,0.3440437279641628
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row389,0.0019367599109064704,0.0009683799554532352,0.0435068358359852,0.9847837240773992,0.0036721597518771885,11,7,1,1,1.0,0.12569305793369315,0.03861375153064728
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row394,0.0026360686513462205,0.0013180343256731103,0.05853338748307652,0.9872847305190179,0.0032589304312880684,5,0,0,0,,,
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row58,0.018662643578654128,0.009331321789327064,0.09752027144136753,0.005594781443054009,0.048815397503120556,136,13,5,0,3.0,5.206984353955127,0.04154166579246521
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row71,0.020474845608007882,0.010237422804003941,0.10111206449724972,0.004659096297099833,0.053143744724137444,144,14,6,3,3.5,3.29152968980769,0.0916309803724289
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row73,0.021786566534258915,0.010893283267129458,0.10203171471357157,0.11424848580872127,0.05948508406473723,147,16,10,3,2.0,3.0373735254057004,0.24716784805059433
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row82,0.019591952268403278,0.009795976134201639,0.09979917776838611,0.2633309225849234,0.05432937341609172,143,14,9,5,3.0,1.941422652053943,0.16032350063323975
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row94,0.02366306995788659,0.011831534978943296,0.1129797537702464,0.3830710461039132,0.05565162170345762,143,14,18,7,1.5,1.2541138650142538,0.17764181643724442
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row95,0.004103315413712203,0.0020516577068561016,0.06661833248970034,0.9429129090051241,0.019666617655051854,74,10,6,5,2.0,0.30616115821658024,0.12816326692700386
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row96,0.02460504714770271,0.012302523573851355,0.12000422906071176,0.12593529635201883,0.05600768008999044,143,10,4,0,3.0,6.674725458246602,0.08647242188453674
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row101,0.004213846851569587,0.0021069234257847934,0.08161325983466543,0.929243023746456,0.005421403137235237,16,9,4,3,1.0,0.20848308247216132,0.02315039187669754
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row103,0.002203253061149693,0.0011016265305748465,0.06572997027048809,0.971037631985635,0.0025889589013864418,8,3,3,3,1.0,0.2764018269377856,0.07645659300033003
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row141,0.002550210954059261,0.0012751054770296305,0.07288215572452153,0.965493580426972,0.0025485808024781624,6,4,3,3,1.0,0.25231945958776364,0.0672711922088638
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row146,0.011869571408434898,0.005934785704217449,0.22694785769646508,0.5824797416474806,0.005154853473816599,6,2,0,0,1.5,0.3692542094695366,0.010216050315648317
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row147,0.006997123198595576,0.003498561599297788,0.06090874712525307,0.9732772997035809,0.005504682805123074,12,9,8,8,2.0,0.21117953019000274,0.06837703101336956
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row148,0.0012646037180818063,0.0006323018590409031,0.04950372883280645,0.9840225856082188,0.0030874629398541793,7,3,3,2,2.0,0.3794670451100827,0.07355815544724464
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row150,0.0029457451570236107,0.0014728725785118054,0.06262252176614817,0.9600885071915574,0.006174104388337582,18,13,11,10,1.0,0.10249299841371982,0.1002981849014759
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row156,0.005544828247204624,0.002772414123602312,0.07332849780529155,0.948805510767086,0.010140893096769495,21,12,10,10,1.0,0.2727292906603477,0.21382886031642556
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row157,0.003444895167344292,0.001722447583672146,0.06895002967660421,0.9602859865321682,0.008295622188930533,16,11,6,6,1.0,0.2882322303265126,0.12128269672393799
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row159,0.0018010034206297014,0.0009005017103148507,0.04793428408010439,0.9850308923514852,0.004601847014855593,11,11,7,7,1.0,0.1655639664174586,0.08050151914358139
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row162,0.001785155350627786,0.000892577675313893,0.04846831480979606,0.9794501196491958,0.00401129953554898,14,12,7,7,1.5,0.10015090667658064,0.08441405044868588
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row212,0.02023326766684176,0.01011663383342088,0.09782019407172914,0.15421786046629618,0.05562013922791396,152,14,2,0,2.0,4.344899030285774,0.09683765470981598
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row214,0.0036730502678913694,0.0018365251339456847,0.08742692022282762,0.8186597791046889,0.017382244020700453,74,8,3,3,2.0,1.4166031044299037,0.05523467995226383
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row219,0.0011331934576549545,0.0005665967288274773,0.04164053400612179,0.9915179996928927,0.0034634131718693033,7,2,0,0,1.0,0.6439202500437355,0.014152803225442767
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row220,0.01929213838363832,0.00964606919181916,0.1000444574304554,0.42407853170454524,0.05665498141324081,148,15,20,6,2.0,4.042448657046588,0.11631906032562256
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row222,0.0006624603382430386,0.0003312301691215193,0.03355071460720199,0.9937951758998992,0.004361133881445442,10,5,1,1,1.0,0.3278986645722421,0.04112601047381759
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row228,0.007313079691899941,0.0036565398459499705,0.03299428053738739,0.44389529218280743,0.012268233128956385,43,5,3,1,2.0,15.576878098823101,0.07621347904205322
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row242,0.008094030895830662,0.004047015447915331,0.09973368575884009,0.9122542090567484,0.009159924824338564,27,10,1,1,1.5,0.09124777048757964,0.0696823950856924
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row245,0.001270907823819147,0.0006354539119095735,0.07644004115942883,0.9601976864343429,0.0032102567928710152,11,7,4,2,2.0,0.10737296346429064,0.036175882909446955
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row251,0.0033077772532994184,0.0016538886266497092,0.09802671763278079,0.8316616469545328,0.019328816748623336,96,12,3,3,2.0,0.9943898359119188,0.05581889674067497
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row262,0.005534900348788819,0.0027674501743944094,0.08764931232975855,0.9427551671782466,0.007846836526974672,21,7,4,1,1.0,0.08090093968298126,0.08512039482593536
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row275,0.00206077546674805,0.001030387733374025,0.09937150552009247,0.9279442375546153,0.004892902896057681,13,6,3,3,1.0,0.15772029607967414,0.04163900957792066
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row304,0.007574269751207085,0.0037871348756035425,0.05611786157629323,0.9021274886180829,0.00812234853859991,14,5,2,1,1.0,0.6100173589712916,0.09518620371818542
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row307,0.010029380981327293,0.0050146904906636465,0.2177432811814884,0.25252013218733776,0.008870068360868443,18,3,0,0,1.0,1.5613492271777267,0.2042183168232441
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row321,0.0032211623375556194,0.0016105811687778097,0.06349786981011575,0.9608436667893123,0.0033466539027202607,10,6,3,1,3.0,0.13681819702296064,0.05787528306245804
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row327,0.0034318775592414833,0.0017159387796207416,0.09479707240617624,0.8629196569507938,0.014431918042578868,62,7,5,4,1.0,0.29320416179551845,0.046656642109155655
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row332,0.010270572657077426,0.005135286328538713,0.1215083022067595,0.5863204910306065,0.028382049776929697,122,14,8,3,1.0,3.0951827022539407,0.0730084776878357
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row338,0.008583734774463508,0.004291867387231754,0.09358007317405315,0.9232656703542094,0.004418991138892514,11,7,1,1,3.0,0.12325847184656585,0.051862724125385284
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row341,0.004042459063514502,0.002021229531757251,0.06812878115910977,0.9643948804115741,0.004475628455086422,13,6,2,2,2.0,0.21240229861056875,0.05406302332994528
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row344,0.003516536664551467,0.0017582683322757335,0.0813009027619649,0.8229042786185005,0.01806948835030198,80,11,3,3,2.0,1.6185652271514435,0.051537081599235535
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row387,0.001818400662240618,0.000909200331120309,0.06816447017178352,0.9443542973304759,0.013904203685399677,60,11,4,4,2.0,0.4100453174315033,0.04489527642726898
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row388,0.0017182091769325587,0.0008591045884662794,0.07020594542035088,0.9459933101075412,0.013762881625308572,63,11,6,6,3.0,0.6786339759646839,0.0710739754140377
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row392,0.0044484329181015345,0.0022242164590507672,0.08812013955914895,0.7721131365633555,0.0348108585418335,129,11,12,6,2.0,3.661278045766267,0.15250428020954132
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row393,0.019931454911247686,0.009965727455623843,0.11283379090709318,0.3174459336676478,0.05314906668982335,144,13,61,7,2.0,4.624005325697049,0.12854516506195068
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row394,0.022129292443026267,0.011064646221513133,0.10110136286389916,0.30762451961275733,0.07906711810268462,162,15,70,6,2.0,4.944982783476649,0.10471031069755554
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row397,0.001749512826658429,0.0008747564133292145,0.06758787854564867,0.9386677784806441,0.013993997275829315,58,10,5,4,2.0,0.2964215224847215,0.06657226383686066
outer,nato_outer_o2__train_strict_core__test_strict_core,2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row398,0.0021759118086234147,0.0010879559043117074,0.0635306458141687,0.9204154115839379,0.018202627937176398,85,12,4,3,1.5,0.731082042654045,0.062195759266614914
