evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,balanced_accuracy_supported,macro_f1_supported,macro_f1_union,n_test,n_test_supported,n_test_unsupported,unsupported_classes,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.24062111801242234,0.28095238095238095,0.2006802721088435,74,74,0,,0.005728269762760089,0.0028641348813800444,0.08881279768266995,0.9408707261789959,0.004452710232465885,,1.5,0.1644024315626115,0.07813731842907146,9.004454062749083,0.006427162071912265,0.1406945947304544,0.015194945376815688,1.4836556174056013,46,37,0.2472798649514151,-0.22919352752346472,0.03920318931341171
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.33416666666666667,0.4259259259259259,0.18253968253968253,71,71,0,,0.011931170574273215,0.005965585287136608,0.07960431184046207,0.9302779494229332,0.006685356094004132,,2.0,0.30957320029973456,0.08045266475528479,10.535462835660779,0.00751995919747379,0.16461660680719964,0.027749867162017078,1.9899727236182045,53,55,0.3064270248545923,-0.2723013979880355,0.038714196532964706
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.34,0.44140350877192985,0.18917293233082708,71,71,0,,0.0108172192482231,0.00540860962411155,0.07990446488121696,0.9239588020634065,0.006728586631142824,,2.0,0.26403287173175183,0.08235635235905647,9.854525732145133,0.007033922721017226,0.15397696456476767,0.0317619587269112,2.0424325969199044,49,48,0.2891238268586682,-0.24493480826157005,0.039913762360811234
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.3,0.3956043956043956,0.1695447409733124,71,71,0,,0.012596359508793734,0.006298179754396867,0.08552233365934693,0.9184714114996907,0.006828847236097912,,1.5,0.3148853709104916,0.07461380586028099,10.767768116400434,0.0076857731023557705,0.16824637681875676,0.02736920919577438,2.0570566152682095,50,56,0.2888482235237743,-0.2785964471672197,0.04098409041762352
quality_pass,domain_only,instrument,Pendar-1,460,40,domain,domain__quality_pass__domain_only__instrument__Pendar-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.7192654839713662,0.8044662309368191,0.48267973856209145,40,40,0,,0.017143131586055887,0.008571565793027943,0.11151397862009119,0.7414043466999454,0.025420427360718333,,2.0,1.6254557125664524,0.08078132383525372,5.077064831068978,0.0036238863890570862,0.07932913798545277,0.005672805528607945,1.5241480748603915,20,17,0.12743327620900685,-0.21725189649295942,0.04963971674442291
quality_pass,domain_only,instrument,Pendar-1,460,40,domain,domain__quality_pass__domain_only__instrument__Pendar-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.6668222844693433,0.7420323928944619,0.4452194357366771,40,40,0,,0.008259784205152632,0.004129892102576316,0.09159428051922167,0.8706951611718023,0.025138673471270634,,2.0,1.6871767769126742,0.0795054230839014,5.9233918274695245,0.004227974180920431,0.09255299730421132,0.006940168236151933,1.190105052720976,23,19,0.15284069827605434,-0.25091124637789336,0.04276077449321747
quality_pass,domain_only,instrument,Pendar-1,460,40,domain,domain__quality_pass__domain_only__instrument__Pendar-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.6822284469343293,0.7824074074074074,0.46944444444444444,40,40,0,,0.00960664507902537,0.004803322539512685,0.09126610987343453,0.8656271463274596,0.02517603337182025,,2.0,1.560613357125069,0.07663954235613346,5.600867549450562,0.003997764132370137,0.08751355546016504,0.005335699242174565,1.4601065866152418,17,18,0.13223330385610552,-0.2522469462775689,0.04519670456647873
quality_pass,domain_only,instrument,Pendar-2,458,42,domain,domain__quality_pass__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.9266666666666665,0.9491136784548901,0.7909280653790751,42,42,0,,0.018642125957044592,0.009321062978522296,0.09709836624711118,0.8318198649576024,0.03078052343218622,,2.0,1.1973834528047154,0.08235208131372929,5.7465416695303055,0.0041017428048039295,0.08978971358641101,0.007314042139077757,1.580781350828032,20,25,0.1417306159765525,-0.23210588615306788,0.0512445829808712
quality_pass,domain_only,instrument,Pendar-2,458,42,domain,domain__quality_pass__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.9733333333333334,0.9370186335403726,0.9370186335403726,42,42,0,,0.010245616389690407,0.005122808194845204,0.09166412563725691,0.8374171559083198,0.03017208256280353,,2.0,1.3038466610411499,0.09052659384906292,6.343979126096274,0.004528179247748947,0.09912467384525428,0.009312069766238865,1.0414644013768979,19,29,0.1765190593450243,-0.2644185348838868,0.046553801745176315
quality_pass,domain_only,instrument,Pendar-2,458,42,domain,domain__quality_pass__domain_only__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.9366666666666668,0.949399585921325,0.949399585921325,42,42,0,,0.012065987109115807,0.0060329935545579035,0.09282175984132693,0.8364594679575144,0.030286924176677717,,2.0,1.3300447545119403,0.09626971278339624,5.9854955250106645,0.0042723023019348065,0.09352336757829163,0.009270976314176277,1.219002891449843,23,29,0.15725118054253817,-0.25602790935647046,0.04984736442565918
quality_pass,domain_only,instrument,Pendar-3,458,42,domain,domain__quality_pass__domain_only__instrument__Pendar-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.5515960230245944,0.462545937915396,0.462545937915396,42,42,0,,0.009158789067828943,0.004579394533914471,0.09037044512652093,0.8740004829095149,0.022682033230670466,,2.0,1.0848122422591113,0.07272218260914087,4.977830834989627,0.0035530555567377777,0.07777860679671293,0.008410586966200121,1.2659951190453085,25,27,0.13639965710627794,-0.23324785981410623,0.04459921270608902
quality_pass,domain_only,instrument,Pendar-3,458,42,domain,domain__quality_pass__domain_only__instrument__Pendar-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.5406070120355835,0.5544001154838593,0.5544001154838593,42,42,0,,0.00740423329685435,0.003702116648427175,0.08649822067762465,0.8798161643243825,0.022691112135489057,,2.0,1.2846725747193641,0.0788196548819542,5.088237793749285,0.003631861380263587,0.07950371552733257,0.008283639750609383,1.4214629962724696,32,29,0.15468807910602186,-0.22411094190134473,0.04319589585065842
quality_pass,domain_only,instrument,Pendar-3,458,42,domain,domain__quality_pass__domain_only__instrument__Pendar-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.4087388801674516,0.41440360405877646,0.41440360405877646,42,42,0,,0.00700157526095546,0.00350078763047773,0.08451355420345542,0.8818159811418231,0.02271403039340481,,2.0,1.0167584144377182,0.0747578488662839,5.167051138264941,0.0036881164441577023,0.08073517403538968,0.007401634630933691,1.2286314159603695,30,24,0.14907763791785283,-0.2183689372313108,0.04365427792072296
quality_pass,domain_only,instrument,RMX-1,455,45,domain,domain__quality_pass__domain_only__instrument__RMX-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.6004040404040404,0.6685185185185185,0.4011111111111111,45,45,0,,0.00958981512212754,0.00479490756106377,0.09069174464625016,0.9482846590102734,0.006604763516607891,,1.0,0.20012218345822058,0.05623836908489466,9.072420500003433,0.006475674875091673,0.14175657031255368,0.02856947203288724,1.8432458144405501,57,50,0.27639369070964476,-0.23413980668502618,0.04056738689541817
quality_pass,domain_only,instrument,RMX-1,455,45,domain,domain__quality_pass__domain_only__instrument__RMX-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.5701010101010101,0.6367276887871853,0.31836384439359267,45,45,0,,0.009080193750278078,0.004540096875139039,0.08934269453397556,0.9563455146390277,0.006834397666875574,,1.0,0.21866238393951593,0.05829398613423109,9.058811633989547,0.006465961194853353,0.14154393178108668,0.026557781393865984,1.5298253814603084,56,50,0.28235529201336046,-0.22665081857966368,0.038961976766586304
quality_pass,domain_only,instrument,RMX-1,455,45,domain,domain__quality_pass__domain_only__instrument__RMX-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.6307070707070707,0.6923280423280422,0.3461640211640211,45,45,0,,0.009653313662676698,0.004826656831338349,0.09099386258146538,0.9557848795175126,0.006889955081412427,,1.0,0.162920590769735,0.05775338411331177,9.436547541372976,0.006735579972428962,0.14744605533395272,0.024605446771833454,1.7870775070023976,55,52,0.26600234318470434,-0.25458799128062864,0.038550782948732376
quality_pass,domain_only,instrument,RMX-2,436,64,domain,domain__quality_pass__domain_only__instrument__RMX-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.7599206349206349,0.815839243498818,0.407919621749409,64,64,0,,0.009113238708930521,0.0045566193544652606,0.0890406944966852,0.8277532053899165,0.02954574624065836,,2.0,1.4026875143903161,0.07416920736432076,5.337651396967978,0.0038098867929821398,0.08340080307762465,0.009270110253575117,1.4119528219398825,34,31,0.15169216683871767,-0.23718690153448563,0.04652491956949234
quality_pass,domain_only,instrument,RMX-2,436,64,domain,domain__quality_pass__domain_only__instrument__RMX-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.6488095238095238,0.7149206349206348,0.42895238095238086,64,64,0,,0.007365863194797054,0.003682931597398527,0.08703274880249452,0.8361053144257831,0.029513979744124338,,2.0,1.420963627511712,0.07688069343566895,5.785440911471797,0.00412950814523326,0.09039751424174683,0.008865514431502755,1.2416799413680388,30,24,0.15108538892133083,-0.24378765105925027,0.04393504932522774
quality_pass,domain_only,instrument,RMX-2,436,64,domain,domain__quality_pass__domain_only__instrument__RMX-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.7083333333333334,0.7748792270531402,0.3874396135265701,64,64,0,,0.009146321907853031,0.004573160953926516,0.08644035477640305,0.8371010397159835,0.029577023543219484,,2.0,1.526204124407212,0.0724716647528112,5.610961976267385,0.004004969290697634,0.08767128087917789,0.008117318303865972,1.2512945155502389,31,27,0.14692505756907082,-0.24137337481110777,0.04408823326230049
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.5461538461538462,0.6948051948051948,0.2316017316017316,18,18,0,,0.006120236401545207,0.0030601182007726035,0.09292359105048398,0.9498389000128378,0.006004865306262912,0.8222222222222222,2.0,0.1789221979192865,0.05582537906593643,9.1069494259409,0.0065003207893939334,0.14229608478032654,0.012504778616512916,2.4294086120057283,44,33,0.22733958451741879,-0.21860914627945427,0.034801680594682693
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.5461538461538462,0.6948051948051948,0.2779220779220779,18,18,0,,0.005621330347957159,0.0028106651739785793,0.09201538199701483,0.9533162511111075,0.0060223454249127084,0.8,2.0,0.15642149070695296,0.05857438966631889,9.078672171479342,0.006480137167365697,0.14185425267936472,0.031276358899257395,2.2970371438026302,49,49,0.2653263325493956,-0.223439064718352,0.03534005209803581
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.7461538461538462,0.8535353535353536,0.28451178451178455,18,18,0,,0.005049777978037481,0.0025248889890187405,0.08731039885852943,0.9509638360766308,0.005895820923459912,0.8222222222222222,1.0,0.19812984377200615,0.056300942014786415,8.966288682313314,0.0063999205441208525,0.14009826066114553,0.004919173161524551,1.8186690571088375,22,15,0.1927140791626193,-0.21237703367773975,0.03195188567042351
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.2925170068027211,0.28104575163398693,0.14052287581699346,104,104,0,,0.012340975826611006,0.006170487913305503,0.13354358042755002,0.8962854095084745,0.0072405371450785004,0.7738095238095238,1.5,0.32953679863070173,0.07815036899410188,10.16138087353738,0.007252948517871078,0.15877157614902157,0.029845373794992375,2.139405826269682,52,56,0.31962262195631735,-0.21435090926673167,0.042394597083330154
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.3129251700680272,0.2866043613707165,0.17196261682242991,104,104,0,,0.012929137446435316,0.006464568723217658,0.13378234533935146,0.9008072492847239,0.007061264706091511,0.7559523809523809,2.0,0.2746485829830007,0.06262090988457203,10.359266145985844,0.007394194251239003,0.16186353353102878,0.06222451683733454,2.036943023198555,60,59,0.34123863737589816,-0.22432476721835515,0.04404030367732048
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.2925170068027211,0.28104575163398693,0.16862745098039217,104,104,0,,0.014879849938152775,0.007439924969076387,0.1398234671215237,0.8882338757546508,0.007436672268153787,0.7420634920634921,2.0,0.2834642738207924,0.0653525898233056,10.137875166048728,0.0072361707109555515,0.15840429946951137,0.05143406496164006,1.2933342723864163,56,55,0.3456911657082753,-0.21358651859258787,0.04314134642481804
quality_pass,domain_only,sensor_family,NRC_Canadian_SERS,418,82,domain,domain__quality_pass__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.17857142857142858,0.09653198035739756,0.09653198035739756,82,82,0,,0.03116577102145593,0.015582885510727965,0.16396104781910165,0.5576779151788775,0.011274683568937694,0.481981981981982,2.0,0.49196411584735344,0.11219741962850094,5.861079893038537,0.0041834974254379275,0.09157937332872713,0.00835005051801535,1.0920054655861309,20,24,0.16175857099126295,-0.22721352716098062,0.052273474633693695
quality_pass,domain_only,sensor_family,NRC_Canadian_SERS,418,82,domain,domain__quality_pass__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.24433106575963717,0.16190661752971783,0.16190661752971783,82,82,0,,0.028491625167780484,0.014245812583890242,0.1646558239939181,0.564031263123189,0.011304741106477265,0.44144144144144143,2.5,0.5054190523314085,0.08936737850308418,5.397395924344233,0.003852530995249274,0.08433431131787862,0.007689140267195286,1.5862141173965765,26,27,0.14850948102062142,-0.19073427231048837,0.0474749356508255
quality_pass,domain_only,sensor_family,NRC_Canadian_SERS,418,82,domain,domain__quality_pass__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.1626984126984127,0.100309441458168,0.100309441458168,82,82,0,,0.02556359360474738,0.01278179680237369,0.16117523130497016,0.5824015189969525,0.011296863302728515,0.46396396396396394,2.0,0.5148256504252359,0.09657019376754761,6.39126092080934,0.0045619278521123055,0.09986345188764595,0.019658583961889887,1.30845352099977,49,50,0.21916156924800828,-0.21917507096681035,0.04690694436430931
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204,296,domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.29132568705365824,0.2473355629877369,0.14133460742156395,296,296,0,,0.01642509560718616,0.00821254780359308,0.14183680112126362,0.6731352806496069,0.01875796676876591,0.24351541043637473,2.0,0.9171384968993616,0.08700464945286512,8.378892904826087,0.005980651609440462,0.13092020163790757,0.09033179536623073,0.7969547375098341,63,64,0.33884555428873125,-0.26226866589320097,0.05980081483721733
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204,296,domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.29887355156028567,0.2645794946038431,0.1511882826307675,296,296,0,,0.01730274218472282,0.00865137109236141,0.15410978583764842,0.5627532331816568,0.018727997371014556,0.2181873664937443,2.0,0.9177430632242725,0.10857123136520386,6.781101392763677,0.0048401865758484494,0.1059547092619325,0.05523520808745177,0.7800698543805898,61,64,0.27840824426723904,-0.2590002935349618,0.05851535499095917
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204,296,domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.28279598651364846,0.2362799510237642,0.1350171148707224,296,296,0,,0.01742789294211396,0.00871394647105698,0.16300413532048305,0.47274102662245787,0.018756419723254918,0.2142203234665853,2.0,1.0662552648259898,0.10470003762748092,6.74419435311404,0.004813843221351919,0.10537803676740685,0.05537219607595835,0.5513673076418598,61,64,0.28735345999619727,-0.2366996202360508,0.06029297038912773
