epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,fixed_epoch_count
85,0.72,0.013404678590595721,0.009872741624712944,6.872560501098633,0.00490546788086983,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
86,0.8,0.013323999643325805,0.009718702957034111,6.313776245117188,0.004506621159969442,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
87,0.88,0.014188606925308704,0.010461223870515823,5.934163551330567,0.004235662777537878,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
88,0.96,0.014368922524154186,0.010316694043576718,5.913721332550049,0.004221071614953639,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
89,1.0,0.014511621966958045,0.010438495501875877,5.706450614929199,0.0040731267772513916,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
90,1.0,0.014120893776416779,0.01047669555991888,5.105521850585937,0.0036441983230449232,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
91,1.0,0.013794539645314217,0.009911754168570042,5.439782428741455,0.00388278545948712,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
92,1.0,0.013863521181046962,0.009760081060230732,5.748919315338135,0.004103439911019368,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
93,1.0,0.014077075757086277,0.010495842397212983,5.017308464050293,0.0035812337359388247,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
94,1.0,0.013917143270373345,0.010181174837052822,5.234092140197754,0.0037359686939313023,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
95,1.0,0.01410437397658825,0.009935233816504479,5.840965270996094,0.004169140093501851,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
96,1.0,0.013928945995867253,0.009959851242601871,5.560702056884765,0.003969094972794265,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
97,1.0,0.013560024984180928,0.01014230404049158,4.788227062225342,0.003417720958048067,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
98,1.0,0.013965656831860542,0.010367398448288441,5.041159934997559,0.0035982583404693498,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
99,1.0,0.013436411507427692,0.009238508306443691,5.881262149810791,0.004197903033412413,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
100,1.0,0.01363544300198555,0.009629500433802604,5.61232557296753,0.004005942593124575,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,100
1,0.0,0.048902851790189744,0.048902851790189744,5.362479109764099,0.0038276082153919336,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
2,0.08,0.04685619443655014,0.04476737856864929,36.58039695739746,0.026110204823267282,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
3,0.16,0.04345972985029221,0.04053171068429947,25.638466796875,0.018300119055585297,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
4,0.24,0.040094936341047285,0.03618472695350647,22.82584747314453,0.016292539238504305,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
5,0.32,0.03764354467391968,0.030804051756858825,29.94415672302246,0.02137341664741075,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
6,0.4,0.03579267859458923,0.028026398941874503,27.201393127441406,0.01941569816376974,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
7,0.48,0.03297958955168724,0.0268660569190979,17.843876304626466,0.01273652841158206,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
8,0.56,0.031343036592006684,0.02574646219611168,14.001431579589843,0.009993884068229724,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
9,0.64,0.02959894686937332,0.024131569042801858,11.968432083129883,0.008542778075039174,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
10,0.72,0.028553969711065292,0.02263947546482086,11.508619995117188,0.008214575299869513,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
11,0.8,0.027144198566675187,0.020684783756732942,11.31204978942871,0.008074268229428059,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
12,0.88,0.026066455319523812,0.021346012055873873,7.515159645080566,0.005364139646738449,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
13,0.96,0.024856420159339906,0.01916723445057869,8.302655868530273,0.005926235452198625,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
14,1.0,0.024044322818517684,0.01879135727882385,7.3594042015075685,0.0052529651688133965,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
15,1.0,0.022695895358920096,0.017619106993079184,7.112580165863037,0.005076788126954345,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
16,1.0,0.02153131678700447,0.016438312828540802,7.1352988052368165,0.005093004143637984,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
17,1.0,0.02094306468963623,0.01614898268133402,6.716508941650391,0.0047940820425770095,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
18,1.0,0.020380125120282172,0.01485873144119978,7.73547290802002,0.005521393938629564,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
19,1.0,0.019952876791357994,0.015284797623753548,6.53997844696045,0.004668078834375767,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
20,1.0,0.019566903114318846,0.01566181853413582,5.471023483276367,0.003905084570504188,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
21,1.0,0.019276568740606306,0.013698154389858245,7.815359115600586,0.005578414786295921,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
22,1.0,0.018740236163139343,0.013833301067352295,6.8746155166625975,0.004906934701400855,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
23,1.0,0.01873906493186951,0.01425029806792736,6.288762397766114,0.0044887668792049345,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
24,1.0,0.01902580700814724,0.013234351128339768,8.113829879760742,0.0057914560169598445,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
25,1.0,0.01909561634063721,0.014168638959527016,6.902695236206054,0.004926977327770203,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
26,0.0,0.013690131418406963,0.013690131418406963,6.898075790405273,0.0049236800788046205,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
27,0.08,0.012924471944570541,0.012282585203647613,11.241043777465821,0.008023585851153333,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
28,0.16,0.014897048696875572,0.01320986706763506,14.77338264465332,0.010544884114670465,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
29,0.24,0.013226941339671611,0.010612651966512203,15.260912246704102,0.010892870982658174,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
30,0.32,0.01454888254404068,0.011382727175951004,13.861824569702149,0.009894235952678193,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
31,0.4,0.014807924255728721,0.011274009272456169,12.377536506652833,0.00883478694265013,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
32,0.48,0.015054858550429344,0.010536622554063797,13.1876025390625,0.009412992533235189,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
33,0.56,0.015821309834718703,0.010469059310853481,13.390183181762696,0.009557589708610061,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
34,0.64,0.01546764113008976,0.010848632790148258,10.111298370361329,0.007217200835375681,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
35,0.72,0.015868933163583277,0.012037527784705161,7.455275497436523,0.005321395786892593,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
36,0.8,0.015868460983037947,0.011986123770475388,6.798943252563476,0.0048529216649275345,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
37,0.88,0.016592474244534968,0.01226485412567854,6.88976676940918,0.00491774930007793,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
38,0.96,0.01605369195342064,0.011524992026388646,6.60907211303711,0.00471739622629344,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
39,1.0,0.01667278103530407,0.012057990357279778,6.465321731567383,0.004614790672068082,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
40,1.0,0.016382688730955122,0.011916523315012455,6.2570977210998535,0.00446616539693066,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
41,1.0,0.016154125034809112,0.011653370372951031,6.305557403564453,0.004500754749153785,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
42,1.0,0.01636142022907734,0.01216807436197996,5.8748782348632815,0.004193346348938816,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
43,1.0,0.015926879569888114,0.011293408386409283,6.49149341583252,0.004633471388888308,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
44,1.0,0.016232910044491292,0.011089530773460865,7.205874824523926,0.0051433796035145795,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
45,1.0,0.01702206574380398,0.01285433504730463,5.838990650177002,0.004167730656800144,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
46,1.0,0.01572848379611969,0.01174256082624197,5.58427848815918,0.003985923260641813,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
47,1.0,0.015409606620669364,0.010925333127379417,6.282467308044434,0.004484273596034571,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
48,1.0,0.01591920144855976,0.011576828472316265,6.083664302825928,0.004342372807156265,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
49,1.0,0.015901324898004533,0.011669452451169491,5.9288539123535156,0.004231872885334415,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
50,1.0,0.015684275478124617,0.011103415265679359,6.4177853393554685,0.004580860342152369,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
51,0.0,0.010525132939219474,0.010525132939219474,7.035826454162597,0.005022003179273803,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
52,0.08,0.010267376638948918,0.009691141694784165,10.091317558288575,0.007202939013767719,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
53,0.16,0.010247294902801513,0.008780656903982163,12.842249221801758,0.009166487667238942,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
54,0.24,0.011075279861688613,0.008665810711681843,14.065274963378906,0.01003945393531685,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
55,0.32,0.011730849109590054,0.008272864073514938,15.139492111206055,0.01080620421927627,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
56,0.4,0.012805073484778405,0.008719166591763496,14.310887985229492,0.010214766584746246,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
57,0.48,0.012586949616670609,0.008514546118676662,11.886328544616699,0.008484174550047609,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
58,0.56,0.013214257843792439,0.008936173357069492,10.702850799560547,0.007639436687766272,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
59,0.64,0.01395303286612034,0.00930943552404642,10.165125465393066,0.007255621317197049,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
60,0.72,0.013955423086881637,0.009490697495639324,8.687611770629882,0.0062010076878157615,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
61,0.8,0.014349904209375382,0.010136932246387004,7.377967185974121,0.005266214979282028,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
62,0.88,0.014448108784854412,0.009812490940093994,7.380114860534668,0.005267747937569356,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
63,0.96,0.014220598116517068,0.009842459671199321,6.389346122741699,0.004560561115447323,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
64,1.0,0.01426090843975544,0.009865112155675888,6.1585110092163085,0.004395796580454182,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
65,1.0,0.014766151681542397,0.010255307741463184,6.3196923828125,0.0045108439563258385,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
66,1.0,0.014230334609746932,0.009852812923491001,6.132908210754395,0.004377521920595571,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
67,1.0,0.013995622918009758,0.009969113245606422,5.641140270233154,0.00402650982886021,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
68,1.0,0.01387267492711544,0.00953754723072052,6.07351432800293,0.004335128000002092,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
69,1.0,0.014713592082262038,0.009803882427513599,6.878503646850586,0.004909709954925472,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
70,1.0,0.014555165022611618,0.010074345655739307,6.277628116607666,0.004480819497935521,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
71,1.0,0.013927484676241875,0.00993963547050953,5.586977405548096,0.003987849682760954,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
72,1.0,0.01419619344174862,0.009899487011134625,6.019686050415039,0.00429670667410067,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
73,1.0,0.013890168964862823,0.009427978321909905,6.251529235839843,0.004462190746495249,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
74,1.0,0.014163257032632827,0.01016803815960884,5.597301330566406,0.003995218651367884,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
75,1.0,0.01510071061551571,0.011400546431541442,5.183930168151855,0.003700164288473844,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
76,0.0,0.00913387507200241,0.00913387507200241,7.055844955444336,0.005036291902529862,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
77,0.08,0.009041377119719982,0.008449887353926898,10.35846176147461,0.007393620100981164,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
78,0.16,0.008940040692687034,0.007527003102004528,12.372910346984863,0.008831484901488124,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
79,0.24,0.01007869467139244,0.007645078524947166,14.206236000061034,0.010140068522527504,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
80,0.32,0.010275033973157406,0.006720355674624443,15.562825469970702,0.011108369357580802,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
81,0.4,0.01084322065114975,0.006645054668188095,14.704076232910156,0.010495414870028662,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
82,0.48,0.011523574180901051,0.0073792126402258875,12.096354904174804,0.008634086298483086,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
83,0.56,0.011628939174115657,0.00782830037176609,9.508383979797363,0.0067868550890773476,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
84,0.64,0.011800561249256134,0.00792773649096489,8.477855720520019,0.006051288879743054,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
85,0.72,0.012421127036213874,0.008508901484310627,7.612538948059082,0.0054336466438680096,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
86,0.8,0.012874715104699135,0.00867398977279663,7.356520175933838,0.005250906620937786,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
87,0.88,0.013359347842633724,0.00889274425804615,7.11103588104248,0.005075685853706267,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
88,0.96,0.013536767475306988,0.008885116167366505,6.788503532409668,0.004845470044546515,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
89,1.0,0.01401116780936718,0.009309734515845776,6.586707763671875,0.004701433093270432,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
90,1.0,0.013765351548790931,0.009010898992419242,6.6609877014160155,0.00475445232078231,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
91,1.0,0.013880469240248203,0.009485839046537875,6.156877574920654,0.004394630674461566,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
92,1.0,0.013942863419651985,0.009535990878939629,6.174028282165527,0.004406872435521432,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
93,1.0,0.013423663899302482,0.008829621747136116,6.43625358581543,0.004594042530917508,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
94,1.0,0.013452325239777565,0.009263687208294869,5.86828239440918,0.004188638397151449,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
95,1.0,0.013441683948040009,0.009216194786131383,5.919910621643067,0.004225489380187771,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
96,1.0,0.013323001973330974,0.008816143646836281,6.314108505249023,0.004506858319235562,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
97,1.0,0.013507319539785385,0.008760316297411919,6.650551204681396,0.00474700300120014,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
98,1.0,0.012945272848010064,0.008109265584498643,6.775246734619141,0.0048360076621121635,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
99,1.0,0.012988985925912857,0.008921191804111004,5.698979721069336,0.004067794233454202,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
100,1.0,0.012980783469974994,0.00929253786802292,5.1672319984436035,0.003688245537789867,PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
