epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,fixed_epoch_count
16,1.0,0.02949911542236805,0.02510641167561213,6.15417807896932,0.00439270383937853,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
17,1.0,0.029215903331836064,0.024245450894037884,6.963603655497233,0.00497045228800659,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
18,1.0,0.0288019801179568,0.024136395131548246,6.536484622955323,0.004665585027091594,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
19,1.0,0.02786552533507347,0.023006806646784148,6.807064406077067,0.004858718348377635,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
20,1.0,0.02781738489866257,0.022929212202628453,6.84832992553711,0.0048881726806117845,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
21,1.0,0.026970955108602843,0.02171964943408966,7.357079537709554,0.00525130587987834,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
22,1.0,0.026656146968404452,0.021642659480373066,7.023896185557048,0.005013487641368343,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
23,1.0,0.02644173093140125,0.021092281118035315,7.494579537709554,0.005349450062604963,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
24,1.0,0.026261725276708604,0.02105656675994396,7.292426872253418,0.005205158367061683,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
25,1.0,0.026241589337587357,0.020461103568474453,8.098460833231607,0.005780485962335194,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
26,0.0,0.019333462044596673,0.019333462044596673,10.430170186360677,0.007444803844654302,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
27,0.08,0.018584569295247395,0.01735708477596442,21.496318817138672,0.01534355375955651,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
28,0.16,0.019544800619284312,0.016417835280299185,27.380490875244142,0.01954353381530631,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
29,0.24,0.020067972441514332,0.016702679047981898,19.644900639851887,0.014022056131229041,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
30,0.32,0.02051842970152696,0.017112933533887067,14.90968983968099,0.010642176901985004,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
31,0.4,0.02143743261694908,0.017567856733997664,13.553191248575846,0.009673940934029868,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
32,0.48,0.021751379345854124,0.01728936570386092,13.023501459757487,0.009295861141868299,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
33,0.56,0.02235269993543625,0.01772370922068755,11.580743153889975,0.008266055070585279,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
34,0.64,0.022930845990777014,0.018084814896186192,10.608264350891114,0.007571923162663179,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
35,0.72,0.02345824527243773,0.018594136089086534,9.464745076497396,0.006755706692717627,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
36,0.8,0.023764881243308385,0.018482397745052972,9.250949223836264,0.0066031043710465835,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
37,0.88,0.024454206849137943,0.01902329611281554,8.646256383260091,0.006171489210035754,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
38,0.96,0.024877074857552847,0.019347916543483733,8.069116147359212,0.005759540433518353,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
39,1.0,0.024764331926902135,0.01902121032277743,8.046113204956054,0.005743121488191331,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
40,1.0,0.02485568101207415,0.0195048738270998,7.496481132507324,0.00535080737509445,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
41,1.0,0.024996810033917426,0.019559031724929808,7.61832758585612,0.005437778433873034,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
42,1.0,0.02459580327073733,0.019090084234873454,7.71351261138916,0.005505719208700329,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
43,1.0,0.024282341822981834,0.019145171095927557,7.197175979614258,0.005137170577883125,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
44,1.0,0.02466398701071739,0.019523985683918,7.2011415481567385,0.00514000110503693,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
45,1.0,0.024276974673072497,0.01877842644850413,7.703466447194417,0.005498548499068106,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
46,1.0,0.024365003407001495,0.01897457850476106,7.5519859313964846,0.0053904253614535935,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
47,1.0,0.02445974697669347,0.01886432021856308,7.839192962646484,0.005595426811310838,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
48,1.0,0.024263969187935195,0.018804984663923583,7.648036988576253,0.005458984288776769,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
49,1.0,0.024128235504031183,0.018746945634484292,7.539187463124593,0.005381290123572158,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
50,1.0,0.02409167860945066,0.018801682442426682,7.411284764607747,0.005289996263103317,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
51,0.0,0.017784061779578527,0.017784061779578527,10.531113815307616,0.007516854971668535,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
52,0.08,0.016812401140729585,0.015500277032454808,22.97857666015625,0.016401553647506246,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
53,0.16,0.017921065166592597,0.014929124154150486,26.19818547566732,0.018699632744944555,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
54,0.24,0.018526316061615943,0.015252584218978881,19.1104128519694,0.01364055164309022,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
55,0.32,0.01898566062251727,0.01582118831574917,13.854455439249675,0.009888976045146092,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
56,0.4,0.019633014872670173,0.015989934901396434,12.759886678059896,0.00910769927056381,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
57,0.48,0.02045447627703349,0.016318005758027235,12.073324330647786,0.008617647630726472,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
58,0.56,0.02076439969241619,0.01623514456053575,11.33122533162435,0.008087955268825374,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
59,0.64,0.02134668156504631,0.016580791398882865,10.432831382751464,0.007446703342435021,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
60,0.72,0.02181628594795863,0.016819619263211887,9.722679837544758,0.006939814302316031,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
61,0.8,0.02207047666112582,0.017058794076244038,8.77670923868815,0.006264603310983691,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
62,0.88,0.022533371299505233,0.017294372618198394,8.3407239596049,0.00595340753719122,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
63,0.96,0.023114860927065214,0.017545515236755214,8.12776387532552,0.005801401766827637,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
64,1.0,0.023281643415490785,0.017670183007915816,7.861656252543131,0.005611460565698167,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
65,1.0,0.022958585247397422,0.017414558057983715,7.767182286580404,0.0055440273280374045,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
66,1.0,0.02315569172302882,0.017810370152195294,7.488795471191406,0.005345321535468527,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
67,1.0,0.022914386789004006,0.01752057150006294,7.556735483805339,0.005393815477377115,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
68,1.0,0.022767474750677745,0.017251555000742276,7.727803134918213,0.005515919439627561,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
69,1.0,0.02292896198729674,0.017774936060110727,7.220790068308513,0.005154025744688446,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
70,1.0,0.022643962254126866,0.017032026747862496,7.862322171529134,0.005611935882604664,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
71,1.0,0.022724938640991846,0.017487148319681487,7.338145065307617,0.005237790910283809,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
72,1.0,0.022426064560810723,0.01712603767712911,7.425337855021159,0.005300027020000827,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
73,1.0,0.022591847057143847,0.017449900135397912,7.2038681666056315,0.005141947299504376,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
74,1.0,0.022413250555594764,0.017070477828383446,7.485224215189616,0.00534277245909323,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
75,1.0,0.022326750059922535,0.016919190312425295,7.575991694132487,0.005407560095740533,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
76,0.0,0.0164225060492754,0.0164225060492754,9.6255251566569,0.006870467635015632,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
77,0.08,0.015639996652801833,0.014424211035172144,21.291444524129233,0.015197319431926648,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
78,0.16,0.016727063183983166,0.01385917371759812,25.11195602416992,0.017924308368429637,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
79,0.24,0.01721053496003151,0.01416500359773636,17.778287887573242,0.012689712981850993,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
80,0.32,0.01763852263490359,0.014767958844701449,12.567686971028646,0.008970511756622874,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
81,0.4,0.018330567702651023,0.01511503594617049,11.262401898701986,0.008038830762813694,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
82,0.48,0.018826193238298098,0.014898301536838214,11.46453463236491,0.008183108231523847,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
83,0.56,0.019189133246739706,0.014961828043063482,10.575811258951823,0.007548758928588025,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
84,0.64,0.019733230024576186,0.015407030408581098,9.470321528116862,0.006759687029348225,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
85,0.72,0.020294518768787385,0.01554727964103222,9.237336222330729,0.006593387738994096,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
86,0.8,0.02062831570704778,0.015753614778319994,8.536819362640381,0.006093375704953876,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
87,0.88,0.021158086135983467,0.016128040725986163,8.008061122894286,0.005715960830045886,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
88,0.96,0.02143839088579019,0.01619962987800439,7.6453172365824384,0.0054570429954192996,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
89,1.0,0.021664876118302347,0.016240095347166063,7.6001184463500975,0.005424781189400498,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
90,1.0,0.02154956149558226,0.01639560634891192,7.220691299438476,0.0051539552458518744,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
91,1.0,0.02178537336488565,0.016847896700104077,6.917404747009277,0.004937476621705408,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
92,1.0,0.021254687880476315,0.016017897923787435,7.336742973327636,0.005236790130854844,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
93,1.0,0.021623685583472253,0.016597110716005167,7.042231750488281,0.005026575125259301,outer,nato_outer_o0__train_strict_core__test_strict_core,0,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,99
