stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,isolated_spikes,1.5,,,0.9903846153846154,6.97466020938009e-05,0.0276488364549314,0.0138244182274657,0.2348949488190458,0.3391450014481019,0.0088176378677286,0.1726190476190476,2.0,0.4554215767059072,0.1404714371892623,4.913305977088831,0.0035069992698706,0.0767704058920129,0.0132661748850936,0.9267314025262562,42,40,0.1893734054432605,-0.1586011539327697,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,edge_filled_shift,0.5,,,1.0,0.0003058474685531,0.0277235747060665,0.0138617873530332,0.23471788560851,0.3397477069266637,0.0088201433042421,0.1666666666666666,2.0,0.4379772152478344,0.1485165953636169,4.873611178643891,0.0034786660804024,0.0761501746663108,0.01311837764151,0.9188844129473982,42,40,0.1887350848190425,-0.1576873979072268,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,edge_filled_shift,1.0,,,0.9807692307692308,0.0005904745776206,0.0277232400194532,0.0138616200097266,0.2347988476703051,0.3428926684957899,0.008823194168468,0.1686507936507936,2.0,0.4552841879268605,0.1471013128757476,4.862583141315995,0.0034707945334161,0.0759778615830624,0.0129599913514092,0.9165809805754302,42,40,0.188520301073525,-0.1575451824225699,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,edge_filled_shift,1.5,,,0.9903846153846154,0.0010044305818155,0.0277062165970157,0.0138531082985078,0.2348058019034718,0.3420729654650802,0.0088216709770632,0.1726190476190476,2.0,0.460210949084993,0.1513953059911728,4.868834432949173,0.0034752565545675,0.0760755380148308,0.0130622103147832,0.9148721665649242,41,40,0.1887878289554735,-0.1574584942392221,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_broadening,0.5,,,1.0,9.391743333253544e-06,0.0277300891102985,0.0138650445551492,0.2346473983413653,0.3419911954200219,0.0088203217145308,0.1746031746031746,2.0,0.4568776503672531,0.1481680870056152,4.8735974854407225,0.0034786563065244,0.0761499607100112,0.0131326739247795,0.9181701796079113,42,40,0.1888863733034633,-0.1575793679509948,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_broadening,1.0,,,1.0,7.819900201866403e-05,0.0277677284954761,0.013883864247738,0.2345392527759308,0.3431678688985504,0.0088204908987752,0.1746031746031746,2.0,0.4572867895970209,0.1479146778583526,4.866641169901199,0.0034736910563177,0.0760412682797062,0.0131023578277947,0.9178723141895486,42,40,0.1888061140194237,-0.1573607557772443,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_broadening,1.5,,,1.0,0.0001458674669265,0.0277893746822118,0.0138946873411059,0.2344650299460893,0.3439828494925225,0.0088208683526465,0.1746031746031746,2.0,0.4577534020091282,0.1476643681526184,4.861952490546385,0.0034703443901116,0.0759680076647872,0.0130792557897952,0.9172800950282116,42,40,0.1887890619729021,-0.1572088112261991,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,composite,0.5,,,0.9230769230769232,0.0781603306531906,0.0332096493415905,0.0166048246707952,0.235067411910712,0.3376699195046826,0.0087423243467697,0.1865079365079365,2.0,0.546550134474689,0.1475865412503481,4.571693551200282,0.0032631645618845,0.0714327117375043,0.0117633268412737,0.9471529967596436,43,35,0.1708502218430987,-0.1596842882768149,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,composite,1.0,,,0.8365384615384616,0.3131594657897949,0.0458310119257146,0.0229155059628573,0.2441713168267429,0.3174261334387623,0.0086629740059021,0.1825396825396825,2.0,0.4279574773088556,0.1246814090991392,4.440665582968596,0.0031696399592923,0.0693853997338843,0.0088676205939545,1.039630293908463,38,30,0.1553711002962359,-0.1663410591408303,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,composite,1.5,,,0.7692307692307693,0.4237152934074402,0.0548397826412777,0.0274198913206388,0.2515247510284185,0.2392630826362113,0.0087519320309403,0.1865079365079365,2.0,0.4646968839141126,0.1525699348712805,5.259901761075495,0.0037543909786406,0.0821859650168046,0.0112202283102933,1.2766893550237528,41,34,0.1738586101166773,-0.1659123075412688,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,scale_offset,0.5,,,0.9230769230769232,0.0266989544034004,0.0364905763161777,0.0182452881580888,0.2351296488725036,0.3617134913027791,0.0091423763583143,0.1587301587301587,2.0,0.4637110438619377,0.1593533530831337,4.759028373398697,0.0033968796384002,0.0743598183343546,0.0135017557553481,1.0220619304735508,46,45,0.1843225851726296,-0.140555363880476,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,scale_offset,1.0,,,0.7596153846153846,0.0948953256011009,0.0412720990213717,0.0206360495106858,0.2407124464767301,0.3490899005004879,0.0091410949920271,0.1626984126984127,2.0,0.5201773144021622,0.147649947553873,4.870096880027472,0.0034761576588347,0.0760952637504292,0.0140694591148102,1.0556138357998115,52,48,0.1887735733499154,-0.1393217712487357,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,scale_offset,1.5,,,0.7307692307692307,0.1664126515388488,0.0478851707757753,0.0239425853878876,0.247870547542571,0.3423523340767795,0.0091084670051938,0.1805555555555555,2.0,0.4632006289741818,0.1851169177098199,5.036287301788121,0.0035947803724397,0.0786919890904394,0.0142646160455066,1.2021273207594287,51,50,0.1893813452459461,-0.1410031984221935,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,0.5,,,0.8076923076923077,0.0724439471960067,0.0453422569214985,0.0226711284607492,0.2328817593944105,0.3794178264706818,0.0090604605825243,0.1944444444444444,2.0,0.4529211329510308,0.1711931547615677,4.526153417289427,0.0032306591129831,0.0707211471451473,0.0134583465310559,1.0043035274382894,45,47,0.1796661034983869,-0.1472032656175508,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,1.0,,,0.6634615384615384,0.228507786989212,0.0571097985508224,0.0285548992754112,0.2402382918417492,0.3382470349594956,0.0090201788588095,0.1825396825396825,2.0,0.4149217475295487,0.1432623195869382,4.7849989634818,0.0034154168190448,0.0747656088044031,0.0147740278672673,1.011340788542854,52,46,0.1812352434789746,-0.1604600265564106,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,1.5,,,0.5769230769230769,0.4183137714862823,0.0684810384888044,0.0342405192444022,0.2451043321083888,0.3256437278779759,0.0089564518676232,0.1865079365079365,2.0,0.5489318742096163,0.1222833660431206,5.286688583614852,0.0037735107663203,0.0826045091189821,0.0144786316848331,1.067883135211719,53,47,0.1868924717628886,-0.1780191719442034,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,0.5,,,0.971153846153846,0.0001767157373251,0.033764146176816,0.016882073088408,0.2325102580727108,0.3699669719800054,0.009143137755774,0.1547619047619047,2.0,0.4831039072545371,0.1600868413224816,4.839483360935313,0.003454306467477,0.0756169275146142,0.0138900213643874,1.0407579034389605,46,47,0.1869684897195873,-0.1407227636523858,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,1.0,,,0.9423076923076924,0.0006816994864493,0.0335475005174692,0.0167737502587346,0.2325687827716847,0.3687893128700772,0.0091468483665995,0.1547619047619047,2.0,0.4760772853750711,0.1611043289303779,4.903853696715545,0.0035002524601824,0.0766227140111803,0.0140387116493636,1.0563652502072307,47,47,0.1878327972779411,-0.1419826119808515,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,1.5,,,0.8653846153846154,0.0014009326696395,0.0335055993900964,0.0167527996950482,0.232637660010874,0.3696893437834556,0.0091504987932824,0.1567460317460317,2.0,0.4690107848606035,0.1506059123203158,4.935075148409639,0.0035225375791646,0.0771105491939006,0.0141832724800988,1.0680225332151685,47,47,0.1880290139499852,-0.1430471399014725,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,0.5,,,0.9615384615384616,2.917647361755371e-05,0.034159190232553,0.0170795951162765,0.2323898872312763,0.3704508947559086,0.0091430388179676,0.1567460317460317,2.0,0.4858599332483999,0.1622060043737292,4.785550702881555,0.0034158106373173,0.0747742297325242,0.0136387431740248,1.0284495246116363,46,47,0.1861853214105622,-0.1402872877071016,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,1.0,,,0.9903846153846154,0.0001280783471884,0.0341813395816115,0.0170906697908057,0.2323776576779035,0.368148561704458,0.0091436515313389,0.1567460317460317,2.0,0.4845337146940556,0.1520068538375198,4.789477591632132,0.0034186135557688,0.074835587369252,0.0135703386530178,1.03033595970748,46,47,0.1860276669284312,-0.1406573712364171,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,1.5,,,0.9615384615384616,0.0002462955599185,0.0342385836026073,0.0171192918013036,0.232421314371905,0.3699701187514314,0.0091434770789502,0.1587301587301587,2.0,0.4739922761374222,0.163749560713768,4.791287165721794,0.0034199051860969,0.074863861964403,0.0136157032503264,1.031754402073878,47,46,0.1860188308236887,-0.140932591473458,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,0.5,,,0.9615384615384616,0.0005157005507498,0.034112196795705,0.0170560983978525,0.2324249133248003,0.3719669075223641,0.0091440543095019,0.1567460317460317,2.0,0.4715759639273525,0.1601626137271523,4.772120403758609,0.0034062244138177,0.0745643813087282,0.0136401860216401,1.025617427414518,47,47,0.1859637653334665,-0.1399786809797792,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,1.0,,,0.9423076923076924,0.0008993412484414,0.0341375849653193,0.0170687924826596,0.2324825772592107,0.3706050849084525,0.0091438739521544,0.1567460317460317,2.0,0.4740030865984405,0.1578486284706741,4.759636145512783,0.0033973134514723,0.0743693147736372,0.013598850924132,1.022695927154649,46,45,0.1855388495608281,-0.1398459401975611,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,1.5,,,0.9326923076923076,0.0016501855570822,0.0341088926284448,0.0170544463142224,0.2325006680184051,0.3718145220813741,0.0091447349190358,0.1547619047619047,2.0,0.4956587579648529,0.1597240774426609,4.757542971001178,0.0033958193940051,0.0743366089218934,0.0135121566991672,1.0226847627121258,46,45,0.1855340544435604,-0.1397898992365141,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_broadening,0.5,,,1.0,1.309582785324892e-06,0.0341551858070165,0.0170775929035082,0.2324317010536805,0.3689694051649314,0.0091432913479412,0.1567460317460317,2.0,0.485692302134829,0.162481315433979,4.770944356060697,0.0034053849793438,0.0745460055634483,0.0135984636555876,1.0255369378197796,46,46,0.185909053903139,-0.1399330802576584,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_broadening,1.0,,,1.0,1.4594541426049544e-05,0.0342104990646898,0.0171052495323449,0.2324073261577307,0.3690390838438063,0.009142700431405,0.1567460317460317,2.0,0.485231793316677,0.1644737645983696,4.762300200787601,0.0033992149898555,0.0744109406373062,0.0135876259133702,1.024469444192357,46,46,0.1857699343885664,-0.1397815573517697,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_broadening,1.5,,,1.0,3.922043106285855e-05,0.0342497848691097,0.0171248924345548,0.2323821866704109,0.3688425930472355,0.0091421443074011,0.1567460317460317,2.0,0.4843788331799177,0.1663516536355018,4.753950199255881,0.0033932549602111,0.0742804718633731,0.0135831732694134,1.0230933828069462,46,45,0.1856132564139355,-0.1396512384555596,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,composite,0.5,,,0.8173076923076923,0.0938029810786247,0.0473678390498485,0.0236839195249242,0.2366874998760378,0.3549155500131217,0.0090676145635006,0.1984126984126984,2.0,0.5101798399652758,0.1783214842434972,4.6424691604034445,0.003313682484228,0.0725385806313038,0.0138275646483626,1.0378639329222588,47,48,0.182961420589766,-0.147669921127997,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,composite,1.0,,,0.6730769230769231,0.3225650191307068,0.0666461654308129,0.0333230827154064,0.2465394441956126,0.3475171534944524,0.0089925592550287,0.1964285714285714,2.0,0.4585272285510391,0.1450067271944135,4.859835911243018,0.0034688336268686,0.0759349361131721,0.0140496722907575,1.0457753873258788,51,45,0.1787546786250337,-0.1674184961210148,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,composite,1.5,,,0.5769230769230769,0.4325620234012604,0.0752693133328604,0.0376346566664302,0.2501107149476276,0.2790855001372231,0.0090287328951879,0.1845238095238095,2.0,0.4977206860313884,0.1500752113643102,5.802931893876737,0.004141992786493,0.090670810841824,0.0165557832625006,1.3553470852770653,59,53,0.2011846596228985,-0.1768777807043503,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,scale_offset,0.5,,,0.9423076923076924,0.0249122660607099,0.0317412839904935,0.0158706419952467,0.2350917764440361,0.3445605145804504,0.00896678570251,0.1587301587301587,2.0,0.5280621866142245,0.138660199008882,4.792224162570597,0.0034205739918419,0.0748785025401655,0.0280731986148736,0.8871593665235301,59,55,0.221772614742266,-0.1678784395832753,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,scale_offset,1.0,,,0.7980769230769231,0.0905852243304252,0.0358158202121793,0.0179079101060896,0.2398188261123237,0.3414890628339996,0.0089977188909331,0.1547619047619047,2.0,0.4728070018163469,0.1529763136059045,4.812256723147952,0.003434872750284,0.0751915112991867,0.0275451748533499,0.955320419387742,60,55,0.2219929282808572,-0.1669787397081126,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,scale_offset,1.5,,,0.7692307692307693,0.1554991602897644,0.041698004405396,0.020849002202698,0.2465750755110704,0.3305529605323941,0.009002377701976,0.1507936507936507,2.0,0.4562305306935844,0.1440204728860408,5.01478057440276,0.0035794293892953,0.0783559464750431,0.028322736555012,0.9876606367543664,60,56,0.2236893323095111,-0.1667566237503855,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,smooth_baseline,0.5,,,0.7596153846153846,0.0752143859863281,0.0383427365320856,0.0191713682660428,0.2329443829283318,0.3762143572014655,0.0088976452686012,0.1547619047619047,2.0,0.4725059813151094,0.1704613242764026,4.456345067265189,0.0031808315969059,0.0696303916760185,0.0221482663301076,0.8769313925482068,58,53,0.2058966223616822,-0.1719219424380436,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,smooth_baseline,1.0,,,0.6730769230769231,0.2114046663045883,0.0488146776571746,0.0244073388285873,0.2401581182683167,0.3213632730651505,0.0089424507541659,0.1488095238095238,2.0,0.448196112610413,0.1355619803071022,4.5907129878435216,0.0032767401769047,0.071729890435055,0.0244139571790946,0.9945039140436036,55,51,0.2067299856512319,-0.181086598190013,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,smooth_baseline,1.5,,,0.6826923076923077,0.3613174259662628,0.0602266288041743,0.0301133144020871,0.2446285852777876,0.2951428276148001,0.0089434985053634,0.1686507936507936,2.0,0.5545449565636721,0.1102139672148041,4.959463071534023,0.0035399450903169,0.0774916104927191,0.0255294501790314,1.1580065795495882,56,52,0.212168369159787,-0.1939309611390237,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_noise,0.5,,,0.9615384615384616,0.0001096249761758,0.0299782805285388,0.0149891402642694,0.2328162425059193,0.3515460824469264,0.0089656803310819,0.1527777777777778,2.0,0.4709032427119669,0.1459536740439944,4.885994740551028,0.0034875051681306,0.0763436678211098,0.0285842093622299,0.8643738071966527,59,55,0.2254669168558179,-0.1688703071402965,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_noise,1.0,,,0.9807692307692308,0.0004594543715938,0.0301314127481854,0.0150657063740927,0.2326957973535848,0.3544941566860993,0.0089724398208676,0.1567460317460317,2.0,0.4649179568465706,0.1616026709089055,4.890772951327056,0.0034909157397052,0.0764183273644852,0.0282234897211294,0.8661214177732194,60,55,0.2251268511489898,-0.1702628008230773,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_noise,1.5,,,0.9519230769230768,0.0011750442208722,0.0304076738666825,0.0152038369333412,0.2326059467229299,0.3560217371781274,0.0089785634346564,0.1587301587301587,2.0,0.4769217851732362,0.1494631685200147,4.862931284013991,0.0034710430292747,0.0759833013127186,0.0275488301780953,0.8684383173708579,58,55,0.2234697071296238,-0.171616406867267,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,isolated_spikes,0.5,,,1.0,3.702422691276297e-05,0.0300411707513494,0.0150205853756747,0.2328522656633345,0.3525182791996489,0.0089637603079936,0.1567460317460317,2.0,0.4650678343478112,0.1471939228358678,4.854000553998077,0.0034646684896488,0.0758437586562199,0.0284240449440369,0.8622977343808061,59,55,0.224728621109578,-0.1680273340181245,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,isolated_spikes,1.0,,,0.971153846153846,0.0001256758259842,0.0300830437996611,0.0150415218998305,0.2328664971362297,0.3484175396947087,0.0089652283826375,0.1547619047619047,2.0,0.4757118670027902,0.1467754796030931,4.853008926340812,0.0034639606897507,0.0758282644740751,0.0283769572698135,0.8635290310162216,59,55,0.2245367441560978,-0.168391381104971,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,isolated_spikes,1.5,,,0.9903846153846154,0.0002489261969458,0.0301239043593995,0.0150619521796997,0.2328302805226903,0.3537679765062428,0.0089645841342408,0.1547619047619047,2.0,0.4703358137991555,0.1489869395154528,4.851021688866004,0.0034625422475845,0.0757972138885313,0.0283821958531885,0.8640169016750151,59,55,0.2243924393450603,-0.168612878965982,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,edge_filled_shift,0.5,,,0.9807692307692308,0.0003874800459016,0.0300056971361272,0.0150028485680636,0.2329538235518815,0.3499759258568892,0.0089645433444011,0.1547619047619047,2.0,0.4646549739702437,0.1448032839107327,4.8474225122493575,0.003459973242148,0.0757409767538962,0.0284106113178569,0.8624787222554885,59,55,0.2245399494886048,-0.1677837272169437,,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0
