reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_matched_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,observation_uid,candidate,family_base,row_correlation_to_unsmoothed_family,high_frequency_noise_score,high_frequency_noise_score_reference,relative_high_frequency_noise_reduction
6.0,5.0,3.0,3.0,1.0,0.020200066341401254,0.0034827942844819493,session3_row141,arpls_sg15_minmax,arpls_minmax,0.999918983641305,0.0004500723565850517,0.001321551287461822,0.6594363299744024
14.0,11.0,7.0,7.0,1.0,0.03249810469584136,0.012403669552464192,session3_row142,arpls_sg15_minmax,arpls_minmax,0.9988861444171683,0.0019552179827128815,0.00924830336479989,0.78858630544553
10.0,10.0,7.0,7.0,0.0,0.02027769300712532,0.0015594886612768921,session3_row143,arpls_sg15_minmax,arpls_minmax,0.9999615278635344,0.0005061271648310206,0.0011702126232994777,0.5674912791455218
6.0,6.0,0.0,0.0,0.5,0.02661866019351744,0.0025877075917940806,session3_row146,arpls_sg15_minmax,arpls_minmax,0.9997808891076527,0.000824103876017898,0.0027925825817283656,0.7048954321315541
12.0,11.0,8.0,7.0,0.0,0.011005731457963531,0.0026664850434709453,session3_row147,arpls_sg15_minmax,arpls_minmax,0.9999110636888143,0.0005655739738762341,0.0011768935952483663,0.5194349122472045
7.0,6.0,3.0,3.0,1.0,0.019686394069529364,0.003111767542950814,session3_row148,arpls_sg15_minmax,arpls_minmax,0.9998597065872046,0.0006217117210435896,0.0022699977877514276,0.7261179176480902
9.0,9.0,4.0,4.0,1.0,0.04333414433044126,0.0050024128540621104,session3_row149,arpls_sg15_minmax,arpls_minmax,0.9996619393147625,0.0010475810347745568,0.003245579971408586,0.6772284017022987
18.0,14.0,11.0,11.0,0.5,0.025850646138102326,0.009475256706592772,session3_row150,arpls_sg15_minmax,arpls_minmax,0.9991828949705835,0.0017396324801986346,0.004936737979497789,0.6476149863688723
14.0,10.0,7.0,7.0,1.0,0.07768650828613165,0.013022283959980854,session3_row154,arpls_sg15_minmax,arpls_minmax,0.9988009255698784,0.0020127171358748784,0.009586487420525754,0.7900464427079492
21.0,15.0,10.0,10.0,1.0,0.05020624660316483,0.008966279179579983,session3_row156,arpls_sg15_minmax,arpls_minmax,0.9988658432447011,0.0024152174770768315,0.010026929363307933,0.7591269081923562
16.0,13.0,6.0,6.0,1.0,0.07366274080708038,0.01771029149857367,session3_row157,arpls_sg15_minmax,arpls_minmax,0.9988844179343648,0.0018413814521667886,0.00828927336111321,0.7778597264260688
11.0,11.0,7.0,7.0,1.0,0.013719720719965025,0.00552973223959663,session3_row159,arpls_sg15_minmax,arpls_minmax,0.9998686006434161,0.0009164781369718577,0.003400114680935021,0.7304566983841178
14.0,14.0,7.0,7.0,1.0,0.024628058424860703,0.005771695186360809,session3_row162,arpls_sg15_minmax,arpls_minmax,0.9998179379743678,0.0010070672201186082,0.0027094674028167558,0.6283154323718146
5.0,5.0,4.0,4.0,1.0,0.005853842367816795,0.002100496170909738,session3_row164,arpls_sg15_minmax,arpls_minmax,0.9998516511405595,0.0006515099945264706,0.0021052896867002533,0.6905366522040863
10.0,10.0,4.0,4.0,1.0,0.07128270083872956,0.008299215600102064,session3_row165,arpls_sg15_minmax,arpls_minmax,0.9994064638755158,0.0009508154118184204,0.0034664521498566302,0.7257093504499275
10.0,10.0,7.0,7.0,0.5,0.03772783291068913,0.007921004615102617,session3_row166,arpls_sg15_minmax,arpls_minmax,0.9994029542104133,0.0014464156426698294,0.006454003945156389,0.7758886336356615
10.0,10.0,7.0,7.0,0.0,0.017380572672041756,0.0015255776380337094,session3_row167,arpls_sg15_minmax,arpls_minmax,0.9999729715586435,0.0003738057748900481,0.0008480458165083229,0.5592151183185755
12.0,12.0,7.0,7.0,0.0,0.016917113151861365,0.0059055749261840845,session3_row169,arpls_sg15_minmax,arpls_minmax,0.999837053657717,0.0010359329579590515,0.0028144307786153564,0.6319209675255506
45.0,22.0,4.0,4.0,1.0,0.2661538399402093,0.024658396005228303,session3_row206,arpls_sg15_minmax,arpls_minmax,0.9893999853121852,0.004236778945476212,0.018397865929638164,0.7697135656015981
33.0,17.0,4.0,4.0,1.0,0.20433324859414617,0.02494916202671326,session3_row209,arpls_sg15_minmax,arpls_minmax,0.9915277151124288,0.0037176353661163555,0.01774980278412579,0.7905534269123737
11.0,10.0,1.0,1.0,0.0,0.03629034811008673,0.0019538114324807176,session3_row211,arpls_sg15_minmax,arpls_minmax,0.998070043378076,0.0017892510824930076,0.005862048820145402,0.6947737664101155
152.0,71.0,2.0,2.0,2.0,0.6914694475622555,0.1067802757333089,session3_row212,arpls_sg15_minmax,arpls_minmax,0.7952607695801021,0.023563278250611826,0.10214503297032354,0.7693154765787023
74.0,33.0,3.0,3.0,2.0,0.1650423857970534,0.05008255021376701,session3_row214,arpls_sg15_minmax,arpls_minmax,0.9645691289066565,0.007263855989016145,0.037669267802307824,0.8071675821484611
12.0,10.0,6.0,6.0,1.0,0.014342918213111615,0.005533592557131456,session3_row215,arpls_sg15_minmax,arpls_minmax,0.9995198346522982,0.0014836627618613958,0.004060785009506957,0.634636466006474
62.0,26.0,4.0,4.0,1.0,0.1942352852778334,0.02749471305959178,session3_row217,arpls_sg15_minmax,arpls_minmax,0.9832063877498709,0.006370512502005658,0.025861714183817636,0.7536701373804581
7.0,5.0,0.0,0.0,1.0,0.0863877181950161,0.011320965625004273,session3_row219,arpls_sg15_minmax,arpls_minmax,0.9997236413951516,0.0007775277836195444,0.0024815314838295406,0.6866742216707037
148.0,71.0,20.0,14.0,2.0,0.35327006985764403,0.14617815625386765,session3_row220,arpls_sg15_minmax,arpls_minmax,0.7957182150015968,0.02373719342204205,0.08821768077648608,0.7309247623253199
10.0,8.0,1.0,1.0,1.0,0.05656469739786817,0.0124488357206155,session3_row222,arpls_sg15_minmax,arpls_minmax,0.9995007195965352,0.0010204675241847296,0.003596423199686526,0.7162548822747901
143.0,67.0,15.0,7.0,2.0,0.42734261073468843,0.10447149959402263,session3_row223,arpls_sg15_minmax,arpls_minmax,0.8227751306436043,0.025682809548477736,0.10783218348582672,0.7618261198257805
143.0,71.0,9.0,4.0,2.0,0.48881350341764634,0.09636153333848418,session3_row224,arpls_sg15_minmax,arpls_minmax,0.7596785558325932,0.0255267391931084,0.11117907983738445,0.7703997979615863
16.0,14.0,4.0,4.0,1.0,0.06738648525080276,0.005339413031999737,session3_row225,arpls_sg15_minmax,arpls_minmax,0.9990921961810366,0.0017932870823141565,0.0054680533168930505,0.6720428682043096
14.0,10.0,2.0,2.0,1.0,0.035081566612900704,0.0067106424266763914,session3_row226,arpls_sg15_minmax,arpls_minmax,0.9992409226485051,0.0015554415660925676,0.004064537061202423,0.6173139664686889
43.0,19.0,3.0,3.0,2.0,0.111566910384126,0.021459405806617315,session3_row228,arpls_sg15_minmax,arpls_minmax,0.9858706813723541,0.007340885600569182,0.023647395526806402,0.6895689594125644
112.0,47.0,11.0,10.0,2.0,0.1855263859002406,0.07050076313153586,session3_row229,arpls_sg15_minmax,arpls_minmax,0.947856406388017,0.009444379485623579,0.043881151015990216,0.7847736609693291
27.0,13.0,3.0,2.0,1.0,0.12856169909523732,0.015244926203490605,session3_row231,arpls_sg15_minmax,arpls_minmax,0.9960188648199514,0.0025539700520839,0.00865960792483156,0.7050709369000008
109.0,49.0,3.0,3.0,1.0,0.33121585863945635,0.0777281452180727,session3_row232,arpls_sg15_minmax,arpls_minmax,0.9099770378885217,0.011575505305191568,0.05579232872319583,0.7925251451212679
15.0,9.0,1.0,1.0,1.0,0.050129657379826956,0.008182582740167671,session3_row235,arpls_sg15_minmax,arpls_minmax,0.9992212313542681,0.0014215382086233326,0.004590339518362523,0.6903195933684603
9.0,9.0,2.0,2.0,0.0,0.0074187006645769025,0.000619703387728987,session3_row236,arpls_sg15_minmax,arpls_minmax,0.9999514508328163,0.0004736188434942698,0.0010870959606237814,0.5643265538191267
10.0,9.0,2.0,2.0,1.0,0.030055254071090384,0.006923453451225442,session3_row238,arpls_sg15_minmax,arpls_minmax,0.9998134856241341,0.0007161487833631025,0.0020866537563626964,0.6567955842317409
27.0,16.0,1.0,1.0,1.0,0.03421528884803642,0.011720323480817196,session3_row242,arpls_sg15_minmax,arpls_minmax,0.9986057034386389,0.002558367390031643,0.006934018102143195,0.6310411434834743
11.0,11.0,4.0,4.0,2.0,0.01213639866431683,0.007451801477522502,session3_row243,arpls_sg15_minmax,arpls_minmax,0.9995493040694429,0.001067410027316464,0.002930497180975492,0.6357580432951828
11.0,11.0,4.0,4.0,1.0,0.019002433083103693,0.002611108278398333,session3_row245,arpls_sg15_minmax,arpls_minmax,0.9996796973052386,0.0009245082244462194,0.0023487375038897607,0.6063807799231993
10.0,9.0,1.0,1.0,1.0,0.05262080541926546,0.007926511030930977,session3_row246,arpls_sg15_minmax,arpls_minmax,0.9995767739607507,0.000985681249256381,0.0032813501504887163,0.699611073475479
15.0,13.0,5.0,5.0,1.0,0.03635461808744195,0.0021851673391922177,session3_row248,arpls_sg15_minmax,arpls_minmax,0.9984759331788309,0.0021685799830339463,0.005438481292964129,0.6012526537804808
15.0,10.0,1.0,1.0,0.0,0.10246613527863094,0.011258209852544103,session3_row249,arpls_sg15_minmax,arpls_minmax,0.9980681598370672,0.001960352961716773,0.005209447836721165,0.6236927553245984
139.0,77.0,23.0,18.0,1.0,0.5377069858310773,0.11552239710609041,session3_row250,arpls_sg15_minmax,arpls_minmax,0.8061212567622781,0.024635397929646204,0.10044971530652753,0.7547489522048917
96.0,41.0,3.0,3.0,2.0,0.3290733292415043,0.04503922570030394,session3_row251,arpls_sg15_minmax,arpls_minmax,0.9433444171096195,0.011559263721763673,0.05003789332661891,0.7689898004635932
8.0,5.0,0.0,0.0,1.0,0.032274745146761104,0.0055047995882107625,session3_row252,arpls_sg15_minmax,arpls_minmax,0.9997088710743035,0.0007638759425750382,0.0026018565562821298,0.706411200598021
10.0,10.0,3.0,3.0,1.0,0.009714903274409655,0.0018572090680184644,session3_row253,arpls_sg15_minmax,arpls_minmax,0.9999347517421949,0.0005727398721439363,0.0012502161408727089,0.5418873157851432
72.0,27.0,4.0,4.0,2.0,0.18779919900072514,0.027451983686326245,session3_row254,arpls_sg15_minmax,arpls_minmax,0.9739615303391074,0.00795829098303688,0.038867706941967645,0.7952467071206646
12.0,9.0,1.0,1.0,1.0,0.03443538487407506,0.006408266646431737,session3_row255,arpls_sg15_minmax,arpls_minmax,0.9995824005201311,0.0010639578537741438,0.003319812503981344,0.6795126675081278
11.0,11.0,4.0,4.0,1.0,0.015252795538793438,0.0018915374686474529,session3_row256,arpls_sg15_minmax,arpls_minmax,0.9998303249878374,0.000757756186127952,0.0018186005065199632,0.58333004779704
142.0,69.0,4.0,3.0,2.0,0.6284862971171075,0.12163925823294652,session3_row257,arpls_sg15_minmax,arpls_minmax,0.8074030895881034,0.02568997821753736,0.10010692840076092,0.7433746232359468
5.0,4.0,0.0,0.0,0.5,0.012436851695797859,0.004874449854716523,session3_row258,arpls_sg15_minmax,arpls_minmax,0.99926219195802,0.0005820799417638292,0.00195500625533174,0.7022618520138404
27.0,18.0,3.0,3.0,1.0,0.07042560545985958,0.013898507829973657,session3_row259,arpls_sg15_minmax,arpls_minmax,0.9974497001447431,0.002515800870948705,0.0080328635059403,0.6868114503516372
118.0,52.0,2.0,2.0,1.0,0.49742216959212904,0.056157788328585284,session3_row260,arpls_sg15_minmax,arpls_minmax,0.9056178649024721,0.014560956247523883,0.0674630909215806,0.7841641103511015
4.0,2.0,0.0,0.0,0.0,0.06798275679372791,0.007616582133814203,session3_row261,arpls_sg15_minmax,arpls_minmax,0.9989881733445098,0.001504648393424454,0.00560418275334699,0.7315133250203463
21.0,16.0,4.0,4.0,1.0,0.04075109362125728,0.005286059561818407,session3_row262,arpls_sg15_minmax,arpls_minmax,0.9986362905124871,0.0019313844599950186,0.005222057471522445,0.6301487544847069
130.0,58.0,11.0,11.0,2.0,0.5877662773626986,0.0703079198110842,session3_row263,arpls_sg15_minmax,arpls_minmax,0.8997946872108018,0.017799950448738926,0.0833273985262431,0.7863853814765018
12.0,10.0,2.0,2.0,1.0,0.050234682541312366,0.008473474863181146,session3_row264,arpls_sg15_minmax,arpls_minmax,0.9996636208481852,0.0010596705044941417,0.00337336461327143,0.6858713403451244
28.0,20.0,5.0,5.0,1.0,0.024005196347582018,0.009416808759447969,session3_row265,arpls_sg15_minmax,arpls_minmax,0.9970542334037207,0.002584262662489241,0.007073420679516413,0.6346516375064634
19.0,15.0,2.0,2.0,1.0,0.12561548947451381,0.008476087427119042,session3_row268,arpls_sg15_minmax,arpls_minmax,0.9980211715979654,0.0022197568024456297,0.005637885705606682,0.6062785025531542
38.0,25.0,5.0,5.0,2.0,0.17758768417362256,0.012110094922812148,session3_row271,arpls_sg15_minmax,arpls_minmax,0.9964705536937639,0.0028440688439206334,0.0079617228840184,0.6427822362883862
13.0,11.0,3.0,2.0,1.0,0.06769610005884984,0.004865378362681666,session3_row275,arpls_sg15_minmax,arpls_minmax,0.9987784240512539,0.0015530527696434515,0.004066816883554998,0.6181158842131456
39.0,19.0,2.0,2.0,1.0,0.11463883871766727,0.017290988441089644,session3_row277,arpls_sg15_minmax,arpls_minmax,0.9893032942881648,0.0052783886085748825,0.025830815163921123,0.7956553606582495
12.0,12.0,3.0,3.0,1.0,0.03827023235984568,0.002690503594321464,session3_row279,arpls_sg15_minmax,arpls_minmax,0.9995931168030258,0.0010369072770738388,0.0025632950441919653,0.5954787649500934
82.0,35.0,5.0,5.0,1.0,0.2571768264446405,0.03236598907338674,session3_row281,arpls_sg15_minmax,arpls_minmax,0.9695592955642837,0.007626004496946792,0.03638871177672019,0.790429390747887
41.0,24.0,2.0,2.0,1.5,0.06687111348173075,0.01800156508541549,session3_row283,arpls_sg15_minmax,arpls_minmax,0.9956948273152126,0.0027058798092344395,0.007869009490699163,0.6561346364580352
33.0,18.0,4.0,4.0,1.0,0.16403131212451025,0.013326030511394138,session3_row284,arpls_sg15_minmax,arpls_minmax,0.9919419515548369,0.0039598439791118795,0.018936584155145635,0.7908892149360596
11.0,6.0,1.0,1.0,1.0,0.05523029141608132,0.008016413886626522,session3_row285,arpls_sg15_minmax,arpls_minmax,0.9992846035548254,0.0012995569101926824,0.004580011532243606,0.7162546641981773
67.0,32.0,7.0,7.0,1.0,0.13997531325713958,0.025916808739445227,session3_row286,arpls_sg15_minmax,arpls_minmax,0.9904476161420815,0.004310802810267756,0.011980383611770116,0.6401782321867713
92.0,35.0,6.0,5.0,1.0,0.5585041641847157,0.038691370688614724,session3_row287,arpls_sg15_minmax,arpls_minmax,0.9688737691144786,0.008511351193737842,0.03740190092807095,0.7724353312922155
11.0,11.0,4.0,4.0,1.0,0.016689913043109007,0.00216610799602035,session3_row288,arpls_sg15_minmax,arpls_minmax,0.9997944609812264,0.0008093988411579574,0.0019563969587231326,0.5862808733426871
3.0,2.0,0.0,0.0,0.0,0.08922789393921009,0.0073655360721889,session3_row289,arpls_sg15_minmax,arpls_minmax,0.9997415623795862,0.0007820390626643797,0.0028334185918397854,0.7239945185237919
17.0,15.0,4.0,4.0,1.0,0.06693174852834986,0.009874342758227767,session3_row290,arpls_sg15_minmax,arpls_minmax,0.9993840616879806,0.0013580483020918068,0.00401441887324894,0.6617073741005222
11.0,11.0,2.0,2.0,0.0,0.01317317884661888,0.003146741420531174,session3_row291,arpls_sg15_minmax,arpls_minmax,0.9997586115326005,0.0008041998162749477,0.0020271932553759717,0.60329395624109
116.0,44.0,2.0,1.0,2.0,0.4254784849423363,0.06785765333720692,session3_row292,arpls_sg15_minmax,arpls_minmax,0.9724963365297874,0.008627237591919234,0.041564732791630137,0.7924385166826696
16.0,9.0,0.0,0.0,2.0,0.05695078136252732,0.015892660583161966,session3_row293,arpls_sg15_minmax,arpls_minmax,0.9897556579382432,0.0017994947982578387,0.005938917033004445,0.6969995054220364
13.0,12.0,4.0,4.0,1.0,0.018127607772161516,0.0035196012398954063,session3_row294,arpls_sg15_minmax,arpls_minmax,0.9994626492134281,0.0011926384845569193,0.0028236689544340094,0.5776280775817866
20.0,13.0,6.0,6.0,1.0,0.07261004069280874,0.005640183812870847,session3_row295,arpls_sg15_minmax,arpls_minmax,0.9986736067708429,0.0018404688489798956,0.006205604393421359,0.7034182760778305
104.0,36.0,7.0,6.0,1.0,0.2824934553579157,0.05262448474200177,session3_row296,arpls_sg15_minmax,arpls_minmax,0.9741428789210723,0.007893762876080334,0.040452048535929964,0.8048612329467318
106.0,37.0,2.0,1.0,1.0,0.5219909263205283,0.06409035997518275,session3_row297,arpls_sg15_minmax,arpls_minmax,0.972605771346068,0.0074310839341317735,0.03734185522644891,0.800998533975666
106.0,38.0,8.0,7.0,1.5,0.2135676260978743,0.05221313131943203,session3_row298,arpls_sg15_minmax,arpls_minmax,0.9759914865326372,0.00803007336623488,0.037380551890078294,0.7851804491852284
11.0,10.0,1.0,1.0,2.0,0.009432845414426638,0.01774784227405335,session3_row300,arpls_sg15_minmax,arpls_minmax,0.9950122979709533,0.0009786642309438387,0.0031124931267032113,0.6855690306437878
90.0,31.0,2.0,1.0,2.0,0.2774337755900107,0.03697201611417397,session3_row301,arpls_sg15_minmax,arpls_minmax,0.9857674542263174,0.005515595595872919,0.019066040750824683,0.7107110139983128
30.0,18.0,5.0,5.0,1.0,0.06105044540864077,0.011191808944987298,session3_row303,arpls_sg15_minmax,arpls_minmax,0.9979224335273161,0.002439838731961429,0.006622688537553254,0.6315939186741786
14.0,13.0,2.0,2.0,2.0,0.02417452497628578,0.015607716328952304,session3_row304,arpls_sg15_minmax,arpls_minmax,0.9981803996174461,0.00193986227757069,0.0064866053936275085,0.7009433810361849
67.0,24.0,5.0,3.0,1.0,0.27133201265706175,0.03162618162129223,session3_row305,arpls_sg15_minmax,arpls_minmax,0.9774613800743697,0.00453880204724494,0.024017600195056377,0.8110218335560779
111.0,41.0,4.0,4.0,2.0,0.45261245750679036,0.07187558709469632,session3_row306,arpls_sg15_minmax,arpls_minmax,0.9642473763277382,0.007644839554021122,0.042495396955885806,0.820101938053263
18.0,14.0,0.0,0.0,2.0,0.1121771414140707,0.009782618697670775,session3_row307,arpls_sg15_minmax,arpls_minmax,0.994325908354611,0.00378784626132669,0.01412845049320945,0.731899385346805
17.0,14.0,4.0,4.0,1.0,0.022402966737132615,0.007827003527084181,session3_row308,arpls_sg15_minmax,arpls_minmax,0.9996053807901096,0.0013440148703449159,0.0038687569788605635,0.6525977522783666
12.0,11.0,2.0,2.0,1.0,0.013808308210668068,0.0013142606943373214,session3_row309,arpls_sg15_minmax,arpls_minmax,0.999850559895633,0.0008329098191424189,0.0017587206615048178,0.5264115346039351
18.0,13.0,2.0,2.0,2.0,0.023565726918060196,0.007664976855162209,session3_row310,arpls_sg15_minmax,arpls_minmax,0.9988333500301505,0.0016042469599366498,0.005774317284139456,0.7221754744334714
7.0,7.0,1.0,1.0,1.0,0.024332781433256272,0.006463932242822601,session3_row311,arpls_sg15_minmax,arpls_minmax,0.999474415553124,0.0005075645436859543,0.0015813262968635497,0.6790260525657019
80.0,26.0,4.0,3.0,2.0,0.2919353820283802,0.03944249787331573,session3_row312,arpls_sg15_minmax,arpls_minmax,0.9864941327562513,0.00563020194999327,0.025381073234574395,0.7781732120640296
8.0,7.0,0.0,0.0,0.0,0.1730646933518523,0.011022816168594352,session3_row313,arpls_sg15_minmax,arpls_minmax,0.999071578213305,0.0006675039380343069,0.0023272970858411583,0.7131849035968478
11.0,11.0,3.0,3.0,1.0,0.009289562397999841,0.002372296891141268,session3_row314,arpls_sg15_minmax,arpls_minmax,0.9996824871811184,0.0011239854510399264,0.0028186336091313314,0.6012303807778958
6.0,4.0,0.0,0.0,1.5,0.022931736182726613,0.02020132651362641,session3_row315,arpls_sg15_minmax,arpls_minmax,0.9910107889175295,0.00044204179942208366,0.0012670125438357129,0.6511148989228942
86.0,39.0,4.0,4.0,1.0,0.2126941583164899,0.04385814173874,session3_row316,arpls_sg15_minmax,arpls_minmax,0.9683887527958566,0.008648519856731249,0.035183142532567796,0.7541856913797391
118.0,58.0,6.0,6.0,2.0,0.34428167086675,0.07451278992242244,session3_row317,arpls_sg15_minmax,arpls_minmax,0.9277671523728634,0.013397566167466526,0.05992070640824572,0.776411745279043
106.0,42.0,4.0,4.0,2.0,0.4260411877105943,0.054756717018310974,session3_row318,arpls_sg15_minmax,arpls_minmax,0.9737208754184076,0.0075405170444802026,0.03637241733409832,0.7926858428127861
6.0,6.0,2.0,2.0,0.5,0.05485626939278926,0.011816389279290282,session3_row319,arpls_sg15_minmax,arpls_minmax,0.999645815564957,0.0004729700985438995,0.0017330238666136673,0.727083909428158
41.0,16.0,1.0,1.0,2.0,0.12938631967796202,0.018840715618263823,session3_row320,arpls_sg15_minmax,arpls_minmax,0.9967915528911836,0.003027851943244339,0.014634513870894867,0.793101980020933
10.0,10.0,3.0,3.0,1.0,0.016836371516080216,0.0025429468592232315,session3_row321,arpls_sg15_minmax,arpls_minmax,0.9998962222153275,0.0005854792356192169,0.00156541187668574,0.6259902940951346
13.0,12.0,5.0,5.0,0.5,0.030171899388930765,0.005080845287177359,session3_row322,arpls_sg15_minmax,arpls_minmax,0.9995162029374021,0.0009027551142132792,0.0026432369441618617,0.6584660651754276
11.0,10.0,2.0,2.0,1.0,0.013873022178831716,0.0019137677028635003,session3_row323,arpls_sg15_minmax,arpls_minmax,0.9994835112475181,0.0008215545218857692,0.0023778517107024056,0.6544971588480233
14.0,11.0,4.0,4.0,1.0,0.012011893090127953,0.0035711379308086266,session3_row324,arpls_sg15_minmax,arpls_minmax,0.9997539676541748,0.000894771162930277,0.002387584952393252,0.6252400728052077
11.0,11.0,5.0,5.0,0.0,0.020184253492141965,0.0037001599252507733,session3_row325,arpls_sg15_minmax,arpls_minmax,0.9997284361456249,0.0010678992228464945,0.00263516918850975,0.5947511729027097
33.0,15.0,0.0,0.0,2.0,0.15466739064285628,0.023316864342111332,session3_row326,arpls_sg15_minmax,arpls_minmax,0.9877389250076151,0.0028470372500405757,0.00972088707910611,0.7071216621618881
62.0,28.0,5.0,5.0,1.0,0.17631303232892903,0.027895063068845677,session3_row327,arpls_sg15_minmax,arpls_minmax,0.9829516236294864,0.006267461817464598,0.02736316889832569,0.7709526319574742
75.0,37.0,4.0,4.0,1.0,0.3746366813720861,0.035157575609646774,session3_row328,arpls_sg15_minmax,arpls_minmax,0.9761046626836419,0.008410275595245351,0.037190885867451895,0.7738619180726287
16.0,14.0,5.0,5.0,1.0,0.03966544408217138,0.0051346782447379904,session3_row329,arpls_sg15_minmax,arpls_minmax,0.9982232639393935,0.0020915726338377274,0.008396137255686486,0.7508887039190362
28.0,13.0,3.0,3.0,2.0,0.06870558311838035,0.021162173716370664,session3_row330,arpls_sg15_minmax,arpls_minmax,0.9934446294820238,0.003933490485030079,0.0194806750894391,0.7980824346707311
121.0,57.0,5.0,4.0,2.0,0.34663071902696796,0.07608403741027547,session3_row331,arpls_sg15_minmax,arpls_minmax,0.9281044382358231,0.012790932281560198,0.05637918475752603,0.7731266896360586
122.0,42.0,8.0,7.0,2.0,0.35350718340080584,0.07276718605664274,session3_row332,arpls_sg15_minmax,arpls_minmax,0.905650856897512,0.014620558560705831,0.07397240386380294,0.8023511769656017
138.0,63.0,15.0,11.0,2.0,0.31984795575931096,0.10169609017090675,session3_row333,arpls_sg15_minmax,arpls_minmax,0.8634915433152001,0.01743204901092573,0.07813197465005613,0.7768896909491688
87.0,39.0,4.0,4.0,2.0,0.28682224868289563,0.04664480529577271,session3_row334,arpls_sg15_minmax,arpls_minmax,0.9652507942001485,0.00818288859686611,0.03651922054227533,0.7759292647718632
140.0,69.0,18.0,8.0,2.0,0.4771128394803076,0.09498924671336137,session3_row335,arpls_sg15_minmax,arpls_minmax,0.8495628092172169,0.022644530261803495,0.0996576470801245,0.7727767920950678
12.0,12.0,2.0,2.0,1.0,0.019276136129968927,0.0033425701093947532,session3_row336,arpls_sg15_minmax,arpls_minmax,0.9998279314904276,0.0008875957239293907,0.0021490348422538957,0.5869793702374386
11.0,11.0,1.0,1.0,1.0,0.012869699105846363,0.0026531101606669383,session3_row337,arpls_sg15_minmax,arpls_minmax,0.999912707928611,0.0007220362620485751,0.0016906604297824905,0.5729265029634203
11.0,11.0,1.0,1.0,1.0,0.024962959570627788,0.004423412501880164,session3_row338,arpls_sg15_minmax,arpls_minmax,0.9998945343577186,0.0007898993464282596,0.002045912614179898,0.6139134482315658
12.0,12.0,1.0,1.0,1.0,0.020396247360007384,0.003600139611760908,session3_row339,arpls_sg15_minmax,arpls_minmax,0.9998437539859681,0.0009197518658420383,0.002515106540908406,0.6343089841793175
11.0,10.0,2.0,2.0,1.0,0.02343911573608507,0.0020480472301011715,session3_row340,arpls_sg15_minmax,arpls_minmax,0.9998437201326168,0.0007007604989531238,0.0019073908237823905,0.6326078063207292
13.0,12.0,2.0,2.0,1.0,0.01230178161496021,0.00350972379288797,session3_row341,arpls_sg15_minmax,arpls_minmax,0.9997966960007005,0.0009181689396284992,0.0019661056993818017,0.5330012318680541
10.0,10.0,2.0,2.0,1.0,0.012567617449232241,0.004708689933796986,session3_row342,arpls_sg15_minmax,arpls_minmax,0.9998522776112142,0.0006631732941395139,0.00180045921020905,0.631664360747993
10.0,9.0,0.0,0.0,1.0,0.009982875286823609,0.0031367517758098262,session3_row343,arpls_sg15_minmax,arpls_minmax,0.999922440007485,0.0006776554153897072,0.001706434532979281,0.6028822657458872
80.0,41.0,3.0,3.0,1.0,0.35045538943184773,0.033090360314301875,session3_row344,arpls_sg15_minmax,arpls_minmax,0.9521957538920612,0.009928151739112911,0.04287479739941276,0.7684385153677975
73.0,30.0,3.0,2.0,2.0,0.6250155225150569,0.03488573480004804,session3_row345,arpls_sg15_minmax,arpls_minmax,0.9729863208917313,0.007522420209110855,0.03384846112021231,0.7777618254964357
140.0,63.0,3.0,2.0,2.0,0.31817415212222966,0.0954215696967145,session3_row346,arpls_sg15_minmax,arpls_minmax,0.891054495378098,0.014780841368250539,0.07269070122866872,0.7966611806130015
132.0,68.0,8.0,7.0,2.0,0.4004528867562992,0.08205115899816609,session3_row347,arpls_sg15_minmax,arpls_minmax,0.8592929044540462,0.020214000594071715,0.08021581930999393,0.7480048104233065
28.0,15.0,6.0,6.0,1.0,0.05915698196554656,0.01996760050200451,session3_row348,arpls_sg15_minmax,arpls_minmax,0.9944485968886392,0.0036933099418160076,0.014654474271119303,0.7479739038407747
33.0,18.0,5.0,5.0,1.0,0.13626734355230985,0.01675501557398018,session3_row349,arpls_sg15_minmax,arpls_minmax,0.993156234954527,0.0035882822372027834,0.014533933340006034,0.7531100388822003
60.0,24.0,4.0,4.0,2.0,0.2395557719014665,0.019379882540412306,session3_row387,arpls_sg15_minmax,arpls_minmax,0.9862549921755431,0.004958447323559984,0.023910579185956522,0.7926253778715555
63.0,20.0,6.0,6.0,1.5,0.1825358859483956,0.018444416283963594,session3_row388,arpls_sg15_minmax,arpls_minmax,0.982848356585697,0.005455525156635953,0.03055293074308725,0.8214402015142102
158.0,78.0,62.0,34.0,2.0,0.5091143086900738,0.10909612087937036,session3_row389,arpls_sg15_minmax,arpls_minmax,0.7341277758375254,0.029361509990715403,0.11827120097704441,0.7517442137379304
129.0,47.0,12.0,7.0,2.0,1.0816509119580056,0.07322900313621519,session3_row392,arpls_sg15_minmax,arpls_minmax,0.8923245661497258,0.01473759772137877,0.08498470126055575,0.8265852853186532
144.0,76.0,61.0,37.0,2.0,0.43780741098545883,0.0895783257277796,session3_row393,arpls_sg15_minmax,arpls_minmax,0.7917458976473182,0.028900158363388075,0.11655103188604567,0.7520385886274747
