master_sample_id,target_analyte,instrument_a,instrument_b,observation_uid_a,observation_uid_b,both_quality_pass,best_integer_lag_cm1_b_relative_to_a,best_cosine_similarity,zero_lag_cosine_similarity,similarity_gain_over_zero_lag
52.0,ethanol,Agilent-3,Pendar-2,session2_row294,session1_row178,False,5,0.08941487309115471,-0.015240270241442071,0.10465514333259679
52.0,ethanol,Mira-2,Pendar-2,session2_row295,session1_row178,False,-1,0.05211776210865102,0.05073553616968794,0.0013822259389630748
52.0,ethanol,Agilent-3,Pendar-2,session2_row304,session1_row178,False,-2,0.030296245854194045,0.020944934608572795,0.00935131124562125
52.0,ethanol,Pendar-2,RMX-1,session1_row178,session2_row310,False,1,0.014176606887333104,0.013150969566471125,0.0010256373208619787
52.0,ethanol,Mira-2,Pendar-2,session2_row312,session1_row178,False,0,0.020994172267125712,0.020994172267125712,0.0
52.0,ethanol,Pendar-2,RMX-1,session1_row178,session3_row34,False,5,0.09028043685256232,0.05686888370686941,0.033411553145692906
52.0,ethanol,Mira-2,Pendar-2,session3_row35,session1_row178,False,-1,0.03797544792927813,0.03764326881911795,0.0003321791101601815
52.0,ethanol,Mira-2,Pendar-2,session1_row224,session1_row189,False,-5,0.05282898485418472,0.003662200427982889,0.04916678442620183
52.0,ethanol,Agilent-3,Pendar-2,session1_row240,session1_row189,False,-5,0.039120465812904334,0.008417261551576453,0.03070320426132788
52.0,ethanol,Pendar-2,RMX-1,session1_row189,session2_row288,False,2,0.12751393161221966,0.11984778756871005,0.007666144043509612
52.0,ethanol,Agilent-3,Pendar-2,session2_row294,session1_row189,False,-5,0.04278481774487243,-0.039257093125515966,0.0820419108703884
52.0,ethanol,Mira-2,Pendar-2,session2_row295,session1_row189,False,1,0.08232372753141182,0.08183299198310613,0.0004907355483056847
52.0,ethanol,Agilent-3,Pendar-2,session2_row304,session1_row189,False,0,0.1015747539136863,0.1015747539136863,0.0
52.0,ethanol,Pendar-2,RMX-1,session1_row189,session2_row310,False,1,0.024851616028034665,0.02430007852520885,0.0005515375028258135
52.0,ethanol,Mira-2,Pendar-2,session2_row312,session1_row189,False,-2,0.07915864139258237,0.06529828850791479,0.013860352884667582
52.0,ethanol,Pendar-2,RMX-1,session1_row189,session3_row34,False,2,0.11243435172336635,0.09809621821736537,0.01433813350600098
52.0,ethanol,Mira-2,Pendar-2,session3_row35,session1_row189,False,-1,0.056111195134531965,0.05315247453925619,0.002958720595275771
52.0,ethanol,Agilent-3,Mira-2,session1_row240,session1_row224,True,-3,0.48732327029347294,0.4286607263294719,0.05866254396400106
52.0,ethanol,Mira-2,RMX-1,session1_row224,session2_row288,False,1,0.21799411063050192,0.21530384648653422,0.0026902641439676966
52.0,ethanol,Agilent-3,Mira-2,session2_row294,session1_row224,True,2,0.060007789771211,0.04668316104351922,0.01332462872769178
52.0,ethanol,Agilent-3,Mira-2,session2_row304,session1_row224,True,5,0.19484673946657483,0.1702763780747429,0.024570361391831913
52.0,ethanol,Mira-2,RMX-1,session1_row224,session2_row310,True,-3,0.17549817821375646,0.17325738067969396,0.0022407975340625053
52.0,ethanol,Mira-2,Pendar-2,session1_row224,session3_row4,False,-5,-0.0033735457717849406,-0.05431401051170825,0.05094046473992331
52.0,ethanol,Mira-2,RMX-1,session1_row224,session3_row34,True,1,0.19795637381323594,0.19279396256670503,0.0051624112465309124
52.0,ethanol,Agilent-3,RMX-1,session1_row240,session2_row288,False,-1,0.1656232278863011,0.16049125428766378,0.005131973598637318
52.0,ethanol,Agilent-3,Mira-2,session1_row240,session2_row295,True,-3,0.2920521392500543,0.24706792707644049,0.04498421217361381
52.0,ethanol,Agilent-3,RMX-1,session1_row240,session2_row310,True,5,0.056075196485090115,0.05037463148331494,0.005700565001775175
52.0,ethanol,Agilent-3,Mira-2,session1_row240,session2_row312,True,-3,0.008739038720689452,-0.00471670529200462,0.013455744012694072
52.0,ethanol,Agilent-3,Pendar-2,session1_row240,session3_row4,False,5,0.00856456787600459,-0.01685969164556677,0.02542425952157136
52.0,ethanol,Agilent-3,RMX-1,session1_row240,session3_row34,True,-1,0.15759964022981832,0.1552296895795214,0.002369950650296909
52.0,ethanol,Agilent-3,Mira-2,session1_row240,session3_row35,True,-2,-0.04438282815333361,-0.05195647122880521,0.007573643075471599
52.0,ethanol,Agilent-3,RMX-1,session2_row294,session2_row288,False,1,0.18795905536715726,0.1877020788720933,0.00025697649506395415
52.0,ethanol,Mira-2,RMX-1,session2_row295,session2_row288,False,1,0.59568270833775,0.5861407588401246,0.009541949497625435
52.0,ethanol,Agilent-3,RMX-1,session2_row304,session2_row288,False,0,0.14469700544015754,0.14469700544015754,0.0
52.0,ethanol,Mira-2,RMX-1,session2_row312,session2_row288,False,-1,0.14942854263296196,0.14757418411568515,0.0018543585172768051
52.0,ethanol,Pendar-2,RMX-1,session3_row4,session2_row288,False,0,0.04606186421976153,0.04606186421976153,0.0
52.0,ethanol,Mira-2,RMX-1,session3_row35,session2_row288,False,-1,0.3520877654456024,0.34833442607451803,0.003753339371084352
52.0,ethanol,Agilent-3,Mira-2,session2_row294,session2_row295,True,-2,0.0936445404216926,0.08032600576549141,0.013318534656201184
52.0,ethanol,Agilent-3,RMX-1,session2_row294,session2_row310,True,-3,0.023893114261913827,0.016502014478500478,0.00739109978341335
52.0,ethanol,Agilent-3,Mira-2,session2_row294,session2_row312,True,5,0.019747965827228486,-0.0334859567727394,0.053233922599967884
52.0,ethanol,Agilent-3,Pendar-2,session2_row294,session3_row4,False,5,0.018563877598289782,-0.0306596098132071,0.04922348741149688
52.0,ethanol,Agilent-3,RMX-1,session2_row294,session3_row34,True,1,0.21380925867370182,0.2110904821668613,0.00271877650684052
52.0,ethanol,Agilent-3,Mira-2,session2_row294,session3_row35,True,3,0.05076972083166545,0.03998975811124637,0.010779962720419083
52.0,ethanol,Agilent-3,Mira-2,session2_row304,session2_row295,True,2,0.16904267796185088,0.1656151920975482,0.003427485864302693
52.0,ethanol,Mira-2,RMX-1,session2_row295,session2_row310,True,5,0.21555847027663133,0.21174239042739026,0.0038160798492410664
52.0,ethanol,Mira-2,Pendar-2,session2_row295,session3_row4,False,-5,0.01385608066012151,-0.00432195625256963,0.01817803691269114
52.0,ethanol,Mira-2,RMX-1,session2_row295,session3_row34,True,1,0.5356050709913344,0.5192311427646437,0.016373928226690704
52.0,ethanol,Agilent-3,RMX-1,session2_row304,session2_row310,True,4,0.3648959992665751,0.34284237280745206,0.022053626459123066
52.0,ethanol,Agilent-3,Mira-2,session2_row304,session2_row312,True,0,0.38834029813831855,0.38834029813831855,0.0
52.0,ethanol,Agilent-3,Pendar-2,session2_row304,session3_row4,False,-1,-0.021915857237547326,-0.022327648429072505,0.0004117911915251793
52.0,ethanol,Agilent-3,RMX-1,session2_row304,session3_row34,True,-3,0.1641845184507703,0.15253227246676238,0.011652245984007936
52.0,ethanol,Agilent-3,Mira-2,session2_row304,session3_row35,True,2,0.0548844488056025,0.047414823378603956,0.007469625426998541
52.0,ethanol,Mira-2,RMX-1,session2_row312,session2_row310,True,4,0.46038263578998223,0.4456361263176151,0.014746509472367109
52.0,ethanol,Pendar-2,RMX-1,session3_row4,session2_row310,False,-5,0.005822832621519245,-0.03463778808584443,0.04046062070736368
52.0,ethanol,Mira-2,RMX-1,session3_row35,session2_row310,True,2,0.1653836887707768,0.1626701609354936,0.002713527835283197
52.0,ethanol,Mira-2,Pendar-2,session2_row312,session3_row4,False,-5,-0.012161251985191475,-0.08107603582102911,0.06891478383583763
52.0,ethanol,Mira-2,RMX-1,session2_row312,session3_row34,True,-1,0.14990737417095987,0.14579200512445709,0.0041153690465027815
52.0,ethanol,Pendar-2,RMX-1,session3_row4,session3_row34,False,-2,0.06991905335328075,0.054740293297596235,0.015178760055684512
52.0,ethanol,Mira-2,Pendar-2,session3_row35,session3_row4,False,5,0.008580633024219242,-0.007229166536307297,0.015809799560526538
52.0,ethanol,Mira-2,RMX-1,session3_row35,session3_row34,True,-1,0.3726345612657598,0.3638464401778526,0.008788121087907164
53.0,4_nitrophenol,Mira-2,Pendar-2,session1_row225,session1_row179,False,0,0.017828425740452836,0.017828425740452836,0.0
53.0,4_nitrophenol,Agilent-3,Pendar-2,session1_row241,session1_row179,False,-5,0.048543108781721814,0.028714370509149677,0.019828738272572137
53.0,4_nitrophenol,Pendar-2,RMX-1,session1_row179,session2_row289,False,5,0.043327109789698164,0.013737997425587518,0.029589112364110645
53.0,4_nitrophenol,Agilent-3,Pendar-2,session2_row296,session1_row179,False,2,0.1002866321301754,0.0614533368106265,0.0388332953195489
53.0,4_nitrophenol,Mira-2,Pendar-2,session2_row297,session1_row179,False,-3,0.04464339796074467,0.03731445151391703,0.00732894644682764
53.0,4_nitrophenol,Pendar-2,RMX-1,session1_row179,session2_row306,False,-2,0.03987267621901304,0.02994208196801476,0.009930594250998279
53.0,4_nitrophenol,Mira-2,Pendar-2,session2_row316,session1_row179,False,5,0.03511169719274732,-0.0008462341776715502,0.035957931370418875
53.0,4_nitrophenol,Pendar-2,RMX-1,session1_row179,session3_row31,False,5,0.032842566349986634,0.014520565235803704,0.01832200111418293
53.0,4_nitrophenol,Mira-2,Pendar-2,session3_row33,session1_row179,False,-5,0.03954777936850559,-0.0064317986355440756,0.04597957800404967
53.0,4_nitrophenol,Mira-2,Pendar-2,session1_row225,session1_row190,False,1,0.2231663734866642,0.22039709059113832,0.0027692828955258875
53.0,4_nitrophenol,Agilent-3,Pendar-2,session1_row241,session1_row190,False,-5,0.15369458227244215,0.13420948166710342,0.01948510060533873
53.0,4_nitrophenol,Pendar-2,RMX-1,session1_row190,session2_row289,False,2,0.4370467507291865,0.4136075585451091,0.023439192184077362
53.0,4_nitrophenol,Agilent-3,Pendar-2,session2_row296,session1_row190,False,-5,0.22199426136000155,0.07016802743446507,0.15182623392553649
53.0,4_nitrophenol,Mira-2,Pendar-2,session2_row297,session1_row190,False,0,0.44787689438294653,0.44787689438294653,0.0
53.0,4_nitrophenol,Pendar-2,RMX-1,session1_row190,session2_row306,False,4,0.03503535545931415,0.0291405483895598,0.0058948070697543535
53.0,4_nitrophenol,Mira-2,Pendar-2,session2_row316,session1_row190,False,0,0.07558976449649192,0.07558976449649192,0.0
53.0,4_nitrophenol,Pendar-2,RMX-1,session1_row190,session3_row31,False,2,0.4352569348503834,0.4183695921101057,0.0168873427402777
53.0,4_nitrophenol,Mira-2,Pendar-2,session3_row33,session1_row190,False,-4,0.4156750685723682,0.36938512930543393,0.046289939266934255
53.0,4_nitrophenol,Agilent-3,Mira-2,session1_row241,session1_row225,True,-4,0.10109727534244661,0.07172481944918134,0.029372455893265273
53.0,4_nitrophenol,Mira-2,RMX-1,session1_row225,session2_row289,True,3,0.4949460489132466,0.4522842681372244,0.04266178077602223
53.0,4_nitrophenol,Agilent-3,Mira-2,session2_row296,session1_row225,True,-5,0.1748951010025485,0.11822941351863801,0.056665687483910473
53.0,4_nitrophenol,Mira-2,RMX-1,session1_row225,session2_row306,True,5,0.3270883028678149,0.3166466996504943,0.010441603217320572
53.0,4_nitrophenol,Mira-2,Pendar-2,session1_row225,session3_row5,False,2,0.27850174419956014,0.2633466244172143,0.01515511978234585
53.0,4_nitrophenol,Mira-2,RMX-1,session1_row225,session3_row31,True,3,0.4924314790020497,0.4535821434276438,0.0388493355744059
53.0,4_nitrophenol,Agilent-3,RMX-1,session1_row241,session2_row289,True,-2,0.3076152706577956,0.2968764513231383,0.010738819334657312
53.0,4_nitrophenol,Agilent-3,Mira-2,session1_row241,session2_row297,True,-3,0.3102524968236716,0.27472979748663545,0.03552269933703617
53.0,4_nitrophenol,Agilent-3,RMX-1,session1_row241,session2_row306,True,5,0.05110242860465439,0.043074055912536706,0.008028372692117682
53.0,4_nitrophenol,Agilent-3,Mira-2,session1_row241,session2_row316,True,5,-0.0017957791912503627,-0.00423468215126432,0.002438902960013957
53.0,4_nitrophenol,Agilent-3,Pendar-2,session1_row241,session3_row5,False,-3,0.1982050475523604,0.1821855823328726,0.0160194652194878
53.0,4_nitrophenol,Agilent-3,RMX-1,session1_row241,session3_row31,True,-2,0.3056233067213997,0.29523045367658984,0.010392853044809858
53.0,4_nitrophenol,Agilent-3,Mira-2,session1_row241,session3_row33,True,-1,0.2795374594695175,0.27731949405891204,0.0022179654106054825
53.0,4_nitrophenol,Agilent-3,RMX-1,session2_row296,session2_row289,True,-4,0.29367178574208086,0.27212036310492516,0.021551422637155704
53.0,4_nitrophenol,Mira-2,RMX-1,session2_row297,session2_row289,True,2,0.9615957767644148,0.9190850952598237,0.04251068150459103
53.0,4_nitrophenol,Mira-2,RMX-1,session2_row316,session2_row289,True,5,0.18963381919845854,0.16840948570481037,0.021224333493648162
53.0,4_nitrophenol,Pendar-2,RMX-1,session3_row5,session2_row289,False,1,0.5093996254151413,0.5054233253389993,0.003976300076142025
53.0,4_nitrophenol,Mira-2,RMX-1,session3_row33,session2_row289,True,-1,0.9524856880582935,0.9403725158035384,0.012113172254755056
53.0,4_nitrophenol,Agilent-3,Mira-2,session2_row296,session2_row297,True,-5,0.3331755295349169,0.2736772368625181,0.05949829267239881
53.0,4_nitrophenol,Agilent-3,RMX-1,session2_row296,session2_row306,True,-2,0.10074178838750456,0.09527218998442294,0.005469598403081616
53.0,4_nitrophenol,Agilent-3,Mira-2,session2_row296,session2_row316,True,-3,0.16183738420658927,0.1530358434906447,0.008801540715944578
53.0,4_nitrophenol,Agilent-3,Pendar-2,session2_row296,session3_row5,False,-5,0.15691986231848298,0.12519780024328503,0.031722062075197954
53.0,4_nitrophenol,Agilent-3,RMX-1,session2_row296,session3_row31,True,-4,0.290690045101082,0.27194150784074417,0.018748537260337816
53.0,4_nitrophenol,Agilent-3,Mira-2,session2_row296,session3_row33,True,-3,0.30271579140805,0.28202821888652596,0.020687572521524034
53.0,4_nitrophenol,Mira-2,RMX-1,session2_row297,session2_row306,True,-4,0.17174620922810227,0.16387263706590338,0.007873572162198889
53.0,4_nitrophenol,Mira-2,Pendar-2,session2_row297,session3_row5,False,1,0.5297368539706172,0.5224755256462705,0.007261328324346672
53.0,4_nitrophenol,Mira-2,RMX-1,session2_row297,session3_row31,True,2,0.9582032396602909,0.9196637243021711,0.038539515358119725
53.0,4_nitrophenol,Mira-2,RMX-1,session2_row316,session2_row306,True,5,0.6059212528741938,0.5731379437142531,0.032783309159940766
53.0,4_nitrophenol,Pendar-2,RMX-1,session3_row5,session2_row306,False,-1,0.06780323488475498,0.06742078025306616,0.00038245463168881666
53.0,4_nitrophenol,Mira-2,RMX-1,session3_row33,session2_row306,True,-5,0.1648696914091076,0.14505592765070985,0.019813763758397746
53.0,4_nitrophenol,Mira-2,Pendar-2,session2_row316,session3_row5,False,-5,0.10307305178926554,0.05878272348558092,0.04429032830368462
53.0,4_nitrophenol,Mira-2,RMX-1,session2_row316,session3_row31,True,5,0.21965879505331146,0.19871536299913634,0.02094343205417512
53.0,4_nitrophenol,Pendar-2,RMX-1,session3_row5,session3_row31,False,1,0.5015893646313516,0.4976636056520946,0.00392575897925701
53.0,4_nitrophenol,Mira-2,Pendar-2,session3_row33,session3_row5,False,-2,0.5061069523693529,0.4767283872574749,0.029378565111877974
53.0,4_nitrophenol,Mira-2,RMX-1,session3_row33,session3_row31,True,-1,0.951237586008844,0.9381302228855217,0.01310736312332228
54.0,ethanol,Mira-2,Pendar-2,session1_row226,session1_row194,False,3,0.07772087992461296,0.0697785061811371,0.007942373743475867
54.0,ethanol,Pendar-2,RMX-1,session1_row194,session2_row331,False,-2,0.13949295967008368,0.13301885308456926,0.006474106585514422
54.0,ethanol,Mira-2,Pendar-2,session2_row332,session1_row194,False,2,0.16298464404073867,0.1506441869458193,0.012340457094919377
54.0,ethanol,Agilent-3,Pendar-2,session2_row334,session1_row194,False,0,0.19446766837476812,0.19446766837476812,0.0
54.0,ethanol,Pendar-2,RMX-1,session1_row194,session2_row343,False,2,0.010538622062404173,0.005229845442927829,0.005308776619476344
54.0,ethanol,Mira-2,Pendar-2,session2_row345,session1_row194,False,5,0.008406928855003507,-0.015004460972785677,0.023411389827789182
54.0,ethanol,Pendar-2,Pendar-3,session1_row194,session2_row353,False,-5,0.10523770152231805,-0.08741833286528448,0.19265603438760254
54.0,ethanol,Pendar-2,RMX-1,session1_row194,session3_row47,False,-2,0.17250927993089338,0.1506559446177273,0.021853335313166078
54.0,ethanol,Mira-2,Pendar-2,session3_row49,session1_row194,False,2,0.07547594909703724,0.07071426339590109,0.004761685701136151
54.0,ethanol,Mira-2,RMX-1,session1_row226,session2_row331,True,2,0.4253894464448169,0.3978336407677297,0.02755580567708721
54.0,ethanol,Agilent-3,Mira-2,session2_row334,session1_row226,True,-3,0.42328881335938057,0.38051071363003464,0.04277809972934593
54.0,ethanol,Mira-2,RMX-1,session1_row226,session2_row343,True,-2,0.26090438756484335,0.2580655505014483,0.00283883706339505
54.0,ethanol,Mira-2,Pendar-3,session1_row226,session2_row353,True,0,0.13029775362819715,0.13029775362819715,0.0
54.0,ethanol,Mira-2,Pendar-2,session1_row226,session3_row10,False,0,0.0734947868873603,0.0734947868873603,0.0
54.0,ethanol,Mira-2,Pendar-2,session1_row226,session3_row14,False,-2,-5.289589849180492e-05,-0.0018027687024222555,0.0017498728039304506
54.0,ethanol,Mira-2,RMX-1,session1_row226,session3_row47,True,2,0.38159430197551886,0.3552785706521511,0.02631573132336773
54.0,ethanol,Mira-2,RMX-1,session2_row332,session2_row331,True,2,0.8582330513629318,0.8182235565257185,0.04000949483721328
54.0,ethanol,Agilent-3,RMX-1,session2_row334,session2_row331,True,-1,0.811768821658488,0.8037940340636135,0.007974787594874466
54.0,ethanol,Mira-2,RMX-1,session2_row345,session2_row331,True,-2,0.17104917742983983,0.16346414276601678,0.007585034663823043
54.0,ethanol,Pendar-3,RMX-1,session2_row353,session2_row331,True,0,0.12074473777926187,0.12074473777926187,0.0
54.0,ethanol,Pendar-2,RMX-1,session3_row10,session2_row331,False,0,0.2529212689831468,0.2529212689831468,0.0
54.0,ethanol,Pendar-2,RMX-1,session3_row14,session2_row331,False,5,0.04552390756788717,-0.0023438570479026037,0.047867764615789773
54.0,ethanol,Mira-2,RMX-1,session3_row49,session2_row331,True,-1,0.6188487084494312,0.6050245926331126,0.013824115816318594
54.0,ethanol,Agilent-3,Mira-2,session2_row334,session2_row332,True,-3,0.8726105695704385,0.8045610136028929,0.06804955596754558
54.0,ethanol,Mira-2,RMX-1,session2_row332,session2_row343,True,5,0.255119446210952,0.23291041134084706,0.02220903487010495
54.0,ethanol,Mira-2,Pendar-3,session2_row332,session2_row353,True,1,0.08222662051250014,0.07978383944435515,0.0024427810681449946
54.0,ethanol,Mira-2,Pendar-2,session2_row332,session3_row10,False,2,0.2105997627513998,0.19064443444547524,0.019955328305924558
54.0,ethanol,Mira-2,Pendar-2,session2_row332,session3_row14,False,-5,0.044131542471522955,0.027546816480264164,0.016584725991258792
54.0,ethanol,Mira-2,RMX-1,session2_row332,session3_row47,True,2,0.8079041643012685,0.7557008909601861,0.052203273341082435
54.0,ethanol,Agilent-3,RMX-1,session2_row334,session2_row343,True,0,0.1187769000527665,0.1187769000527665,0.0
54.0,ethanol,Agilent-3,Mira-2,session2_row334,session2_row345,True,-5,0.06743586442307273,0.05271854624356151,0.014717318179511218
54.0,ethanol,Agilent-3,Pendar-3,session2_row334,session2_row353,True,-2,0.099439320260868,0.08854380870683343,0.010895511554034579
54.0,ethanol,Agilent-3,Pendar-2,session2_row334,session3_row10,False,-1,0.2833814227121224,0.2770049476052272,0.0063764751068952075
54.0,ethanol,Agilent-3,Pendar-2,session2_row334,session3_row14,False,-5,0.0832103603505274,0.02488372459934779,0.058326635751179606
54.0,ethanol,Agilent-3,RMX-1,session2_row334,session3_row47,True,-1,0.7822028362162654,0.7788263000561619,0.0033765361601034716
54.0,ethanol,Agilent-3,Mira-2,session2_row334,session3_row49,True,0,0.5218412731694229,0.5218412731694229,0.0
54.0,ethanol,Mira-2,RMX-1,session2_row345,session2_row343,True,3,0.7141000241473222,0.694931729304879,0.0191682948424432
54.0,ethanol,Pendar-3,RMX-1,session2_row353,session2_row343,True,-1,0.2518146498534925,0.25093701040204885,0.0008776394514436459
54.0,ethanol,Pendar-2,RMX-1,session3_row10,session2_row343,False,-5,0.06785297897205825,0.059736791858978205,0.008116187113080042
54.0,ethanol,Pendar-2,RMX-1,session3_row14,session2_row343,False,0,-0.003196897249403594,-0.003196897249403594,0.0
54.0,ethanol,Mira-2,RMX-1,session3_row49,session2_row343,True,1,0.2416455126246322,0.24014409299168646,0.0015014196329457552
54.0,ethanol,Mira-2,Pendar-3,session2_row345,session2_row353,True,2,0.2405293724601095,0.230518501043896,0.010010871416213485
54.0,ethanol,Mira-2,Pendar-2,session2_row345,session3_row10,False,5,0.052743824284180875,-0.00045536819612664855,0.05319919248030752
54.0,ethanol,Mira-2,Pendar-2,session2_row345,session3_row14,False,-5,0.006883175682144638,-0.0018547395374051464,0.008737915219549783
54.0,ethanol,Mira-2,RMX-1,session2_row345,session3_row47,True,-2,0.14824556165399286,0.13928127380659192,0.008964287847400942
54.0,ethanol,Pendar-2,Pendar-3,session3_row10,session2_row353,False,-1,0.05334595484207279,0.053315358459822465,3.059638225032246e-05
54.0,ethanol,Pendar-2,Pendar-3,session3_row14,session2_row353,False,5,-0.0058984698149780095,-0.03443917711680479,0.02854070730182678
54.0,ethanol,Pendar-3,RMX-1,session2_row353,session3_row47,True,-2,0.09200290612770427,0.09055371193180389,0.0014491941959003801
54.0,ethanol,Mira-2,Pendar-3,session3_row49,session2_row353,True,1,0.06551237996914477,0.06417667873722273,0.0013357012319220457
54.0,ethanol,Pendar-2,RMX-1,session3_row10,session3_row47,False,0,0.2624250574957467,0.2624250574957467,0.0
54.0,ethanol,Mira-2,Pendar-2,session3_row49,session3_row10,False,0,0.158081262304762,0.158081262304762,0.0
54.0,ethanol,Pendar-2,RMX-1,session3_row14,session3_row47,False,5,0.0539163081671024,0.025246512595352502,0.028669795571749895
54.0,ethanol,Mira-2,Pendar-2,session3_row49,session3_row14,False,-3,0.017378955164144817,0.0056966637643490695,0.011682291399795748
54.0,ethanol,Mira-2,RMX-1,session3_row49,session3_row47,True,-1,0.6079267976313464,0.5935842060587251,0.0143425915726213
55.0,ethanol,Mira-2,Pendar-2,session1_row227,session1_row181,False,0,-0.005008646590635724,-0.005008646590635724,0.0
55.0,ethanol,Pendar-2,RMX-1,session1_row181,session2_row333,False,0,0.0880438321345405,0.0880438321345405,0.0
55.0,ethanol,Mira-2,Pendar-2,session2_row335,session1_row181,False,0,0.06857830152711422,0.06857830152711422,0.0
55.0,ethanol,Agilent-3,Pendar-2,session2_row338,session1_row181,False,0,0.16268928711746972,0.16268928711746972,0.0
55.0,ethanol,Mira-2,Pendar-2,session2_row347,session1_row181,False,5,0.01660160777521031,-0.014398976520677963,0.031000584295888273
55.0,ethanol,Pendar-2,Pendar-3,session1_row181,session2_row355,False,-1,0.06026853440316933,0.050915119133363856,0.009353415269805473
55.0,ethanol,Mira-2,RMX-1,session1_row227,session2_row333,True,5,0.4079497080591671,0.39844539072920154,0.00950431732996554
55.0,ethanol,Agilent-3,Mira-2,session2_row338,session1_row227,True,5,0.1136889111064197,0.10400843333973203,0.009680477766687665
55.0,ethanol,Mira-2,Pendar-3,session1_row227,session2_row355,True,-5,-0.03226938935031285,-0.08500011924753266,0.05273072989721981
55.0,ethanol,Mira-2,Pendar-2,session1_row227,session3_row11,False,3,0.01870629354759272,0.004096781969592523,0.014609511578000197
55.0,ethanol,Mira-2,Pendar-2,session1_row227,session3_row15,False,-1,-0.0033609311118570303,-0.0048026487275506895,0.0014417176156936592
55.0,ethanol,Mira-2,RMX-1,session2_row335,session2_row333,True,3,0.8089664033689792,0.7368432435684689,0.07212315980051032
55.0,ethanol,Agilent-3,RMX-1,session2_row338,session2_row333,True,1,0.7571557484400151,0.7524779320354281,0.004677816404586976
55.0,ethanol,Mira-2,RMX-1,session2_row347,session2_row333,True,3,0.27543341954644623,0.27081197850489386,0.0046214410415523766
55.0,ethanol,Pendar-3,RMX-1,session2_row355,session2_row333,True,-3,0.050514212563892005,0.04354730714528437,0.006966905418607637
55.0,ethanol,Pendar-2,RMX-1,session3_row11,session2_row333,False,1,0.26010951646942626,0.25061279252465,0.009496723944776242
55.0,ethanol,Pendar-2,RMX-1,session3_row15,session2_row333,False,0,0.09285377878074007,0.09285377878074007,0.0
55.0,ethanol,Agilent-3,Mira-2,session2_row338,session2_row335,True,-2,0.8135516745435121,0.7770749772443857,0.03647669729912639
55.0,ethanol,Mira-2,Pendar-3,session2_row335,session2_row355,True,-1,0.02687123908537234,0.024972484026933646,0.0018987550584386934
55.0,ethanol,Mira-2,Pendar-2,session2_row335,session3_row11,False,1,0.22801755696371906,0.22698411523804682,0.0010334417256722406
55.0,ethanol,Mira-2,Pendar-2,session2_row335,session3_row15,False,1,0.09528104694565316,0.09054439752143882,0.00473664942421434
55.0,ethanol,Agilent-3,Mira-2,session2_row338,session2_row347,True,-5,0.08838262082921376,0.04638442044017356,0.0419982003890402
55.0,ethanol,Agilent-3,Pendar-3,session2_row338,session2_row355,True,-5,0.08902835292893399,0.026566383014480756,0.062461969914453234
55.0,ethanol,Agilent-3,Pendar-2,session2_row338,session3_row11,False,-1,0.4081417066491606,0.3904319345470281,0.01770977210213248
55.0,ethanol,Agilent-3,Pendar-2,session2_row338,session3_row15,False,-1,0.12190229210831888,0.11821330459984612,0.0036889875084727547
55.0,ethanol,Mira-2,Pendar-3,session2_row347,session2_row355,True,2,0.241679531104885,0.22368971488523148,0.01798981621965351
55.0,ethanol,Mira-2,Pendar-2,session2_row347,session3_row11,False,5,0.0886542858792971,0.012856309263998856,0.07579797661529825
55.0,ethanol,Mira-2,Pendar-2,session2_row347,session3_row15,False,-5,0.011677908247433725,-0.05180764087201539,0.06348554911944912
55.0,ethanol,Pendar-2,Pendar-3,session3_row11,session2_row355,False,-5,0.18722958340062745,-0.023199694284132034,0.2104292776847595
55.0,ethanol,Pendar-2,Pendar-3,session3_row15,session2_row355,False,-4,0.07413637333570121,-0.014605600003991871,0.08874197333969308
56.0,4_nitrophenol,Pendar-2,RMX-1,session1_row182,session1_row199,False,3,0.030687949078070917,0.020774925001904095,0.009913024076166822
56.0,4_nitrophenol,Pendar-2,RMX-1,session1_row182,session1_row206,False,-5,0.043015620150434274,0.02593748582567864,0.017078134324755634
56.0,4_nitrophenol,Mira-2,Pendar-2,session1_row228,session1_row182,False,0,0.021622494047464864,0.021622494047464864,0.0
56.0,4_nitrophenol,Mira-2,Pendar-2,session1_row232,session1_row182,False,5,0.02907776523788884,0.02359661395151384,0.005481151286375
56.0,4_nitrophenol,Mira-2,Pendar-2,session1_row233,session1_row182,False,3,0.042348128372846086,0.03419555396291795,0.008152574409928136
56.0,4_nitrophenol,Agilent-3,Pendar-2,session1_row244,session1_row182,False,5,0.03183273772716551,0.011242075009776703,0.020590662717388804
56.0,4_nitrophenol,Agilent-3,Pendar-2,session1_row245,session1_row182,False,2,0.051452332589153375,0.04323784511685538,0.008214487472297992
56.0,4_nitrophenol,Pendar-2,RMX-1,session1_row182,session2_row336,False,-5,0.0320182668623078,0.015137552691393384,0.016880714170914413
56.0,4_nitrophenol,Mira-2,Pendar-2,session2_row339,session1_row182,False,1,0.02977894135464696,0.02954210877348925,0.00023683258115771155
56.0,4_nitrophenol,Agilent-3,Pendar-2,session2_row340,session1_row182,False,5,0.024816446701191375,0.016769076353529814,0.008047370347661561
56.0,4_nitrophenol,Pendar-2,RMX-1,session1_row182,session2_row346,False,-1,0.062222957003551634,0.056522941794126556,0.005700015209425077
56.0,4_nitrophenol,Mira-2,Pendar-2,session2_row349,session1_row182,False,2,0.05342346183688625,0.0505934600569663,0.0028300017799199537
